# retire_20260823.sh  tiers=A
# started              2026-08-23T00:36:34-07:00
# wcp-porting-img HEAD feb839c
# toolkit HEAD         b5c9f43a
# broken symlinks pre  0
# du -sh sbnd_xin pre  206G
# df /nfs/data/1 pre   822G avail
iso_ts	dir	tier	MB	archive_tarball	dir_mtime	citations
2026-08-23T00:36:38-07:00	work-pr101-off3-mcp1k	A	171	work-pr101-off3-mcp1k.tar.gz	2026-08-20T17:55:59-07:00	0
2026-08-23T00:36:38-07:00	work-pr101-off3-mcp2k	A	62	work-pr101-off3-mcp2k.tar.gz	2026-08-20T17:56:26-07:00	0
2026-08-23T00:36:38-07:00	work-pr101-off3-ncpi0	A	102	work-pr101-off3-ncpi0.tar.gz	2026-08-20T17:52:29-07:00	0
2026-08-23T00:36:38-07:00	work-pr101-off3-nuecc48	A	273	work-pr101-off3-nuecc48.tar.gz	2026-08-20T17:54:59-07:00	0
2026-08-23T00:36:38-07:00	work-pr102-head-mcp1k	A	3370	work-pr102-head-mcp1k.tar.gz	2026-08-20T19:36:42-07:00	0
2026-08-23T00:36:38-07:00	work-pr102r2-base-mcp1k	A	172	work-pr102r2-base-mcp1k.tar.gz	2026-08-20T20:02:08-07:00	0
2026-08-23T00:36:38-07:00	work-pr102r2-base-mcp2k	A	63	work-pr102r2-base-mcp2k.tar.gz	2026-08-20T20:02:31-07:00	0
2026-08-23T00:36:38-07:00	work-pr102r2-base-ncpi0	A	104	work-pr102r2-base-ncpi0.tar.gz	2026-08-20T20:00:03-07:00	0
2026-08-23T00:36:38-07:00	work-pr102r2-base-nuecc48	A	281	work-pr102r2-base-nuecc48.tar.gz	2026-08-20T19:59:35-07:00	0
2026-08-23T00:36:38-07:00	work-pr102r2-beq-mcp1k	A	11	work-pr102r2-beq-mcp1k.tar.gz	2026-08-20T20:47:42-07:00	0
2026-08-23T00:36:38-07:00	work-pr102r2-beq2-mcp1k	A	19	work-pr102r2-beq2-mcp1k.tar.gz	2026-08-20T20:48:49-07:00	0
2026-08-23T00:36:38-07:00	work-pr102r2-dbgp1-mcp1k	A	4	work-pr102r2-dbgp1-mcp1k.tar.gz	2026-08-20T20:51:15-07:00	0
2026-08-23T00:36:38-07:00	work-pr102r2-dbgp2-mcp1k	A	1	work-pr102r2-dbgp2-mcp1k.tar.gz	2026-08-20T20:51:16-07:00	0
2026-08-23T00:36:38-07:00	work-pr102r2-dbgp2b-mcp1k	A	4	work-pr102r2-dbgp2b-mcp1k.tar.gz	2026-08-20T20:57:31-07:00	0
2026-08-23T00:36:38-07:00	work-pr102r2-flip-mcp1k	A	46	work-pr102r2-flip-mcp1k.tar.gz	2026-08-20T22:05:38-07:00	0
2026-08-23T00:36:38-07:00	work-pr102r2-flip-ncpi0	A	4	work-pr102r2-flip-ncpi0.tar.gz	2026-08-20T22:05:47-07:00	0
2026-08-23T00:36:38-07:00	work-pr102r2-kA-mcp1k	A	118	work-pr102r2-kA-mcp1k.tar.gz	2026-08-20T21:24:31-07:00	0
2026-08-23T00:36:38-07:00	work-pr102r2-kB-mcp1k	A	118	work-pr102r2-kB-mcp1k.tar.gz	2026-08-20T21:24:56-07:00	0
2026-08-23T00:36:38-07:00	work-pr102r2-kC-mcp1k	A	120	work-pr102r2-kC-mcp1k.tar.gz	2026-08-20T21:25:31-07:00	0
2026-08-23T00:36:38-07:00	work-pr102r2-l30-ncpi0	A	102	work-pr102r2-l30-ncpi0.tar.gz	2026-08-20T22:02:35-07:00	0
2026-08-23T00:36:39-07:00	work-pr102r2-l30full-mcp1k	A	3373	work-pr102r2-l30full-mcp1k.tar.gz	2026-08-20T22:02:05-07:00	0
2026-08-23T00:36:39-07:00	work-pr102r2-len30-nuecc48	A	273	work-pr102r2-len30-nuecc48.tar.gz	2026-08-20T21:48:36-07:00	0
2026-08-23T00:36:39-07:00	work-pr102r2-n8l30-nuecc48	A	273	work-pr102r2-n8l30-nuecc48.tar.gz	2026-08-20T21:50:35-07:00	0
2026-08-23T00:36:39-07:00	work-pr102r2-nnf4-nuecc48	A	273	work-pr102r2-nnf4-nuecc48.tar.gz	2026-08-20T21:44:36-07:00	0
2026-08-23T00:36:39-07:00	work-pr102r2-nnf8-nuecc48	A	273	work-pr102r2-nnf8-nuecc48.tar.gz	2026-08-20T21:46:37-07:00	0
2026-08-23T00:36:39-07:00	work-pr102r2-off-mcp1k	A	172	work-pr102r2-off-mcp1k.tar.gz	2026-08-20T20:16:17-07:00	0
2026-08-23T00:36:39-07:00	work-pr102r2-off-mcp2k	A	63	work-pr102r2-off-mcp2k.tar.gz	2026-08-20T20:16:38-07:00	0
2026-08-23T00:36:39-07:00	work-pr102r2-off-ncpi0	A	104	work-pr102r2-off-ncpi0.tar.gz	2026-08-20T20:15:38-07:00	0
2026-08-23T00:36:39-07:00	work-pr102r2-off-nuecc48	A	281	work-pr102r2-off-nuecc48.tar.gz	2026-08-20T20:15:09-07:00	0
2026-08-23T00:36:39-07:00	work-pr102r2-off2-mcp1k	A	172	work-pr102r2-off2-mcp1k.tar.gz	2026-08-20T21:01:12-07:00	0
2026-08-23T00:36:39-07:00	work-pr102r2-off2-mcp2k	A	63	work-pr102r2-off2-mcp2k.tar.gz	2026-08-20T21:01:35-07:00	0
2026-08-23T00:36:39-07:00	work-pr102r2-off2-ncpi0	A	104	work-pr102r2-off2-ncpi0.tar.gz	2026-08-20T21:00:32-07:00	0
2026-08-23T00:36:39-07:00	work-pr102r2-off2-nuecc48	A	281	work-pr102r2-off2-nuecc48.tar.gz	2026-08-20T21:00:03-07:00	0
2026-08-23T00:36:39-07:00	work-pr102r2-offfull-mcp1k	A	3360	work-pr102r2-offfull-mcp1k.tar.gz	2026-08-20T20:31:08-07:00	0
2026-08-23T00:36:39-07:00	work-pr102r2-offfullp-mcp1k	A	8	work-pr102r2-offfullp-mcp1k.tar.gz	2026-08-20T20:49:22-07:00	0
2026-08-23T00:36:39-07:00	work-pr102r2-offmerged-mcp1k	A	1	work-pr102r2-offmerged-mcp1k.tar.gz	2026-08-20T21:20:30-07:00	0
2026-08-23T00:36:39-07:00	work-pr102r2-on-ncpi0	A	106	work-pr102r2-on-ncpi0.tar.gz	2026-08-20T20:46:11-07:00	0
2026-08-23T00:36:39-07:00	work-pr102r2-on-nuecc48	A	292	work-pr102r2-on-nuecc48.tar.gz	2026-08-20T20:45:31-07:00	0
2026-08-23T00:36:39-07:00	work-pr102r2-on2-ncpi0	A	106	work-pr102r2-on2-ncpi0.tar.gz	2026-08-20T21:14:43-07:00	0
2026-08-23T00:36:39-07:00	work-pr102r2-on2-nuecc48	A	292	work-pr102r2-on2-nuecc48.tar.gz	2026-08-20T21:14:08-07:00	0
2026-08-23T00:36:40-07:00	work-pr102r2-onA-mcp1k	A	60	work-pr102r2-onA-mcp1k.tar.gz	2026-08-20T20:18:24-07:00	0
2026-08-23T00:36:40-07:00	work-pr102r2-onA-mcp2k	A	10	work-pr102r2-onA-mcp2k.tar.gz	2026-08-20T20:18:34-07:00	0
2026-08-23T00:36:40-07:00	work-pr102r2-onfull-mcp1k	A	3363	work-pr102r2-onfull-mcp1k.tar.gz	2026-08-20T20:42:09-07:00	0
2026-08-23T00:36:40-07:00	work-pr102r2-onfull2-mcp1k	A	2899	work-pr102r2-onfull2-mcp1k.tar.gz	2026-08-20T21:10:58-07:00	0
2026-08-23T00:36:40-07:00	work-pr102r2-onfull2p-mcp1k	A	577	work-pr102r2-onfull2p-mcp1k.tar.gz	2026-08-20T21:20:00-07:00	0
2026-08-23T00:36:40-07:00	work-pr102r2-onfullp-mcp1k	A	16	work-pr102r2-onfullp-mcp1k.tar.gz	2026-08-20T20:49:39-07:00	0
2026-08-23T00:36:40-07:00	work-pr102r2-onmerged-mcp1k	A	1	work-pr102r2-onmerged-mcp1k.tar.gz	2026-08-20T21:20:27-07:00	0
2026-08-23T00:36:40-07:00	work-pr102r2-p1-ncpi0	A	105	work-pr102r2-p1-ncpi0.tar.gz	2026-08-20T21:40:50-07:00	0
2026-08-23T00:36:40-07:00	work-pr102r2-p1-nuecc48	A	283	work-pr102r2-p1-nuecc48.tar.gz	2026-08-20T21:40:22-07:00	0
2026-08-23T00:36:41-07:00	work-pr102r2-p1full-mcp1k	A	3374	work-pr102r2-p1full-mcp1k.tar.gz	2026-08-20T21:38:20-07:00	0
2026-08-23T00:36:41-07:00	work-pr103-bare-mcp1k	A	2765	work-pr103-bare-mcp1k.tar.gz	2026-08-20T22:59:51-07:00	0
2026-08-23T00:36:41-07:00	work-pr103-bare-mcp2k	A	62	work-pr103-bare-mcp2k.tar.gz	2026-08-20T23:02:45-07:00	0
2026-08-23T00:36:41-07:00	work-pr103-bare-ncpi0	A	102	work-pr103-bare-ncpi0.tar.gz	2026-08-20T23:02:22-07:00	0
2026-08-23T00:36:41-07:00	work-pr103-bare-nuecc48	A	273	work-pr103-bare-nuecc48.tar.gz	2026-08-20T23:01:54-07:00	0
2026-08-23T00:36:41-07:00	work-pr103-bare2-mcp1k	A	659	work-pr103-bare2-mcp1k.tar.gz	2026-08-20T23:08:55-07:00	0
2026-08-23T00:36:41-07:00	work-pr103-bare2-mcp2k	A	62	work-pr103-bare2-mcp2k.tar.gz	2026-08-20T23:11:53-07:00	0
2026-08-23T00:36:41-07:00	work-pr103-bare2-ncpi0	A	102	work-pr103-bare2-ncpi0.tar.gz	2026-08-20T23:11:30-07:00	0
2026-08-23T00:36:41-07:00	work-pr103-bare2-nuecc48	A	273	work-pr103-bare2-nuecc48.tar.gz	2026-08-20T23:11:02-07:00	0
2026-08-23T00:36:41-07:00	work-pr103-baremerged-mcp1k	A	1	work-pr103-baremerged-mcp1k.tar.gz	2026-08-20T23:17:39-07:00	0
2026-08-23T00:36:41-07:00	work-pr103-flipchk-mcp1k	A	59	work-pr103-flipchk-mcp1k.tar.gz	2026-08-21T00:27:42-07:00	0
2026-08-23T00:36:41-07:00	work-pr103-flipchk-mcp2k	A	62	work-pr103-flipchk-mcp2k.tar.gz	2026-08-21T00:30:51-07:00	0
2026-08-23T00:36:41-07:00	work-pr103-flipchk-ncpi0	A	102	work-pr103-flipchk-ncpi0.tar.gz	2026-08-21T00:30:28-07:00	0
2026-08-23T00:36:41-07:00	work-pr103-flipchk-nuecc48	A	273	work-pr103-flipchk-nuecc48.tar.gz	2026-08-21T00:30:00-07:00	0
2026-08-23T00:36:41-07:00	work-pr103-floff-ncpi0	A	102	work-pr103-floff-ncpi0.tar.gz	2026-08-21T00:33:33-07:00	0
2026-08-23T00:36:41-07:00	work-pr103-floff-nuecc48	A	273	work-pr103-floff-nuecc48.tar.gz	2026-08-21T00:33:04-07:00	0
2026-08-23T00:36:42-07:00	work-pr103-off-mcp1k	A	3365	work-pr103-off-mcp1k.tar.gz	2026-08-20T23:26:03-07:00	0
2026-08-23T00:36:42-07:00	work-pr103-off-mcp2k	A	62	work-pr103-off-mcp2k.tar.gz	2026-08-20T23:29:00-07:00	0
2026-08-23T00:36:42-07:00	work-pr103-off-ncpi0	A	102	work-pr103-off-ncpi0.tar.gz	2026-08-20T23:28:38-07:00	0
2026-08-23T00:36:42-07:00	work-pr103-off-nuecc48	A	273	work-pr103-off-nuecc48.tar.gz	2026-08-20T23:28:09-07:00	0
2026-08-23T00:36:42-07:00	work-pr103-off2-ncpi0	A	102	work-pr103-off2-ncpi0.tar.gz	2026-08-20T23:40:12-07:00	0
2026-08-23T00:36:42-07:00	work-pr103-off2-nuecc48	A	273	work-pr103-off2-nuecc48.tar.gz	2026-08-20T23:38:45-07:00	0
2026-08-23T00:36:42-07:00	work-pr103-off3-ncpi0	A	102	work-pr103-off3-ncpi0.tar.gz	2026-08-21T00:13:29-07:00	0
2026-08-23T00:36:42-07:00	work-pr103-off3-nuecc48	A	273	work-pr103-off3-nuecc48.tar.gz	2026-08-21T00:12:14-07:00	0
2026-08-23T00:36:42-07:00	work-pr103-on-mcp1k	A	3365	work-pr103-on-mcp1k.tar.gz	2026-08-20T23:45:22-07:00	0
2026-08-23T00:36:42-07:00	work-pr103-on-mcp2k	A	62	work-pr103-on-mcp2k.tar.gz	2026-08-20T23:48:18-07:00	0
2026-08-23T00:36:42-07:00	work-pr103-on-ncpi0	A	102	work-pr103-on-ncpi0.tar.gz	2026-08-20T23:47:56-07:00	0
2026-08-23T00:36:42-07:00	work-pr103-on-nuecc48	A	273	work-pr103-on-nuecc48.tar.gz	2026-08-20T23:47:28-07:00	0
2026-08-23T00:36:43-07:00	work-pr103-on2-mcp1k	A	3365	work-pr103-on2-mcp1k.tar.gz	2026-08-21T00:19:07-07:00	0
2026-08-23T00:36:43-07:00	work-pr103-on2-mcp2k	A	62	work-pr103-on2-mcp2k.tar.gz	2026-08-21T00:22:02-07:00	0
2026-08-23T00:36:43-07:00	work-pr103-on2-ncpi0	A	102	work-pr103-on2-ncpi0.tar.gz	2026-08-21T00:21:39-07:00	0
2026-08-23T00:36:43-07:00	work-pr103-on2-nuecc48	A	273	work-pr103-on2-nuecc48.tar.gz	2026-08-21T00:21:11-07:00	0
2026-08-23T00:36:43-07:00	work-pr103-onA-mcp2k	A	11	work-pr103-onA-mcp2k.tar.gz	2026-08-20T22:56:05-07:00	0
2026-08-23T00:36:43-07:00	work-pr103-onB-mcp2k	A	11	work-pr103-onB-mcp2k.tar.gz	2026-08-20T22:58:32-07:00	0
2026-08-23T00:36:43-07:00	work-pr103-onC-mcp2k	A	11	work-pr103-onC-mcp2k.tar.gz	2026-08-20T23:00:27-07:00	0
2026-08-23T00:36:43-07:00	work-pr103-onD-mcp2k	A	11	work-pr103-onD-mcp2k.tar.gz	2026-08-20T23:02:19-07:00	0
2026-08-23T00:36:43-07:00	work-pr103-onE-mcp1k	A	25	work-pr103-onE-mcp1k.tar.gz	2026-08-20T23:16:32-07:00	0
2026-08-23T00:36:43-07:00	work-pr103-onE-mcp2k	A	11	work-pr103-onE-mcp2k.tar.gz	2026-08-20T23:15:57-07:00	0
2026-08-23T00:36:43-07:00	work-pr103-tr-mcp1k	A	10	work-pr103-tr-mcp1k.tar.gz	2026-08-20T22:45:20-07:00	0
2026-08-23T00:36:43-07:00	work-pr103-tr-mcp2k	A	11	work-pr103-tr-mcp2k.tar.gz	2026-08-20T22:44:18-07:00	0
2026-08-23T00:36:43-07:00	work-pr103-tr2-mcp1k	A	32	work-pr103-tr2-mcp1k.tar.gz	2026-08-20T23:07:19-07:00	0
2026-08-23T00:36:43-07:00	work-pr104-bare-mcp1k	A	3365	work-pr104-bare-mcp1k.tar.gz	2026-08-21T06:58:22-07:00	0
2026-08-23T00:36:43-07:00	work-pr104-bare-mcp2k	A	62	work-pr104-bare-mcp2k.tar.gz	2026-08-21T06:41:46-07:00	0
2026-08-23T00:36:43-07:00	work-pr104-bare-ncpi0	A	102	work-pr104-bare-ncpi0.tar.gz	2026-08-21T06:42:14-07:00	0
2026-08-23T00:36:43-07:00	work-pr104-bare-nuecc48	A	273	work-pr104-bare-nuecc48.tar.gz	2026-08-21T06:44:16-07:00	0
2026-08-23T00:36:43-07:00	work-pr104-floff-ncpi0	A	102	work-pr104-floff-ncpi0.tar.gz	2026-08-21T08:48:24-07:00	0
2026-08-23T00:36:43-07:00	work-pr104-floff-nuecc48	A	273	work-pr104-floff-nuecc48.tar.gz	2026-08-21T08:50:21-07:00	0
