run	subrun	event	numu_off	numu_on	nue_off	nue_on	enu_off	enu_on	vtx_zero	vtx_move_cm
18255	1	56982	-0.36244965	0.44106776	-15.0	3.5408278	776.41846	1198.9001	0.0	4.730243205259129
18255	1	506746	1.1115888	0.78629667	-15.0	-2.1796424	1925.981	1363.3773	0.0	19.642684456990292
18345	1	259542	-0.7854216	0.44819227	-1.0788736	-15.0	1873.7745	1845.0724	0.0	107.31707594432689
18364	1	84229	0.31588587	0.758901	0.6870406	-15.0	1182.926	1566.248	0.0	98.75807391766405
