# PR cluster_id remap for bee/pr53/pr53r6-before.zip
# event	bee_idx	pr_cluster_id	img_cluster_id	note	img_constituents(id:npts)
422851	0	1	4	flash-matched	4:3922
422851	0	21	4	flash-matched	4:8
422851	0	22	4	flash-matched	4:52
422851	0	23	4	flash-matched	4:6
422851	0	24	4	flash-matched	4:6
422851	0	25	4	flash-matched	4:6
422851	0	26	4	flash-matched	4:17
422851	0	27	4	flash-matched	4:7
422851	0	28	4	flash-matched	4:13
422851	0	29	4	flash-matched	4:8
422851	0	30	4	flash-matched	4:14
422851	0	31	4	flash-matched	4:12
422851	0	32	4	flash-matched	4:6
422851	0	33	4	flash-matched	4:9
422851	0	34	4	flash-matched	4:11
422851	0	35	4	flash-matched	4:15
422851	0	36	4	flash-matched	4:18
422851	0	37	4	flash-matched	4:11
422851	0	38	4	flash-matched	4:8
422851	0	39	4	flash-matched	4:8
422851	0	40	4	flash-matched	4:6
422851	0	41	4	flash-matched	4:8
422851	0	42	4	flash-matched	4:4
422851	0	43	4	flash-matched	4:11
422851	0	44	4	flash-matched	4:12
422851	0	45	4	flash-matched	4:20
422851	0	46	4	flash-matched	4:9
422851	0	47	4	flash-matched	4:30
422851	0	48	4	flash-matched	4:8
422851	0	49	4	flash-matched	4:6
422851	0	50	4	flash-matched	4:9
422851	0	51	4	flash-matched	4:16
422851	0	52	4	flash-matched	4:12
422851	0	53	4	flash-matched	4:16
422851	0	54	4	flash-matched	4:7
422851	0	55	4	flash-matched	4:6
422851	0	56	4	flash-matched	4:11
422851	0	57	4	flash-matched	4:11
422851	0	58	4	flash-matched	4:52
422851	0	59	4	flash-matched	4:6
422851	0	60	4	flash-matched	4:13
422851	0	76	4	flash-matched	4:249
422851	0	77	4	flash-matched	4:6
422851	0	78	4	flash-matched	4:86
71372	1	19	9	flash-matched	9:8075, 17:165
71372	1	27	10	flash-matched	10:3942
71372	1	53	9	flash-matched	9:12
71372	1	54	9	flash-matched	9:15
71372	1	55	9	flash-matched	9:9
71372	1	56	9	flash-matched	9:15
71372	1	57	9	flash-matched	9:5
71372	1	58	9	flash-matched	9:37
71372	1	59	9	flash-matched	9:15
71372	1	60	9	flash-matched	9:8
71372	1	61	9	flash-matched	9:6
71372	1	62	9	flash-matched	9:17
71372	1	63	9	flash-matched	9:47
71372	1	64	9	flash-matched	9:15
71372	1	65	9	flash-matched	9:3
71372	1	66	9	flash-matched	9:53
71372	1	67	9	flash-matched	9:19
71372	1	68	9	flash-matched	9:21
71372	1	69	9	flash-matched	9:13
71372	1	70	9	flash-matched	9:21
71372	1	72	9	flash-matched	9:36
71372	1	73	9	flash-matched	9:11
71372	1	74	9	flash-matched	9:17
71372	1	75	9	flash-matched	9:39
71372	1	76	17	flash-matched	17:12
71372	1	91	9	flash-matched	9:787
71372	1	92	9	flash-matched	9:315
71372	1	93	17	flash-matched	17:308
71372	1	94	10	flash-matched	10:27
71372	1	95	10	flash-matched	10:17
71372	1	96	10	flash-matched	10:5
71372	1	97	10	flash-matched	10:10
71372	1	98	10	flash-matched	10:25
71372	1	99	10	flash-matched	10:54
71372	1	100	10	flash-matched	10:8
71372	1	101	10	flash-matched	10:34
71372	1	102	10	flash-matched	10:10
71372	1	103	10	flash-matched	10:11
71372	1	104	10	flash-matched	10:6
71372	1	105	10	flash-matched	10:6
71372	1	106	10	flash-matched	10:6
71372	1	107	10	flash-matched	10:13
71372	1	108	10	flash-matched	10:2
71372	1	109	10	flash-matched	10:6
71372	1	110	10	flash-matched	10:20
71372	1	111	10	flash-matched	10:8
71372	1	112	10	flash-matched	10:6
71372	1	114	10	flash-matched	10:9
71372	1	115	10	flash-matched	10:26
71372	1	116	10	flash-matched	10:62
71372	1	117	10	flash-matched	10:28
71372	1	118	10	flash-matched	10:162
71372	1	119	10	flash-matched	10:43
71372	1	121	10	flash-matched	10:378
521075	2	18	10	flash-matched	10:5009
521075	2	25	13	NO-FLASH-MATCH (fallback: dominant)	13:12
521075	2	26	14	flash-matched	14:2
521075	2	27	15	NO-FLASH-MATCH (fallback: dominant)	15:15
521075	2	28	18	NO-FLASH-MATCH (fallback: dominant)	18:6
521075	2	87	10	flash-matched	10:11
521075	2	88	10	flash-matched	10:13
521075	2	89	10	flash-matched	10:11
521075	2	90	10	flash-matched	10:7
521075	2	91	10	flash-matched	10:6
521075	2	92	10	flash-matched	10:11
521075	2	93	10	flash-matched	10:10
172230	3	5	8	flash-matched	8:7472
172230	3	24	8	flash-matched	8:11
172230	3	25	8	flash-matched	8:37
172230	3	26	8	flash-matched	8:9
172230	3	27	8	flash-matched	8:12
172230	3	28	8	flash-matched	8:43
172230	3	29	8	flash-matched	8:53
172230	3	30	8	flash-matched	8:6
172230	3	31	8	flash-matched	8:6
172230	3	32	8	flash-matched	8:12
172230	3	33	8	flash-matched	8:14
172230	3	34	8	flash-matched	8:44
172230	3	35	8	flash-matched	8:6
172230	3	36	8	flash-matched	8:13
172230	3	37	8	flash-matched	8:8
172230	3	38	8	flash-matched	8:7
172230	3	39	8	flash-matched	8:20
172230	3	40	8	flash-matched	8:16
172230	3	41	8	flash-matched	8:22
172230	3	42	8	flash-matched	8:11
172230	3	43	8	flash-matched	8:17
172230	3	44	8	flash-matched	8:12
172230	3	45	8	flash-matched	8:31
172230	3	46	8	flash-matched	8:14
172230	3	47	8	flash-matched	8:10
172230	3	48	8	flash-matched	8:14
172230	3	49	8	flash-matched	8:53
172230	3	50	8	flash-matched	8:9
172230	3	51	8	flash-matched	8:16
172230	3	52	8	flash-matched	8:60
172230	3	53	8	flash-matched	8:15
172230	3	54	8	flash-matched	8:14
142421	4	7	17	flash-matched	17:11361
142421	4	43	17	flash-matched	17:30
142421	4	44	17	flash-matched	17:17
142421	4	45	17	flash-matched	17:4
142421	4	46	17	flash-matched	17:13
142421	4	47	17	flash-matched	17:20
142421	4	48	17	flash-matched	17:8
142421	4	49	17	flash-matched	17:26
142421	4	50	17	flash-matched	17:12
142421	4	51	17	flash-matched	17:15
142421	4	52	17	flash-matched	17:19
142421	4	53	17	flash-matched	17:19
142421	4	54	17	flash-matched	17:15
142421	4	55	17	flash-matched	17:11
142421	4	56	17	flash-matched	17:10
142421	4	57	17	flash-matched	17:9
142421	4	58	17	flash-matched	17:12
142421	4	59	17	flash-matched	17:23
142421	4	60	17	flash-matched	17:20
142421	4	61	17	flash-matched	17:14
142421	4	62	17	flash-matched	17:14
142421	4	63	17	flash-matched	17:14
142421	4	64	17	flash-matched	17:19
142421	4	65	17	flash-matched	17:11
142421	4	66	17	flash-matched	17:8
142421	4	67	17	flash-matched	17:3
142421	4	68	17	flash-matched	17:10
142421	4	69	17	flash-matched	17:18
142421	4	70	17	flash-matched	17:19
142421	4	71	17	flash-matched	17:21
142421	4	72	17	flash-matched	17:15
142421	4	73	17	flash-matched	17:11
142421	4	74	17	flash-matched	17:9
142421	4	75	17	flash-matched	17:14
142421	4	76	17	flash-matched	17:12
142421	4	77	17	flash-matched	17:14
142421	4	78	17	flash-matched	17:15
142421	4	79	17	flash-matched	17:12
142421	4	80	17	flash-matched	17:16
142421	4	81	17	flash-matched	17:12
142421	4	82	17	flash-matched	17:16
142421	4	83	17	flash-matched	17:38
142421	4	102	17	flash-matched	17:142
142421	4	103	17	flash-matched	17:128
142421	4	104	17	flash-matched	17:96
269774	5	13	12	flash-matched	12:2358
269774	5	19	7	flash-matched	7:33
269774	5	29	12	flash-matched	12:11
269774	5	30	12	flash-matched	12:28
269774	5	31	12	flash-matched	12:26
269774	5	32	12	flash-matched	12:15
269774	5	33	12	flash-matched	12:14
269774	5	34	12	flash-matched	12:13
269774	5	35	12	flash-matched	12:33
269774	5	36	12	flash-matched	12:46
269774	5	37	12	flash-matched	12:6
269774	5	38	12	flash-matched	12:17
269774	5	39	12	flash-matched	12:6
269774	5	40	12	flash-matched	12:11
269774	5	41	12	flash-matched	12:40
269774	5	42	12	flash-matched	12:25
269774	5	43	12	flash-matched	12:27
269774	5	44	12	flash-matched	12:5
269774	5	45	12	flash-matched	12:12
269774	5	46	12	flash-matched	12:6
269774	5	47	12	flash-matched	12:20
269774	5	48	12	flash-matched	12:6
269774	5	49	12	flash-matched	12:16
269774	5	50	12	flash-matched	12:15
269774	5	51	12	flash-matched	12:26
269774	5	52	12	flash-matched	12:14
269774	5	53	12	flash-matched	12:8
269774	5	54	12	flash-matched	12:11
269774	5	55	12	flash-matched	12:14
269774	5	56	12	flash-matched	12:17
269774	5	57	12	flash-matched	12:6
269774	5	58	12	flash-matched	12:23
269774	5	59	12	flash-matched	12:11
269774	5	60	12	flash-matched	12:16
269774	5	61	12	flash-matched	12:8
269774	5	62	12	flash-matched	12:13
269774	5	63	12	flash-matched	12:4
269774	5	64	12	flash-matched	12:33
269774	5	65	12	flash-matched	12:16
269774	5	66	12	flash-matched	12:3
269774	5	67	12	flash-matched	12:42
269774	5	68	12	flash-matched	12:28
269774	5	69	12	flash-matched	12:13
269774	5	71	12	flash-matched	12:10
269774	5	72	12	flash-matched	12:14
269774	5	73	12	flash-matched	12:13
269774	5	74	12	flash-matched	12:33
269774	5	75	12	flash-matched	12:16
269774	5	76	12	flash-matched	12:6
269774	5	80	12	flash-matched	12:3740
269774	5	81	12	flash-matched	12:83
269774	5	82	12	flash-matched	12:757
269774	5	83	12	flash-matched	12:79
269774	5	84	12	flash-matched	12:1128
269774	5	85	12	flash-matched	12:87
269774	5	86	12	flash-matched	12:163
269774	5	87	12	flash-matched	12:18
269774	5	88	12	flash-matched	12:130
269774	5	89	12	flash-matched	12:12
269774	5	90	12	flash-matched	12:8
269774	5	91	12	flash-matched	12:16
269774	5	92	12	flash-matched	12:128
269774	5	93	7	flash-matched	7:7
269774	5	94	7	flash-matched	7:9
463565	6	0	None	NO-BRIDGE	-
463565	6	13	23	flash-matched	23:2722
463565	6	24	4	NO-FLASH-MATCH (fallback: dominant)	4:25
463565	6	25	9	NO-FLASH-MATCH (fallback: dominant)	9:11
463565	6	26	19	NO-FLASH-MATCH (fallback: dominant)	19:13
463565	6	44	23	flash-matched	23:15
463565	6	45	23	flash-matched	23:16
463565	6	46	23	flash-matched	23:11
463565	6	47	23	flash-matched	23:9
463565	6	48	23	flash-matched	23:8
463565	6	49	23	flash-matched	23:16
463565	6	50	23	flash-matched	23:13
463565	6	51	23	flash-matched	23:14
463565	6	52	23	flash-matched	23:10
463565	6	53	23	flash-matched	23:7
463565	6	54	23	flash-matched	23:14
463565	6	55	23	flash-matched	23:13
463565	6	56	23	flash-matched	23:11
463565	6	57	23	flash-matched	23:15
463565	6	58	23	flash-matched	23:19
463565	6	59	23	flash-matched	23:31
463565	6	60	23	flash-matched	23:10
463565	6	61	23	flash-matched	23:12
463565	6	62	23	flash-matched	23:10
463565	6	63	23	flash-matched	23:9
463565	6	64	23	flash-matched	23:20
463565	6	65	23	flash-matched	23:23
463565	6	66	23	flash-matched	23:26
463565	6	67	23	flash-matched	23:14
463565	6	68	23	flash-matched	23:17
463565	6	69	23	flash-matched	23:10
463565	6	70	23	flash-matched	23:31
463565	6	71	23	flash-matched	23:14
463565	6	72	23	flash-matched	23:45
463565	6	73	23	flash-matched	23:19
463565	6	74	23	flash-matched	23:38
463565	6	75	23	flash-matched	23:36
463565	6	76	23	flash-matched	23:14
463565	6	108	23	flash-matched	23:1308
463565	6	109	9	NO-FLASH-MATCH (fallback: dominant)	9:7
259542	7	17	16	flash-matched	16:3032
259542	7	22	1	NO-FLASH-MATCH (fallback: dominant)	1:15
259542	7	23	4	NO-FLASH-MATCH (fallback: dominant)	4:5
259542	7	51	16	flash-matched	16:21
259542	7	52	16	flash-matched	16:13
259542	7	53	16	flash-matched	16:17
259542	7	54	16	flash-matched	16:20
259542	7	55	16	flash-matched	16:11
259542	7	56	16	flash-matched	16:16
259542	7	57	16	flash-matched	16:25
259542	7	58	16	flash-matched	16:18
259542	7	59	16	flash-matched	16:9
259542	7	60	16	flash-matched	16:25
259542	7	61	16	flash-matched	16:16
259542	7	62	16	flash-matched	16:14
259542	7	64	16	flash-matched	16:6
259542	7	65	16	flash-matched	16:11
259542	7	66	16	flash-matched	16:15
259542	7	67	16	flash-matched	16:14
259542	7	68	16	flash-matched	16:16
259542	7	69	16	flash-matched	16:17
259542	7	70	16	flash-matched	16:14
259542	7	71	16	flash-matched	16:10
259542	7	73	16	flash-matched	16:21
259542	7	74	16	flash-matched	16:16
259542	7	76	16	flash-matched	16:67
259542	7	77	16	flash-matched	16:8
259542	7	79	16	flash-matched	16:14
259542	7	80	16	flash-matched	16:8
259542	7	81	16	flash-matched	16:6
259542	7	82	16	flash-matched	16:40
259542	7	83	16	flash-matched	16:7
259542	7	84	16	flash-matched	16:11
259542	7	85	16	flash-matched	16:22
259542	7	86	16	flash-matched	16:12
259542	7	87	16	flash-matched	16:46
259542	7	89	16	flash-matched	16:68
259542	7	90	16	flash-matched	16:19
259542	7	117	16	flash-matched	16:93
259542	7	118	16	flash-matched	16:813
259542	7	119	16	flash-matched	16:231
259542	7	120	16	flash-matched	16:84
259542	7	121	16	flash-matched	16:104
259542	7	122	16	flash-matched	16:472
259542	7	123	16	flash-matched	16:77
259542	7	124	16	flash-matched	16:510
219295	8	15	18	flash-matched	18:5161
219295	8	21	3	NO-FLASH-MATCH (fallback: dominant)	3:8
219295	8	48	18	flash-matched	18:18
219295	8	49	18	flash-matched	18:13
219295	8	50	18	flash-matched	18:6
219295	8	51	18	flash-matched	18:28
219295	8	52	18	flash-matched	18:18
219295	8	53	18	flash-matched	18:11
219295	8	54	18	flash-matched	18:25
219295	8	55	18	flash-matched	18:8
219295	8	56	18	flash-matched	18:13
219295	8	57	18	flash-matched	18:11
219295	8	59	18	flash-matched	18:13
219295	8	60	18	flash-matched	18:8
219295	8	61	18	flash-matched	18:13
219295	8	62	18	flash-matched	18:13
219295	8	63	18	flash-matched	18:29
219295	8	64	18	flash-matched	18:23
219295	8	65	18	flash-matched	18:12
219295	8	66	18	flash-matched	18:5
219295	8	67	18	flash-matched	18:7
219295	8	68	18	flash-matched	18:13
219295	8	69	18	flash-matched	18:15
219295	8	70	18	flash-matched	18:50
219295	8	71	18	flash-matched	18:56
219295	8	72	18	flash-matched	18:13
219295	8	73	18	flash-matched	18:10
219295	8	74	18	flash-matched	18:47
219295	8	75	18	flash-matched	18:77
219295	8	76	18	flash-matched	18:6
219295	8	77	18	flash-matched	18:13
219295	8	78	18	flash-matched	18:6
219295	8	79	18	flash-matched	18:10
219295	8	80	18	flash-matched	18:7
219295	8	81	18	flash-matched	18:15
219295	8	89	18	flash-matched	18:65
219295	8	90	18	flash-matched	18:102
111412	9	18	21	flash-matched	21:6149
111412	9	25	3	NO-FLASH-MATCH (fallback: dominant)	3:15
111412	9	48	21	flash-matched	21:15
111412	9	49	21	flash-matched	21:12
111412	9	50	21	flash-matched	21:8
