sample	flavour	cut	n_eff_num	n_eff_den	n_pur_num	n_pur_den	eff	pur_or_rate
nuecc-cs	numu	0.8	48	90	48	318	0.5333	0.1509
nuecc-cs	numu	0.9	48	90	48	290	0.5333	0.1655
nuecc-cs	numu	1.0	48	90	48	258	0.5333	0.1860
nuecc-cs	numu	1.1	47	90	47	230	0.5222	0.2043
nuecc-cs	numu	1.2	47	90	47	199	0.5222	0.2362
nuecc-cs	numu	1.3	46	90	46	181	0.5111	0.2541
nuecc-cs	numu	1.4	46	90	46	158	0.5111	0.2911
nuecc-cs	numu	1.5	45	90	45	142	0.5000	0.3169
nuecc-cs	numu	1.6	45	90	45	134	0.5000	0.3358
nuecc-cs	numu	1.7	45	90	45	123	0.5000	0.3659
nuecc-cs	numu	1.8	45	90	45	113	0.5000	0.3982
nuecc-cs	numu	1.9	45	90	45	106	0.5000	0.4245
nuecc-cs	numu	2.0	45	90	45	95	0.5000	0.4737
nuecc-cs	numu	2.1	45	90	45	92	0.5000	0.4891
nuecc-cs	numu	2.2	43	90	43	83	0.4778	0.5181
nuecc-cs	numu	2.3	43	90	43	80	0.4778	0.5375
nuecc-cs	numu	2.4	42	90	42	77	0.4667	0.5455
nuecc-cs	numu	2.5	41	90	41	74	0.4556	0.5541
nuecc-cs	numu	2.6	41	90	41	71	0.4556	0.5775
nuecc-cs	numu	2.7	38	90	38	67	0.4222	0.5672
nuecc-cs	numu	2.8	37	90	37	64	0.4111	0.5781
nuecc-cs	numu	2.9	37	90	37	62	0.4111	0.5968
nuecc-cs	numu	3.0	32	90	32	49	0.3556	0.6531
nuecc-cs	numu	3.1	30	90	30	46	0.3333	0.6522
nuecc-cs	numu	3.2	30	90	30	43	0.3333	0.6977
nuecc-cs	numu	3.3	29	90	29	40	0.3222	0.7250
nuecc-cs	numu	3.4	28	90	28	38	0.3111	0.7368
nuecc-cs	numu	3.5	25	90	25	34	0.2778	0.7353
nuecc-cs	numu	3.6	23	90	23	31	0.2556	0.7419
nuecc-cs	numu	3.7	22	90	22	27	0.2444	0.8148
nuecc-cs	numu	3.8	22	90	22	27	0.2444	0.8148
nuecc-cs	numu	3.9	22	90	22	26	0.2444	0.8462
nuecc-cs	numu	4.0	19	90	19	21	0.2111	0.9048
nuecc-cs	numu	4.1	16	90	16	17	0.1778	0.9412
nuecc-cs	numu	4.2	15	90	15	16	0.1667	0.9375
nuecc-cs	numu	4.3	15	90	15	16	0.1667	0.9375
nuecc-cs	numu	4.4	14	90	14	14	0.1556	1.0000
nuecc-cs	numu	4.5	14	90	14	14	0.1556	1.0000
nuecc-cs	numu	4.6	12	90	12	12	0.1333	1.0000
nuecc-cs	numu	4.7	10	90	10	10	0.1111	1.0000
nuecc-cs	numu	4.8	8	90	8	8	0.0889	1.0000
nuecc-cs	numu	4.9	5	90	5	5	0.0556	1.0000
nuecc-cs	numu	5.0	3	90	3	3	0.0333	1.0000
nuecc-cs	numu	5.1	3	90	3	3	0.0333	1.0000
nuecc-cs	numu	5.2	3	90	3	3	0.0333	1.0000
nuecc-cs	numu	5.3	3	90	3	3	0.0333	1.0000
nuecc-cs	numu	5.4	2	90	2	2	0.0222	1.0000
nuecc-cs	numu	5.5	2	90	2	2	0.0222	1.0000
nuecc-cs	numu	5.6	2	90	2	2	0.0222	1.0000
nuecc-cs	numu	5.7	2	90	2	2	0.0222	1.0000
nuecc-cs	numu	5.8	0	90	0	0	0.0000	
nuecc-cs	numu	5.9	0	90	0	0	0.0000	
nuecc-cs	numu	6.0	0	90	0	0	0.0000	
nuecc-cs	numu	6.1	0	90	0	0	0.0000	
nuecc-cs	numu	6.2	0	90	0	0	0.0000	
nuecc-cs	numu	6.3	0	90	0	0	0.0000	
nuecc-cs	numu	6.4	0	90	0	0	0.0000	
nuecc-cs	numu	6.5	0	90	0	0	0.0000	
nuecc-cs	numu	6.6	0	90	0	0	0.0000	
nuecc-cs	numu	6.7	0	90	0	0	0.0000	
nuecc-cs	numu	6.8	0	90	0	0	0.0000	
nuecc-cs	numu	6.9	0	90	0	0	0.0000	
nuecc-cs	numu	7.0	0	90	0	0	0.0000	
nuecc-cs	nue	-10.0	873	1511	873	1113	0.5778	0.7844
nuecc-cs	nue	-9.9	873	1511	873	1112	0.5778	0.7851
nuecc-cs	nue	-9.8	873	1511	873	1112	0.5778	0.7851
nuecc-cs	nue	-9.7	873	1511	873	1111	0.5778	0.7858
nuecc-cs	nue	-9.6	873	1511	873	1110	0.5778	0.7865
nuecc-cs	nue	-9.5	873	1511	873	1108	0.5778	0.7879
nuecc-cs	nue	-9.4	872	1511	872	1105	0.5771	0.7891
nuecc-cs	nue	-9.3	872	1511	872	1105	0.5771	0.7891
nuecc-cs	nue	-9.2	872	1511	872	1104	0.5771	0.7899
nuecc-cs	nue	-9.1	872	1511	872	1104	0.5771	0.7899
nuecc-cs	nue	-9.0	872	1511	872	1103	0.5771	0.7906
nuecc-cs	nue	-8.9	872	1511	872	1102	0.5771	0.7913
nuecc-cs	nue	-8.8	872	1511	872	1102	0.5771	0.7913
nuecc-cs	nue	-8.7	871	1511	871	1100	0.5764	0.7918
nuecc-cs	nue	-8.6	871	1511	871	1099	0.5764	0.7925
nuecc-cs	nue	-8.5	871	1511	871	1098	0.5764	0.7933
nuecc-cs	nue	-8.4	871	1511	871	1097	0.5764	0.7940
nuecc-cs	nue	-8.3	868	1511	868	1094	0.5745	0.7934
nuecc-cs	nue	-8.2	868	1511	868	1094	0.5745	0.7934
nuecc-cs	nue	-8.1	868	1511	868	1092	0.5745	0.7949
nuecc-cs	nue	-8.0	867	1511	867	1091	0.5738	0.7947
nuecc-cs	nue	-7.9	866	1511	866	1089	0.5731	0.7952
nuecc-cs	nue	-7.8	866	1511	866	1089	0.5731	0.7952
nuecc-cs	nue	-7.7	866	1511	866	1084	0.5731	0.7989
nuecc-cs	nue	-7.6	866	1511	866	1084	0.5731	0.7989
nuecc-cs	nue	-7.5	866	1511	866	1082	0.5731	0.8004
nuecc-cs	nue	-7.4	864	1511	864	1079	0.5718	0.8007
nuecc-cs	nue	-7.3	864	1511	864	1078	0.5718	0.8015
nuecc-cs	nue	-7.2	864	1511	864	1077	0.5718	0.8022
nuecc-cs	nue	-7.1	864	1511	864	1076	0.5718	0.8030
nuecc-cs	nue	-7.0	864	1511	864	1075	0.5718	0.8037
nuecc-cs	nue	-6.9	863	1511	863	1074	0.5711	0.8035
nuecc-cs	nue	-6.8	862	1511	862	1070	0.5705	0.8056
nuecc-cs	nue	-6.7	862	1511	862	1070	0.5705	0.8056
nuecc-cs	nue	-6.6	860	1511	860	1067	0.5692	0.8060
nuecc-cs	nue	-6.5	860	1511	860	1065	0.5692	0.8075
nuecc-cs	nue	-6.4	859	1511	859	1064	0.5685	0.8073
nuecc-cs	nue	-6.3	859	1511	859	1063	0.5685	0.8081
nuecc-cs	nue	-6.2	859	1511	859	1063	0.5685	0.8081
nuecc-cs	nue	-6.1	859	1511	859	1063	0.5685	0.8081
nuecc-cs	nue	-6.0	858	1511	858	1062	0.5678	0.8079
nuecc-cs	nue	-5.9	856	1511	856	1060	0.5665	0.8075
nuecc-cs	nue	-5.8	855	1511	855	1058	0.5659	0.8081
nuecc-cs	nue	-5.7	855	1511	855	1056	0.5659	0.8097
nuecc-cs	nue	-5.6	854	1511	854	1054	0.5652	0.8102
nuecc-cs	nue	-5.5	854	1511	854	1051	0.5652	0.8126
nuecc-cs	nue	-5.4	854	1511	854	1049	0.5652	0.8141
nuecc-cs	nue	-5.3	853	1511	853	1045	0.5645	0.8163
nuecc-cs	nue	-5.2	853	1511	853	1043	0.5645	0.8178
nuecc-cs	nue	-5.1	853	1511	853	1042	0.5645	0.8186
nuecc-cs	nue	-5.0	852	1511	852	1039	0.5639	0.8200
nuecc-cs	nue	-4.9	852	1511	852	1036	0.5639	0.8224
nuecc-cs	nue	-4.8	852	1511	852	1036	0.5639	0.8224
nuecc-cs	nue	-4.7	852	1511	852	1036	0.5639	0.8224
nuecc-cs	nue	-4.6	850	1511	850	1034	0.5625	0.8221
nuecc-cs	nue	-4.5	849	1511	849	1031	0.5619	0.8235
nuecc-cs	nue	-4.4	849	1511	849	1031	0.5619	0.8235
nuecc-cs	nue	-4.3	848	1511	848	1028	0.5612	0.8249
nuecc-cs	nue	-4.2	846	1511	846	1026	0.5599	0.8246
nuecc-cs	nue	-4.1	845	1511	845	1023	0.5592	0.8260
nuecc-cs	nue	-4.0	844	1511	844	1021	0.5586	0.8266
nuecc-cs	nue	-3.9	843	1511	843	1020	0.5579	0.8265
nuecc-cs	nue	-3.8	843	1511	843	1018	0.5579	0.8281
nuecc-cs	nue	-3.7	843	1511	843	1013	0.5579	0.8322
nuecc-cs	nue	-3.6	842	1511	842	1011	0.5572	0.8328
nuecc-cs	nue	-3.5	840	1511	840	1007	0.5559	0.8342
nuecc-cs	nue	-3.4	840	1511	840	1007	0.5559	0.8342
nuecc-cs	nue	-3.3	840	1511	840	1007	0.5559	0.8342
nuecc-cs	nue	-3.2	840	1511	840	1006	0.5559	0.8350
nuecc-cs	nue	-3.1	837	1511	837	1001	0.5539	0.8362
nuecc-cs	nue	-3.0	835	1511	835	999	0.5526	0.8358
nuecc-cs	nue	-2.9	834	1511	834	997	0.5520	0.8365
nuecc-cs	nue	-2.8	834	1511	834	997	0.5520	0.8365
nuecc-cs	nue	-2.7	834	1511	834	996	0.5520	0.8373
nuecc-cs	nue	-2.6	834	1511	834	994	0.5520	0.8390
nuecc-cs	nue	-2.5	834	1511	834	992	0.5520	0.8407
nuecc-cs	nue	-2.4	832	1511	832	986	0.5506	0.8438
nuecc-cs	nue	-2.3	829	1511	829	983	0.5486	0.8433
nuecc-cs	nue	-2.2	829	1511	829	983	0.5486	0.8433
nuecc-cs	nue	-2.1	828	1511	828	982	0.5480	0.8432
nuecc-cs	nue	-2.0	827	1511	827	981	0.5473	0.8430
nuecc-cs	nue	-1.9	827	1511	827	978	0.5473	0.8456
nuecc-cs	nue	-1.8	826	1511	826	975	0.5467	0.8472
nuecc-cs	nue	-1.7	825	1511	825	972	0.5460	0.8488
nuecc-cs	nue	-1.6	825	1511	825	968	0.5460	0.8523
nuecc-cs	nue	-1.5	823	1511	823	965	0.5447	0.8528
nuecc-cs	nue	-1.4	823	1511	823	965	0.5447	0.8528
nuecc-cs	nue	-1.3	822	1511	822	964	0.5440	0.8527
nuecc-cs	nue	-1.2	822	1511	822	961	0.5440	0.8554
nuecc-cs	nue	-1.1	820	1511	820	955	0.5427	0.8586
nuecc-cs	nue	-1.0	819	1511	819	952	0.5420	0.8603
nuecc-cs	nue	-0.9	819	1511	819	952	0.5420	0.8603
nuecc-cs	nue	-0.8	818	1511	818	949	0.5414	0.8620
nuecc-cs	nue	-0.7	817	1511	817	948	0.5407	0.8618
nuecc-cs	nue	-0.6	813	1511	813	943	0.5381	0.8621
nuecc-cs	nue	-0.5	813	1511	813	942	0.5381	0.8631
nuecc-cs	nue	-0.4	812	1511	812	937	0.5374	0.8666
nuecc-cs	nue	-0.3	811	1511	811	936	0.5367	0.8665
nuecc-cs	nue	-0.2	809	1511	809	931	0.5354	0.8690
nuecc-cs	nue	-0.1	807	1511	807	929	0.5341	0.8687
nuecc-cs	nue	0.0	806	1511	806	927	0.5334	0.8695
nuecc-cs	nue	0.1	804	1511	804	923	0.5321	0.8711
nuecc-cs	nue	0.2	804	1511	804	922	0.5321	0.8720
nuecc-cs	nue	0.3	803	1511	803	920	0.5314	0.8728
nuecc-cs	nue	0.4	801	1511	801	916	0.5301	0.8745
nuecc-cs	nue	0.5	801	1511	801	915	0.5301	0.8754
nuecc-cs	nue	0.6	800	1511	800	913	0.5295	0.8762
nuecc-cs	nue	0.7	800	1511	800	911	0.5295	0.8782
nuecc-cs	nue	0.8	800	1511	800	911	0.5295	0.8782
nuecc-cs	nue	0.9	797	1511	797	908	0.5275	0.8778
nuecc-cs	nue	1.0	796	1511	796	905	0.5268	0.8796
nuecc-cs	nue	1.1	794	1511	794	902	0.5255	0.8803
nuecc-cs	nue	1.2	791	1511	791	897	0.5235	0.8818
nuecc-cs	nue	1.3	791	1511	791	895	0.5235	0.8838
nuecc-cs	nue	1.4	790	1511	790	894	0.5228	0.8837
nuecc-cs	nue	1.5	790	1511	790	892	0.5228	0.8857
nuecc-cs	nue	1.6	790	1511	790	890	0.5228	0.8876
nuecc-cs	nue	1.7	788	1511	788	886	0.5215	0.8894
nuecc-cs	nue	1.8	787	1511	787	882	0.5208	0.8923
nuecc-cs	nue	1.9	786	1511	786	878	0.5202	0.8952
nuecc-cs	nue	2.0	785	1511	785	876	0.5195	0.8961
nuecc-cs	nue	2.1	782	1511	782	872	0.5175	0.8968
nuecc-cs	nue	2.2	778	1511	778	864	0.5149	0.9005
nuecc-cs	nue	2.3	777	1511	777	862	0.5142	0.9014
nuecc-cs	nue	2.4	774	1511	774	857	0.5122	0.9032
nuecc-cs	nue	2.5	772	1511	772	853	0.5109	0.9050
nuecc-cs	nue	2.6	769	1511	769	848	0.5089	0.9068
nuecc-cs	nue	2.7	767	1511	767	846	0.5076	0.9066
nuecc-cs	nue	2.8	765	1511	765	843	0.5063	0.9075
nuecc-cs	nue	2.9	762	1511	762	839	0.5043	0.9082
nuecc-cs	nue	3.0	761	1511	761	836	0.5036	0.9103
nuecc-cs	nue	3.1	755	1511	755	829	0.4997	0.9107
nuecc-cs	nue	3.2	753	1511	753	826	0.4983	0.9116
nuecc-cs	nue	3.3	748	1511	748	821	0.4950	0.9111
nuecc-cs	nue	3.4	747	1511	747	819	0.4944	0.9121
nuecc-cs	nue	3.5	745	1511	745	815	0.4931	0.9141
nuecc-cs	nue	3.6	743	1511	743	810	0.4917	0.9173
nuecc-cs	nue	3.7	741	1511	741	808	0.4904	0.9171
nuecc-cs	nue	3.8	739	1511	739	801	0.4891	0.9226
nuecc-cs	nue	3.9	737	1511	737	797	0.4878	0.9247
nuecc-cs	nue	4.0	735	1511	735	795	0.4864	0.9245
nuecc-cs	nue	4.1	733	1511	733	791	0.4851	0.9267
nuecc-cs	nue	4.2	729	1511	729	784	0.4825	0.9298
nuecc-cs	nue	4.3	727	1511	727	780	0.4811	0.9321
nuecc-cs	nue	4.4	725	1511	725	775	0.4798	0.9355
nuecc-cs	nue	4.5	723	1511	723	773	0.4785	0.9353
nuecc-cs	nue	4.6	717	1511	717	765	0.4745	0.9373
nuecc-cs	nue	4.7	714	1511	714	762	0.4725	0.9370
nuecc-cs	nue	4.8	711	1511	711	759	0.4705	0.9368
nuecc-cs	nue	4.9	705	1511	705	750	0.4666	0.9400
nuecc-cs	nue	5.0	700	1511	700	744	0.4633	0.9409
nuecc-cs	nue	5.1	696	1511	696	738	0.4606	0.9431
nuecc-cs	nue	5.2	694	1511	694	735	0.4593	0.9442
nuecc-cs	nue	5.3	692	1511	692	733	0.4580	0.9441
nuecc-cs	nue	5.4	686	1511	686	726	0.4540	0.9449
nuecc-cs	nue	5.5	683	1511	683	721	0.4520	0.9473
nuecc-cs	nue	5.6	678	1511	678	716	0.4487	0.9469
nuecc-cs	nue	5.7	676	1511	676	711	0.4474	0.9508
nuecc-cs	nue	5.8	672	1511	672	705	0.4447	0.9532
nuecc-cs	nue	5.9	670	1511	670	703	0.4434	0.9531
nuecc-cs	nue	6.0	666	1511	666	697	0.4408	0.9555
nuecc-cs	nue	6.1	662	1511	662	692	0.4381	0.9566
nuecc-cs	nue	6.2	653	1511	653	681	0.4322	0.9589
nuecc-cs	nue	6.3	644	1511	644	671	0.4262	0.9598
nuecc-cs	nue	6.4	641	1511	641	666	0.4242	0.9625
nuecc-cs	nue	6.5	632	1511	632	656	0.4183	0.9634
nuecc-cs	nue	6.6	626	1511	626	648	0.4143	0.9660
nuecc-cs	nue	6.7	620	1511	620	642	0.4103	0.9657
nuecc-cs	nue	6.8	619	1511	619	641	0.4097	0.9657
nuecc-cs	nue	6.9	613	1511	613	635	0.4057	0.9654
nuecc-cs	nue	7.0	606	1511	606	628	0.4011	0.9650
nuecc-cs	nue	7.1	599	1511	599	621	0.3964	0.9646
nuecc-cs	nue	7.2	595	1511	595	617	0.3938	0.9643
nuecc-cs	nue	7.3	589	1511	589	607	0.3898	0.9703
nuecc-cs	nue	7.4	578	1511	578	596	0.3825	0.9698
nuecc-cs	nue	7.5	572	1511	572	590	0.3786	0.9695
nuecc-cs	nue	7.6	568	1511	568	586	0.3759	0.9693
nuecc-cs	nue	7.7	562	1511	562	579	0.3719	0.9706
nuecc-cs	nue	7.8	555	1511	555	572	0.3673	0.9703
nuecc-cs	nue	7.9	550	1511	550	567	0.3640	0.9700
nuecc-cs	nue	8.0	543	1511	543	559	0.3594	0.9714
nuecc-cs	nue	8.1	538	1511	538	554	0.3561	0.9711
nuecc-cs	nue	8.2	532	1511	532	547	0.3521	0.9726
nuecc-cs	nue	8.3	526	1511	526	541	0.3481	0.9723
nuecc-cs	nue	8.4	520	1511	520	534	0.3441	0.9738
nuecc-cs	nue	8.5	517	1511	517	529	0.3422	0.9773
nuecc-cs	nue	8.6	504	1511	504	516	0.3336	0.9767
nuecc-cs	nue	8.7	497	1511	497	509	0.3289	0.9764
nuecc-cs	nue	8.8	493	1511	493	505	0.3263	0.9762
nuecc-cs	nue	8.9	483	1511	483	494	0.3197	0.9777
nuecc-cs	nue	9.0	478	1511	478	489	0.3163	0.9775
nuecc-cs	nue	9.1	469	1511	469	478	0.3104	0.9812
nuecc-cs	nue	9.2	464	1511	464	473	0.3071	0.9810
nuecc-cs	nue	9.3	453	1511	453	462	0.2998	0.9805
nuecc-cs	nue	9.4	444	1511	444	453	0.2938	0.9801
nuecc-cs	nue	9.5	439	1511	439	447	0.2905	0.9821
nuecc-cs	nue	9.6	431	1511	431	439	0.2852	0.9818
nuecc-cs	nue	9.7	421	1511	421	429	0.2786	0.9814
nuecc-cs	nue	9.8	408	1511	408	416	0.2700	0.9808
nuecc-cs	nue	9.9	401	1511	401	409	0.2654	0.9804
nuecc-cs	nue	10.0	394	1511	394	402	0.2608	0.9801
nuecc-cs	nue	10.1	389	1511	389	397	0.2574	0.9798
nuecc-cs	nue	10.2	381	1511	381	389	0.2522	0.9794
nuecc-cs	nue	10.3	374	1511	374	381	0.2475	0.9816
nuecc-cs	nue	10.4	366	1511	366	373	0.2422	0.9812
nuecc-cs	nue	10.5	355	1511	355	362	0.2349	0.9807
nuecc-cs	nue	10.6	350	1511	350	356	0.2316	0.9831
nuecc-cs	nue	10.7	343	1511	343	349	0.2270	0.9828
nuecc-cs	nue	10.8	335	1511	335	340	0.2217	0.9853
nuecc-cs	nue	10.9	326	1511	326	331	0.2158	0.9849
nuecc-cs	nue	11.0	318	1511	318	323	0.2105	0.9845
nuecc-cs	nue	11.1	309	1511	309	314	0.2045	0.9841
nuecc-cs	nue	11.2	298	1511	298	303	0.1972	0.9835
nuecc-cs	nue	11.3	287	1511	287	291	0.1899	0.9863
nuecc-cs	nue	11.4	278	1511	278	282	0.1840	0.9858
nuecc-cs	nue	11.5	270	1511	270	273	0.1787	0.9890
nuecc-cs	nue	11.6	262	1511	262	265	0.1734	0.9887
nuecc-cs	nue	11.7	249	1511	249	252	0.1648	0.9881
nuecc-cs	nue	11.8	243	1511	243	246	0.1608	0.9878
nuecc-cs	nue	11.9	233	1511	233	236	0.1542	0.9873
nuecc-cs	nue	12.0	225	1511	225	228	0.1489	0.9868
nuecc-cs	nue	12.1	217	1511	217	219	0.1436	0.9909
nuecc-cs	nue	12.2	211	1511	211	213	0.1396	0.9906
nuecc-cs	nue	12.3	205	1511	205	207	0.1357	0.9903
nuecc-cs	nue	12.4	196	1511	196	198	0.1297	0.9899
nuecc-cs	nue	12.5	186	1511	186	187	0.1231	0.9947
nuecc-cs	nue	12.6	175	1511	175	176	0.1158	0.9943
nuecc-cs	nue	12.7	165	1511	165	166	0.1092	0.9940
nuecc-cs	nue	12.8	157	1511	157	158	0.1039	0.9937
nuecc-cs	nue	12.9	142	1511	142	143	0.0940	0.9930
nuecc-cs	nue	13.0	137	1511	137	138	0.0907	0.9928
nuecc-cs	nue	13.1	133	1511	133	134	0.0880	0.9925
nuecc-cs	nue	13.2	127	1511	127	128	0.0841	0.9922
nuecc-cs	nue	13.3	122	1511	122	123	0.0807	0.9919
nuecc-cs	nue	13.4	117	1511	117	118	0.0774	0.9915
nuecc-cs	nue	13.5	108	1511	108	109	0.0715	0.9908
nuecc-cs	nue	13.6	102	1511	102	103	0.0675	0.9903
nuecc-cs	nue	13.7	100	1511	100	101	0.0662	0.9901
nuecc-cs	nue	13.8	92	1511	92	93	0.0609	0.9892
nuecc-cs	nue	13.9	81	1511	81	82	0.0536	0.9878
nuecc-cs	nue	14.0	75	1511	75	76	0.0496	0.9868
nuecc-cs	nue	14.1	66	1511	66	66	0.0437	1.0000
nuecc-cs	nue	14.2	62	1511	62	62	0.0410	1.0000
nuecc-cs	nue	14.3	60	1511	60	60	0.0397	1.0000
nuecc-cs	nue	14.4	54	1511	54	54	0.0357	1.0000
nuecc-cs	nue	14.5	52	1511	52	52	0.0344	1.0000
nuecc-cs	nue	14.6	46	1511	46	46	0.0304	1.0000
nuecc-cs	nue	14.7	39	1511	39	39	0.0258	1.0000
nuecc-cs	nue	14.8	35	1511	35	35	0.0232	1.0000
nuecc-cs	nue	14.9	33	1511	33	33	0.0218	1.0000
nuecc-cs	nue	15.0	26	1511	26	26	0.0172	1.0000
