sample	flavour	cut	n_eff_num	n_eff_den	n_pur_num	n_pur_den	eff	pur_or_rate
cv-tfull	numu	4.3	99	557	99	100	0.1777	0.9900
cv-tfull	numu	4.4	84	557	84	84	0.1508	1.0000
cv-tfull	numu	4.5	72	557	72	72	0.1293	1.0000
cv-tfull	numu	4.6	67	557	67	67	0.1203	1.0000
cv-tfull	numu	4.7	56	557	56	56	0.1005	1.0000
cv-tfull	numu	4.8	46	557	46	46	0.0826	1.0000
cv-tfull	numu	4.9	40	557	40	40	0.0718	1.0000
cv-tfull	numu	5.0	36	557	36	36	0.0646	1.0000
cv-tfull	numu	5.1	28	557	28	28	0.0503	1.0000
cv-tfull	numu	5.2	26	557	26	26	0.0467	1.0000
cv-tfull	numu	5.3	23	557	23	23	0.0413	1.0000
cv-tfull	numu	5.4	17	557	17	17	0.0305	1.0000
cv-tfull	numu	5.5	13	557	13	13	0.0233	1.0000
cv-tfull	numu	5.6	11	557	11	11	0.0197	1.0000
cv-tfull	numu	5.7	9	557	9	9	0.0162	1.0000
cv-tfull	numu	5.8	3	557	3	3	0.0054	1.0000
cv-tfull	numu	5.9	3	557	3	3	0.0054	1.0000
cv-tfull	numu	6.0	1	557	1	1	0.0018	1.0000
cv-tfull	numu	6.1	1	557	1	1	0.0018	1.0000
cv-tfull	numu	6.2	1	557	1	1	0.0018	1.0000
cv-tfull	numu	6.3	1	557	1	1	0.0018	1.0000
cv-tfull	numu	6.4	1	557	1	1	0.0018	1.0000
cv-tfull	numu	6.5	0	557	0	0	0.0000	
cv-tfull	numu	6.6	0	557	0	0	0.0000	
cv-tfull	numu	6.7	0	557	0	0	0.0000	
cv-tfull	numu	6.8	0	557	0	0	0.0000	
cv-tfull	numu	6.9	0	557	0	0	0.0000	
cv-tfull	numu	7.0	0	557	0	0	0.0000	
cv-tfull	nue	-10.0	4	5	4	46	0.8000	0.0870
cv-tfull	nue	-9.9	4	5	4	46	0.8000	0.0870
cv-tfull	nue	-9.8	4	5	4	46	0.8000	0.0870
cv-tfull	nue	-9.7	4	5	4	46	0.8000	0.0870
cv-tfull	nue	-9.6	4	5	4	46	0.8000	0.0870
cv-tfull	nue	-9.5	4	5	4	45	0.8000	0.0889
cv-tfull	nue	-9.4	4	5	4	43	0.8000	0.0930
cv-tfull	nue	-9.3	4	5	4	43	0.8000	0.0930
cv-tfull	nue	-9.2	4	5	4	43	0.8000	0.0930
cv-tfull	nue	-9.1	4	5	4	43	0.8000	0.0930
cv-tfull	nue	-9.0	4	5	4	43	0.8000	0.0930
cv-tfull	nue	-8.9	4	5	4	42	0.8000	0.0952
cv-tfull	nue	-8.8	4	5	4	41	0.8000	0.0976
cv-tfull	nue	-8.7	4	5	4	41	0.8000	0.0976
cv-tfull	nue	-8.6	4	5	4	40	0.8000	0.1000
cv-tfull	nue	-8.5	4	5	4	40	0.8000	0.1000
cv-tfull	nue	-8.4	4	5	4	40	0.8000	0.1000
cv-tfull	nue	-8.3	4	5	4	38	0.8000	0.1053
cv-tfull	nue	-8.2	4	5	4	38	0.8000	0.1053
cv-tfull	nue	-8.1	4	5	4	38	0.8000	0.1053
cv-tfull	nue	-8.0	4	5	4	37	0.8000	0.1081
cv-tfull	nue	-7.9	4	5	4	35	0.8000	0.1143
cv-tfull	nue	-7.8	4	5	4	35	0.8000	0.1143
cv-tfull	nue	-7.7	4	5	4	34	0.8000	0.1176
cv-tfull	nue	-7.6	4	5	4	33	0.8000	0.1212
cv-tfull	nue	-7.5	4	5	4	33	0.8000	0.1212
cv-tfull	nue	-7.4	4	5	4	32	0.8000	0.1250
cv-tfull	nue	-7.3	4	5	4	31	0.8000	0.1290
cv-tfull	nue	-7.2	4	5	4	30	0.8000	0.1333
cv-tfull	nue	-7.1	4	5	4	30	0.8000	0.1333
cv-tfull	nue	-7.0	4	5	4	30	0.8000	0.1333
cv-tfull	nue	-6.9	4	5	4	30	0.8000	0.1333
cv-tfull	nue	-6.8	4	5	4	30	0.8000	0.1333
cv-tfull	nue	-6.7	4	5	4	30	0.8000	0.1333
cv-tfull	nue	-6.6	4	5	4	29	0.8000	0.1379
cv-tfull	nue	-6.5	4	5	4	29	0.8000	0.1379
cv-tfull	nue	-6.4	4	5	4	28	0.8000	0.1429
cv-tfull	nue	-6.3	4	5	4	26	0.8000	0.1538
cv-tfull	nue	-6.2	4	5	4	26	0.8000	0.1538
cv-tfull	nue	-6.1	4	5	4	26	0.8000	0.1538
cv-tfull	nue	-6.0	4	5	4	25	0.8000	0.1600
cv-tfull	nue	-5.9	4	5	4	25	0.8000	0.1600
cv-tfull	nue	-5.8	4	5	4	25	0.8000	0.1600
cv-tfull	nue	-5.7	4	5	4	23	0.8000	0.1739
cv-tfull	nue	-5.6	4	5	4	22	0.8000	0.1818
cv-tfull	nue	-5.5	4	5	4	20	0.8000	0.2000
cv-tfull	nue	-5.4	4	5	4	20	0.8000	0.2000
cv-tfull	nue	-5.3	4	5	4	19	0.8000	0.2105
cv-tfull	nue	-5.2	4	5	4	19	0.8000	0.2105
cv-tfull	nue	-5.1	4	5	4	19	0.8000	0.2105
cv-tfull	nue	-5.0	4	5	4	19	0.8000	0.2105
cv-tfull	nue	-4.9	4	5	4	18	0.8000	0.2222
cv-tfull	nue	-4.8	4	5	4	18	0.8000	0.2222
cv-tfull	nue	-4.7	4	5	4	18	0.8000	0.2222
cv-tfull	nue	-4.6	4	5	4	18	0.8000	0.2222
cv-tfull	nue	-4.5	4	5	4	18	0.8000	0.2222
cv-tfull	nue	-4.4	4	5	4	18	0.8000	0.2222
cv-tfull	nue	-4.3	4	5	4	17	0.8000	0.2353
cv-tfull	nue	-4.2	4	5	4	16	0.8000	0.2500
cv-tfull	nue	-4.1	4	5	4	16	0.8000	0.2500
cv-tfull	nue	-4.0	4	5	4	15	0.8000	0.2667
cv-tfull	nue	-3.9	4	5	4	14	0.8000	0.2857
cv-tfull	nue	-3.8	4	5	4	14	0.8000	0.2857
cv-tfull	nue	-3.7	4	5	4	14	0.8000	0.2857
cv-tfull	nue	-3.6	4	5	4	14	0.8000	0.2857
cv-tfull	nue	-3.5	4	5	4	14	0.8000	0.2857
cv-tfull	nue	-3.4	4	5	4	14	0.8000	0.2857
cv-tfull	nue	-3.3	4	5	4	14	0.8000	0.2857
cv-tfull	nue	-3.2	4	5	4	14	0.8000	0.2857
cv-tfull	nue	-3.1	4	5	4	14	0.8000	0.2857
cv-tfull	nue	-3.0	4	5	4	14	0.8000	0.2857
cv-tfull	nue	-2.9	4	5	4	14	0.8000	0.2857
cv-tfull	nue	-2.8	4	5	4	14	0.8000	0.2857
cv-tfull	nue	-2.7	4	5	4	13	0.8000	0.3077
cv-tfull	nue	-2.6	4	5	4	13	0.8000	0.3077
cv-tfull	nue	-2.5	4	5	4	12	0.8000	0.3333
cv-tfull	nue	-2.4	4	5	4	12	0.8000	0.3333
cv-tfull	nue	-2.3	4	5	4	12	0.8000	0.3333
cv-tfull	nue	-2.2	4	5	4	12	0.8000	0.3333
cv-tfull	nue	-2.1	4	5	4	12	0.8000	0.3333
cv-tfull	nue	-2.0	4	5	4	11	0.8000	0.3636
cv-tfull	nue	-1.9	4	5	4	11	0.8000	0.3636
cv-tfull	nue	-1.8	4	5	4	11	0.8000	0.3636
cv-tfull	nue	-1.7	4	5	4	11	0.8000	0.3636
cv-tfull	nue	-1.6	4	5	4	11	0.8000	0.3636
cv-tfull	nue	-1.5	4	5	4	11	0.8000	0.3636
cv-tfull	nue	-1.4	4	5	4	11	0.8000	0.3636
cv-tfull	nue	-1.3	4	5	4	11	0.8000	0.3636
cv-tfull	nue	-1.2	4	5	4	11	0.8000	0.3636
cv-tfull	nue	-1.1	4	5	4	11	0.8000	0.3636
cv-tfull	nue	-1.0	4	5	4	11	0.8000	0.3636
cv-tfull	nue	-0.9	4	5	4	10	0.8000	0.4000
cv-tfull	nue	-0.8	4	5	4	10	0.8000	0.4000
cv-tfull	nue	-0.7	4	5	4	10	0.8000	0.4000
cv-tfull	nue	-0.6	4	5	4	10	0.8000	0.4000
cv-tfull	nue	-0.5	4	5	4	10	0.8000	0.4000
cv-tfull	nue	-0.4	4	5	4	10	0.8000	0.4000
cv-tfull	nue	-0.3	4	5	4	10	0.8000	0.4000
cv-tfull	nue	-0.2	4	5	4	10	0.8000	0.4000
cv-tfull	nue	-0.1	4	5	4	10	0.8000	0.4000
cv-tfull	nue	0.0	4	5	4	10	0.8000	0.4000
cv-tfull	nue	0.1	4	5	4	10	0.8000	0.4000
cv-tfull	nue	0.2	4	5	4	10	0.8000	0.4000
cv-tfull	nue	0.3	4	5	4	10	0.8000	0.4000
cv-tfull	nue	0.4	4	5	4	10	0.8000	0.4000
cv-tfull	nue	0.5	4	5	4	9	0.8000	0.4444
cv-tfull	nue	0.6	4	5	4	9	0.8000	0.4444
cv-tfull	nue	0.7	4	5	4	9	0.8000	0.4444
cv-tfull	nue	0.8	4	5	4	9	0.8000	0.4444
cv-tfull	nue	0.9	4	5	4	9	0.8000	0.4444
cv-tfull	nue	1.0	4	5	4	9	0.8000	0.4444
cv-tfull	nue	1.1	4	5	4	9	0.8000	0.4444
cv-tfull	nue	1.2	4	5	4	9	0.8000	0.4444
cv-tfull	nue	1.3	4	5	4	9	0.8000	0.4444
cv-tfull	nue	1.4	4	5	4	9	0.8000	0.4444
cv-tfull	nue	1.5	4	5	4	9	0.8000	0.4444
cv-tfull	nue	1.6	4	5	4	9	0.8000	0.4444
cv-tfull	nue	1.7	4	5	4	9	0.8000	0.4444
cv-tfull	nue	1.8	4	5	4	9	0.8000	0.4444
cv-tfull	nue	1.9	4	5	4	9	0.8000	0.4444
cv-tfull	nue	2.0	4	5	4	9	0.8000	0.4444
cv-tfull	nue	2.1	4	5	4	9	0.8000	0.4444
cv-tfull	nue	2.2	4	5	4	9	0.8000	0.4444
cv-tfull	nue	2.3	4	5	4	9	0.8000	0.4444
cv-tfull	nue	2.4	4	5	4	9	0.8000	0.4444
cv-tfull	nue	2.5	4	5	4	9	0.8000	0.4444
cv-tfull	nue	2.6	4	5	4	9	0.8000	0.4444
cv-tfull	nue	2.7	4	5	4	8	0.8000	0.5000
cv-tfull	nue	2.8	4	5	4	8	0.8000	0.5000
cv-tfull	nue	2.9	4	5	4	8	0.8000	0.5000
cv-tfull	nue	3.0	4	5	4	8	0.8000	0.5000
cv-tfull	nue	3.1	4	5	4	8	0.8000	0.5000
cv-tfull	nue	3.2	4	5	4	8	0.8000	0.5000
cv-tfull	nue	3.3	4	5	4	8	0.8000	0.5000
cv-tfull	nue	3.4	4	5	4	8	0.8000	0.5000
cv-tfull	nue	3.5	4	5	4	8	0.8000	0.5000
cv-tfull	nue	3.6	4	5	4	8	0.8000	0.5000
cv-tfull	nue	3.7	4	5	4	8	0.8000	0.5000
cv-tfull	nue	3.8	4	5	4	8	0.8000	0.5000
cv-tfull	nue	3.9	4	5	4	8	0.8000	0.5000
cv-tfull	nue	4.0	4	5	4	7	0.8000	0.5714
cv-tfull	nue	4.1	4	5	4	7	0.8000	0.5714
cv-tfull	nue	4.2	4	5	4	6	0.8000	0.6667
cv-tfull	nue	4.3	4	5	4	6	0.8000	0.6667
cv-tfull	nue	4.4	4	5	4	6	0.8000	0.6667
cv-tfull	nue	4.5	4	5	4	6	0.8000	0.6667
cv-tfull	nue	4.6	4	5	4	6	0.8000	0.6667
cv-tfull	nue	4.7	4	5	4	6	0.8000	0.6667
cv-tfull	nue	4.8	4	5	4	6	0.8000	0.6667
cv-tfull	nue	4.9	4	5	4	6	0.8000	0.6667
cv-tfull	nue	5.0	4	5	4	6	0.8000	0.6667
cv-tfull	nue	5.1	4	5	4	6	0.8000	0.6667
cv-tfull	nue	5.2	4	5	4	6	0.8000	0.6667
cv-tfull	nue	5.3	4	5	4	6	0.8000	0.6667
cv-tfull	nue	5.4	4	5	4	6	0.8000	0.6667
cv-tfull	nue	5.5	4	5	4	6	0.8000	0.6667
cv-tfull	nue	5.6	4	5	4	6	0.8000	0.6667
cv-tfull	nue	5.7	4	5	4	6	0.8000	0.6667
cv-tfull	nue	5.8	4	5	4	5	0.8000	0.8000
cv-tfull	nue	5.9	4	5	4	5	0.8000	0.8000
cv-tfull	nue	6.0	4	5	4	5	0.8000	0.8000
cv-tfull	nue	6.1	4	5	4	5	0.8000	0.8000
cv-tfull	nue	6.2	4	5	4	5	0.8000	0.8000
cv-tfull	nue	6.3	4	5	4	5	0.8000	0.8000
cv-tfull	nue	6.4	4	5	4	5	0.8000	0.8000
cv-tfull	nue	6.5	4	5	4	5	0.8000	0.8000
cv-tfull	nue	6.6	4	5	4	5	0.8000	0.8000
cv-tfull	nue	6.7	4	5	4	5	0.8000	0.8000
cv-tfull	nue	6.8	4	5	4	5	0.8000	0.8000
cv-tfull	nue	6.9	4	5	4	5	0.8000	0.8000
cv-tfull	nue	7.0	4	5	4	5	0.8000	0.8000
cv-tfull	nue	7.1	4	5	4	5	0.8000	0.8000
cv-tfull	nue	7.2	4	5	4	5	0.8000	0.8000
cv-tfull	nue	7.3	4	5	4	5	0.8000	0.8000
cv-tfull	nue	7.4	4	5	4	5	0.8000	0.8000
cv-tfull	nue	7.5	4	5	4	5	0.8000	0.8000
cv-tfull	nue	7.6	4	5	4	5	0.8000	0.8000
cv-tfull	nue	7.7	4	5	4	5	0.8000	0.8000
cv-tfull	nue	7.8	4	5	4	5	0.8000	0.8000
cv-tfull	nue	7.9	4	5	4	5	0.8000	0.8000
cv-tfull	nue	8.0	4	5	4	5	0.8000	0.8000
cv-tfull	nue	8.1	4	5	4	5	0.8000	0.8000
cv-tfull	nue	8.2	4	5	4	4	0.8000	1.0000
cv-tfull	nue	8.3	4	5	4	4	0.8000	1.0000
cv-tfull	nue	8.4	4	5	4	4	0.8000	1.0000
cv-tfull	nue	8.5	4	5	4	4	0.8000	1.0000
cv-tfull	nue	8.6	4	5	4	4	0.8000	1.0000
cv-tfull	nue	8.7	4	5	4	4	0.8000	1.0000
cv-tfull	nue	8.8	4	5	4	4	0.8000	1.0000
cv-tfull	nue	8.9	4	5	4	4	0.8000	1.0000
cv-tfull	nue	9.0	4	5	4	4	0.8000	1.0000
cv-tfull	nue	9.1	4	5	4	4	0.8000	1.0000
cv-tfull	nue	9.2	4	5	4	4	0.8000	1.0000
cv-tfull	nue	9.3	4	5	4	4	0.8000	1.0000
cv-tfull	nue	9.4	4	5	4	4	0.8000	1.0000
cv-tfull	nue	9.5	3	5	3	3	0.6000	1.0000
cv-tfull	nue	9.6	3	5	3	3	0.6000	1.0000
cv-tfull	nue	9.7	3	5	3	3	0.6000	1.0000
cv-tfull	nue	9.8	3	5	3	3	0.6000	1.0000
cv-tfull	nue	9.9	3	5	3	3	0.6000	1.0000
cv-tfull	nue	10.0	3	5	3	3	0.6000	1.0000
cv-tfull	nue	10.1	3	5	3	3	0.6000	1.0000
cv-tfull	nue	10.2	3	5	3	3	0.6000	1.0000
cv-tfull	nue	10.3	3	5	3	3	0.6000	1.0000
cv-tfull	nue	10.4	3	5	3	3	0.6000	1.0000
cv-tfull	nue	10.5	2	5	2	2	0.4000	1.0000
cv-tfull	nue	10.6	2	5	2	2	0.4000	1.0000
cv-tfull	nue	10.7	2	5	2	2	0.4000	1.0000
cv-tfull	nue	10.8	2	5	2	2	0.4000	1.0000
cv-tfull	nue	10.9	2	5	2	2	0.4000	1.0000
cv-tfull	nue	11.0	2	5	2	2	0.4000	1.0000
cv-tfull	nue	11.1	2	5	2	2	0.4000	1.0000
cv-tfull	nue	11.2	2	5	2	2	0.4000	1.0000
cv-tfull	nue	11.3	2	5	2	2	0.4000	1.0000
cv-tfull	nue	11.4	2	5	2	2	0.4000	1.0000
cv-tfull	nue	11.5	2	5	2	2	0.4000	1.0000
cv-tfull	nue	11.6	2	5	2	2	0.4000	1.0000
cv-tfull	nue	11.7	2	5	2	2	0.4000	1.0000
cv-tfull	nue	11.8	2	5	2	2	0.4000	1.0000
cv-tfull	nue	11.9	2	5	2	2	0.4000	1.0000
cv-tfull	nue	12.0	2	5	2	2	0.4000	1.0000
cv-tfull	nue	12.1	2	5	2	2	0.4000	1.0000
cv-tfull	nue	12.2	2	5	2	2	0.4000	1.0000
cv-tfull	nue	12.3	2	5	2	2	0.4000	1.0000
cv-tfull	nue	12.4	2	5	2	2	0.4000	1.0000
cv-tfull	nue	12.5	2	5	2	2	0.4000	1.0000
cv-tfull	nue	12.6	2	5	2	2	0.4000	1.0000
cv-tfull	nue	12.7	2	5	2	2	0.4000	1.0000
cv-tfull	nue	12.8	2	5	2	2	0.4000	1.0000
cv-tfull	nue	12.9	2	5	2	2	0.4000	1.0000
cv-tfull	nue	13.0	2	5	2	2	0.4000	1.0000
cv-tfull	nue	13.1	2	5	2	2	0.4000	1.0000
cv-tfull	nue	13.2	2	5	2	2	0.4000	1.0000
cv-tfull	nue	13.3	2	5	2	2	0.4000	1.0000
cv-tfull	nue	13.4	1	5	1	1	0.2000	1.0000
cv-tfull	nue	13.5	1	5	1	1	0.2000	1.0000
cv-tfull	nue	13.6	1	5	1	1	0.2000	1.0000
cv-tfull	nue	13.7	1	5	1	1	0.2000	1.0000
cv-tfull	nue	13.8	1	5	1	1	0.2000	1.0000
cv-tfull	nue	13.9	1	5	1	1	0.2000	1.0000
cv-tfull	nue	14.0	1	5	1	1	0.2000	1.0000
cv-tfull	nue	14.1	0	5	0	0	0.0000	
cv-tfull	nue	14.2	0	5	0	0	0.0000	
cv-tfull	nue	14.3	0	5	0	0	0.0000	
cv-tfull	nue	14.4	0	5	0	0	0.0000	
cv-tfull	nue	14.5	0	5	0	0	0.0000	
cv-tfull	nue	14.6	0	5	0	0	0.0000	
cv-tfull	nue	14.7	0	5	0	0	0.0000	
cv-tfull	nue	14.8	0	5	0	0	0.0000	
cv-tfull	nue	14.9	0	5	0	0	0.0000	
cv-tfull	nue	15.0	0	5	0	0	0.0000	
