sample	flavour	cut	n_eff_num	n_eff_den	n_pur_num	n_pur_den	eff	pur_or_rate
cv-csp3bw	numu	0.9	378	557	378	443	0.6786	0.8533
cv-csp3bw	numu	1.0	375	557	375	436	0.6732	0.8601
cv-csp3bw	numu	1.1	370	557	370	425	0.6643	0.8706
cv-csp3bw	numu	1.2	368	557	368	420	0.6607	0.8762
cv-csp3bw	numu	1.3	362	557	362	409	0.6499	0.8851
cv-csp3bw	numu	1.4	359	557	359	404	0.6445	0.8886
cv-csp3bw	numu	1.5	354	557	354	396	0.6355	0.8939
cv-csp3bw	numu	1.6	348	557	348	388	0.6248	0.8969
cv-csp3bw	numu	1.7	340	557	340	378	0.6104	0.8995
cv-csp3bw	numu	1.8	334	557	334	371	0.5996	0.9003
cv-csp3bw	numu	1.9	326	557	326	359	0.5853	0.9081
cv-csp3bw	numu	2.0	316	557	316	347	0.5673	0.9107
cv-csp3bw	numu	2.1	310	557	310	340	0.5566	0.9118
cv-csp3bw	numu	2.2	304	557	304	331	0.5458	0.9184
cv-csp3bw	numu	2.3	293	557	293	317	0.5260	0.9243
cv-csp3bw	numu	2.4	278	557	278	302	0.4991	0.9205
cv-csp3bw	numu	2.5	274	557	274	296	0.4919	0.9257
cv-csp3bw	numu	2.6	270	557	270	292	0.4847	0.9247
cv-csp3bw	numu	2.7	261	557	261	281	0.4686	0.9288
cv-csp3bw	numu	2.8	246	557	246	262	0.4417	0.9389
cv-csp3bw	numu	2.9	242	557	242	256	0.4345	0.9453
cv-csp3bw	numu	3.0	236	557	236	250	0.4237	0.9440
cv-csp3bw	numu	3.1	230	557	230	243	0.4129	0.9465
cv-csp3bw	numu	3.2	219	557	219	232	0.3932	0.9440
cv-csp3bw	numu	3.3	209	557	209	221	0.3752	0.9457
cv-csp3bw	numu	3.4	197	557	197	209	0.3537	0.9426
cv-csp3bw	numu	3.5	187	557	187	197	0.3357	0.9492
cv-csp3bw	numu	3.6	178	557	178	187	0.3196	0.9519
cv-csp3bw	numu	3.7	165	557	165	172	0.2962	0.9593
cv-csp3bw	numu	3.8	157	557	157	163	0.2819	0.9632
cv-csp3bw	numu	3.9	141	557	141	147	0.2531	0.9592
cv-csp3bw	numu	4.0	130	557	130	135	0.2334	0.9630
cv-csp3bw	numu	4.1	121	557	121	125	0.2172	0.9680
cv-csp3bw	numu	4.2	112	557	112	115	0.2011	0.9739
cv-csp3bw	numu	4.3	100	557	100	103	0.1795	0.9709
cv-csp3bw	numu	4.4	86	557	86	89	0.1544	0.9663
cv-csp3bw	numu	4.5	79	557	79	82	0.1418	0.9634
cv-csp3bw	numu	4.6	70	557	70	72	0.1257	0.9722
cv-csp3bw	numu	4.7	60	557	60	62	0.1077	0.9677
cv-csp3bw	numu	4.8	53	557	53	54	0.0952	0.9815
cv-csp3bw	numu	4.9	47	557	47	48	0.0844	0.9792
cv-csp3bw	numu	5.0	44	557	44	45	0.0790	0.9778
cv-csp3bw	numu	5.1	30	557	30	31	0.0539	0.9677
cv-csp3bw	numu	5.2	27	557	27	27	0.0485	1.0000
cv-csp3bw	numu	5.3	25	557	25	25	0.0449	1.0000
cv-csp3bw	numu	5.4	19	557	19	19	0.0341	1.0000
cv-csp3bw	numu	5.5	16	557	16	16	0.0287	1.0000
cv-csp3bw	numu	5.6	14	557	14	14	0.0251	1.0000
cv-csp3bw	numu	5.7	10	557	10	10	0.0180	1.0000
cv-csp3bw	numu	5.8	5	557	5	5	0.0090	1.0000
cv-csp3bw	numu	5.9	3	557	3	3	0.0054	1.0000
cv-csp3bw	numu	6.0	2	557	2	2	0.0036	1.0000
cv-csp3bw	numu	6.1	2	557	2	2	0.0036	1.0000
cv-csp3bw	numu	6.2	1	557	1	1	0.0018	1.0000
cv-csp3bw	numu	6.3	1	557	1	1	0.0018	1.0000
cv-csp3bw	numu	6.4	0	557	0	0	0.0000	
cv-csp3bw	numu	6.5	0	557	0	0	0.0000	
cv-csp3bw	numu	6.6	0	557	0	0	0.0000	
cv-csp3bw	numu	6.7	0	557	0	0	0.0000	
cv-csp3bw	numu	6.8	0	557	0	0	0.0000	
cv-csp3bw	numu	6.9	0	557	0	0	0.0000	
cv-csp3bw	numu	7.0	0	557	0	0	0.0000	
cv-csp3bw	nue	-10.0	4	5	4	58	0.8000	0.0690
cv-csp3bw	nue	-9.9	4	5	4	57	0.8000	0.0702
cv-csp3bw	nue	-9.8	4	5	4	57	0.8000	0.0702
cv-csp3bw	nue	-9.7	4	5	4	57	0.8000	0.0702
cv-csp3bw	nue	-9.6	4	5	4	56	0.8000	0.0714
cv-csp3bw	nue	-9.5	4	5	4	56	0.8000	0.0714
cv-csp3bw	nue	-9.4	4	5	4	56	0.8000	0.0714
cv-csp3bw	nue	-9.3	4	5	4	55	0.8000	0.0727
cv-csp3bw	nue	-9.2	4	5	4	55	0.8000	0.0727
cv-csp3bw	nue	-9.1	4	5	4	54	0.8000	0.0741
cv-csp3bw	nue	-9.0	4	5	4	54	0.8000	0.0741
cv-csp3bw	nue	-8.9	4	5	4	53	0.8000	0.0755
cv-csp3bw	nue	-8.8	3	5	3	51	0.6000	0.0588
cv-csp3bw	nue	-8.7	3	5	3	51	0.6000	0.0588
cv-csp3bw	nue	-8.6	3	5	3	48	0.6000	0.0625
cv-csp3bw	nue	-8.5	3	5	3	46	0.6000	0.0652
cv-csp3bw	nue	-8.4	3	5	3	44	0.6000	0.0682
cv-csp3bw	nue	-8.3	3	5	3	44	0.6000	0.0682
cv-csp3bw	nue	-8.2	3	5	3	44	0.6000	0.0682
cv-csp3bw	nue	-8.1	3	5	3	44	0.6000	0.0682
cv-csp3bw	nue	-8.0	3	5	3	43	0.6000	0.0698
cv-csp3bw	nue	-7.9	3	5	3	42	0.6000	0.0714
cv-csp3bw	nue	-7.8	3	5	3	41	0.6000	0.0732
cv-csp3bw	nue	-7.7	3	5	3	40	0.6000	0.0750
cv-csp3bw	nue	-7.6	3	5	3	40	0.6000	0.0750
cv-csp3bw	nue	-7.5	3	5	3	40	0.6000	0.0750
cv-csp3bw	nue	-7.4	3	5	3	40	0.6000	0.0750
cv-csp3bw	nue	-7.3	3	5	3	38	0.6000	0.0789
cv-csp3bw	nue	-7.2	3	5	3	36	0.6000	0.0833
cv-csp3bw	nue	-7.1	3	5	3	35	0.6000	0.0857
cv-csp3bw	nue	-7.0	3	5	3	35	0.6000	0.0857
cv-csp3bw	nue	-6.9	3	5	3	35	0.6000	0.0857
cv-csp3bw	nue	-6.8	3	5	3	35	0.6000	0.0857
cv-csp3bw	nue	-6.7	3	5	3	34	0.6000	0.0882
cv-csp3bw	nue	-6.6	3	5	3	34	0.6000	0.0882
cv-csp3bw	nue	-6.5	3	5	3	34	0.6000	0.0882
cv-csp3bw	nue	-6.4	3	5	3	33	0.6000	0.0909
cv-csp3bw	nue	-6.3	3	5	3	32	0.6000	0.0938
cv-csp3bw	nue	-6.2	3	5	3	32	0.6000	0.0938
cv-csp3bw	nue	-6.1	3	5	3	30	0.6000	0.1000
cv-csp3bw	nue	-6.0	3	5	3	29	0.6000	0.1034
cv-csp3bw	nue	-5.9	3	5	3	29	0.6000	0.1034
cv-csp3bw	nue	-5.8	3	5	3	28	0.6000	0.1071
cv-csp3bw	nue	-5.7	3	5	3	28	0.6000	0.1071
cv-csp3bw	nue	-5.6	3	5	3	28	0.6000	0.1071
cv-csp3bw	nue	-5.5	3	5	3	27	0.6000	0.1111
cv-csp3bw	nue	-5.4	3	5	3	27	0.6000	0.1111
cv-csp3bw	nue	-5.3	3	5	3	26	0.6000	0.1154
cv-csp3bw	nue	-5.2	3	5	3	26	0.6000	0.1154
cv-csp3bw	nue	-5.1	3	5	3	26	0.6000	0.1154
cv-csp3bw	nue	-5.0	3	5	3	26	0.6000	0.1154
cv-csp3bw	nue	-4.9	3	5	3	26	0.6000	0.1154
cv-csp3bw	nue	-4.8	3	5	3	26	0.6000	0.1154
cv-csp3bw	nue	-4.7	3	5	3	25	0.6000	0.1200
cv-csp3bw	nue	-4.6	3	5	3	25	0.6000	0.1200
cv-csp3bw	nue	-4.5	3	5	3	25	0.6000	0.1200
cv-csp3bw	nue	-4.4	3	5	3	25	0.6000	0.1200
cv-csp3bw	nue	-4.3	3	5	3	25	0.6000	0.1200
cv-csp3bw	nue	-4.2	3	5	3	24	0.6000	0.1250
cv-csp3bw	nue	-4.1	3	5	3	24	0.6000	0.1250
cv-csp3bw	nue	-4.0	3	5	3	24	0.6000	0.1250
cv-csp3bw	nue	-3.9	3	5	3	24	0.6000	0.1250
cv-csp3bw	nue	-3.8	3	5	3	21	0.6000	0.1429
cv-csp3bw	nue	-3.7	3	5	3	21	0.6000	0.1429
cv-csp3bw	nue	-3.6	3	5	3	20	0.6000	0.1500
cv-csp3bw	nue	-3.5	3	5	3	20	0.6000	0.1500
cv-csp3bw	nue	-3.4	3	5	3	20	0.6000	0.1500
cv-csp3bw	nue	-3.3	3	5	3	20	0.6000	0.1500
cv-csp3bw	nue	-3.2	3	5	3	19	0.6000	0.1579
cv-csp3bw	nue	-3.1	3	5	3	19	0.6000	0.1579
cv-csp3bw	nue	-3.0	3	5	3	19	0.6000	0.1579
cv-csp3bw	nue	-2.9	3	5	3	18	0.6000	0.1667
cv-csp3bw	nue	-2.8	3	5	3	18	0.6000	0.1667
cv-csp3bw	nue	-2.7	3	5	3	18	0.6000	0.1667
cv-csp3bw	nue	-2.6	3	5	3	17	0.6000	0.1765
cv-csp3bw	nue	-2.5	3	5	3	17	0.6000	0.1765
cv-csp3bw	nue	-2.4	3	5	3	17	0.6000	0.1765
cv-csp3bw	nue	-2.3	3	5	3	16	0.6000	0.1875
cv-csp3bw	nue	-2.2	3	5	3	16	0.6000	0.1875
cv-csp3bw	nue	-2.1	3	5	3	15	0.6000	0.2000
cv-csp3bw	nue	-2.0	3	5	3	15	0.6000	0.2000
cv-csp3bw	nue	-1.9	3	5	3	14	0.6000	0.2143
cv-csp3bw	nue	-1.8	3	5	3	14	0.6000	0.2143
cv-csp3bw	nue	-1.7	3	5	3	14	0.6000	0.2143
cv-csp3bw	nue	-1.6	3	5	3	14	0.6000	0.2143
cv-csp3bw	nue	-1.5	3	5	3	14	0.6000	0.2143
cv-csp3bw	nue	-1.4	3	5	3	14	0.6000	0.2143
cv-csp3bw	nue	-1.3	3	5	3	14	0.6000	0.2143
cv-csp3bw	nue	-1.2	3	5	3	14	0.6000	0.2143
cv-csp3bw	nue	-1.1	3	5	3	14	0.6000	0.2143
cv-csp3bw	nue	-1.0	3	5	3	14	0.6000	0.2143
cv-csp3bw	nue	-0.9	3	5	3	14	0.6000	0.2143
cv-csp3bw	nue	-0.8	3	5	3	13	0.6000	0.2308
cv-csp3bw	nue	-0.7	3	5	3	13	0.6000	0.2308
cv-csp3bw	nue	-0.6	3	5	3	12	0.6000	0.2500
cv-csp3bw	nue	-0.5	3	5	3	12	0.6000	0.2500
cv-csp3bw	nue	-0.4	3	5	3	12	0.6000	0.2500
cv-csp3bw	nue	-0.3	3	5	3	12	0.6000	0.2500
cv-csp3bw	nue	-0.2	3	5	3	12	0.6000	0.2500
cv-csp3bw	nue	-0.1	3	5	3	12	0.6000	0.2500
cv-csp3bw	nue	0.0	3	5	3	12	0.6000	0.2500
cv-csp3bw	nue	0.1	3	5	3	12	0.6000	0.2500
cv-csp3bw	nue	0.2	3	5	3	12	0.6000	0.2500
cv-csp3bw	nue	0.3	3	5	3	12	0.6000	0.2500
cv-csp3bw	nue	0.4	3	5	3	11	0.6000	0.2727
cv-csp3bw	nue	0.5	3	5	3	11	0.6000	0.2727
cv-csp3bw	nue	0.6	3	5	3	11	0.6000	0.2727
cv-csp3bw	nue	0.7	3	5	3	11	0.6000	0.2727
cv-csp3bw	nue	0.8	3	5	3	11	0.6000	0.2727
cv-csp3bw	nue	0.9	3	5	3	11	0.6000	0.2727
cv-csp3bw	nue	1.0	3	5	3	10	0.6000	0.3000
cv-csp3bw	nue	1.1	3	5	3	10	0.6000	0.3000
cv-csp3bw	nue	1.2	3	5	3	9	0.6000	0.3333
cv-csp3bw	nue	1.3	3	5	3	9	0.6000	0.3333
cv-csp3bw	nue	1.4	3	5	3	9	0.6000	0.3333
cv-csp3bw	nue	1.5	3	5	3	9	0.6000	0.3333
cv-csp3bw	nue	1.6	3	5	3	9	0.6000	0.3333
cv-csp3bw	nue	1.7	3	5	3	9	0.6000	0.3333
cv-csp3bw	nue	1.8	3	5	3	8	0.6000	0.3750
cv-csp3bw	nue	1.9	3	5	3	8	0.6000	0.3750
cv-csp3bw	nue	2.0	3	5	3	8	0.6000	0.3750
cv-csp3bw	nue	2.1	3	5	3	8	0.6000	0.3750
cv-csp3bw	nue	2.2	3	5	3	8	0.6000	0.3750
cv-csp3bw	nue	2.3	3	5	3	8	0.6000	0.3750
cv-csp3bw	nue	2.4	3	5	3	8	0.6000	0.3750
cv-csp3bw	nue	2.5	3	5	3	8	0.6000	0.3750
cv-csp3bw	nue	2.6	3	5	3	8	0.6000	0.3750
cv-csp3bw	nue	2.7	3	5	3	8	0.6000	0.3750
cv-csp3bw	nue	2.8	3	5	3	8	0.6000	0.3750
cv-csp3bw	nue	2.9	3	5	3	8	0.6000	0.3750
cv-csp3bw	nue	3.0	3	5	3	8	0.6000	0.3750
cv-csp3bw	nue	3.1	3	5	3	8	0.6000	0.3750
cv-csp3bw	nue	3.2	3	5	3	7	0.6000	0.4286
cv-csp3bw	nue	3.3	3	5	3	7	0.6000	0.4286
cv-csp3bw	nue	3.4	3	5	3	7	0.6000	0.4286
cv-csp3bw	nue	3.5	3	5	3	7	0.6000	0.4286
cv-csp3bw	nue	3.6	3	5	3	7	0.6000	0.4286
cv-csp3bw	nue	3.7	3	5	3	7	0.6000	0.4286
cv-csp3bw	nue	3.8	3	5	3	7	0.6000	0.4286
cv-csp3bw	nue	3.9	3	5	3	7	0.6000	0.4286
cv-csp3bw	nue	4.0	3	5	3	7	0.6000	0.4286
cv-csp3bw	nue	4.1	3	5	3	7	0.6000	0.4286
cv-csp3bw	nue	4.2	3	5	3	7	0.6000	0.4286
cv-csp3bw	nue	4.3	3	5	3	6	0.6000	0.5000
cv-csp3bw	nue	4.4	3	5	3	6	0.6000	0.5000
cv-csp3bw	nue	4.5	3	5	3	6	0.6000	0.5000
cv-csp3bw	nue	4.6	3	5	3	5	0.6000	0.6000
cv-csp3bw	nue	4.7	3	5	3	5	0.6000	0.6000
cv-csp3bw	nue	4.8	3	5	3	5	0.6000	0.6000
cv-csp3bw	nue	4.9	3	5	3	5	0.6000	0.6000
cv-csp3bw	nue	5.0	3	5	3	5	0.6000	0.6000
cv-csp3bw	nue	5.1	3	5	3	5	0.6000	0.6000
cv-csp3bw	nue	5.2	3	5	3	5	0.6000	0.6000
cv-csp3bw	nue	5.3	3	5	3	5	0.6000	0.6000
cv-csp3bw	nue	5.4	3	5	3	5	0.6000	0.6000
cv-csp3bw	nue	5.5	3	5	3	5	0.6000	0.6000
cv-csp3bw	nue	5.6	3	5	3	5	0.6000	0.6000
cv-csp3bw	nue	5.7	3	5	3	5	0.6000	0.6000
cv-csp3bw	nue	5.8	3	5	3	5	0.6000	0.6000
cv-csp3bw	nue	5.9	3	5	3	5	0.6000	0.6000
cv-csp3bw	nue	6.0	3	5	3	5	0.6000	0.6000
cv-csp3bw	nue	6.1	3	5	3	5	0.6000	0.6000
cv-csp3bw	nue	6.2	3	5	3	5	0.6000	0.6000
cv-csp3bw	nue	6.3	3	5	3	5	0.6000	0.6000
cv-csp3bw	nue	6.4	3	5	3	5	0.6000	0.6000
cv-csp3bw	nue	6.5	3	5	3	5	0.6000	0.6000
cv-csp3bw	nue	6.6	3	5	3	5	0.6000	0.6000
cv-csp3bw	nue	6.7	3	5	3	5	0.6000	0.6000
cv-csp3bw	nue	6.8	3	5	3	5	0.6000	0.6000
cv-csp3bw	nue	6.9	3	5	3	4	0.6000	0.7500
cv-csp3bw	nue	7.0	3	5	3	3	0.6000	1.0000
cv-csp3bw	nue	7.1	3	5	3	3	0.6000	1.0000
cv-csp3bw	nue	7.2	3	5	3	3	0.6000	1.0000
cv-csp3bw	nue	7.3	3	5	3	3	0.6000	1.0000
cv-csp3bw	nue	7.4	3	5	3	3	0.6000	1.0000
cv-csp3bw	nue	7.5	3	5	3	3	0.6000	1.0000
cv-csp3bw	nue	7.6	3	5	3	3	0.6000	1.0000
cv-csp3bw	nue	7.7	3	5	3	3	0.6000	1.0000
cv-csp3bw	nue	7.8	3	5	3	3	0.6000	1.0000
cv-csp3bw	nue	7.9	3	5	3	3	0.6000	1.0000
cv-csp3bw	nue	8.0	3	5	3	3	0.6000	1.0000
cv-csp3bw	nue	8.1	3	5	3	3	0.6000	1.0000
cv-csp3bw	nue	8.2	3	5	3	3	0.6000	1.0000
cv-csp3bw	nue	8.3	3	5	3	3	0.6000	1.0000
cv-csp3bw	nue	8.4	3	5	3	3	0.6000	1.0000
cv-csp3bw	nue	8.5	3	5	3	3	0.6000	1.0000
cv-csp3bw	nue	8.6	3	5	3	3	0.6000	1.0000
cv-csp3bw	nue	8.7	3	5	3	3	0.6000	1.0000
cv-csp3bw	nue	8.8	2	5	2	2	0.4000	1.0000
cv-csp3bw	nue	8.9	2	5	2	2	0.4000	1.0000
cv-csp3bw	nue	9.0	2	5	2	2	0.4000	1.0000
cv-csp3bw	nue	9.1	2	5	2	2	0.4000	1.0000
cv-csp3bw	nue	9.2	2	5	2	2	0.4000	1.0000
cv-csp3bw	nue	9.3	2	5	2	2	0.4000	1.0000
cv-csp3bw	nue	9.4	2	5	2	2	0.4000	1.0000
cv-csp3bw	nue	9.5	2	5	2	2	0.4000	1.0000
cv-csp3bw	nue	9.6	2	5	2	2	0.4000	1.0000
cv-csp3bw	nue	9.7	2	5	2	2	0.4000	1.0000
cv-csp3bw	nue	9.8	2	5	2	2	0.4000	1.0000
cv-csp3bw	nue	9.9	2	5	2	2	0.4000	1.0000
cv-csp3bw	nue	10.0	2	5	2	2	0.4000	1.0000
cv-csp3bw	nue	10.1	2	5	2	2	0.4000	1.0000
cv-csp3bw	nue	10.2	2	5	2	2	0.4000	1.0000
cv-csp3bw	nue	10.3	2	5	2	2	0.4000	1.0000
cv-csp3bw	nue	10.4	2	5	2	2	0.4000	1.0000
cv-csp3bw	nue	10.5	2	5	2	2	0.4000	1.0000
cv-csp3bw	nue	10.6	2	5	2	2	0.4000	1.0000
cv-csp3bw	nue	10.7	1	5	1	1	0.2000	1.0000
cv-csp3bw	nue	10.8	1	5	1	1	0.2000	1.0000
cv-csp3bw	nue	10.9	1	5	1	1	0.2000	1.0000
cv-csp3bw	nue	11.0	1	5	1	1	0.2000	1.0000
cv-csp3bw	nue	11.1	1	5	1	1	0.2000	1.0000
cv-csp3bw	nue	11.2	1	5	1	1	0.2000	1.0000
cv-csp3bw	nue	11.3	1	5	1	1	0.2000	1.0000
cv-csp3bw	nue	11.4	1	5	1	1	0.2000	1.0000
cv-csp3bw	nue	11.5	1	5	1	1	0.2000	1.0000
cv-csp3bw	nue	11.6	0	5	0	0	0.0000	
cv-csp3bw	nue	11.7	0	5	0	0	0.0000	
cv-csp3bw	nue	11.8	0	5	0	0	0.0000	
cv-csp3bw	nue	11.9	0	5	0	0	0.0000	
cv-csp3bw	nue	12.0	0	5	0	0	0.0000	
cv-csp3bw	nue	12.1	0	5	0	0	0.0000	
cv-csp3bw	nue	12.2	0	5	0	0	0.0000	
cv-csp3bw	nue	12.3	0	5	0	0	0.0000	
cv-csp3bw	nue	12.4	0	5	0	0	0.0000	
cv-csp3bw	nue	12.5	0	5	0	0	0.0000	
cv-csp3bw	nue	12.6	0	5	0	0	0.0000	
cv-csp3bw	nue	12.7	0	5	0	0	0.0000	
cv-csp3bw	nue	12.8	0	5	0	0	0.0000	
cv-csp3bw	nue	12.9	0	5	0	0	0.0000	
cv-csp3bw	nue	13.0	0	5	0	0	0.0000	
cv-csp3bw	nue	13.1	0	5	0	0	0.0000	
cv-csp3bw	nue	13.2	0	5	0	0	0.0000	
cv-csp3bw	nue	13.3	0	5	0	0	0.0000	
cv-csp3bw	nue	13.4	0	5	0	0	0.0000	
cv-csp3bw	nue	13.5	0	5	0	0	0.0000	
cv-csp3bw	nue	13.6	0	5	0	0	0.0000	
cv-csp3bw	nue	13.7	0	5	0	0	0.0000	
cv-csp3bw	nue	13.8	0	5	0	0	0.0000	
cv-csp3bw	nue	13.9	0	5	0	0	0.0000	
cv-csp3bw	nue	14.0	0	5	0	0	0.0000	
cv-csp3bw	nue	14.1	0	5	0	0	0.0000	
cv-csp3bw	nue	14.2	0	5	0	0	0.0000	
cv-csp3bw	nue	14.3	0	5	0	0	0.0000	
cv-csp3bw	nue	14.4	0	5	0	0	0.0000	
cv-csp3bw	nue	14.5	0	5	0	0	0.0000	
cv-csp3bw	nue	14.6	0	5	0	0	0.0000	
cv-csp3bw	nue	14.7	0	5	0	0	0.0000	
cv-csp3bw	nue	14.8	0	5	0	0	0.0000	
cv-csp3bw	nue	14.9	0	5	0	0	0.0000	
cv-csp3bw	nue	15.0	0	5	0	0	0.0000	
