sample	flavour	cut	n_eff_num	n_eff_den	n_pur_num	n_pur_den	eff	pur_or_rate
nuecc-p3bw	numu	2.7	39	90	39	63	0.4333	0.6190
nuecc-p3bw	numu	2.8	39	90	39	60	0.4333	0.6500
nuecc-p3bw	numu	2.9	36	90	36	53	0.4000	0.6792
nuecc-p3bw	numu	3.0	33	90	33	48	0.3667	0.6875
nuecc-p3bw	numu	3.1	31	90	31	45	0.3444	0.6889
nuecc-p3bw	numu	3.2	31	90	31	42	0.3444	0.7381
nuecc-p3bw	numu	3.3	29	90	29	37	0.3222	0.7838
nuecc-p3bw	numu	3.4	26	90	26	31	0.2889	0.8387
nuecc-p3bw	numu	3.5	24	90	24	27	0.2667	0.8889
nuecc-p3bw	numu	3.6	24	90	24	27	0.2667	0.8889
nuecc-p3bw	numu	3.7	20	90	20	22	0.2222	0.9091
nuecc-p3bw	numu	3.8	19	90	19	20	0.2111	0.9500
nuecc-p3bw	numu	3.9	17	90	17	17	0.1889	1.0000
nuecc-p3bw	numu	4.0	17	90	17	17	0.1889	1.0000
nuecc-p3bw	numu	4.1	14	90	14	14	0.1556	1.0000
nuecc-p3bw	numu	4.2	10	90	10	10	0.1111	1.0000
nuecc-p3bw	numu	4.3	9	90	9	9	0.1000	1.0000
nuecc-p3bw	numu	4.4	9	90	9	9	0.1000	1.0000
nuecc-p3bw	numu	4.5	5	90	5	5	0.0556	1.0000
nuecc-p3bw	numu	4.6	5	90	5	5	0.0556	1.0000
nuecc-p3bw	numu	4.7	4	90	4	4	0.0444	1.0000
nuecc-p3bw	numu	4.8	4	90	4	4	0.0444	1.0000
nuecc-p3bw	numu	4.9	3	90	3	3	0.0333	1.0000
nuecc-p3bw	numu	5.0	2	90	2	2	0.0222	1.0000
nuecc-p3bw	numu	5.1	2	90	2	2	0.0222	1.0000
nuecc-p3bw	numu	5.2	1	90	1	1	0.0111	1.0000
nuecc-p3bw	numu	5.3	1	90	1	1	0.0111	1.0000
nuecc-p3bw	numu	5.4	0	90	0	0	0.0000	
nuecc-p3bw	numu	5.5	0	90	0	0	0.0000	
nuecc-p3bw	numu	5.6	0	90	0	0	0.0000	
nuecc-p3bw	numu	5.7	0	90	0	0	0.0000	
nuecc-p3bw	numu	5.8	0	90	0	0	0.0000	
nuecc-p3bw	numu	5.9	0	90	0	0	0.0000	
nuecc-p3bw	numu	6.0	0	90	0	0	0.0000	
nuecc-p3bw	numu	6.1	0	90	0	0	0.0000	
nuecc-p3bw	numu	6.2	0	90	0	0	0.0000	
nuecc-p3bw	numu	6.3	0	90	0	0	0.0000	
nuecc-p3bw	numu	6.4	0	90	0	0	0.0000	
nuecc-p3bw	numu	6.5	0	90	0	0	0.0000	
nuecc-p3bw	numu	6.6	0	90	0	0	0.0000	
nuecc-p3bw	numu	6.7	0	90	0	0	0.0000	
nuecc-p3bw	numu	6.8	0	90	0	0	0.0000	
nuecc-p3bw	numu	6.9	0	90	0	0	0.0000	
nuecc-p3bw	numu	7.0	0	90	0	0	0.0000	
nuecc-p3bw	nue	-10.0	897	1511	897	1099	0.5936	0.8162
nuecc-p3bw	nue	-9.9	897	1511	897	1098	0.5936	0.8169
nuecc-p3bw	nue	-9.8	897	1511	897	1098	0.5936	0.8169
nuecc-p3bw	nue	-9.7	897	1511	897	1098	0.5936	0.8169
nuecc-p3bw	nue	-9.6	896	1511	896	1096	0.5930	0.8175
nuecc-p3bw	nue	-9.5	896	1511	896	1096	0.5930	0.8175
nuecc-p3bw	nue	-9.4	896	1511	896	1095	0.5930	0.8183
nuecc-p3bw	nue	-9.3	896	1511	896	1094	0.5930	0.8190
nuecc-p3bw	nue	-9.2	895	1511	895	1093	0.5923	0.8188
nuecc-p3bw	nue	-9.1	895	1511	895	1093	0.5923	0.8188
nuecc-p3bw	nue	-9.0	894	1511	894	1091	0.5917	0.8194
nuecc-p3bw	nue	-8.9	894	1511	894	1089	0.5917	0.8209
nuecc-p3bw	nue	-8.8	894	1511	894	1087	0.5917	0.8224
nuecc-p3bw	nue	-8.7	894	1511	894	1086	0.5917	0.8232
nuecc-p3bw	nue	-8.6	891	1511	891	1083	0.5897	0.8227
nuecc-p3bw	nue	-8.5	891	1511	891	1082	0.5897	0.8235
nuecc-p3bw	nue	-8.4	891	1511	891	1081	0.5897	0.8242
nuecc-p3bw	nue	-8.3	891	1511	891	1080	0.5897	0.8250
nuecc-p3bw	nue	-8.2	891	1511	891	1080	0.5897	0.8250
nuecc-p3bw	nue	-8.1	891	1511	891	1080	0.5897	0.8250
nuecc-p3bw	nue	-8.0	891	1511	891	1078	0.5897	0.8265
nuecc-p3bw	nue	-7.9	891	1511	891	1077	0.5897	0.8273
nuecc-p3bw	nue	-7.8	891	1511	891	1077	0.5897	0.8273
nuecc-p3bw	nue	-7.7	891	1511	891	1077	0.5897	0.8273
nuecc-p3bw	nue	-7.6	891	1511	891	1077	0.5897	0.8273
nuecc-p3bw	nue	-7.5	891	1511	891	1076	0.5897	0.8281
nuecc-p3bw	nue	-7.4	890	1511	890	1072	0.5890	0.8302
nuecc-p3bw	nue	-7.3	889	1511	889	1070	0.5884	0.8308
nuecc-p3bw	nue	-7.2	888	1511	888	1065	0.5877	0.8338
nuecc-p3bw	nue	-7.1	887	1511	887	1064	0.5870	0.8336
nuecc-p3bw	nue	-7.0	886	1511	886	1062	0.5864	0.8343
nuecc-p3bw	nue	-6.9	885	1511	885	1060	0.5857	0.8349
nuecc-p3bw	nue	-6.8	885	1511	885	1059	0.5857	0.8357
nuecc-p3bw	nue	-6.7	885	1511	885	1059	0.5857	0.8357
nuecc-p3bw	nue	-6.6	884	1511	884	1056	0.5850	0.8371
nuecc-p3bw	nue	-6.5	884	1511	884	1056	0.5850	0.8371
nuecc-p3bw	nue	-6.4	884	1511	884	1054	0.5850	0.8387
nuecc-p3bw	nue	-6.3	884	1511	884	1053	0.5850	0.8395
nuecc-p3bw	nue	-6.2	882	1511	882	1049	0.5837	0.8408
nuecc-p3bw	nue	-6.1	882	1511	882	1047	0.5837	0.8424
nuecc-p3bw	nue	-6.0	882	1511	882	1043	0.5837	0.8456
nuecc-p3bw	nue	-5.9	882	1511	882	1041	0.5837	0.8473
nuecc-p3bw	nue	-5.8	881	1511	881	1039	0.5831	0.8479
nuecc-p3bw	nue	-5.7	881	1511	881	1037	0.5831	0.8496
nuecc-p3bw	nue	-5.6	881	1511	881	1037	0.5831	0.8496
nuecc-p3bw	nue	-5.5	880	1511	880	1033	0.5824	0.8519
nuecc-p3bw	nue	-5.4	879	1511	879	1031	0.5817	0.8526
nuecc-p3bw	nue	-5.3	879	1511	879	1030	0.5817	0.8534
nuecc-p3bw	nue	-5.2	879	1511	879	1029	0.5817	0.8542
nuecc-p3bw	nue	-5.1	879	1511	879	1028	0.5817	0.8551
nuecc-p3bw	nue	-5.0	879	1511	879	1028	0.5817	0.8551
nuecc-p3bw	nue	-4.9	879	1511	879	1026	0.5817	0.8567
nuecc-p3bw	nue	-4.8	879	1511	879	1026	0.5817	0.8567
nuecc-p3bw	nue	-4.7	879	1511	879	1025	0.5817	0.8576
nuecc-p3bw	nue	-4.6	879	1511	879	1025	0.5817	0.8576
nuecc-p3bw	nue	-4.5	876	1511	876	1021	0.5797	0.8580
nuecc-p3bw	nue	-4.4	876	1511	876	1021	0.5797	0.8580
nuecc-p3bw	nue	-4.3	876	1511	876	1019	0.5797	0.8597
nuecc-p3bw	nue	-4.2	875	1511	875	1018	0.5791	0.8595
nuecc-p3bw	nue	-4.1	874	1511	874	1016	0.5784	0.8602
nuecc-p3bw	nue	-4.0	873	1511	873	1015	0.5778	0.8601
nuecc-p3bw	nue	-3.9	873	1511	873	1015	0.5778	0.8601
nuecc-p3bw	nue	-3.8	873	1511	873	1015	0.5778	0.8601
nuecc-p3bw	nue	-3.7	873	1511	873	1014	0.5778	0.8609
nuecc-p3bw	nue	-3.6	872	1511	872	1012	0.5771	0.8617
nuecc-p3bw	nue	-3.5	871	1511	871	1010	0.5764	0.8624
nuecc-p3bw	nue	-3.4	871	1511	871	1010	0.5764	0.8624
nuecc-p3bw	nue	-3.3	870	1511	870	1008	0.5758	0.8631
nuecc-p3bw	nue	-3.2	870	1511	870	1007	0.5758	0.8640
nuecc-p3bw	nue	-3.1	870	1511	870	1006	0.5758	0.8648
nuecc-p3bw	nue	-3.0	870	1511	870	1004	0.5758	0.8665
nuecc-p3bw	nue	-2.9	869	1511	869	1002	0.5751	0.8673
nuecc-p3bw	nue	-2.8	868	1511	868	1000	0.5745	0.8680
nuecc-p3bw	nue	-2.7	868	1511	868	998	0.5745	0.8697
nuecc-p3bw	nue	-2.6	866	1511	866	996	0.5731	0.8695
nuecc-p3bw	nue	-2.5	866	1511	866	996	0.5731	0.8695
nuecc-p3bw	nue	-2.4	862	1511	862	991	0.5705	0.8698
nuecc-p3bw	nue	-2.3	860	1511	860	989	0.5692	0.8696
nuecc-p3bw	nue	-2.2	859	1511	859	988	0.5685	0.8694
nuecc-p3bw	nue	-2.1	859	1511	859	985	0.5685	0.8721
nuecc-p3bw	nue	-2.0	857	1511	857	982	0.5672	0.8727
nuecc-p3bw	nue	-1.9	856	1511	856	981	0.5665	0.8726
nuecc-p3bw	nue	-1.8	856	1511	856	978	0.5665	0.8753
nuecc-p3bw	nue	-1.7	856	1511	856	976	0.5665	0.8770
nuecc-p3bw	nue	-1.6	855	1511	855	972	0.5659	0.8796
nuecc-p3bw	nue	-1.5	853	1511	853	970	0.5645	0.8794
nuecc-p3bw	nue	-1.4	852	1511	852	968	0.5639	0.8802
nuecc-p3bw	nue	-1.3	852	1511	852	968	0.5639	0.8802
nuecc-p3bw	nue	-1.2	851	1511	851	966	0.5632	0.8810
nuecc-p3bw	nue	-1.1	849	1511	849	962	0.5619	0.8825
nuecc-p3bw	nue	-1.0	848	1511	848	961	0.5612	0.8824
nuecc-p3bw	nue	-0.9	847	1511	847	957	0.5606	0.8851
nuecc-p3bw	nue	-0.8	843	1511	843	952	0.5579	0.8855
nuecc-p3bw	nue	-0.7	840	1511	840	948	0.5559	0.8861
nuecc-p3bw	nue	-0.6	840	1511	840	947	0.5559	0.8870
nuecc-p3bw	nue	-0.5	837	1511	837	943	0.5539	0.8876
nuecc-p3bw	nue	-0.4	837	1511	837	941	0.5539	0.8895
nuecc-p3bw	nue	-0.3	837	1511	837	941	0.5539	0.8895
nuecc-p3bw	nue	-0.2	835	1511	835	939	0.5526	0.8892
nuecc-p3bw	nue	-0.1	834	1511	834	937	0.5520	0.8901
nuecc-p3bw	nue	0.0	833	1511	833	936	0.5513	0.8900
nuecc-p3bw	nue	0.1	830	1511	830	932	0.5493	0.8906
nuecc-p3bw	nue	0.2	827	1511	827	928	0.5473	0.8912
nuecc-p3bw	nue	0.3	826	1511	826	926	0.5467	0.8920
nuecc-p3bw	nue	0.4	825	1511	825	923	0.5460	0.8938
nuecc-p3bw	nue	0.5	822	1511	822	920	0.5440	0.8935
nuecc-p3bw	nue	0.6	821	1511	821	919	0.5433	0.8934
nuecc-p3bw	nue	0.7	821	1511	821	917	0.5433	0.8953
nuecc-p3bw	nue	0.8	820	1511	820	914	0.5427	0.8972
nuecc-p3bw	nue	0.9	820	1511	820	914	0.5427	0.8972
nuecc-p3bw	nue	1.0	818	1511	818	912	0.5414	0.8969
nuecc-p3bw	nue	1.1	815	1511	815	908	0.5394	0.8976
nuecc-p3bw	nue	1.2	814	1511	814	906	0.5387	0.8985
nuecc-p3bw	nue	1.3	812	1511	812	903	0.5374	0.8992
nuecc-p3bw	nue	1.4	807	1511	807	897	0.5341	0.8997
nuecc-p3bw	nue	1.5	807	1511	807	896	0.5341	0.9007
nuecc-p3bw	nue	1.6	805	1511	805	892	0.5328	0.9025
nuecc-p3bw	nue	1.7	804	1511	804	890	0.5321	0.9034
nuecc-p3bw	nue	1.8	801	1511	801	886	0.5301	0.9041
nuecc-p3bw	nue	1.9	798	1511	798	882	0.5281	0.9048
nuecc-p3bw	nue	2.0	796	1511	796	879	0.5268	0.9056
nuecc-p3bw	nue	2.1	794	1511	794	876	0.5255	0.9064
nuecc-p3bw	nue	2.2	793	1511	793	873	0.5248	0.9084
nuecc-p3bw	nue	2.3	790	1511	790	869	0.5228	0.9091
nuecc-p3bw	nue	2.4	790	1511	790	869	0.5228	0.9091
nuecc-p3bw	nue	2.5	787	1511	787	865	0.5208	0.9098
nuecc-p3bw	nue	2.6	786	1511	786	862	0.5202	0.9118
nuecc-p3bw	nue	2.7	784	1511	784	859	0.5189	0.9127
nuecc-p3bw	nue	2.8	780	1511	780	854	0.5162	0.9133
nuecc-p3bw	nue	2.9	777	1511	777	850	0.5142	0.9141
nuecc-p3bw	nue	3.0	772	1511	772	845	0.5109	0.9136
nuecc-p3bw	nue	3.1	770	1511	770	841	0.5096	0.9156
nuecc-p3bw	nue	3.2	767	1511	767	837	0.5076	0.9164
nuecc-p3bw	nue	3.3	763	1511	763	829	0.5050	0.9204
nuecc-p3bw	nue	3.4	762	1511	762	823	0.5043	0.9259
nuecc-p3bw	nue	3.5	757	1511	757	817	0.5010	0.9266
nuecc-p3bw	nue	3.6	753	1511	753	813	0.4983	0.9262
nuecc-p3bw	nue	3.7	753	1511	753	812	0.4983	0.9273
nuecc-p3bw	nue	3.8	751	1511	751	809	0.4970	0.9283
nuecc-p3bw	nue	3.9	747	1511	747	799	0.4944	0.9349
nuecc-p3bw	nue	4.0	745	1511	745	796	0.4931	0.9359
nuecc-p3bw	nue	4.1	741	1511	741	792	0.4904	0.9356
nuecc-p3bw	nue	4.2	738	1511	738	788	0.4884	0.9365
nuecc-p3bw	nue	4.3	736	1511	736	784	0.4871	0.9388
nuecc-p3bw	nue	4.4	736	1511	736	784	0.4871	0.9388
nuecc-p3bw	nue	4.5	732	1511	732	779	0.4844	0.9397
nuecc-p3bw	nue	4.6	729	1511	729	773	0.4825	0.9431
nuecc-p3bw	nue	4.7	727	1511	727	770	0.4811	0.9442
nuecc-p3bw	nue	4.8	723	1511	723	764	0.4785	0.9463
nuecc-p3bw	nue	4.9	718	1511	718	759	0.4752	0.9460
nuecc-p3bw	nue	5.0	715	1511	715	753	0.4732	0.9495
nuecc-p3bw	nue	5.1	712	1511	712	749	0.4712	0.9506
nuecc-p3bw	nue	5.2	710	1511	710	746	0.4699	0.9517
nuecc-p3bw	nue	5.3	705	1511	705	738	0.4666	0.9553
nuecc-p3bw	nue	5.4	699	1511	699	731	0.4626	0.9562
nuecc-p3bw	nue	5.5	695	1511	695	726	0.4600	0.9573
nuecc-p3bw	nue	5.6	692	1511	692	720	0.4580	0.9611
nuecc-p3bw	nue	5.7	689	1511	689	716	0.4560	0.9623
nuecc-p3bw	nue	5.8	683	1511	683	709	0.4520	0.9633
nuecc-p3bw	nue	5.9	679	1511	679	705	0.4494	0.9631
nuecc-p3bw	nue	6.0	675	1511	675	699	0.4467	0.9657
nuecc-p3bw	nue	6.1	672	1511	672	696	0.4447	0.9655
nuecc-p3bw	nue	6.2	666	1511	666	689	0.4408	0.9666
nuecc-p3bw	nue	6.3	662	1511	662	684	0.4381	0.9678
nuecc-p3bw	nue	6.4	658	1511	658	680	0.4355	0.9676
nuecc-p3bw	nue	6.5	656	1511	656	676	0.4341	0.9704
nuecc-p3bw	nue	6.6	652	1511	652	672	0.4315	0.9702
nuecc-p3bw	nue	6.7	647	1511	647	667	0.4282	0.9700
nuecc-p3bw	nue	6.8	647	1511	647	667	0.4282	0.9700
nuecc-p3bw	nue	6.9	641	1511	641	661	0.4242	0.9697
nuecc-p3bw	nue	7.0	636	1511	636	653	0.4209	0.9740
nuecc-p3bw	nue	7.1	631	1511	631	646	0.4176	0.9768
nuecc-p3bw	nue	7.2	625	1511	625	640	0.4136	0.9766
nuecc-p3bw	nue	7.3	622	1511	622	637	0.4116	0.9765
nuecc-p3bw	nue	7.4	620	1511	620	634	0.4103	0.9779
nuecc-p3bw	nue	7.5	609	1511	609	623	0.4030	0.9775
nuecc-p3bw	nue	7.6	604	1511	604	617	0.3997	0.9789
nuecc-p3bw	nue	7.7	596	1511	596	609	0.3944	0.9787
nuecc-p3bw	nue	7.8	588	1511	588	600	0.3891	0.9800
nuecc-p3bw	nue	7.9	583	1511	583	595	0.3858	0.9798
nuecc-p3bw	nue	8.0	581	1511	581	591	0.3845	0.9831
nuecc-p3bw	nue	8.1	573	1511	573	582	0.3792	0.9845
nuecc-p3bw	nue	8.2	567	1511	567	576	0.3752	0.9844
nuecc-p3bw	nue	8.3	563	1511	563	572	0.3726	0.9843
nuecc-p3bw	nue	8.4	557	1511	557	566	0.3686	0.9841
nuecc-p3bw	nue	8.5	549	1511	549	558	0.3633	0.9839
nuecc-p3bw	nue	8.6	545	1511	545	554	0.3607	0.9838
nuecc-p3bw	nue	8.7	540	1511	540	548	0.3574	0.9854
nuecc-p3bw	nue	8.8	533	1511	533	541	0.3527	0.9852
nuecc-p3bw	nue	8.9	527	1511	527	534	0.3488	0.9869
nuecc-p3bw	nue	9.0	518	1511	518	525	0.3428	0.9867
nuecc-p3bw	nue	9.1	513	1511	513	520	0.3395	0.9865
nuecc-p3bw	nue	9.2	506	1511	506	513	0.3349	0.9864
nuecc-p3bw	nue	9.3	496	1511	496	503	0.3283	0.9861
nuecc-p3bw	nue	9.4	489	1511	489	496	0.3236	0.9859
nuecc-p3bw	nue	9.5	484	1511	484	491	0.3203	0.9857
nuecc-p3bw	nue	9.6	475	1511	475	482	0.3144	0.9855
nuecc-p3bw	nue	9.7	463	1511	463	470	0.3064	0.9851
nuecc-p3bw	nue	9.8	453	1511	453	459	0.2998	0.9869
nuecc-p3bw	nue	9.9	447	1511	447	453	0.2958	0.9868
nuecc-p3bw	nue	10.0	439	1511	439	445	0.2905	0.9865
nuecc-p3bw	nue	10.1	428	1511	428	433	0.2833	0.9885
nuecc-p3bw	nue	10.2	417	1511	417	422	0.2760	0.9882
nuecc-p3bw	nue	10.3	410	1511	410	415	0.2713	0.9880
nuecc-p3bw	nue	10.4	399	1511	399	403	0.2641	0.9901
nuecc-p3bw	nue	10.5	390	1511	390	394	0.2581	0.9898
nuecc-p3bw	nue	10.6	376	1511	376	380	0.2488	0.9895
nuecc-p3bw	nue	10.7	367	1511	367	371	0.2429	0.9892
nuecc-p3bw	nue	10.8	358	1511	358	362	0.2369	0.9890
nuecc-p3bw	nue	10.9	348	1511	348	352	0.2303	0.9886
nuecc-p3bw	nue	11.0	341	1511	341	345	0.2257	0.9884
nuecc-p3bw	nue	11.1	332	1511	332	336	0.2197	0.9881
nuecc-p3bw	nue	11.2	321	1511	321	325	0.2124	0.9877
nuecc-p3bw	nue	11.3	311	1511	311	314	0.2058	0.9904
nuecc-p3bw	nue	11.4	305	1511	305	308	0.2019	0.9903
nuecc-p3bw	nue	11.5	299	1511	299	302	0.1979	0.9901
nuecc-p3bw	nue	11.6	293	1511	293	296	0.1939	0.9899
nuecc-p3bw	nue	11.7	285	1511	285	288	0.1886	0.9896
nuecc-p3bw	nue	11.8	274	1511	274	277	0.1813	0.9892
nuecc-p3bw	nue	11.9	258	1511	258	261	0.1707	0.9885
nuecc-p3bw	nue	12.0	253	1511	253	256	0.1674	0.9883
nuecc-p3bw	nue	12.1	242	1511	242	245	0.1602	0.9878
nuecc-p3bw	nue	12.2	232	1511	232	235	0.1535	0.9872
nuecc-p3bw	nue	12.3	220	1511	220	223	0.1456	0.9865
nuecc-p3bw	nue	12.4	210	1511	210	213	0.1390	0.9859
nuecc-p3bw	nue	12.5	204	1511	204	207	0.1350	0.9855
nuecc-p3bw	nue	12.6	195	1511	195	198	0.1291	0.9848
nuecc-p3bw	nue	12.7	189	1511	189	192	0.1251	0.9844
nuecc-p3bw	nue	12.8	179	1511	179	181	0.1185	0.9890
nuecc-p3bw	nue	12.9	173	1511	173	174	0.1145	0.9943
nuecc-p3bw	nue	13.0	169	1511	169	170	0.1118	0.9941
nuecc-p3bw	nue	13.1	158	1511	158	159	0.1046	0.9937
nuecc-p3bw	nue	13.2	149	1511	149	150	0.0986	0.9933
nuecc-p3bw	nue	13.3	140	1511	140	141	0.0927	0.9929
nuecc-p3bw	nue	13.4	136	1511	136	137	0.0900	0.9927
nuecc-p3bw	nue	13.5	124	1511	124	125	0.0821	0.9920
nuecc-p3bw	nue	13.6	114	1511	114	115	0.0754	0.9913
nuecc-p3bw	nue	13.7	107	1511	107	108	0.0708	0.9907
nuecc-p3bw	nue	13.8	103	1511	103	104	0.0682	0.9904
nuecc-p3bw	nue	13.9	96	1511	96	97	0.0635	0.9897
nuecc-p3bw	nue	14.0	89	1511	89	90	0.0589	0.9889
nuecc-p3bw	nue	14.1	81	1511	81	82	0.0536	0.9878
nuecc-p3bw	nue	14.2	78	1511	78	79	0.0516	0.9873
nuecc-p3bw	nue	14.3	72	1511	72	73	0.0477	0.9863
nuecc-p3bw	nue	14.4	66	1511	66	67	0.0437	0.9851
nuecc-p3bw	nue	14.5	57	1511	57	58	0.0377	0.9828
nuecc-p3bw	nue	14.6	52	1511	52	53	0.0344	0.9811
nuecc-p3bw	nue	14.7	48	1511	48	48	0.0318	1.0000
nuecc-p3bw	nue	14.8	47	1511	47	47	0.0311	1.0000
nuecc-p3bw	nue	14.9	40	1511	40	40	0.0265	1.0000
nuecc-p3bw	nue	15.0	35	1511	35	35	0.0232	1.0000
