# doc 89 Phase 4a -- gzip -> zstd-19 re-encode of the record layer
# verified member-for-member (name,size,sha256) before the .gz was removed
rel	bytes_gz	bytes_zst	verdict	note
campaign-close-20260901b/pr117-family/work-pr117r1-onK1-mcp2k.tar.gz	3038579	539621	OK	122 members
campaign-close-20260901b/pr117-family/work-pr117r1-onK1-ncpi0.tar.gz	2124990	383774	OK	136 members
campaign-close-20260901b/pr117-family/work-pr117r1-onK1-nuecc48.tar.gz	5801848	1032827	OK	339 members
campaign-close-20260901c/pr125-family/work-pr125r1-flipK5141-mcp1k.tar.gz	4590415	482280	OK	367 members
campaign-close-20260901c/pr125-family/work-pr125r1-flipK5141-mcp2k.tar.gz	8125811	854316	OK	626 members
campaign-close-20260901c/pr125-family/work-pr125r1-flipK598-mcp1k.tar.gz	1150349	130075	OK	101 members
campaign-close-20260901c/pr125-family/work-pr125r1-flipK598-mcp2k.tar.gz	2924314	447140	OK	122 members
campaign-close-20260901c/pr125-family/work-pr125r1-flipK598-ncpi0.tar.gz	2009237	287184	OK	136 members
campaign-close-20260901c/pr125-family/work-pr125r1-flipK598-nuecc48.tar.gz	5527468	812253	OK	339 members
campaign-close-20260902/doc94-stm/work-mcp1k-d94hadron.tar.gz	70745376	4028777	OK	7003 members
campaign-close-20260902/doc94-stm/work-mcp1k-d94probe.tar.gz	70772459	4022695	OK	7003 members
campaign-close-20260902/doc94-stm/work-mcp1k-r2entry.tar.gz	70811047	4026901	OK	7003 members
campaign-close-20260902/doc94-stm/work-mcp1k-r2probe.tar.gz	70816189	4030626	OK	7003 members
campaign-close-20260902/doc94-stm/work-mcp1k-r3entry.tar.gz	70852905	4065476	OK	7003 members
campaign-close-20260902/doc94-stm/work-mcp1k-r3probe.tar.gz	70861055	4064675	OK	7003 members
campaign-close-20260902/doc94-stm/work-mcp2k-d94hadron.tar.gz	141216645	7995751	OK	14003 members
campaign-close-20260902/doc94-stm/work-mcp2k-d94probe.tar.gz	141276787	7982066	OK	14003 members
campaign-close-20260902/doc94-stm/work-mcp2k-r2entry.tar.gz	141361952	7989346	OK	14003 members
campaign-close-20260902/doc94-stm/work-mcp2k-r2probe.tar.gz	141338920	7954764	OK	14003 members
campaign-close-20260902/doc94-stm/work-mcp2k-r3entry.tar.gz	141418793	8034422	OK	14003 members
campaign-close-20260902/doc94-stm/work-mcp2k-r3probe.tar.gz	141427407	8043408	OK	14003 members
campaign-close-20260902/doc94-stm/work-ncpi0-d94hadron.tar.gz	2018215	288173	OK	136 members
campaign-close-20260902/doc94-stm/work-ncpi0-d94probe.tar.gz	2017631	290325	OK	136 members
campaign-close-20260902/doc94-stm/work-ncpi0-r2entry.tar.gz	2020782	288619	OK	136 members
campaign-close-20260902/doc94-stm/work-ncpi0-r2probe.tar.gz	2020046	288309	OK	136 members
campaign-close-20260902/doc94-stm/work-ncpi0-r3entry.tar.gz	2021462	288446	OK	136 members
campaign-close-20260902/doc94-stm/work-ncpi0-r3probe.tar.gz	2021874	290898	OK	136 members
campaign-close-20260902/doc94-stm/work-nuecc48-d94hadron.tar.gz	5555085	816367	OK	339 members
campaign-close-20260902/doc94-stm/work-nuecc48-d94probe.tar.gz	5556237	815509	OK	339 members
campaign-close-20260902/doc94-stm/work-nuecc48-r2entry.tar.gz	5557961	814591	OK	339 members
campaign-close-20260902/doc94-stm/work-nuecc48-r2probe.tar.gz	5558659	816059	OK	339 members
campaign-close-20260902/doc94-stm/work-nuecc48-r3entry.tar.gz	5561258	818821	OK	339 members
campaign-close-20260902/doc94-stm/work-nuecc48-r3probe.tar.gz	5561724	818260	OK	339 members
campaign-close-20260902/doc97-separation/work-d97idg-mcp1k.tar.gz	8636947	3631462	OK	964 members
campaign-close-20260902/doc97-separation/work-d97idg-mcp2k.tar.gz	2061018	790894	OK	236 members
campaign-close-20260902/doc97-separation/work-d97idg-nuecc48.tar.gz	1712124	473203	OK	192 members
campaign-close-20260902/doc97-separation/work-d97idgb-nuecc48.tar.gz	1707995	464298	OK	192 members
campaign-close-20260902/doc97-separation/work-d97idgc-mcp1k.tar.gz	8648798	3637973	OK	964 members
campaign-close-20260902/doc97-separation/work-d97idgc-mcp2k.tar.gz	2063026	790927	OK	236 members
campaign-close-20260902/doc97-separation/work-d97idgc-nuecc48.tar.gz	1716366	476442	OK	192 members
campaign-close-20260902/doc97-separation/work-d97idgd-mcp1k.tar.gz	8651116	3642730	OK	964 members
campaign-close-20260902/doc97-separation/work-d97idgd-mcp2k.tar.gz	2071377	795771	OK	236 members
campaign-close-20260902/doc97-separation/work-d97idgd-nuecc48.tar.gz	1715093	471352	OK	192 members
campaign-close-20260902/doc97-separation/work-mcp1k-d97off2.tar.gz	35713260	14934238	OK	4000 members
campaign-close-20260902/doc97-separation/work-mcp1k-d97off2pr.tar.gz	70848555	4063966	OK	7003 members
campaign-close-20260902/doc97-separation/work-mcp1k-d97on.tar.gz	35731539	14945432	OK	4000 members
campaign-close-20260902/doc97-separation/work-mcp1k-d97onpr.tar.gz	70881726	4057602	OK	7003 members
campaign-close-20260902/doc97-separation/work-mcp2k-d97off2.tar.gz	71175858	29743383	OK	8000 members
campaign-close-20260902/doc97-separation/work-mcp2k-d97off2pr.tar.gz	141378744	8033557	OK	14003 members
campaign-close-20260902/doc97-separation/work-mcp2k-d97on.tar.gz	71280395	29670837	OK	8000 members
campaign-close-20260902/doc97-separation/work-mcp2k-d97onpr.tar.gz	141457449	8021406	OK	14003 members
campaign-close-20260902/doc97-separation/work-ncpi0-d97off2pr.tar.gz	2023850	292625	OK	136 members
campaign-close-20260902/doc97-separation/work-ncpi0-d97onpr.tar.gz	2021141	289546	OK	136 members
campaign-close-20260902/doc97-separation/work-nuecc48-d97off2.tar.gz	1717063	476716	OK	192 members
campaign-close-20260902/doc97-separation/work-nuecc48-d97off2pr.tar.gz	5563913	820671	OK	339 members
campaign-close-20260902/doc97-separation/work-nuecc48-d97on.tar.gz	1715254	472809	OK	192 members
campaign-close-20260902/doc97-separation/work-nuecc48-d97onpr.tar.gz	5553331	817890	OK	339 members
campaign-close-20260902/prod-epoch/work-mcp1k-prod0901b.tar.gz	70658385	4022654	OK	7003 members
campaign-close-20260902/prod-epoch/work-mcp2k-prod0901b.tar.gz	141058050	8001555	OK	14003 members
campaign-close-20260902/prod-epoch/work-ncpi0-prod0901b.tar.gz	2017810	286165	OK	136 members
campaign-close-20260902/prod-epoch/work-nuecc48-prod0901b.tar.gz	5554271	815124	OK	339 members
