fileidx	file	entry	run	subrun	event
002	reco1-detsim-g4-gen-Gen2_2026-03ed-82a9-41d5-4645.root	6	713	58	20
002	reco1-detsim-g4-gen-Gen2_2026-03ed-82a9-41d5-4645.root	7	713	58	23
002	reco1-detsim-g4-gen-Gen2_2026-03ed-82a9-41d5-4645.root	8	713	58	28
002	reco1-detsim-g4-gen-Gen2_2026-03ed-82a9-41d5-4645.root	9	713	58	34
002	reco1-detsim-g4-gen-Gen2_2026-03ed-82a9-41d5-4645.root	10	713	58	47
003	reco1-detsim-g4-gen-Gen2_2026-0540-30ad-9917-f25d.root	0	713	97	6
003	reco1-detsim-g4-gen-Gen2_2026-0540-30ad-9917-f25d.root	1	713	97	7
003	reco1-detsim-g4-gen-Gen2_2026-0540-30ad-9917-f25d.root	2	713	97	9
003	reco1-detsim-g4-gen-Gen2_2026-0540-30ad-9917-f25d.root	3	713	97	10
003	reco1-detsim-g4-gen-Gen2_2026-0540-30ad-9917-f25d.root	4	713	97	11
003	reco1-detsim-g4-gen-Gen2_2026-0540-30ad-9917-f25d.root	5	713	97	15
003	reco1-detsim-g4-gen-Gen2_2026-0540-30ad-9917-f25d.root	6	713	97	18
003	reco1-detsim-g4-gen-Gen2_2026-0540-30ad-9917-f25d.root	7	713	97	25
003	reco1-detsim-g4-gen-Gen2_2026-0540-30ad-9917-f25d.root	8	713	97	35
003	reco1-detsim-g4-gen-Gen2_2026-0540-30ad-9917-f25d.root	9	713	97	36
003	reco1-detsim-g4-gen-Gen2_2026-0540-30ad-9917-f25d.root	10	713	97	40
003	reco1-detsim-g4-gen-Gen2_2026-0540-30ad-9917-f25d.root	11	713	97	42
003	reco1-detsim-g4-gen-Gen2_2026-0540-30ad-9917-f25d.root	12	713	97	43
003	reco1-detsim-g4-gen-Gen2_2026-0540-30ad-9917-f25d.root	13	713	97	49
004	reco1-detsim-g4-gen-Gen2_2026-068f-e251-b820-80a2.root	0	715	36	2
004	reco1-detsim-g4-gen-Gen2_2026-068f-e251-b820-80a2.root	1	715	36	10
004	reco1-detsim-g4-gen-Gen2_2026-068f-e251-b820-80a2.root	2	715	36	11
004	reco1-detsim-g4-gen-Gen2_2026-068f-e251-b820-80a2.root	3	715	36	15
004	reco1-detsim-g4-gen-Gen2_2026-068f-e251-b820-80a2.root	4	715	36	40
004	reco1-detsim-g4-gen-Gen2_2026-068f-e251-b820-80a2.root	5	715	36	43
004	reco1-detsim-g4-gen-Gen2_2026-068f-e251-b820-80a2.root	6	715	36	46
004	reco1-detsim-g4-gen-Gen2_2026-068f-e251-b820-80a2.root	7	715	36	47
005	reco1-detsim-g4-gen-Gen2_2026-06b9-1459-976a-fbf7.root	0	715	34	1
005	reco1-detsim-g4-gen-Gen2_2026-06b9-1459-976a-fbf7.root	1	715	34	2
005	reco1-detsim-g4-gen-Gen2_2026-06b9-1459-976a-fbf7.root	2	715	34	3
005	reco1-detsim-g4-gen-Gen2_2026-06b9-1459-976a-fbf7.root	3	715	34	13
005	reco1-detsim-g4-gen-Gen2_2026-06b9-1459-976a-fbf7.root	4	715	34	17
005	reco1-detsim-g4-gen-Gen2_2026-06b9-1459-976a-fbf7.root	5	715	34	20
005	reco1-detsim-g4-gen-Gen2_2026-06b9-1459-976a-fbf7.root	6	715	34	42
005	reco1-detsim-g4-gen-Gen2_2026-06b9-1459-976a-fbf7.root	7	715	34	43
005	reco1-detsim-g4-gen-Gen2_2026-06b9-1459-976a-fbf7.root	8	715	34	50
006	reco1-detsim-g4-gen-Gen2_2026-09fd-ba4b-03be-4544.root	0	714	12	1
006	reco1-detsim-g4-gen-Gen2_2026-09fd-ba4b-03be-4544.root	1	714	12	2
006	reco1-detsim-g4-gen-Gen2_2026-09fd-ba4b-03be-4544.root	2	714	12	4
006	reco1-detsim-g4-gen-Gen2_2026-09fd-ba4b-03be-4544.root	3	714	12	6
006	reco1-detsim-g4-gen-Gen2_2026-09fd-ba4b-03be-4544.root	4	714	12	10
006	reco1-detsim-g4-gen-Gen2_2026-09fd-ba4b-03be-4544.root	5	714	12	17
006	reco1-detsim-g4-gen-Gen2_2026-09fd-ba4b-03be-4544.root	6	714	12	18
006	reco1-detsim-g4-gen-Gen2_2026-09fd-ba4b-03be-4544.root	7	714	12	22
006	reco1-detsim-g4-gen-Gen2_2026-09fd-ba4b-03be-4544.root	8	714	12	24
006	reco1-detsim-g4-gen-Gen2_2026-09fd-ba4b-03be-4544.root	9	714	12	26
006	reco1-detsim-g4-gen-Gen2_2026-09fd-ba4b-03be-4544.root	10	714	12	27
006	reco1-detsim-g4-gen-Gen2_2026-09fd-ba4b-03be-4544.root	11	714	12	29
006	reco1-detsim-g4-gen-Gen2_2026-09fd-ba4b-03be-4544.root	12	714	12	31
006	reco1-detsim-g4-gen-Gen2_2026-09fd-ba4b-03be-4544.root	13	714	12	34
006	reco1-detsim-g4-gen-Gen2_2026-09fd-ba4b-03be-4544.root	14	714	12	35
006	reco1-detsim-g4-gen-Gen2_2026-09fd-ba4b-03be-4544.root	15	714	12	36
006	reco1-detsim-g4-gen-Gen2_2026-09fd-ba4b-03be-4544.root	16	714	12	41
006	reco1-detsim-g4-gen-Gen2_2026-09fd-ba4b-03be-4544.root	17	714	12	42
006	reco1-detsim-g4-gen-Gen2_2026-09fd-ba4b-03be-4544.root	18	714	12	47
006	reco1-detsim-g4-gen-Gen2_2026-09fd-ba4b-03be-4544.root	19	714	12	49
007	reco1-detsim-g4-gen-Gen2_2026-0a6e-4cdb-c277-9be4.root	0	719	92	3
007	reco1-detsim-g4-gen-Gen2_2026-0a6e-4cdb-c277-9be4.root	1	719	92	6
007	reco1-detsim-g4-gen-Gen2_2026-0a6e-4cdb-c277-9be4.root	2	719	92	9
007	reco1-detsim-g4-gen-Gen2_2026-0a6e-4cdb-c277-9be4.root	3	719	92	12
007	reco1-detsim-g4-gen-Gen2_2026-0a6e-4cdb-c277-9be4.root	4	719	92	16
007	reco1-detsim-g4-gen-Gen2_2026-0a6e-4cdb-c277-9be4.root	5	719	92	24
007	reco1-detsim-g4-gen-Gen2_2026-0a6e-4cdb-c277-9be4.root	6	719	92	31
007	reco1-detsim-g4-gen-Gen2_2026-0a6e-4cdb-c277-9be4.root	7	719	92	33
007	reco1-detsim-g4-gen-Gen2_2026-0a6e-4cdb-c277-9be4.root	8	719	92	40
007	reco1-detsim-g4-gen-Gen2_2026-0a6e-4cdb-c277-9be4.root	9	719	92	42
007	reco1-detsim-g4-gen-Gen2_2026-0a6e-4cdb-c277-9be4.root	10	719	92	43
007	reco1-detsim-g4-gen-Gen2_2026-0a6e-4cdb-c277-9be4.root	11	719	92	44
007	reco1-detsim-g4-gen-Gen2_2026-0a6e-4cdb-c277-9be4.root	12	719	92	45
008	reco1-detsim-g4-gen-Gen2_2026-0dff-5881-58b5-c4e3.root	0	711	90	4
008	reco1-detsim-g4-gen-Gen2_2026-0dff-5881-58b5-c4e3.root	1	711	90	6
008	reco1-detsim-g4-gen-Gen2_2026-0dff-5881-58b5-c4e3.root	2	711	90	11
008	reco1-detsim-g4-gen-Gen2_2026-0dff-5881-58b5-c4e3.root	3	711	90	13
008	reco1-detsim-g4-gen-Gen2_2026-0dff-5881-58b5-c4e3.root	4	711	90	15
008	reco1-detsim-g4-gen-Gen2_2026-0dff-5881-58b5-c4e3.root	5	711	90	18
008	reco1-detsim-g4-gen-Gen2_2026-0dff-5881-58b5-c4e3.root	6	711	90	19
008	reco1-detsim-g4-gen-Gen2_2026-0dff-5881-58b5-c4e3.root	7	711	90	20
008	reco1-detsim-g4-gen-Gen2_2026-0dff-5881-58b5-c4e3.root	8	711	90	25
008	reco1-detsim-g4-gen-Gen2_2026-0dff-5881-58b5-c4e3.root	9	711	90	27
008	reco1-detsim-g4-gen-Gen2_2026-0dff-5881-58b5-c4e3.root	10	711	90	30
008	reco1-detsim-g4-gen-Gen2_2026-0dff-5881-58b5-c4e3.root	11	711	90	32
008	reco1-detsim-g4-gen-Gen2_2026-0dff-5881-58b5-c4e3.root	12	711	90	35
008	reco1-detsim-g4-gen-Gen2_2026-0dff-5881-58b5-c4e3.root	13	711	90	36
008	reco1-detsim-g4-gen-Gen2_2026-0dff-5881-58b5-c4e3.root	14	711	90	38
008	reco1-detsim-g4-gen-Gen2_2026-0dff-5881-58b5-c4e3.root	15	711	90	39
008	reco1-detsim-g4-gen-Gen2_2026-0dff-5881-58b5-c4e3.root	16	711	90	40
008	reco1-detsim-g4-gen-Gen2_2026-0dff-5881-58b5-c4e3.root	17	711	90	41
008	reco1-detsim-g4-gen-Gen2_2026-0dff-5881-58b5-c4e3.root	18	711	90	43
008	reco1-detsim-g4-gen-Gen2_2026-0dff-5881-58b5-c4e3.root	19	711	90	44
008	reco1-detsim-g4-gen-Gen2_2026-0dff-5881-58b5-c4e3.root	20	711	90	49
009	reco1-detsim-g4-gen-Gen2_2026-0f94-fc32-86ab-5696.root	0	715	59	1
009	reco1-detsim-g4-gen-Gen2_2026-0f94-fc32-86ab-5696.root	1	715	59	3
009	reco1-detsim-g4-gen-Gen2_2026-0f94-fc32-86ab-5696.root	2	715	59	5
009	reco1-detsim-g4-gen-Gen2_2026-0f94-fc32-86ab-5696.root	3	715	59	6
009	reco1-detsim-g4-gen-Gen2_2026-0f94-fc32-86ab-5696.root	4	715	59	7
009	reco1-detsim-g4-gen-Gen2_2026-0f94-fc32-86ab-5696.root	5	715	59	9
009	reco1-detsim-g4-gen-Gen2_2026-0f94-fc32-86ab-5696.root	6	715	59	14
009	reco1-detsim-g4-gen-Gen2_2026-0f94-fc32-86ab-5696.root	7	715	59	28
009	reco1-detsim-g4-gen-Gen2_2026-0f94-fc32-86ab-5696.root	8	715	59	31
009	reco1-detsim-g4-gen-Gen2_2026-0f94-fc32-86ab-5696.root	9	715	59	40
009	reco1-detsim-g4-gen-Gen2_2026-0f94-fc32-86ab-5696.root	10	715	59	47
009	reco1-detsim-g4-gen-Gen2_2026-0f94-fc32-86ab-5696.root	11	715	59	50
010	reco1-detsim-g4-gen-Gen2_2026-1233-281b-350b-480e.root	0	713	35	3
010	reco1-detsim-g4-gen-Gen2_2026-1233-281b-350b-480e.root	1	713	35	9
010	reco1-detsim-g4-gen-Gen2_2026-1233-281b-350b-480e.root	2	713	35	12
010	reco1-detsim-g4-gen-Gen2_2026-1233-281b-350b-480e.root	3	713	35	17
010	reco1-detsim-g4-gen-Gen2_2026-1233-281b-350b-480e.root	4	713	35	18
010	reco1-detsim-g4-gen-Gen2_2026-1233-281b-350b-480e.root	5	713	35	46
011	reco1-detsim-g4-gen-Gen2_2026-12b0-3743-f054-b3ec.root	0	719	19	1
011	reco1-detsim-g4-gen-Gen2_2026-12b0-3743-f054-b3ec.root	1	719	19	8
011	reco1-detsim-g4-gen-Gen2_2026-12b0-3743-f054-b3ec.root	2	719	19	10
011	reco1-detsim-g4-gen-Gen2_2026-12b0-3743-f054-b3ec.root	3	719	19	21
011	reco1-detsim-g4-gen-Gen2_2026-12b0-3743-f054-b3ec.root	4	719	19	25
011	reco1-detsim-g4-gen-Gen2_2026-12b0-3743-f054-b3ec.root	5	719	19	28
011	reco1-detsim-g4-gen-Gen2_2026-12b0-3743-f054-b3ec.root	6	719	19	30
011	reco1-detsim-g4-gen-Gen2_2026-12b0-3743-f054-b3ec.root	7	719	19	35
011	reco1-detsim-g4-gen-Gen2_2026-12b0-3743-f054-b3ec.root	8	719	19	38
011	reco1-detsim-g4-gen-Gen2_2026-12b0-3743-f054-b3ec.root	9	719	19	41
011	reco1-detsim-g4-gen-Gen2_2026-12b0-3743-f054-b3ec.root	10	719	19	42
011	reco1-detsim-g4-gen-Gen2_2026-12b0-3743-f054-b3ec.root	11	719	19	44
011	reco1-detsim-g4-gen-Gen2_2026-12b0-3743-f054-b3ec.root	12	719	19	46
011	reco1-detsim-g4-gen-Gen2_2026-12b0-3743-f054-b3ec.root	13	719	19	50
012	reco1-detsim-g4-gen-Gen2_2026-146f-e25c-9076-24a5.root	0	715	79	3
012	reco1-detsim-g4-gen-Gen2_2026-146f-e25c-9076-24a5.root	1	715	79	5
012	reco1-detsim-g4-gen-Gen2_2026-146f-e25c-9076-24a5.root	2	715	79	10
012	reco1-detsim-g4-gen-Gen2_2026-146f-e25c-9076-24a5.root	3	715	79	21
012	reco1-detsim-g4-gen-Gen2_2026-146f-e25c-9076-24a5.root	4	715	79	22
012	reco1-detsim-g4-gen-Gen2_2026-146f-e25c-9076-24a5.root	5	715	79	25
012	reco1-detsim-g4-gen-Gen2_2026-146f-e25c-9076-24a5.root	6	715	79	26
012	reco1-detsim-g4-gen-Gen2_2026-146f-e25c-9076-24a5.root	7	715	79	27
012	reco1-detsim-g4-gen-Gen2_2026-146f-e25c-9076-24a5.root	8	715	79	37
012	reco1-detsim-g4-gen-Gen2_2026-146f-e25c-9076-24a5.root	9	715	79	40
012	reco1-detsim-g4-gen-Gen2_2026-146f-e25c-9076-24a5.root	10	715	79	47
012	reco1-detsim-g4-gen-Gen2_2026-146f-e25c-9076-24a5.root	11	715	79	50
013	reco1-detsim-g4-gen-Gen2_2026-1677-3539-b271-ca39.root	0	717	45	5
013	reco1-detsim-g4-gen-Gen2_2026-1677-3539-b271-ca39.root	1	717	45	6
013	reco1-detsim-g4-gen-Gen2_2026-1677-3539-b271-ca39.root	2	717	45	9
013	reco1-detsim-g4-gen-Gen2_2026-1677-3539-b271-ca39.root	3	717	45	15
013	reco1-detsim-g4-gen-Gen2_2026-1677-3539-b271-ca39.root	4	717	45	18
013	reco1-detsim-g4-gen-Gen2_2026-1677-3539-b271-ca39.root	5	717	45	26
013	reco1-detsim-g4-gen-Gen2_2026-1677-3539-b271-ca39.root	6	717	45	29
013	reco1-detsim-g4-gen-Gen2_2026-1677-3539-b271-ca39.root	7	717	45	30
013	reco1-detsim-g4-gen-Gen2_2026-1677-3539-b271-ca39.root	8	717	45	32
013	reco1-detsim-g4-gen-Gen2_2026-1677-3539-b271-ca39.root	9	717	45	33
013	reco1-detsim-g4-gen-Gen2_2026-1677-3539-b271-ca39.root	10	717	45	35
013	reco1-detsim-g4-gen-Gen2_2026-1677-3539-b271-ca39.root	11	717	45	37
013	reco1-detsim-g4-gen-Gen2_2026-1677-3539-b271-ca39.root	12	717	45	45
013	reco1-detsim-g4-gen-Gen2_2026-1677-3539-b271-ca39.root	13	717	45	46
013	reco1-detsim-g4-gen-Gen2_2026-1677-3539-b271-ca39.root	14	717	45	47
013	reco1-detsim-g4-gen-Gen2_2026-1677-3539-b271-ca39.root	15	717	45	48
014	reco1-detsim-g4-gen-Gen2_2026-1827-a73b-4e38-c9e7.root	0	712	12	17
014	reco1-detsim-g4-gen-Gen2_2026-1827-a73b-4e38-c9e7.root	1	712	12	21
014	reco1-detsim-g4-gen-Gen2_2026-1827-a73b-4e38-c9e7.root	2	712	12	22
014	reco1-detsim-g4-gen-Gen2_2026-1827-a73b-4e38-c9e7.root	3	712	12	25
014	reco1-detsim-g4-gen-Gen2_2026-1827-a73b-4e38-c9e7.root	4	712	12	28
014	reco1-detsim-g4-gen-Gen2_2026-1827-a73b-4e38-c9e7.root	5	712	12	32
014	reco1-detsim-g4-gen-Gen2_2026-1827-a73b-4e38-c9e7.root	6	712	12	33
014	reco1-detsim-g4-gen-Gen2_2026-1827-a73b-4e38-c9e7.root	7	712	12	35
014	reco1-detsim-g4-gen-Gen2_2026-1827-a73b-4e38-c9e7.root	8	712	12	38
014	reco1-detsim-g4-gen-Gen2_2026-1827-a73b-4e38-c9e7.root	9	712	12	46
015	reco1-detsim-g4-gen-Gen2_2026-1934-7698-414f-e6c3.root	0	719	1	1
015	reco1-detsim-g4-gen-Gen2_2026-1934-7698-414f-e6c3.root	1	719	1	2
015	reco1-detsim-g4-gen-Gen2_2026-1934-7698-414f-e6c3.root	2	719	1	17
015	reco1-detsim-g4-gen-Gen2_2026-1934-7698-414f-e6c3.root	3	719	1	19
015	reco1-detsim-g4-gen-Gen2_2026-1934-7698-414f-e6c3.root	4	719	1	21
015	reco1-detsim-g4-gen-Gen2_2026-1934-7698-414f-e6c3.root	5	719	1	23
015	reco1-detsim-g4-gen-Gen2_2026-1934-7698-414f-e6c3.root	6	719	1	24
015	reco1-detsim-g4-gen-Gen2_2026-1934-7698-414f-e6c3.root	7	719	1	30
015	reco1-detsim-g4-gen-Gen2_2026-1934-7698-414f-e6c3.root	8	719	1	32
015	reco1-detsim-g4-gen-Gen2_2026-1934-7698-414f-e6c3.root	9	719	1	34
015	reco1-detsim-g4-gen-Gen2_2026-1934-7698-414f-e6c3.root	10	719	1	37
015	reco1-detsim-g4-gen-Gen2_2026-1934-7698-414f-e6c3.root	11	719	1	41
015	reco1-detsim-g4-gen-Gen2_2026-1934-7698-414f-e6c3.root	12	719	1	43
015	reco1-detsim-g4-gen-Gen2_2026-1934-7698-414f-e6c3.root	13	719	1	44
015	reco1-detsim-g4-gen-Gen2_2026-1934-7698-414f-e6c3.root	14	719	1	45
015	reco1-detsim-g4-gen-Gen2_2026-1934-7698-414f-e6c3.root	15	719	1	46
015	reco1-detsim-g4-gen-Gen2_2026-1934-7698-414f-e6c3.root	16	719	1	49
016	reco1-detsim-g4-gen-Gen2_2026-1a89-3d9e-35f7-6d80.root	0	715	15	14
016	reco1-detsim-g4-gen-Gen2_2026-1a89-3d9e-35f7-6d80.root	1	715	15	19
016	reco1-detsim-g4-gen-Gen2_2026-1a89-3d9e-35f7-6d80.root	2	715	15	20
016	reco1-detsim-g4-gen-Gen2_2026-1a89-3d9e-35f7-6d80.root	3	715	15	21
016	reco1-detsim-g4-gen-Gen2_2026-1a89-3d9e-35f7-6d80.root	4	715	15	24
016	reco1-detsim-g4-gen-Gen2_2026-1a89-3d9e-35f7-6d80.root	5	715	15	26
016	reco1-detsim-g4-gen-Gen2_2026-1a89-3d9e-35f7-6d80.root	6	715	15	30
016	reco1-detsim-g4-gen-Gen2_2026-1a89-3d9e-35f7-6d80.root	7	715	15	33
016	reco1-detsim-g4-gen-Gen2_2026-1a89-3d9e-35f7-6d80.root	8	715	15	34
016	reco1-detsim-g4-gen-Gen2_2026-1a89-3d9e-35f7-6d80.root	9	715	15	35
016	reco1-detsim-g4-gen-Gen2_2026-1a89-3d9e-35f7-6d80.root	10	715	15	39
016	reco1-detsim-g4-gen-Gen2_2026-1a89-3d9e-35f7-6d80.root	11	715	15	43
016	reco1-detsim-g4-gen-Gen2_2026-1a89-3d9e-35f7-6d80.root	12	715	15	47
016	reco1-detsim-g4-gen-Gen2_2026-1a89-3d9e-35f7-6d80.root	13	715	15	48
016	reco1-detsim-g4-gen-Gen2_2026-1a89-3d9e-35f7-6d80.root	14	715	15	49
017	reco1-detsim-g4-gen-Gen2_2026-1ca6-8830-a4a7-7d11.root	0	715	87	1
017	reco1-detsim-g4-gen-Gen2_2026-1ca6-8830-a4a7-7d11.root	1	715	87	3
017	reco1-detsim-g4-gen-Gen2_2026-1ca6-8830-a4a7-7d11.root	2	715	87	9
017	reco1-detsim-g4-gen-Gen2_2026-1ca6-8830-a4a7-7d11.root	3	715	87	12
017	reco1-detsim-g4-gen-Gen2_2026-1ca6-8830-a4a7-7d11.root	4	715	87	13
017	reco1-detsim-g4-gen-Gen2_2026-1ca6-8830-a4a7-7d11.root	5	715	87	18
017	reco1-detsim-g4-gen-Gen2_2026-1ca6-8830-a4a7-7d11.root	6	715	87	19
017	reco1-detsim-g4-gen-Gen2_2026-1ca6-8830-a4a7-7d11.root	7	715	87	24
017	reco1-detsim-g4-gen-Gen2_2026-1ca6-8830-a4a7-7d11.root	8	715	87	25
017	reco1-detsim-g4-gen-Gen2_2026-1ca6-8830-a4a7-7d11.root	9	715	87	32
017	reco1-detsim-g4-gen-Gen2_2026-1ca6-8830-a4a7-7d11.root	10	715	87	36
017	reco1-detsim-g4-gen-Gen2_2026-1ca6-8830-a4a7-7d11.root	11	715	87	37
017	reco1-detsim-g4-gen-Gen2_2026-1ca6-8830-a4a7-7d11.root	12	715	87	48
017	reco1-detsim-g4-gen-Gen2_2026-1ca6-8830-a4a7-7d11.root	13	715	87	50
018	reco1-detsim-g4-gen-Gen2_2026-1dab-839a-e06a-435a.root	0	719	74	7
018	reco1-detsim-g4-gen-Gen2_2026-1dab-839a-e06a-435a.root	1	719	74	8
018	reco1-detsim-g4-gen-Gen2_2026-1dab-839a-e06a-435a.root	2	719	74	9
018	reco1-detsim-g4-gen-Gen2_2026-1dab-839a-e06a-435a.root	3	719	74	15
018	reco1-detsim-g4-gen-Gen2_2026-1dab-839a-e06a-435a.root	4	719	74	16
018	reco1-detsim-g4-gen-Gen2_2026-1dab-839a-e06a-435a.root	5	719	74	24
018	reco1-detsim-g4-gen-Gen2_2026-1dab-839a-e06a-435a.root	6	719	74	28
018	reco1-detsim-g4-gen-Gen2_2026-1dab-839a-e06a-435a.root	7	719	74	32
018	reco1-detsim-g4-gen-Gen2_2026-1dab-839a-e06a-435a.root	8	719	74	33
018	reco1-detsim-g4-gen-Gen2_2026-1dab-839a-e06a-435a.root	9	719	74	37
018	reco1-detsim-g4-gen-Gen2_2026-1dab-839a-e06a-435a.root	10	719	74	39
018	reco1-detsim-g4-gen-Gen2_2026-1dab-839a-e06a-435a.root	11	719	74	48
018	reco1-detsim-g4-gen-Gen2_2026-1dab-839a-e06a-435a.root	12	719	74	49
019	reco1-detsim-g4-gen-Gen2_2026-1e66-59fc-0c61-d071.root	0	715	10	1
019	reco1-detsim-g4-gen-Gen2_2026-1e66-59fc-0c61-d071.root	1	715	10	9
019	reco1-detsim-g4-gen-Gen2_2026-1e66-59fc-0c61-d071.root	2	715	10	10
019	reco1-detsim-g4-gen-Gen2_2026-1e66-59fc-0c61-d071.root	3	715	10	15
019	reco1-detsim-g4-gen-Gen2_2026-1e66-59fc-0c61-d071.root	4	715	10	18
019	reco1-detsim-g4-gen-Gen2_2026-1e66-59fc-0c61-d071.root	5	715	10	20
019	reco1-detsim-g4-gen-Gen2_2026-1e66-59fc-0c61-d071.root	6	715	10	31
019	reco1-detsim-g4-gen-Gen2_2026-1e66-59fc-0c61-d071.root	7	715	10	43
019	reco1-detsim-g4-gen-Gen2_2026-1e66-59fc-0c61-d071.root	8	715	10	44
020	reco1-detsim-g4-gen-Gen2_2026-1f6c-6218-8a93-ac76.root	0	720	12	1
020	reco1-detsim-g4-gen-Gen2_2026-1f6c-6218-8a93-ac76.root	1	720	12	9
020	reco1-detsim-g4-gen-Gen2_2026-1f6c-6218-8a93-ac76.root	2	720	12	11
020	reco1-detsim-g4-gen-Gen2_2026-1f6c-6218-8a93-ac76.root	3	720	12	23
020	reco1-detsim-g4-gen-Gen2_2026-1f6c-6218-8a93-ac76.root	4	720	12	35
020	reco1-detsim-g4-gen-Gen2_2026-1f6c-6218-8a93-ac76.root	5	720	12	38
020	reco1-detsim-g4-gen-Gen2_2026-1f6c-6218-8a93-ac76.root	6	720	12	41
020	reco1-detsim-g4-gen-Gen2_2026-1f6c-6218-8a93-ac76.root	7	720	12	42
020	reco1-detsim-g4-gen-Gen2_2026-1f6c-6218-8a93-ac76.root	8	720	12	48
021	reco1-detsim-g4-gen-Gen2_2026-1fb7-fb06-5b32-db2e.root	0	713	68	2
021	reco1-detsim-g4-gen-Gen2_2026-1fb7-fb06-5b32-db2e.root	1	713	68	6
021	reco1-detsim-g4-gen-Gen2_2026-1fb7-fb06-5b32-db2e.root	2	713	68	11
021	reco1-detsim-g4-gen-Gen2_2026-1fb7-fb06-5b32-db2e.root	3	713	68	23
021	reco1-detsim-g4-gen-Gen2_2026-1fb7-fb06-5b32-db2e.root	4	713	68	43
022	reco1-detsim-g4-gen-Gen2_2026-227c-61fa-54a1-f5a9.root	0	715	89	1
022	reco1-detsim-g4-gen-Gen2_2026-227c-61fa-54a1-f5a9.root	1	715	89	5
022	reco1-detsim-g4-gen-Gen2_2026-227c-61fa-54a1-f5a9.root	2	715	89	6
022	reco1-detsim-g4-gen-Gen2_2026-227c-61fa-54a1-f5a9.root	3	715	89	8
