sample	run	subrun	event	rc	wall_s	core_s	timecmd_wall_s	maxrss_kb	dl_warn	event_label	n_bundle	n_inbeam_bundle	n_inbeam_flash	nu_evaluated	n_cosmic_skipped	nu_sel_t0_us	nu_sel_len_cm	nu_sel_n_assoc	nu_x_cm	nu_y_cm	nu_z_cm	numu_score	nue_score	cosmic_flag	cosmict_flag	cosmict_10_score	cosmict_score	kine_reco_Enu_MeV	kine_energy_excluded_MeV	kine_energy_excluded_main_MeV	kine_energy_excluded_other_MeV	kine_n_excluded	kine_energy_flagged_MeV
ncpi0	18259	1	18625						0	nu-candidate	12	2	2	1	0	1.833	15.3	11	147.30873	85.10854	166.71344	2.3249195	-15.0	1.0	0.0	0.7	0.0	1444.3776	23.844864	0.0	23.844864	3	82.283
ncpi0	18345	1	21073						0	nu-candidate	10	1	1	1	0	1.842	102.2	42	-33.10261	26.439455	363.375	0.93239653	-15.0	1.0	0.0	0.7	0.0	974.694	471.30966	471.30966	0.0	2	20.817907
ncpi0	18259	1	37112						0	nu-candidate	12	1	1	1	0	0.901	54.3	41	-165.95512	70.14817	8.208933	0.30225757	-0.9002349	1.0	0.0	0.7	0.0	1260.897	1.4111032	0.0	1.4111032	1	7.172599
ncpi0	18255	1	56982						0	nu-candidate	15	1	1	1	0	1.864	73.0	46	-89.93941	-149.6068	386.85107	1.1343111	-0.16142167	1.0	0.0	0.7	0.0	1183.552	138.49495	127.04099	11.453959	3	69.770294
ncpi0	18255	1	71372						0	nu-candidate	13	1	1	1	0	2.012	62.6	75	-165.82068	-156.63315	223.2751	2.625735	-15.0	1.0	0.0	0.7	0.0	2497.3347	0.0	0.0	0.0	0	17.3194
ncpi0	18364	1	84229						0	nu-candidate	10	1	1	1	0	0.671	96.4	36	97.52778	122.7356	384.502	0.77285826	-15.0	1.0	0.0	0.7	0.0	1518.0304	2.4650292	0.0	2.4650292	2	56.574974
ncpi0	18259	1	105946						0	nu-candidate	10	1	1	1	0	0.878	50.1	32	-134.39026	-146.77197	400.9667	-0.13145322	-15.0	1.0	0.0	0.7	0.0	985.47845	149.52068	0.0	149.52068	8	24.037182
ncpi0	18255	1	114446						0	nu-candidate	14	1	1	1	0	1.233	10.9	6	-65.98571	-64.34706	333.0435	-2.7398417	-15.0	1.0	0.0	0.7	0.0	125.96218	5.0271125	0.0	5.0271125	2	8.244937
ncpi0	18255	1	142421						0	nu-candidate	11	1	1	1	0	1.158	264.2	52	118.3201	-69.73505	208.7188	3.5446742	-15.0	1.0	0.0	0.7	0.0	2707.1465	422.23544	420.35196	1.8834941	5	703.14923
ncpi0	18255	1	180801						0	nu-candidate	13	1	1	1	0	0.728	70.9	36	-33.8715	-14.987667	445.33282	1.356455	-1.4411039	1.0	0.0	0.7	0.0	1329.4382	13.389215	0.0	13.389215	5	43.23451
ncpi0	18345	1	259542						0	nu-candidate	13	1	1	1	0	1.567	51.3	57	101.91359	17.657187	163.81247	-0.4201918	-15.0	1.0	0.0	0.7	0.0	1804.3901	206.96758	0.0	206.96758	4	350.27084
ncpi0	18261	1	285567						0	nu-candidate	8	1	1	1	0	0.970	118.0	40	59.016544	-177.96709	272.2521	0.9938243	-6.6939797	1.0	0.0	0.7	0.0	1820.7974	181.743	37.59966	144.14333	7	98.52282
ncpi0	18255	1	314838						0	nu-candidate	10	1	1	1	0	1.591	36.8	30	25.772255	155.0555	140.34195	-0.22128429	-15.0	1.0	0.0	0.7	0.0	1072.9762	34.976	0.0	34.976	11	38.842396
ncpi0	18255	1	359980						0	nu-candidate	15	1	1	1	0	1.612	47.5	39	112.9233	155.85793	275.69632	0.3045272	-15.0	1.0	0.0	0.7	0.0	905.00104	3.7579134	0.0	3.7579134	1	13.147155
ncpi0	18255	1	399860						0	nu-candidate	12	1	1	1	0	1.977	56.4	24	-32.13763	-84.64111	407.50034	0.398171	6.5814023	1.0	0.0	0.7	0.0	1343.107	0.0	0.0	0.0	0	1.8259697
ncpi0	18255	1	463565		191.521	156.703			0	nu-candidate	11	1	1	1	0	1.366	58.2	46	30.587358	-142.66469	251.16335	-0.46209982	-15.0	1.0	0.0	0.7	0.0	1235.2219	6.1898155	0.0	6.1898155	4	1057.6509
ncpi0	18255	1	506114						0	nu-candidate	13	1	1	1	0	1.722	93.0	49	118.14703	-13.734578	167.6085	-1.0116671	-15.0	1.0	0.0	0.7	0.0	2205.2905	106.77519	0.0	106.77519	6	11.618072
ncpi0	18255	1	506746						0	nu-candidate	12	1	1	1	0	1.724	47.9	39	53.9722	-11.691616	40.601692	0.7606694	-15.0	1.0	0.0	0.7	0.0	1739.6162	171.79648	169.20561	2.5908515	4	84.212234
ncpi0	18255	1	521075		49.901	44.269			0	nu-candidate	9	1	1	1	0	1.187	52.2	14	-87.48913	-35.401386	445.37714	-0.14146121	-15.0	1.0	0.0	0.7	0.0	848.6289	4.1443725	0.0	4.1443725	3	8.74351
