sample	run	subrun	event	rc	wall_s	core_s	timecmd_wall_s	maxrss_kb	dl_warn	event_label	n_bundle	n_inbeam_bundle	n_inbeam_flash	nu_evaluated	n_cosmic_skipped	nu_sel_t0_us	nu_sel_len_cm	nu_sel_n_assoc	nu_x_cm	nu_y_cm	nu_z_cm	numu_score	nue_score	cosmic_flag	cosmict_flag	cosmict_10_score	cosmict_score	kine_reco_Enu_MeV	kine_energy_excluded_MeV	kine_energy_excluded_main_MeV	kine_energy_excluded_other_MeV	kine_n_excluded	kine_energy_flagged_MeV
nuecc48	18255	1	388						0	nu-candidate	14	1	1	1	0	1.653	86.3	50	-163.45227	31.432192	426.6447	-1.7770171	12.446195	1.0	0.0	0.7	0.0	2681.311	8.901837	0.0	8.901837	2	32.34314
nuecc48	18255	1	10550						0	nu-candidate	8	2	1	1	0	1.193	56.9	38	90.19311	54.91705	128.83075	-0.83358747	14.073776	1.0	0.0	0.7	0.0	867.6305	3.91324	0.0	3.91324	2	9.1345825
nuecc48	18342	1	30504						0	nu-candidate	7	1	1	1	0	1.646	83.8	32	22.210236	-41.861534	161.91505	-0.9888835	-2.4965603	1.0	0.0	0.7	0.0	1197.7451	1.532194	0.0	1.532194	1	19.628902
nuecc48	18304	1	38856						0	nu-candidate	10	1	1	1	0	1.106	94.3	28	-58.81727	-65.39347	427.7352	0.59681493	-0.2719045	1.0	0.0	0.7	0.0	1240.5883	274.36502	271.52588	2.8391352	2	1.5970193
nuecc48	18259	1	42280						0	nu-candidate	9	1	1	1	0	1.856	114.6	45	14.27093	-9.733913	89.25329	-2.0829804	11.256037	1.0	0.0	0.7	0.0	1886.002	1.2144337	0.0	1.2144337	1	24.958479
nuecc48	18255	1	46363						0	nu-candidate	11	1	1	1	0	0.836	110.9	44	-78.86004	16.897078	298.36423	-0.5748338	8.631814	1.0	0.0	0.7	0.0	1769.0839	12.56419	0.0	12.56419	3	2.3741283
nuecc48	18259	1	52672						0	nu-candidate	10	1	1	1	0	1.520	54.6	57	-138.04828	63.703213	297.11246	-0.62284344	-10.28937	1.0	0.0	0.7	0.0	914.2605	4.692553	0.0	4.692553	2	48.98053
nuecc48	18259	1	54095						0	nu-candidate	12	1	1	1	0	0.832	124.6	53	175.4527	26.833961	186.8152	0.014922174	12.309168	1.0	0.0	0.7	0.0	2845.5322	17.233603	0.0	17.233603	4	8.404153
nuecc48	18255	1	69314						0	nu-candidate	14	1	1	1	0	1.285	171.1	27	-111.42242	-18.186527	164.41786	3.9602425	-15.0	1.0	0.0	0.7	0.0	1496.9146	51.247173	49.334877	1.9122959	2	20.171715
nuecc48	18259	1	74544						0	nu-candidate	9	1	1	1	0	1.790	102.7	20	136.21492	-170.38486	406.30713	-0.16438544	10.753029	1.0	0.0	0.7	0.0	2099.899	1.7198659	0.0	1.7198659	1	1.6602045
nuecc48	18313	1	81597						0	nu-candidate	13	1	1	1	0	0.605	86.6	36	-179.5804	39.937534	358.2891	-0.56209165	15.051499	1.0	0.0	0.7	0.0	1510.7974	1.4406551	0.0	1.4406551	1	0.0
nuecc48	18255	1	90055						0	nu-candidate	8	1	1	1	0	0.647	91.6	64	129.07925	24.503653	201.98076	-1.1415854	8.910234	1.0	0.0	0.7	0.0	2562.7095	0.0	0.0	0.0	0	161.3695
nuecc48	18259	1	111412						0	nu-candidate	16	1	1	1	0	2.028	98.4	22	156.42763	117.019966	190.65251	0.10343438	0.49182382	1.0	0.0	0.7	0.0	994.3753	171.6504	170.12747	1.5229288	3	10.190511
nuecc48	18259	1	116962						0	cosmic-tagged	13	1	1	1	0	1.645	38.3	22	-69.71748	-79.10433	155.9381	1.4654753	-8.179392	1.0	0.0	0.7	0.0	739.1444	0.0	0.0	0.0	0	204.65552
nuecc48	18255	1	122660						0	nu-candidate	8	1	1	1	0	0.901	49.2	44	-97.26547	-73.252144	387.1075	-0.08162663	3.9100184	1.0	0.0	0.7	0.0	1376.1451	9.066094	0.0	9.066094	6	88.26848
nuecc48	18259	1	131357		299.674	290.149			0	nu-candidate	16	1	1	1	0	1.964	61.7	22	42.986717	177.45601	136.58759	-0.03034404	11.4199295	1.0	0.0	0.7	0.0	779.50757	1.9237251	0.0	1.9237251	1	0.0
nuecc48	18264	1	137238						0	nu-candidate	18	1	1	1	0	0.879	100.5	17	-112.8567	30.182383	392.6678	0.82452863	-15.0	1.0	0.0	0.7	0.0	749.0558	426.53305	112.48482	314.04822	8	6.48367
nuecc48	18255	1	138009						0	nu-candidate	14	1	1	1	0	0.791	73.1	34	-103.69176	161.3623	81.93808	-0.44828352	5.831756	1.0	0.0	0.7	0.0	1381.3613	1.3964387	0.0	1.3964387	1	7.273369
nuecc48	18255	1	163543						0	nu-candidate	11	1	1	1	0	0.954	64.6	50	-72.938934	-97.40249	261.92355	0.33249018	1.5718127	1.0	0.0	0.7	0.0	1246.5151	3.4867973	0.0	3.4867973	1	9.330136
nuecc48	18255	1	168596						0	nu-candidate	10	1	1	1	0	1.207	87.3	54	-189.24548	24.90644	148.24516	-1.4165292	7.872671	1.0	0.0	0.7	0.0	2296.5093	47.7519	44.84772	2.904178	2	0.94769305
nuecc48	18253	1	172230						0	nu-candidate	13	1	1	1	0	1.662	65.4	36	-55.21282	-87.87091	19.694452	-0.06662213	11.303021	1.0	0.0	0.7	0.0	1553.8279	0.0	0.0	0.0	0	0.0
nuecc48	18255	1	174637						0	nu-candidate	7	1	1	1	0	1.363	77.1	28	-166.43303	-57.092247	297.48874	0.65282845	10.534938	1.0	0.0	0.7	0.0	977.7158	68.97886	42.719566	26.25929	5	0.0
