sample	event	run	rc	has_calib	main_cid	vx	vy	vz	n_steiner_main	n_steiner_term	n_seg	n_stub	zz_len	zz_ratio	zz_rms_dr	zz_fold	zzi_len	zzi_ratio	zzi_rms_dr	iso_len75	iso_len80	iso_len_any75	iso_len_any85	mu_dqdx_med	mu_npts	uncov	uncov_q	pio_flag	pio_mass	mcs_energy	mcs_amb	mcs_range	event_label	nu_evaluated	numu_score	nue_score	Enu	wall_s	core_s	maxrss_kb	bundles
ncpi0	18625	18259	0	1	11	146.904	84.7047	166.481	856	142	2	0	158.642	1.04788	2.54821	0.141256	97.5405	1.06488	3.89906	97.5405	97.5405	97.5405	0	52979.3	153	0.0239346	4.19417e+07	1	25.9634	236.679	0.270916	243.99	nu-candidate	1	2.796138	-15.0	1448.6327	13.985	12.407	1249400	{"11:1000000": "0,0,1", "13:6": "-1,-1,-1", "14:7": "-1,-1,-1", "15:1000003": "-1,-1,-1", "16:1000004": "-1,-1,-1", "17:0": "0,0,0", "18:5": "-1,-1,-1", "1:11": "-1,-1,-1", "4:4": "-1,-1,-1", "5:1000008": "-1,-1,-1", "6:1000010": "-1,-1,-1", "8:1000006": "-1,-1,-1"}
ncpi0	21073	18345	0	1	11	-33.9108	26.1427	362.92	1120	194	4	0	116.76	1.04019	0.919413	0.0899489	0	nan	nan	0	0	0	0	nan	0	0.53798	5.58155e+07	1	262.028	-1	-1	-1	nu-candidate	1	-0.696057	-2.4996884	1623.7389	14.222	12.633	1187248	{"10:1000000": "-1,-1,-1", "11:0": "0,0,1", "12:1000010": "-1,-1,-1", "1:11": "-1,-1,-1", "4:2": "-1,-1,-1", "5:4": "-1,-1,-1", "6:1000011": "-1,-1,-1", "7:1000008": "-1,-1,-1", "8:1000002": "-1,-1,-1", "9:1": "-1,-1,-1"}
ncpi0	37112	18259	0	1	84	-165.46	69.8232	7.9928	246	43	5	0	11.5831	1.02077	0.185056	0	0	nan	nan	0	0	0	0	nan	0	0.425922	1.96639e+07	1	290.687	-1	-1	-1	nu-candidate	1	-0.61359817	-2.6172988	1147.8335	8.926	7.978	1186616	{"10:1000001": "-1,-1,-1", "11:9": "-1,-1,-1", "12:1000007": "-1,-1,-1", "13:1000012": "-1,-1,-1", "1:7": "-1,-1,-1", "2:2": "-1,-1,-1", "3:8": "-1,-1,-1", "5:1000002": "-1,-1,-1", "6:1000009": "-1,-1,-1", "7:1000005": "-1,-1,-1", "8:1000003": "-1,-1,-1", "9:0": "0,0,1"}
ncpi0	56982	18255	0	1	22	-89.7374	-149.558	387.412	2339	363	18	1	135.145	1.2429	0.760467	0.342388	64.8339	1.1708	0.816711	12.2156	12.2156	64.8339	12.2156	nan	0	0.263946	5.65051e+07	1	139.262	-1	-1	-1	nu-candidate	1	0.06565701	-4.8177	1268.5352	13.048	12.548	1229604	{"10:1000001": "-1,-1,-1", "12:1000002": "-1,-1,-1", "16:1000004": "-1,-1,-1", "17:2": "-1,-1,-1", "18:1000000": "-1,-1,-1", "19:10": "-1,-1,-1", "1:5": "-1,-1,-1", "20:0": "-1,-1,-1", "21:1000006": "-1,-1,-1", "22:3": "0,0,1", "3:1": "-1,-1,-1", "4:4": "-1,-1,-1", "5:1000013": "-1,-1,-1", "6:1000012": "-1,-1,-1", "7:1000014": "-1,-1,-1"}
ncpi0	71372	18255	0	1	92	-165.832	-156.213	223.835	704	92	2	0	69.351	1.08432	0.16647	0.280482	58.181	1.09169	0.156937	58.181	58.181	58.181	58.181	57925.3	88	0.530737	3.26651e+07	1	193.613	2774.28	0.982155	158.113	nu-candidate	1	1.7132723	-15.0	2422.8452	25.739	24.279	1292348	{"10:6": "-1,-1,-1", "12:1000003": "-1,-1,-1", "14:1000010": "-1,-1,-1", "15:1000001": "-1,-1,-1", "16:8": "-1,-1,-1", "17:1000000": "-1,-1,-1", "18:7": "-1,-1,-1", "19:0": "0,0,0", "20:13": "-1,-1,-1", "21:9": "-1,-1,-1", "2:15": "-1,-1,-1", "5:1": "-1,-1,-1", "8:10": "-1,-1,-1"}
ncpi0	84229	18364	0	1	19	97.5312	122.778	384.556	530	98	2	0	86.3409	1.02761	0.2659	0.104888	60.3744	1.0367	0.33183	60.3744	60.3744	60.3744	0	84565.2	92	0.220101	2.90036e+07	1	205.409	581.551	0.954917	165.497	nu-candidate	1	0.61676013	-15.0	1492.2014	17.315	15.712	1193036	{"10:10": "-1,-1,-1", "11:0": "-1,-1,-1", "12:2": "-1,-1,-1", "1:4": "-1,-1,-1", "2:1000006": "-1,-1,-1", "4:1000007": "-1,-1,-1", "6:1000001": "-1,-1,-1", "7:1000004": "-1,-1,-1", "8:1": "-1,-1,-1", "9:1000000": "0,0,1"}
ncpi0	105946	18259	0	1	14	-134.39	-146.772	400.967	382	73	1	0	48.7954	1.01759	0.400741	0.0375	0	nan	nan	0	0	0	0	nan	0	0.152739	2.40479e+07	1	35.4754	-1	-1	-1	nu-candidate	1	-0.15192959	-15.0	923.223	7.650	8.067	1139872	{"10:9": "-1,-1,-1", "11:10": "-1,-1,-1", "12:7": "-1,-1,-1", "13:5": "-1,-1,-1", "14:0": "0,0,1", "2:4": "-1,-1,-1", "5:1": "-1,-1,-1", "6:1000009": "-1,-1,-1", "7:1000001": "-1,-1,-1", "9:1000004": "-1,-1,-1"}
ncpi0	114446	18255	0	1	21	-65.9857	-64.3471	333.043	106	26	1	0	0	nan	nan	nan	0	nan	nan	0	0	0	0	nan	0	0.0102566	5.35107e+06	1	5.41556	-1	-1	-1	nu-candidate	1	-2.7398417	-15.0	125.77045	4.840	5.203	1216840	{"11:1000007": "-1,-1,-1", "13:1000000": "-1,-1,-1", "16:1000006": "-1,-1,-1", "17:11": "-1,-1,-1", "18:1000004": "-1,-1,-1", "19:2": "-1,-1,-1", "20:1": "-1,-1,-1", "21:0": "0,0,1", "22:1000003": "-1,-1,-1", "23:1000002": "-1,-1,-1", "24:1000001": "-1,-1,-1", "2:4": "-1,-1,-1", "7:6": "-1,-1,-1", "9:5": "-1,-1,-1"}
ncpi0	142421	18255	0	1	7	118.333	-69.6152	208.879	4640	999	8	1	509.305	1.0473	0.863248	0.183877	306.708	1.05415	1.10636	306.708	306.708	306.708	21.9206	50364.5	232	0.273033	1.59347e+08	1	137.29	922.005	0.785714	344.067	nu-candidate	1	3.0504136	-15.0	2678.3403	19.345	19.865	1283388	{"10:3": "-1,-1,-1", "11:4": "-1,-1,-1", "12:0": "-1,-1,-1", "13:14": "-1,-1,-1", "14:1000006": "-1,-1,-1", "15:1000009": "-1,-1,-1", "16:2": "-1,-1,-1", "17:1000013": "-1,-1,-1", "2:1": "-1,-1,-1", "7:1000000": "0,0,0", "8:1000012": "-1,-1,-1"}
ncpi0	180801	18255	0	1	15	-33.7396	-15.9182	443.848	1358	190	9	0	119.24	1.16075	0.575446	0.285295	106.152	1.13964	0.552051	58.4865	0	106.152	33.9403	nan	0	0.418279	3.47127e+07	1	114.077	-1	-1	-1	nu-candidate	1	1.3591492	-3.5903554	1302.4683	10.258	10.744	1274976	{"10:1000000": "-1,-1,-1", "11:3": "-1,-1,-1", "12:4": "-1,-1,-1", "13:1000009": "-1,-1,-1", "14:1000007": "-1,-1,-1", "15:2": "0,0,1", "16:1": "-1,-1,-1", "17:7": "-1,-1,-1", "18:1000003": "-1,-1,-1", "19:1000010": "-1,-1,-1", "5:5": "-1,-1,-1", "6:1000015": "-1,-1,-1", "9:1000001": "-1,-1,-1"}
