sample	event	run	rc	has_calib	main_cid	vx	vy	vz	n_steiner_main	n_seg	n_stub	zz_len	zz_ratio	zz_rms_dr	zz_fold	zzi_len	zzi_ratio	zzi_rms_dr	iso_len75	iso_len80	iso_len_any75	iso_len_any85	mu_dqdx_med	mu_npts	uncov	uncov_q	pio_flag	pio_mass	mcs_energy	mcs_amb	mcs_range	event_label	nu_evaluated	numu_score	nue_score	Enu	wall_s	core_s	maxrss_kb	bundles
mcp1k	48301	18255	0	0																					nan	nan		nan	nan	nan	nan	cosmic-tagged	0				7.428	0.794	316096	{"10:1000005": "-1,-1,-1", "12:1000004": "-1,-1,-1", "13:3": "0,1,0", "14:1000001": "-1,-1,-1", "15:5": "-1,-1,-1", "2:6": "-1,-1,-1", "3:7": "-1,-1,-1", "6:1": "-1,-1,-1", "8:4": "-1,-1,-1", "9:8": "-1,-1,-1"}
mcp1k	48367	18255	0	1	19	-161.645	-91.0481	172.399	569	1	0	178.137	1.08545	3.24436	0.25	178.137	1.08545	3.24436	178.137	178.137	178.137	178.137	50539.1	288	0.170577	3.49879e+07	1	32.9205	402.98	0.232158	408.055	nu-candidate	1	2.244109	-15.0	1033.3729	16.159	8.430	1268912	{"11:1000006": "-1,-1,-1", "12:1000012": "-1,-1,-1", "15:1000000": "-1,-1,-1", "17:1000007": "-1,-1,-1", "18:1000002": "-1,-1,-1", "19:1": "0,0,0", "1:11": "-1,-1,-1", "20:3": "-1,-1,-1", "21:7": "-1,-1,-1", "22:4": "-1,-1,-1", "2:8": "-1,-1,-1", "4:2": "-1,-1,-1", "6:5": "-1,-1,-1", "8:1000001": "-1,-1,-1", "9:1000008": "-1,-1,-1"}
mcp1k	48565	18255	0	0																					nan	nan		nan	nan	nan	nan	no-bundle	0				7.648	1.098	389576	{"-1:12": "-1,-1,-1", "10:8": "-1,-1,-1", "11:5": "-1,-1,-1", "12:4": "-1,-1,-1", "13:1000001": "-1,-1,-1", "14:2": "-1,-1,-1", "15:7": "-1,-1,-1", "16:3": "-1,-1,-1", "17:1000000": "-1,-1,-1", "1:15": "-1,-1,-1", "2:10": "-1,-1,-1", "6:1000005": "-1,-1,-1", "9:1000004": "-1,-1,-1"}
mcp1k	48895	18255	0	1	17	-164.948	-165.485	185.396	1261	1	0	180.814	1.07643	0.807748	0.28	180.814	1.07643	0.807748	180.814	180.814	180.814	0	49522.8	292	0.217036	3.98544e+07	1	1.14793	806.771	0.961227	416.5	nu-candidate	1	2.8101292	-15.0	534.05963	14.898	6.511	1199976	{"12:1000003": "-1,-1,-1", "13:1000004": "-1,-1,-1", "14:1000000": "-1,-1,-1", "15:1": "-1,-1,-1", "16:0": "-1,-1,-1", "17:4": "0,0,0", "1:7": "-1,-1,-1", "4:3": "-1,-1,-1", "5:2": "-1,-1,-1", "7:1000007": "-1,-1,-1", "8:1000014": "-1,-1,-1", "9:1000009": "-1,-1,-1"}
mcp1k	49445	18255	0	0																					nan	nan		nan	nan	nan	nan	cosmic-tagged	0				10.304	1.638	472860	{"11:1": "-1,-1,-1", "12:1000002": "-1,-1,-1", "13:1000017": "-1,-1,-1", "14:1000003": "-1,-1,-1", "16:1000001": "-1,-1,-1", "18:1000004": "-1,-1,-1", "19:1000000": "-1,-1,-1", "20:6": "-1,-1,-1", "2:5": "-1,-1,-1", "3:2": "-1,-1,-1", "4:9": "-1,-1,-1", "6:3": "-1,-1,-1", "8:7": "1,0,0", "9:0": "-1,-1,-1"}
mcp1k	49467	18255	0	0																					nan	nan		nan	nan	nan	nan	cosmic-tagged	0				10.142	1.163	400080	{"10:1000016": "-1,-1,-1", "11:1000008": "-1,-1,-1", "13:1000004": "-1,-1,-1", "15:1000009": "-1,-1,-1", "17:1000005": "-1,-1,-1", "18:1000003": "-1,-1,-1", "19:1000000": "-1,-1,-1", "20:1000007": "-1,-1,-1", "21:1000001": "-1,-1,-1", "2:0": "1,0,0", "3:5": "-1,-1,-1", "7:1": "-1,-1,-1", "8:4": "-1,-1,-1", "9:3": "-1,-1,-1"}
mcp1k	49511	18255	0	0																					nan	nan		nan	nan	nan	nan	no-beam-flash	0				7.574	0.964	373440	{"10:1000018": "-1,-1,-1", "11:1000014": "-1,-1,-1", "12:1000002": "-1,-1,-1", "13:1000003": "-1,-1,-1", "14:1000000": "-1,-1,-1", "16:1000011": "-1,-1,-1", "17:9": "-1,-1,-1", "18:6": "-1,-1,-1", "1:13": "-1,-1,-1", "2:1": "-1,-1,-1", "4:3": "-1,-1,-1", "6:2": "-1,-1,-1", "8:0": "-1,-1,-1", "9:1000004": "-1,-1,-1"}
mcp1k	49709	18255	0	0																					nan	nan		nan	nan	nan	nan	no-beam-flash	0				10.120	1.155	386300	{"10:3": "-1,-1,-1", "11:1000014": "-1,-1,-1", "13:1000001": "-1,-1,-1", "15:1000005": "-1,-1,-1", "17:1000003": "-1,-1,-1", "18:6": "-1,-1,-1", "19:10": "-1,-1,-1", "20:5": "-1,-1,-1", "2:15": "-1,-1,-1", "6:1": "-1,-1,-1", "7:2": "-1,-1,-1", "8:4": "-1,-1,-1"}
mcp1k	49885	18255	0	0																					nan	nan		nan	nan	nan	nan	no-beam-flash	0				7.612	1.060	387600	{"10:1000014": "-1,-1,-1", "11:1000009": "-1,-1,-1", "13:1000003": "-1,-1,-1", "14:1000006": "-1,-1,-1", "15:1000000": "-1,-1,-1", "16:1": "-1,-1,-1", "17:4": "-1,-1,-1", "18:1000002": "-1,-1,-1", "2:12": "-1,-1,-1", "3:14": "-1,-1,-1", "4:0": "-1,-1,-1", "5:7": "-1,-1,-1", "8:2": "-1,-1,-1", "9:1000012": "-1,-1,-1"}
mcp1k	49951	18255	0	1	16	190.934	173.978	21.3977	654	3	0	97.9145	1.03303	0.812665	0.0939926	0	nan	nan	0	0	0	0	67480.7	81	0.135529	2.83265e+07	1	3.51613	186.772	0.832929	152.489	nu-candidate	1	1.7707367	-15.0	687.41956	15.978	6.165	1136260	{"10:1000009": "-1,-1,-1", "13:7": "-1,-1,-1", "14:5": "-1,-1,-1", "15:3": "-1,-1,-1", "16:1000003": "0,0,0", "17:1000008": "-1,-1,-1", "1:9": "-1,-1,-1", "3:10": "-1,-1,-1", "5:1": "-1,-1,-1", "7:6": "-1,-1,-1", "8:4": "-1,-1,-1", "9:1000010": "-1,-1,-1"}
mcp1k	50017	18255	0	0																					nan	nan		nan	nan	nan	nan	no-beam-flash	0				9.052	1.033	365364	{"10:1000006": "-1,-1,-1", "11:0": "-1,-1,-1", "12:1000004": "-1,-1,-1", "13:1000001": "-1,-1,-1", "14:2": "-1,-1,-1", "15:1": "-1,-1,-1", "16:1000002": "-1,-1,-1", "17:1000000": "-1,-1,-1", "1:7": "-1,-1,-1", "2:5": "-1,-1,-1", "5:1000011": "-1,-1,-1", "6:1000009": "-1,-1,-1", "9:3": "-1,-1,-1"}
mcp1k	50303	18255	0	1	12	143.399	35.9168	184.313	447	2	0	48.6932	1.04997	0.424247	0.164698	0	nan	nan	0	0	0	0	128352	30	0.378222	2.74742e+07	1	1.41705	-1	-1	-1	nu-candidate	1	0.24515156	-15.0	317.4737	13.391	6.037	1180076	{"10:1000003": "-1,-1,-1", "11:1": "-1,-1,-1", "12:1000001": "0,0,1", "13:2": "-1,-1,-1", "14:1000015": "-1,-1,-1", "1:8": "-1,-1,-1", "3:5": "-1,-1,-1", "5:1000002": "-1,-1,-1", "7:1000000": "-1,-1,-1", "8:1000012": "-1,-1,-1", "9:0": "-1,-1,-1"}
mcp1k	50523	18255	0	0																					nan	nan		nan	nan	nan	nan	cosmic-tagged	0				10.359	2.390	485024	{"10:1000003": "-1,-1,-1", "11:3": "-1,-1,-1", "12:0": "1,0,0", "13:1": "-1,-1,-1", "14:6": "-1,-1,-1", "2:1000012": "-1,-1,-1", "4:1000001": "-1,-1,-1", "6:1000002": "-1,-1,-1", "7:1000004": "-1,-1,-1", "9:1000000": "-1,-1,-1"}
mcp1k	50743	18255	0	1	17	25.9925	79.0199	306.415	14	1	1	0	nan	nan	nan	0	nan	nan	0	0	0	0	nan	0	0.0676184	334746	1	0.303466	-1	-1	-1	nu-candidate	1	-3.1206186	-15.0	15.470816	10.292	5.051	1142924	{"11:6": "-1,-1,-1", "12:10": "-1,-1,-1", "13:7": "-1,-1,-1", "14:1000010": "-1,-1,-1", "15:1000005": "-1,-1,-1", "16:1000004": "-1,-1,-1", "17:1000012": "0,0,1", "18:1000014": "-1,-1,-1", "1:11": "-1,-1,-1", "2:1": "-1,-1,-1", "3:0": "-1,-1,-1", "4:3": "-1,-1,-1", "6:1000001": "-1,-1,-1", "8:1000008": "-1,-1,-1"}
mcp1k	50765	18255	0	0																					nan	nan		nan	nan	nan	nan	cosmic-tagged	0				10.107	1.570	411436	{"10:0": "-1,-1,-1", "11:9": "-1,-1,-1", "12:1000000": "-1,-1,-1", "13:2": "-1,-1,-1", "14:7": "-1,-1,-1", "15:6": "0,1,0", "3:4": "-1,-1,-1", "5:1000003": "-1,-1,-1", "6:1000010": "-1,-1,-1", "7:1000002": "-1,-1,-1", "9:5": "-1,-1,-1"}
mcp1k	50787	18255	0	0																					nan	nan		nan	nan	nan	nan	cosmic-tagged	0				8.984	0.936	368688	{"1:12": "-1,-1,-1", "3:2": "-1,-1,-1", "4:1000001": "-1,-1,-1", "5:1000000": "-1,-1,-1", "6:1000007": "0,1,0", "7:3": "-1,-1,-1", "8:1": "-1,-1,-1"}
mcp1k	50809	18255	0	0																					nan	nan		nan	nan	nan	nan	no-beam-flash	0				4.353	0.972	387316	{"10:1000009": "-1,-1,-1", "12:1000000": "-1,-1,-1", "13:1000005": "-1,-1,-1", "14:1000002": "-1,-1,-1", "15:7": "-1,-1,-1", "16:1000003": "-1,-1,-1", "17:1000006": "-1,-1,-1", "18:2": "-1,-1,-1", "19:9": "-1,-1,-1", "1:12": "-1,-1,-1", "20:0": "-1,-1,-1", "3:1": "-1,-1,-1", "9:5": "-1,-1,-1"}
mcp1k	50831	18255	0	1	14	-137.49	-124.457	415.836	126	2	0	11.721	1.03741	0.0900505	0.263158	0	nan	nan	0	0	0	0	nan	0	0.0191683	1.01199e+07	1	4.0006	-1	-1	-1	nu-candidate	1	-1.7257667	-15.0	239.26755	9.101	5.532	1207708	{"10:1000003": "-1,-1,-1", "11:1000002": "-1,-1,-1", "12:1000010": "-1,-1,-1", "13:1000000": "-1,-1,-1", "14:1": "0,0,1", "15:1000008": "-1,-1,-1", "1:5": "-1,-1,-1", "3:2": "-1,-1,-1", "4:4": "-1,-1,-1", "7:1000007": "-1,-1,-1", "8:1000005": "-1,-1,-1", "9:1000009": "-1,-1,-1"}
mcp1k	50919	18255	0	0																					nan	nan		nan	nan	nan	nan	nu-candidate	0				4.422	0.945	369784	{"10:1": "-1,-1,-1", "11:7": "0,0,1", "12:2": "-1,-1,-1", "13:1000005": "-1,-1,-1", "4:3": "-1,-1,-1", "5:1000009": "-1,-1,-1", "6:1000003": "-1,-1,-1", "7:1000002": "-1,-1,-1", "8:1000001": "-1,-1,-1", "9:1000000": "-1,-1,-1"}
mcp1k	51051	18255	0	1	19	-17.5074	-33.9343	302.156	1801	2	0	254.152	1.02898	0.786736	0.076555	0	nan	nan	0	0	0	0	48837.4	410	0.319275	6.99661e+07	0	0	1055.66	0.713003	578.875	nu-candidate	1	4.383867	-15.0	811.54395	11.727	7.876	1292092	{"11:1000000": "-1,-1,-1", "13:1000004": "-1,-1,-1", "14:16": "-1,-1,-1", "15:1": "-1,-1,-1", "16:5": "-1,-1,-1", "17:4": "-1,-1,-1", "18:3": "-1,-1,-1", "19:1000005": "0,0,0", "2:2": "-1,-1,-1", "4:10": "-1,-1,-1", "6:6": "-1,-1,-1", "8:1000002": "-1,-1,-1", "9:1000003": "-1,-1,-1"}
mcp1k	51469	18255	0	0																					nan	nan		nan	nan	nan	nan	cosmic-tagged	0				7.654	1.173	406884	{"10:1000013": "-1,-1,-1", "12:1000015": "1,0,0", "13:1000003": "-1,-1,-1", "17:1000004": "-1,-1,-1", "19:1000002": "-1,-1,-1", "20:1": "-1,-1,-1", "21:1000000": "-1,-1,-1", "22:1000012": "-1,-1,-1", "23:0": "-1,-1,-1", "24:3": "-1,-1,-1", "25:1000001": "-1,-1,-1", "4:13": "-1,-1,-1", "6:9": "-1,-1,-1", "8:15": "-1,-1,-1", "9:1000018": "-1,-1,-1"}
mcp1k	51513	18255	0	1	16	44.7886	46.4083	138.627	430	2	0	67.2715	1.01579	1.04294	0.027027	0	nan	nan	0	0	0	0	62203.5	103	0.0241668	1.73415e+07	1	4.0265	188.341	0.810784	180.93	nu-candidate	1	2.35979	-15.0	473.46866	10.196	5.554	1194856	{"11:1000006": "-1,-1,-1", "12:1000011": "-1,-1,-1", "13:1000009": "-1,-1,-1", "14:18": "-1,-1,-1", "15:1000005": "-1,-1,-1", "16:1000010": "0,0,1", "17:1000003": "-1,-1,-1", "3:1": "-1,-1,-1", "4:0": "-1,-1,-1", "5:1000018": "-1,-1,-1", "7:1000004": "-1,-1,-1", "9:1000000": "-1,-1,-1"}
mcp1k	51865	18255	0	1	15	-56.1417	114.452	272.045	2	1	1	0	nan	nan	nan	0	nan	nan	0	0	0	0	nan	0	0.330315	244055	0	0	-1	-1	-1	nu-candidate	1	-1.9582871	-15.0	107.83938	12.380	5.202	1158992	{"10:1000002": "-1,-1,-1", "11:1000012": "0,0,0", "12:0": "-1,-1,-1", "13:1000003": "-1,-1,-1", "14:1": "-1,-1,-1", "2:4": "-1,-1,-1", "5:1000007": "-1,-1,-1", "7:1000000": "-1,-1,-1", "9:1000005": "-1,-1,-1"}
mcp1k	52085	18255	0	1	6	-1.06767	112.552	81.5101	907	2	0	139.631	1.00724	0.361408	0.0044165	0	nan	nan	0	0	0	0	58745.3	163	0.0572959	3.81988e+07	1	28.705	357.069	0.689138	259.749	nu-candidate	1	4.3545127	-15.0	675.18365	13.616	6.300	1131120	{"10:3": "-1,-1,-1", "11:2": "-1,-1,-1", "1:6": "-1,-1,-1", "4:1000005": "-1,-1,-1", "6:1000003": "0,0,1", "7:1000001": "-1,-1,-1", "8:8": "-1,-1,-1", "9:0": "-1,-1,-1"}
mcp1k	52195	18255	0	0																					nan	nan		nan	nan	nan	nan	cosmic-tagged	0				8.672	2.364	426472	{"10:1000008": "-1,-1,-1", "11:10": "-1,-1,-1", "12:0": "-1,-1,-1", "13:6": "1,0,0", "14:1000012": "-1,-1,-1", "15:1000000": "-1,-1,-1", "16:1000011": "-1,-1,-1", "1:5": "-1,-1,-1", "4:4": "-1,-1,-1", "6:7": "-1,-1,-1", "7:1000006": "-1,-1,-1", "9:1": "-1,-1,-1"}
mcp1k	52613	18255	0	0																					nan	nan		nan	nan	nan	nan	cosmic-tagged	0				7.465	1.017	369428	{"10:0": "-1,-1,-1", "11:6": "-1,-1,-1", "12:4": "-1,-1,-1", "2:1": "0,1,0", "3:2": "-1,-1,-1", "4:1000006": "-1,-1,-1", "6:1000002": "-1,-1,-1", "8:1000000": "-1,-1,-1", "9:1000001": "-1,-1,-1"}
mcp1k	52657	18255	0	1	23	-33.3459	-53.7776	257.698	713	1	0	101.898	1.03243	2.10611	0.171598	0	nan	nan	0	0	0	0	53293.7	161	0.467013	3.89093e+07	1	14.1268	276.896	0.595752	253.001	nu-candidate	1	1.1781224	-15.0	384.5514	11.278	5.922	1182768	{"10:14": "-1,-1,-1", "11:8": "-1,-1,-1", "12:20": "-1,-1,-1", "13:1000015": "-1,-1,-1", "15:1000010": "-1,-1,-1", "16:1000006": "-1,-1,-1", "18:1000016": "-1,-1,-1", "19:1000009": "-1,-1,-1", "20:1000007": "-1,-1,-1", "21:12": "-1,-1,-1", "22:1000008": "-1,-1,-1", "23:5": "0,0,1", "24:11": "-1,-1,-1", "25:1000019": "-1,-1,-1", "26:10": "-1,-1,-1", "2:18": "-1,-1,-1", "3:21": "-1,-1,-1", "4:0": "-1,-1,-1", "9:4": "-1,-1,-1"}
mcp1k	52723	18255	0	1	7	92.555	29.1894	449.274	396	2	0	61.0707	1.03226	0.229756	0.118812	0	nan	nan	0	0	0	0	47904.2	93	0.0135957	1.70906e+07	1	3.25844	1249.77	0.940847	167.606	nu-candidate	1	3.2018979	-15.0	397.35168	11.150	5.532	1141316	{"-1:10": "-1,-1,-1", "10:1000008": "-1,-1,-1", "11:3": "-1,-1,-1", "12:2": "-1,-1,-1", "13:1000002": "-1,-1,-1", "14:0": "-1,-1,-1", "15:1000006": "-1,-1,-1", "1:11": "-1,-1,-1", "2:12": "-1,-1,-1", "7:1000004": "0,0,0", "9:7": "-1,-1,-1"}
mcp1k	53361	18255	0	1	27	-18.3133	-192.858	168.752	632	3	1	126.034	1.03682	0.745999	0.0594515	0	nan	nan	0	0	0	0	56297.3	181	0.098661	2.62185e+07	1	39.8878	279.393	0.215727	280.017	nu-candidate	1	2.607871	-15.0	509.93707	10.482	6.205	1221124	{"10:9": "-1,-1,-1", "11:17": "-1,-1,-1", "13:1000006": "-1,-1,-1", "15:1000010": "-1,-1,-1", "18:1000004": "-1,-1,-1", "19:1000001": "-1,-1,-1", "1:19": "-1,-1,-1", "21:1000003": "-1,-1,-1", "23:1000009": "-1,-1,-1", "25:1000005": "-1,-1,-1", "26:1000002": "-1,-1,-1", "27:5": "0,0,1", "28:6": "-1,-1,-1", "2:20": "-1,-1,-1", "4:10": "-1,-1,-1", "5:16": "-1,-1,-1", "6:8": "-1,-1,-1", "7:1": "-1,-1,-1", "8:0": "-1,-1,-1"}
mcp1k	53427	18255	0	1	14	13.0068	72.0635	433.594	1286	4	0	199.451	1.04862	2.57411	0.137434	0	nan	nan	0	0	0	0	49782.9	301	0.0363253	4.496e+07	1	2.93729	429.613	0.0320059	462.005	nu-candidate	1	3.1575165	-15.0	798.50085	14.262	7.690	1158784	{"10:1000001": "-1,-1,-1", "13:4": "-1,-1,-1", "14:3": "0,0,1", "15:1000002": "-1,-1,-1", "16:8": "-1,-1,-1", "2:6": "-1,-1,-1", "6:5": "-1,-1,-1", "7:1": "-1,-1,-1", "8:1000007": "-1,-1,-1", "9:1000005": "-1,-1,-1"}
mcp1k	53493	18255	0	0																					nan	nan		nan	nan	nan	nan	no-bundle	0				5.999	0.909	355164	{"-1:6": "-1,-1,-1", "10:1000007": "-1,-1,-1", "11:4": "-1,-1,-1", "12:3": "-1,-1,-1", "13:1000002": "-1,-1,-1", "14:1": "-1,-1,-1", "15:1000003": "-1,-1,-1", "16:5": "-1,-1,-1", "8:1000001": "-1,-1,-1"}
mcp1k	53581	18255	0	0																					nan	nan		nan	nan	nan	nan	no-bundle	0				5.923	0.606	301080	{"-1:4": "-1,-1,-1", "10:1000010": "-1,-1,-1", "1:7": "-1,-1,-1", "3:1000005": "-1,-1,-1", "5:1000003": "-1,-1,-1", "6:1000004": "-1,-1,-1", "7:1": "-1,-1,-1", "8:1000001": "-1,-1,-1", "9:0": "-1,-1,-1"}
mcp1k	53713	18255	0	1	15	-137.636	-79.7026	342.24	13	1	1	0	nan	nan	nan	0	nan	nan	0	0	0	0	nan	0	0.240252	531387	1	1.93915	-1	-1	-1	nu-candidate	1	-2.1603503	-15.0	32.567837	9.883	5.565	1224700	{"11:1000005": "-1,-1,-1", "12:1000002": "-1,-1,-1", "13:6": "-1,-1,-1", "14:5": "-1,-1,-1", "15:8": "0,0,1", "16:0": "-1,-1,-1", "17:1000000": "-1,-1,-1", "1:14": "-1,-1,-1", "2:15": "-1,-1,-1", "3:9": "-1,-1,-1", "5:1": "-1,-1,-1", "8:1000004": "-1,-1,-1", "9:1000001": "-1,-1,-1"}
mcp1k	53779	18255	0	0																					nan	nan		nan	nan	nan	nan	no-beam-flash	0				6.071	1.030	379840	{"10:1000006": "-1,-1,-1", "11:1000003": "-1,-1,-1", "13:1000001": "-1,-1,-1", "14:1000004": "-1,-1,-1", "15:1000000": "-1,-1,-1", "16:6": "-1,-1,-1", "17:0": "-1,-1,-1", "18:2": "-1,-1,-1", "19:5": "-1,-1,-1", "6:3": "-1,-1,-1", "8:1": "-1,-1,-1", "9:1000012": "-1,-1,-1"}
mcp1k	53955	18255	0	0																					nan	nan		nan	nan	nan	nan	cosmic-tagged	0				6.176	1.193	402060	{"11:1000001": "-1,-1,-1", "12:1000005": "-1,-1,-1", "13:1000014": "-1,-1,-1", "15:6": "-1,-1,-1", "16:1": "-1,-1,-1", "17:8": "-1,-1,-1", "18:1000000": "-1,-1,-1", "19:1000004": "-1,-1,-1", "20:0": "-1,-1,-1", "21:2": "-1,-1,-1", "22:5": "-1,-1,-1", "2:3": "-1,-1,-1", "9:7": "1,0,0"}
mcp1k	54175	18255	0	1	18	-73.3438	139.379	54.61	1147	4	0	184.783	1.01784	1.34959	0.0521173	0	nan	nan	0	0	0	0	50892.1	299	0.419532	6.00708e+07	1	22.4391	532.168	0.476638	428.962	nu-candidate	1	5.191546	-15.0	827.1335	15.143	9.699	1242776	{"13:1000006": "-1,-1,-1", "15:11": "-1,-1,-1", "16:0": "-1,-1,-1", "17:1000001": "-1,-1,-1", "18:1": "0,0,0", "19:1000002": "-1,-1,-1", "1:12": "-1,-1,-1", "20:1000004": "-1,-1,-1", "2:10": "-1,-1,-1", "4:3": "-1,-1,-1", "7:1000012": "-1,-1,-1", "8:1000009": "-1,-1,-1"}
mcp1k	54209	18255	0	0																					nan	nan		nan	nan	nan	nan	no-beam-flash	0				7.920	0.989	384524	{"11:4": "-1,-1,-1", "12:1000001": "-1,-1,-1", "13:1000003": "-1,-1,-1", "14:2": "-1,-1,-1", "15:12": "-1,-1,-1", "16:1000012": "-1,-1,-1", "2:1": "-1,-1,-1", "4:5": "-1,-1,-1", "5:1000000": "-1,-1,-1", "7:1000002": "-1,-1,-1", "9:1000004": "-1,-1,-1"}
mcp1k	54285	18255	0	0																					nan	nan		nan	nan	nan	nan	no-beam-flash	0				7.745	0.873	348140	{"10:1": "-1,-1,-1", "11:1000001": "-1,-1,-1", "12:2": "-1,-1,-1", "13:1000006": "-1,-1,-1", "14:1000012": "-1,-1,-1", "2:3": "-1,-1,-1", "5:1000000": "-1,-1,-1", "7:1000005": "-1,-1,-1", "8:1000008": "-1,-1,-1", "9:1000004": "-1,-1,-1"}
mcp1k	54341	18255	0	1	18	117.212	164.423	141.651	390	3	0	56.2267	1.03362	0.191912	0.152275	33.6362	1.05053	0.222358	33.6362	33.6362	33.6362	33.6362	77593.1	29	0.145792	2.65781e+07	1	132.582	-1	-1	-1	nu-candidate	1	0.8029297	-15.0	789.62683	12.693	7.162	1257608	{"12:3": "-1,-1,-1", "13:1000003": "-1,-1,-1", "14:18": "-1,-1,-1", "15:1000010": "-1,-1,-1", "16:1000002": "-1,-1,-1", "17:1000011": "-1,-1,-1", "18:1000006": "0,0,1", "19:1000000": "-1,-1,-1", "20:1000005": "-1,-1,-1", "21:6": "-1,-1,-1", "22:1000012": "-1,-1,-1", "23:1000017": "-1,-1,-1", "24:1000001": "-1,-1,-1", "4:1000015": "-1,-1,-1", "8:1000009": "-1,-1,-1", "9:1000007": "-1,-1,-1"}
mcp1k	54351	18255	0	1	17	-140.332	81.2917	189.604	586	4	0	106.453	1.05365	0.999086	0.119996	55.8734	1.0646	1.59516	55.8734	55.8734	55.8734	0	68579.4	62	0.101637	2.99262e+07	1	4.33818	106.684	0.671498	125.534	nu-candidate	1	0.7515528	-15.0	714.2109	11.481	6.284	1193192	{"10:1000000": "-1,-1,-1", "12:1000001": "-1,-1,-1", "13:1000005": "-1,-1,-1", "14:12": "-1,-1,-1", "15:2": "-1,-1,-1", "16:4": "-1,-1,-1", "17:1": "0,0,1", "18:1000012": "-1,-1,-1", "2:0": "-1,-1,-1", "3:6": "-1,-1,-1", "5:5": "-1,-1,-1", "7:3": "-1,-1,-1", "9:1000002": "-1,-1,-1"}
mcp1k	54505	18255	0	0																					nan	nan		nan	nan	nan	nan	no-beam-flash	0				8.019	1.083	389564	{"12:1000005": "-1,-1,-1", "14:1000003": "-1,-1,-1", "15:1000004": "-1,-1,-1", "16:1000006": "-1,-1,-1", "17:1000000": "-1,-1,-1", "18:1000002": "-1,-1,-1", "19:2": "-1,-1,-1", "1:1": "-1,-1,-1", "5:1000012": "-1,-1,-1", "7:1000001": "-1,-1,-1"}
mcp1k	54527	18255	0	0																					nan	nan		nan	nan	nan	nan	no-beam-flash	0				7.956	1.070	380252	{"10:7": "-1,-1,-1", "11:1000000": "-1,-1,-1", "2:3": "-1,-1,-1", "4:1": "-1,-1,-1", "5:5": "-1,-1,-1", "8:6": "-1,-1,-1", "9:1000003": "-1,-1,-1"}
mcp1k	55231	18255	0	0																					nan	nan		nan	nan	nan	nan	cosmic-tagged	0				7.759	1.034	378868	{"10:8": "-1,-1,-1", "11:1000004": "-1,-1,-1", "12:7": "-1,-1,-1", "13:9": "-1,-1,-1", "14:1": "-1,-1,-1", "15:1000002": "-1,-1,-1", "1:13": "-1,-1,-1", "2:4": "0,0,0", "3:2": "-1,-1,-1", "5:1000012": "-1,-1,-1", "7:1000005": "-1,-1,-1", "9:1000011": "-1,-1,-1"}
mcp1k	55539	18255	0	1	18	25.5864	144.379	344.853	1127	3	0	212.45	1.05266	7.61994	0.0599065	0	nan	nan	0	0	0	0	50916.1	321	0.495051	7.36721e+07	0	0	470.57	0.138267	457.661	nu-candidate	1	-0.4488934	-15.0	612.4976	15.056	8.727	1267924	{"11:1000003": "-1,-1,-1", "13:1000004": "-1,-1,-1", "15:1000008": "-1,-1,-1", "16:4": "-1,-1,-1", "17:1000006": "-1,-1,-1", "18:1000005": "0,0,1", "19:1000001": "-1,-1,-1", "20:8": "-1,-1,-1", "2:0": "-1,-1,-1", "4:3": "-1,-1,-1", "5:1": "-1,-1,-1", "6:1000010": "-1,-1,-1", "8:1000002": "-1,-1,-1", "9:1000000": "-1,-1,-1"}
mcp1k	55583	18255	0	0																					nan	nan		nan	nan	nan	nan	nu-candidate	0				7.671	0.770	330004	{"10:8": "-1,-1,-1", "11:6": "-1,-1,-1", "12:0": "-1,-1,-1", "1:10": "-1,-1,-1", "5:3": "-1,-1,-1", "6:1000001": "-1,-1,-1", "7:1000008": "-1,-1,-1", "8:9": "0,0,0", "9:1": "-1,-1,-1"}
mcp1k	55595	18255	0	1	8	-178.796	-57.5682	192.976	1084	4	0	210.83	1.06522	0.650153	0.222971	193.836	1.06583	0.67459	193.836	193.836	193.836	0	54524.6	314	0.159222	5.04217e+07	1	2.99507	399.679	0.0120032	456.519	nu-candidate	1	3.7605207	-15.0	846.77716	13.783	8.121	1167840	{"10:1000006": "-1,-1,-1", "1:1": "-1,-1,-1", "2:1000005": "-1,-1,-1", "4:1000001": "-1,-1,-1", "5:8": "-1,-1,-1", "6:1000000": "-1,-1,-1", "7:3": "-1,-1,-1", "8:0": "0,0,0", "9:1000002": "-1,-1,-1"}
mcp1k	55627	18255	0	1	22	-80.6763	60.0988	182.054	1165	2	0	200.594	1.01779	0.720257	0.0450776	0	nan	nan	0	0	0	0	49743.9	302	0.230114	4.66615e+07	1	3.59131	877.161	0.682503	433.062	nu-candidate	1	5.4024925	-15.0	696.78064	12.949	6.872	1233272	{"11:1": "-1,-1,-1", "12:1000009": "-1,-1,-1", "15:1000000": "-1,-1,-1", "16:1000006": "-1,-1,-1", "17:1000004": "-1,-1,-1", "18:1000002": "-1,-1,-1", "19:4": "-1,-1,-1", "1:17": "-1,-1,-1", "20:1000003": "-1,-1,-1", "21:1000001": "-1,-1,-1", "22:5": "0,0,0", "23:7": "-1,-1,-1", "24:10": "-1,-1,-1", "4:0": "-1,-1,-1", "6:6": "-1,-1,-1", "8:11": "-1,-1,-1"}
