sample	event	run	rc	has_calib	main_cid	vx	vy	vz	n_steiner_main	n_steiner_term	n_seg	n_stub	zz_len	zz_ratio	zz_rms_dr	zz_fold	zzi_len	zzi_ratio	zzi_rms_dr	iso_len75	iso_len80	iso_len_any75	iso_len_any85	mu_dqdx_med	mu_npts	uncov	uncov_q	pio_flag	pio_mass	mcs_energy	mcs_amb	mcs_range	event_label	nu_evaluated	numu_score	nue_score	Enu	wall_s	core_s	maxrss_kb	bundles
ncpi0	18625	18259	0	1	11	146.725	84.6032	165.866	794	104	3	0	154.536	1.0439	1.87188	0.152296	93.5308	1.06653	2.85016	93.5308	93.5308	93.5308	93.5308	53688.4	147	0.01674	4.19417e+07	1	24.2549	235.882	0.616381	234.213	nu-candidate	1	3.1389914	-15.0	1472.9529	13.382	11.447	1261436	{"11:1000000": "0,0,1", "13:6": "-1,-1,-1", "14:7": "-1,-1,-1", "15:1000003": "-1,-1,-1", "16:1000004": "-1,-1,-1", "17:0": "0,0,0", "18:5": "-1,-1,-1", "1:11": "-1,-1,-1", "4:4": "-1,-1,-1", "5:1000008": "-1,-1,-1", "6:1000010": "-1,-1,-1", "8:1000006": "-1,-1,-1"}
ncpi0	21073	18345	0	1	11	-32.9432	24.4788	363.222	940	113	3	0	117.858	1.0512	0.571507	0.0997427	0	nan	nan	0	0	0	0	81306.5	146	0.541842	5.58155e+07	1	302.464	462.046	0.823356	235.024	nu-candidate	1	1.2477983	-0.25938913	1254.0271	17.060	16.394	1196960	{"10:1000000": "-1,-1,-1", "11:0": "0,0,1", "12:1000010": "-1,-1,-1", "1:11": "-1,-1,-1", "4:2": "-1,-1,-1", "5:4": "-1,-1,-1", "6:1000011": "-1,-1,-1", "7:1000008": "-1,-1,-1", "8:1000002": "-1,-1,-1", "9:1": "-1,-1,-1"}
ncpi0	37112	18259	0	1	84	-166.244	72.0665	8.16199	220	32	3	0	15.5686	1.03365	0.540845	0.08	0	nan	nan	0	0	0	0	nan	0	0.297585	1.96639e+07	1	353.904	-1	-1	-1	nu-candidate	1	0.6308633	-2.533368	1121.1664	10.740	9.996	1177924	{"10:1000001": "-1,-1,-1", "11:9": "-1,-1,-1", "12:1000007": "-1,-1,-1", "13:1000012": "-1,-1,-1", "1:7": "-1,-1,-1", "2:2": "-1,-1,-1", "3:8": "-1,-1,-1", "5:1000002": "-1,-1,-1", "6:1000009": "-1,-1,-1", "7:1000005": "-1,-1,-1", "8:1000003": "-1,-1,-1", "9:0": "0,0,1"}
ncpi0	56982	18255	0	1	22	-104.598	-157.575	374.47	2736	274	19	1	88.4474	1.12056	0.511157	0.321234	37.1089	1.09535	0.693561	37.1089	10.7982	37.1089	10.7982	nan	0	0.256875	5.65051e+07	1	151.521	-1	-1	-1	nu-candidate	1	-0.44373047	-15.0	1280.356	19.183	17.464	1240528	{"10:1000001": "-1,-1,-1", "12:1000002": "-1,-1,-1", "16:1000004": "-1,-1,-1", "17:2": "-1,-1,-1", "18:1000000": "-1,-1,-1", "19:10": "-1,-1,-1", "1:5": "-1,-1,-1", "20:0": "-1,-1,-1", "21:1000006": "-1,-1,-1", "22:3": "0,0,1", "3:1": "-1,-1,-1", "4:4": "-1,-1,-1", "5:1000013": "-1,-1,-1", "6:1000012": "-1,-1,-1", "7:1000014": "-1,-1,-1"}
ncpi0	71372	18255	0	1	92	-166.223	-156.037	224.308	589	62	2	0	66.8011	1.0614	0.291388	0.264949	56.5486	1.0682	0.312409	56.5486	56.5486	56.5486	56.5486	62658.3	85	0.534397	3.26651e+07	1	452.533	454.987	0.935129	157.889	nu-candidate	1	2.5181906	-15.0	2370.739	33.195	33.269	1330752	{"10:6": "-1,-1,-1", "12:1000003": "-1,-1,-1", "14:1000010": "-1,-1,-1", "15:1000001": "-1,-1,-1", "16:8": "-1,-1,-1", "17:1000000": "-1,-1,-1", "18:7": "-1,-1,-1", "19:0": "0,0,0", "20:13": "-1,-1,-1", "21:9": "-1,-1,-1", "2:15": "-1,-1,-1", "5:1": "-1,-1,-1", "8:10": "-1,-1,-1"}
ncpi0	84229	18364	0	1	19	97.4863	122.778	384.511	370	72	2	0	86.7436	1.03033	0.252368	0.119213	60.829	1.04052	0.311411	60.829	60.829	60.829	0	84150.2	92	0.212502	2.90036e+07	1	199.837	439.098	0.970566	166.324	nu-candidate	1	1.0784613	-15.0	1466.554	13.023	13.371	1201332	{"10:10": "-1,-1,-1", "11:0": "-1,-1,-1", "12:2": "-1,-1,-1", "1:4": "-1,-1,-1", "2:1000006": "-1,-1,-1", "4:1000007": "-1,-1,-1", "6:1000001": "-1,-1,-1", "7:1000004": "-1,-1,-1", "8:1": "-1,-1,-1", "9:1000000": "0,0,1"}
ncpi0	105946	18259	0	1	14	-135.621	-148.357	402.184	209	40	1	0	46.3062	1.01492	0.313929	0.0526316	0	nan	nan	0	0	0	0	nan	0	0.250466	2.40479e+07	1	117.132	-1	-1	-1	nu-candidate	1	-0.19129643	-15.0	1043.1649	9.239	8.444	1153848	{"10:9": "-1,-1,-1", "11:10": "-1,-1,-1", "12:7": "-1,-1,-1", "13:5": "-1,-1,-1", "14:0": "0,0,1", "2:4": "-1,-1,-1", "5:1": "-1,-1,-1", "6:1000009": "-1,-1,-1", "7:1000001": "-1,-1,-1", "9:1000004": "-1,-1,-1"}
ncpi0	114446	18255	0	1	21	-66.1416	-64.3228	332.919	85	14	1	0	0	nan	nan	nan	0	nan	nan	0	0	0	0	nan	0	0.0102566	5.35107e+06	1	5.40337	-1	-1	-1	nu-candidate	1	-2.7398417	-15.0	128.62173	6.483	5.421	1218888	{"11:1000007": "-1,-1,-1", "13:1000000": "-1,-1,-1", "16:1000006": "-1,-1,-1", "17:11": "-1,-1,-1", "18:1000004": "-1,-1,-1", "19:2": "-1,-1,-1", "20:1": "-1,-1,-1", "21:0": "0,0,1", "22:1000003": "-1,-1,-1", "23:1000002": "-1,-1,-1", "24:1000001": "-1,-1,-1", "2:4": "-1,-1,-1", "7:6": "-1,-1,-1", "9:5": "-1,-1,-1"}
ncpi0	142421	18255	0	1	7	118.154	-70.1077	208.728	4280	631	7	0	510.566	1.05638	0.60265	0.186803	304.994	1.05541	0.789517	304.994	304.994	304.994	0	50982.3	223	0.282604	1.59347e+08	1	447.396	1067.76	0.839975	344.358	nu-candidate	1	1.2334894	-15.0	2819.073	20.560	19.652	1301560	{"10:3": "-1,-1,-1", "11:4": "-1,-1,-1", "12:0": "-1,-1,-1", "13:14": "-1,-1,-1", "14:1000006": "-1,-1,-1", "15:1000009": "-1,-1,-1", "16:2": "-1,-1,-1", "17:1000013": "-1,-1,-1", "2:1": "-1,-1,-1", "7:1000000": "0,0,0", "8:1000012": "-1,-1,-1"}
ncpi0	180801	18255	0	1	15	-31.4115	-16.0191	437.163	1319	129	9	0	82.1045	1.10916	0.306319	0.27892	29.923	1.19993	0.215741	29.923	29.923	29.923	19.4004	56834.5	50	0.396451	3.47127e+07	1	60.1959	-1	-1	-1	nu-candidate	1	0.7167942	-7.1197534	981.63916	16.093	13.109	1295332	{"10:1000000": "-1,-1,-1", "11:3": "-1,-1,-1", "12:4": "-1,-1,-1", "13:1000009": "-1,-1,-1", "14:1000007": "-1,-1,-1", "15:2": "0,0,1", "16:1": "-1,-1,-1", "17:7": "-1,-1,-1", "18:1000003": "-1,-1,-1", "19:1000010": "-1,-1,-1", "5:5": "-1,-1,-1", "6:1000015": "-1,-1,-1", "9:1000001": "-1,-1,-1"}
