sample	event	run	rc	has_calib	main_cid	vx	vy	vz	n_steiner_main	n_steiner_term	n_seg	n_stub	zz_len	zz_ratio	zz_rms_dr	zz_fold	zzi_len	zzi_ratio	zzi_rms_dr	iso_len75	iso_len80	iso_len_any75	iso_len_any85	mu_dqdx_med	mu_npts	uncov	uncov_q	pio_flag	pio_mass	mcs_energy	mcs_amb	mcs_range	event_label	nu_evaluated	numu_score	nue_score	Enu	wall_s	core_s	maxrss_kb	bundles
nuecc48	388	18255	0	1	23	-163.212	31.4517	426.285	11453	912	33	2	185.297	1.22042	0.70445	0.311742	69.9094	1.27226	0.801608	23.8165	23.8165	69.9094	34.6924	nan	0	0.397071	1.42485e+08	1	109.268	-1	-1	-1	nu-candidate	1	-1.7712955	12.829434	2430.099	65.137	55.154	1359456	{"11:1000001": "-1,-1,-1", "14:1000000": "-1,-1,-1", "15:1000005": "-1,-1,-1", "17:1000002": "-1,-1,-1", "18:6": "-1,-1,-1", "19:5": "-1,-1,-1", "20:1000006": "-1,-1,-1", "21:4": "-1,-1,-1", "22:3": "-1,-1,-1", "23:0": "0,0,0", "2:2": "-1,-1,-1", "4:1": "-1,-1,-1", "5:7": "-1,-1,-1", "9:1000003": "-1,-1,-1"}
nuecc48	10550	18255	0	1	7	89.9485	55.0629	128.736	1811	222	12	2	63.2101	1.18809	0.277783	0.205953	0	nan	nan	0	0	0	0	nan	0	0.468684	5.05703e+07	1	204.274	-1	-1	-1	nu-candidate	1	-0.29972005	13.331341	865.73663	22.723	14.667	1232440	{"10:1": "-1,-1,-1", "11:1000001": "-1,-1,-1", "12:1000002": "1,0,0", "13:6": "-1,-1,-1", "14:2": "-1,-1,-1", "15:3": "-1,-1,-1", "1:9": "-1,-1,-1", "7:1000002": "0,0,1"}
nuecc48	30504	18342	0	1	11	28.9379	-51.1994	88.3647	4679	435	11	0	107.474	1.09306	0.384346	0.354584	107.474	1.09306	0.384346	0	0	107.474	46.0483	nan	0	0.251406	5.05024e+07	0	0	-1	-1	-1	nu-candidate	1	-0.44538024	9.214635	1071.7369	28.302	17.203	1204312	{"10:1000003": "-1,-1,-1", "11:1000000": "0,0,1", "4:1000001": "-1,-1,-1", "6:1000002": "-1,-1,-1", "7:3": "-1,-1,-1", "8:2": "-1,-1,-1", "9:1": "-1,-1,-1"}
nuecc48	38856	18304	0	1	12	-56.0345	-77.5097	409.654	6681	538	20	1	91.8533	1.06099	0.375755	0.201113	46.569	1.09464	0.369433	33.5888	33.5888	46.569	0	nan	0	0.26748	7.37364e+07	0	0	-1	-1	-1	nu-candidate	1	-0.8961045	13.685077	1302.7246	33.734	26.773	1269628	{"10:1000006": "-1,-1,-1", "11:5": "-1,-1,-1", "12:1": "0,0,1", "13:3": "-1,-1,-1", "14:1000004": "-1,-1,-1", "15:1000001": "-1,-1,-1", "1:4": "-1,-1,-1", "5:0": "-1,-1,-1", "8:1000000": "-1,-1,-1", "9:1000002": "-1,-1,-1"}
nuecc48	42280	18259	0	1	8	14.1365	-10.2349	89.3652	13557	1156	31	0	257.174	1.26377	0.665658	0.320333	225.402	1.26304	0.683536	94.9501	94.9501	225.402	93.9756	nan	0	0.286687	1.13806e+08	1	28.829	-1	-1	-1	nu-candidate	1	-1.6433241	12.556997	1900.6833	61.454	52.988	1354880	{"10:1000004": "-1,-1,-1", "11:1000001": "-1,-1,-1", "12:1": "-1,-1,-1", "13:1000013": "-1,-1,-1", "2:8": "-1,-1,-1", "4:1000006": "-1,-1,-1", "7:0": "-1,-1,-1", "8:1000002": "0,0,1", "9:1000000": "-1,-1,-1"}
nuecc48	46363	18255	0	1	19	-78.2412	16.5009	297.846	12110	955	35	2	237.643	1.32286	0.726803	0.326414	114.332	1.30304	0.956953	0	0	114.332	0	nan	0	0.290889	1.06485e+08	1	65.4315	-1	-1	-1	nu-candidate	1	-0.96426034	10.2041	1714.6066	66.353	56.405	1253784	{"11:1000003": "-1,-1,-1", "13:1000001": "-1,-1,-1", "14:1000005": "-1,-1,-1", "15:12": "-1,-1,-1", "16:3": "-1,-1,-1", "17:6": "-1,-1,-1", "18:7": "-1,-1,-1", "19:0": "0,0,1", "4:1": "-1,-1,-1", "7:1000008": "-1,-1,-1", "9:1000002": "-1,-1,-1"}
nuecc48	52672	18259	0	1	82	-135.726	66.7375	295.164	290	35	2	0	11.5959	1.08861	0.430157	0.277778	0	nan	nan	0	0	0	0	nan	0	0.380403	5.64977e+06	1	47.0277	-1	-1	-1	nu-candidate	1	-0.09642964	12.850786	905.4579	28.403	17.826	1218080	{"10:1": "-1,-1,-1", "11:11": "-1,-1,-1", "12:12": "-1,-1,-1", "1:2": "-1,-1,-1", "3:3": "-1,-1,-1", "4:7": "-1,-1,-1", "5:1000000": "-1,-1,-1", "7:1000001": "-1,-1,-1", "8:1000002": "-1,-1,-1", "9:0": "0,0,1"}
nuecc48	54095	18259	0	1	17	175.783	26.8841	186.656	19520	2084	52	0	327.718	1.25169	0.616629	0.283052	187.098	1.3237	0.782038	38.993	20.3486	187.098	26.3254	nan	0	0.311937	1.83364e+08	1	42.2236	-1	-1	-1	nu-candidate	1	-1.070176	12.313513	2820.9548	101.376	91.613	1389848	{"11:1000011": "-1,-1,-1", "14:1000005": "-1,-1,-1", "16:3": "-1,-1,-1", "17:1000000": "0,0,0", "18:1000001": "-1,-1,-1", "19:1000003": "-1,-1,-1", "20:1000004": "-1,-1,-1", "2:11": "-1,-1,-1", "3:9": "-1,-1,-1", "4:2": "-1,-1,-1", "7:1": "-1,-1,-1", "9:5": "-1,-1,-1"}
nuecc48	69314	18255	0	1	3	-111.807	-18.5316	164.628	2311	340	8	0	277.307	1.04893	0.704458	0.127428	192.689	1.05227	0.924077	192.689	150.188	192.689	0	49141.9	241	0.0698439	6.1067e+07	1	33.847	354.945	0.513328	352.852	nu-candidate	1	2.9639146	-15.0	1380.2876	21.918	19.345	1215476	{"10:0": "-1,-1,-1", "11:1000011": "-1,-1,-1", "12:1000013": "-1,-1,-1", "14:1000006": "-1,-1,-1", "15:1000002": "-1,-1,-1", "16:1000004": "-1,-1,-1", "17:15": "-1,-1,-1", "18:1000001": "-1,-1,-1", "19:3": "-1,-1,-1", "1:11": "-1,-1,-1", "2:9": "-1,-1,-1", "3:1": "0,0,1", "5:5": "-1,-1,-1", "7:4": "-1,-1,-1"}
nuecc48	74544	18259	0	1	12	136.215	-170.215	406.22	11753	985	41	1	206.353	1.15535	0.454042	0.27278	139.183	1.08196	0.323524	100.869	62.515	139.183	11.5588	nan	0	0.22977	1.28112e+08	1	71.5776	-1	-1	-1	nu-candidate	1	-0.5551724	11.907783	1499.4567	50.060	47.770	1293684	{"10:5": "-1,-1,-1", "11:2": "-1,-1,-1", "12:1000000": "0,0,0", "13:3": "-1,-1,-1", "14:7": "-1,-1,-1", "15:1000003": "-1,-1,-1", "3:4": "-1,-1,-1", "5:10": "-1,-1,-1", "6:1000011": "-1,-1,-1"}
