sample	event	run	rc	has_calib	main_cid	vx	vy	vz	n_steiner_main	n_steiner_term	n_seg	n_stub	zz_len	zz_ratio	zz_rms_dr	zz_fold	zzi_len	zzi_ratio	zzi_rms_dr	iso_len75	iso_len80	iso_len_any75	iso_len_any85	mu_dqdx_med	mu_npts	uncov	uncov_q	pio_flag	pio_mass	mcs_energy	mcs_amb	mcs_range	event_label	nu_evaluated	numu_score	nue_score	Enu	wall_s	core_s	maxrss_kb	bundles
nuecc48	388	18255	0	1	23	-163.136	31.3524	426.217	8381	585	26	1	166.299	1.22559	0.643591	0.271454	73.3737	1.31391	0.649319	0	0	73.3737	10.8544	nan	0	0.450329	1.42485e+08	1	122.792	-1	-1	-1	nu-candidate	1	-1.9223844	11.72195	2662.0054	37.279	37.395	1352136	{"11:1000001": "-1,-1,-1", "14:1000000": "-1,-1,-1", "15:1000005": "-1,-1,-1", "17:1000002": "-1,-1,-1", "18:6": "-1,-1,-1", "19:5": "-1,-1,-1", "20:1000006": "-1,-1,-1", "21:4": "-1,-1,-1", "22:3": "-1,-1,-1", "23:0": "0,0,0", "2:2": "-1,-1,-1", "4:1": "-1,-1,-1", "5:7": "-1,-1,-1", "9:1000003": "-1,-1,-1"}
nuecc48	10550	18255	0	1	7	89.9423	55.1671	128.689	1032	111	9	1	73.3838	1.10029	0.244053	0.221426	0	nan	nan	0	0	0	0	nan	0	0.461911	5.05703e+07	1	42.3584	-1	-1	-1	nu-candidate	1	-0.3484273	15.176438	870.03796	17.217	12.158	1224988	{"10:1": "-1,-1,-1", "11:1000001": "-1,-1,-1", "12:1000002": "1,0,0", "13:6": "-1,-1,-1", "14:2": "-1,-1,-1", "15:3": "-1,-1,-1", "1:9": "-1,-1,-1", "7:1000002": "0,0,1"}
nuecc48	30504	18342	0	1	11	23.2856	-47.9444	128.552	3539	291	11	0	138.12	1.15221	0.374372	0.304905	138.12	1.15221	0.374372	64.2853	64.2853	138.12	34.4112	nan	0	0.238713	5.05024e+07	1	92.7246	-1	-1	-1	nu-candidate	1	-0.086668424	0.54059315	846.8771	19.233	17.834	1199308	{"10:1000003": "-1,-1,-1", "11:1000000": "0,0,1", "4:1000001": "-1,-1,-1", "6:1000002": "-1,-1,-1", "7:3": "-1,-1,-1", "8:2": "-1,-1,-1", "9:1": "-1,-1,-1"}
nuecc48	38856	18304	0	1	12	-58.5876	-57.0671	425.647	4656	347	12	0	97.2053	1.06984	0.383652	0.233389	53.5652	1.09978	0.364519	29.3709	29.3709	53.5652	0	nan	0	0.331869	7.37364e+07	1	64.0868	-1	-1	-1	nu-candidate	1	-0.06393736	-5.2613406	872.8385	24.615	24.872	1265380	{"10:1000006": "-1,-1,-1", "11:5": "-1,-1,-1", "12:1": "0,0,1", "13:3": "-1,-1,-1", "14:1000004": "-1,-1,-1", "15:1000001": "-1,-1,-1", "1:4": "-1,-1,-1", "5:0": "-1,-1,-1", "8:1000000": "-1,-1,-1", "9:1000002": "-1,-1,-1"}
nuecc48	42280	18259	0	1	8	14.249	-9.5872	90.0618	10025	760	26	4	229.69	1.22204	0.606462	0.339075	206.609	1.22543	0.615384	100.398	100.398	206.609	66.6391	nan	0	0.290344	1.13806e+08	1	154.493	-1	-1	-1	nu-candidate	1	-0.5240968	8.998575	1880.4346	52.041	51.900	1356608	{"10:1000004": "-1,-1,-1", "11:1000001": "-1,-1,-1", "12:1": "-1,-1,-1", "13:1000013": "-1,-1,-1", "2:8": "-1,-1,-1", "4:1000006": "-1,-1,-1", "7:0": "-1,-1,-1", "8:1000002": "0,0,1", "9:1000000": "-1,-1,-1"}
nuecc48	46363	18255	0	1	19	-78.6091	16.8599	298.221	8747	602	31	2	209.69	1.32022	0.848762	0.274004	92.2057	1.23162	0.704693	12.715	12.715	92.2057	11.9866	nan	0	0.375701	1.06485e+08	1	13.6109	-1	-1	-1	nu-candidate	1	-0.760814	11.206293	1704.5144	42.628	42.639	1247652	{"11:1000003": "-1,-1,-1", "13:1000001": "-1,-1,-1", "14:1000005": "-1,-1,-1", "15:12": "-1,-1,-1", "16:3": "-1,-1,-1", "17:6": "-1,-1,-1", "18:7": "-1,-1,-1", "19:0": "0,0,1", "4:1": "-1,-1,-1", "7:1000008": "-1,-1,-1", "9:1000002": "-1,-1,-1"}
nuecc48	52672	18259	0	1	80	-126.867	86.9207	403.579	183	21	2	1	10.0274	1.12186	0.19587	0.375	0	nan	nan	0	0	0	0	nan	0	0.640943	5.44356e+06	1	330.918	-1	-1	-1	nu-candidate	1	-0.46537304	-15.0	980.72253	14.451	14.692	1216856	{"10:1": "-1,-1,-1", "11:11": "-1,-1,-1", "12:12": "-1,-1,-1", "1:2": "-1,-1,-1", "3:3": "-1,-1,-1", "4:7": "-1,-1,-1", "5:1000000": "-1,-1,-1", "7:1000001": "-1,-1,-1", "8:1000002": "-1,-1,-1", "9:0": "0,0,1"}
nuecc48	54095	18259	0	1	17	175.815	26.8342	186.51	14352	1240	58	4	359.204	1.32346	0.960655	0.273254	183.455	1.34873	0.894596	29.7229	12.1884	183.455	52.6985	nan	0	0.290176	1.83364e+08	1	53.3649	-1	-1	-1	nu-candidate	1	-0.7342946	5.367394	667.3971	70.971	70.860	1381692	{"11:1000011": "-1,-1,-1", "14:1000005": "-1,-1,-1", "16:3": "-1,-1,-1", "17:1000000": "0,0,0", "18:1000001": "-1,-1,-1", "19:1000003": "-1,-1,-1", "20:1000004": "-1,-1,-1", "2:11": "-1,-1,-1", "3:9": "-1,-1,-1", "4:2": "-1,-1,-1", "7:1": "-1,-1,-1", "9:5": "-1,-1,-1"}
nuecc48	69314	18255	0	1	3	-111.974	-19.2592	164.493	1687	239	8	0	266.076	1.04916	0.729641	0.12989	183.366	1.05838	0.937593	183.366	152.014	183.366	0	48587.4	244	0.0781901	6.1067e+07	1	129.784	338.235	0.403823	355.52	nu-candidate	1	3.3217692	-15.0	1289.7229	16.992	17.421	1211560	{"10:0": "-1,-1,-1", "11:1000011": "-1,-1,-1", "12:1000013": "-1,-1,-1", "14:1000006": "-1,-1,-1", "15:1000002": "-1,-1,-1", "16:1000004": "-1,-1,-1", "17:15": "-1,-1,-1", "18:1000001": "-1,-1,-1", "19:3": "-1,-1,-1", "1:11": "-1,-1,-1", "2:9": "-1,-1,-1", "3:1": "0,0,1", "5:5": "-1,-1,-1", "7:4": "-1,-1,-1"}
nuecc48	74544	18259	0	1	12	135.999	-170.186	406.255	8646	634	36	1	199.753	1.17955	0.415652	0.270118	151.421	1.16657	0.44572	92.4746	45.4349	151.421	11.596	nan	0	0.230544	1.28112e+08	1	85.0436	-1	-1	-1	nu-candidate	1	-0.71338147	12.502497	2052.1045	36.190	36.436	1288292	{"10:5": "-1,-1,-1", "11:2": "-1,-1,-1", "12:1000000": "0,0,0", "13:3": "-1,-1,-1", "14:7": "-1,-1,-1", "15:1000003": "-1,-1,-1", "3:4": "-1,-1,-1", "5:10": "-1,-1,-1", "6:1000011": "-1,-1,-1"}
nuecc48	81597	18313	0	1	19	-179.585	39.9649	358.279	4892	390	25	0	162.65	1.19232	0.530209	0.326776	75.0961	1.16019	0.676707	47.1885	36.4262	75.0961	11.1454	nan	0	0.303575	9.06505e+07	1	31.0112	-1	-1	-1	nu-candidate	1	0.51925474	15.65356	1472.1936	25.409	25.630	1282000	{"10:1000001": "-1,-1,-1", "11:1000003": "-1,-1,-1", "13:1000002": "-1,-1,-1", "15:1000005": "-1,-1,-1", "16:8": "-1,-1,-1", "17:4": "-1,-1,-1", "18:1000000": "-1,-1,-1", "19:0": "0,0,0", "20:1000011": "-1,-1,-1", "2:1": "-1,-1,-1", "4:3": "-1,-1,-1", "7:2": "-1,-1,-1", "9:1000008": "-1,-1,-1"}
nuecc48	90055	18255	0	1	11	129.159	25.0417	202.251	9556	766	33	0	274.887	1.21485	0.621797	0.320517	151.354	1.19884	0.57265	50.0473	50.0473	151.354	25.5717	nan	0	0.258611	1.2332e+08	1	11.9345	-1	-1	-1	nu-candidate	1	-0.9417847	12.078026	2343.8284	45.469	43.984	1345916	{"10:5": "-1,-1,-1", "11:1000000": "0,0,1", "2:1": "-1,-1,-1", "3:3": "-1,-1,-1", "5:7": "-1,-1,-1", "6:0": "-1,-1,-1", "7:9": "-1,-1,-1", "8:1000002": "-1,-1,-1"}
nuecc48	111412	18259	0	1	18	159.318	144.527	201.362	3638	289	10	1	121.182	1.13343	0.504171	0.299965	92.4798	1.09723	0.429719	37.125	37.125	92.4798	92.4798	nan	0	0.348693	5.52267e+07	0	0	-1	-1	-1	nu-candidate	1	-0.10741861	-6.5918765	905.5715	20.138	14.893	1246944	{"10:1000001": "-1,-1,-1", "11:1000014": "-1,-1,-1", "13:1000004": "-1,-1,-1", "14:1000005": "-1,-1,-1", "15:1000002": "-1,-1,-1", "16:1000007": "-1,-1,-1", "17:1000006": "-1,-1,-1", "18:1000000": "0,0,1", "19:1": "-1,-1,-1", "1:4": "-1,-1,-1", "20:9": "-1,-1,-1", "21:6": "-1,-1,-1", "22:1000018": "-1,-1,-1", "4:7": "-1,-1,-1", "6:3": "-1,-1,-1", "8:2": "-1,-1,-1"}
nuecc48	116962	18259	0	1	21	-69.9888	-79.8889	157.032	1617	136	7	0	72.5494	1.20732	0.618935	0.292847	56.2525	1.1433	0.560775	15.8468	15.8468	56.2525	15.8468	nan	0	0.251508	2.77717e+07	1	377.806	-1	-1	-1	cosmic-tagged	1	-0.40157184	-10.463063	845.40826	18.625	12.366	1247528	{"11:1000002": "-1,-1,-1", "13:13": "-1,-1,-1", "14:1": "-1,-1,-1", "15:3": "1,0,0", "16:1000004": "-1,-1,-1", "17:8": "-1,-1,-1", "18:1000001": "-1,-1,-1", "1:10": "-1,-1,-1", "3:5": "-1,-1,-1", "4:4": "-1,-1,-1", "6:0": "-1,-1,-1", "7:1000014": "-1,-1,-1", "8:1000005": "-1,-1,-1"}
nuecc48	122660	18255	0	1	31	-100.589	-41.3209	466.193	0	0	1	1	0	nan	nan	nan	0	nan	nan	0	0	0	0	nan	0	0.298809	6.84055e+06	1	199.454	-1	-1	-1	nu-candidate	1	-0.29235512	-15.0	1412.7662	25.226	19.525	1209488	{"10:1000008": "-1,-1,-1", "11:7": "-1,-1,-1", "12:2": "-1,-1,-1", "2:5": "-1,-1,-1", "6:3": "-1,-1,-1", "7:1000011": "-1,-1,-1", "8:1000006": "-1,-1,-1", "9:0": "0,0,0"}
nuecc48	131357	18259	0	1	12	43.1324	177.65	136.409	1049	136	13	1	100.647	1.10169	0.349874	0.187695	0	nan	nan	0	0	0	0	nan	0	0.311963	4.69678e+07	0	0	-1	-1	-1	nu-candidate	1	-1.004775	11.60902	767.26044	15.647	10.583	1212724	{"10:1000014": "-1,-1,-1", "11:1000012": "-1,-1,-1", "12:1000003": "0,0,1", "13:1000017": "-1,-1,-1", "16:1000008": "-1,-1,-1", "18:1000002": "-1,-1,-1", "19:1000005": "-1,-1,-1", "1:10": "-1,-1,-1", "20:1000011": "-1,-1,-1", "21:0": "-1,-1,-1", "22:8": "-1,-1,-1", "23:13": "-1,-1,-1", "24:5": "-1,-1,-1", "25:1000009": "-1,-1,-1", "2:12": "-1,-1,-1", "6:2": "-1,-1,-1"}
nuecc48	137238	18264	0	1	144	-112.896	30.1661	392.751	846	97	11	2	96.0149	1.13253	0.292728	0.141952	35.9687	1.10525	0.318397	25.7884	15.4531	35.9687	15.4531	nan	0	0.274473	4.24101e+07	1	202.234	4000	1	249.573	nu-candidate	1	0.6043866	-15.0	1111.7368	19.990	12.856	1359868	{"12:1000017": "-1,-1,-1", "14:1000011": "-1,-1,-1", "16:1000000": "-1,-1,-1", "17:1000015": "-1,-1,-1", "18:1000006": "-1,-1,-1", "19:1000002": "-1,-1,-1", "20:1000008": "-1,-1,-1", "21:2": "-1,-1,-1", "22:1000005": "-1,-1,-1", "23:1000003": "-1,-1,-1", "24:7": "-1,-1,-1", "25:3": "-1,-1,-1", "26:1000004": "-1,-1,-1", "3:4": "-1,-1,-1", "4:5": "-1,-1,-1", "5:6": "-1,-1,-1", "7:1": "0,0,0", "9:0": "-1,-1,-1"}
