direction	kind	run	subrun	event	idx	cls	Edep	vx	vy	vz	klass	d_other	d_main	d_main_candidate	d_any_vertex	route_own	route_other	flav	cut	stage	score_own	score_other	dEnu	tagger_changed
LOST	vertex	293	54	6869	0	nueCC	2354.1	-48.3	-107.0	252.9	CHOICE	26.8	26.8	0.6	0.6	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	293	73	5516	2	nueCC	777.1	123.9	107.8	209.7	CHOICE	27.5	27.5	0.6	0.6	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	293	79	4723	1	nueCC	2358.0	55.0	-10.1	31.8	STRUCTURE	5.5	5.5	5.5	5.5	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	293	86	12364	1	nueCC	690.0	158.7	61.6	223.3	CHOICE	21.5	21.5	0.3	0.3	dl-dual-snap-reject/nodl	dl-dual-snap-accept/dl							
LOST	vertex	293	86	6999	1	nueCC	530.8	117.8	-70.5	186.2	CHOICE	77.2	77.2	0.6	0.6	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	293	91	11796	0	nueCC	1035.7	-48.9	188.0	17.0	CHOICE	6.6	6.6	3.0	3.0	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	293	94	8424	0	nueCC	971.6	-112.5	139.7	395.1	STRUCTURE	54.8	343.8	300.1	300.1	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	293	96	9317	1	nueCC	2425.1	-10.7	39.9	321.9	STRUCTURE	6.7	6.7	6.7	6.7	dl-dual-snap-reject-accept/dl	dl-dual-snap-reject-accept/dl							
LOST	vertex	294	18	9085	1	nueCC	1264.3	92.1	19.0	122.3	CHOICE	73.2	73.2	1.1	1.1	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	20	10468	1	nueCC	536.0	-184.3	-144.6	57.5	CHOICE	31.4	31.4	0.8	0.8	dl-dual-snap-accept/dl	dl-dual-snap-reject-accept/dl							
LOST	vertex	294	26	10381	0	nueCC	1427.5	91.3	-23.8	367.2	CHOICE	60.0	60.0	0.6	0.6	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	32	10763	0	nueCC	1603.5	20.9	-137.2	278.5	CHOICE	16.2	16.2	2.9	2.9	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	32	11741	0	nueCC	1872.7	168.3	56.0	57.4	CHOICE	11.0	11.0	0.5	0.5	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	32	8521	1	nueCC	1339.8	130.0	-133.7	58.2	CHOICE	71.3	71.3	1.3	1.3	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	38	8797	1	numuCC	681.7	-17.4	-4.5	314.8	CHOICE	246.3	246.3	0.5	0.5	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	51	10373	1	nueCC	417.5	-77.4	-40.0	268.6	CHOICE	39.1	39.1	0.7	0.7	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	53	6016	2	nueCC	682.0	-81.6	-35.2	372.4	CHOICE	23.9	23.9	0.4	0.4	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	56	185	0	nueCC	2463.4	-17.4	-175.2	68.2	STRUCTURE	350.4	350.4	27.7	27.7	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	58	6352	0	nueCC	890.9	18.3	67.8	440.1	CHOICE	34.2	34.2	1.0	1.0	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	59	642	0	nueCC	1505.0	144.5	40.0	309.4	CHOICE	20.2	20.2	0.8	0.8	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	68	11004	0	nueCC	1450.0	-134.8	28.2	354.3	CHOICE	15.1	15.1	0.4	0.4	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	71	8969	0	nueCC	1980.4	36.0	183.4	375.3	STRUCTURE-near	67.2	67.2	7.3	3.4	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	75	1245	0	nueCC	1162.9	-55.4	73.2	409.3	CHOICE	18.0	18.0	0.6	0.6	dl-dual-snap-accept/dl	dl-dual-snap-reject/nodl							
LOST	vertex	294	76	6849	0	nueCC	343.6	-55.8	74.8	153.6	STRUCTURE-near	11.6	11.6	11.6	0.6	dl-dual-snap-accept/dl	dl-dual-snap-reject/nodl							
LOST	vertex	294	78	2753	0	nueCC	440.2	-42.9	57.0	130.0	CHOICE	18.0	18.0	1.2	1.2	dl-dual-snap-accept/dl	dl-dual-snap-reject/nodl							
LOST	vertex	294	81	5475	0	numuCC	1182.8	-169.1	-165.2	265.3	STRUCTURE	20.0	243.4	186.0	186.0	dl-dual-snap-accept/dl	dl-dual-snap-reject-accept/dl							
LOST	vertex	294	84	2203	0	nueCC	1594.4	-118.3	24.9	307.2	CHOICE	6.5	6.5	0.6	0.6	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	84	9218	0	nueCC	1315.6	27.1	12.3	308.7	CHOICE	29.9	29.9	0.7	0.7	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	90	1253	1	nueCC	464.5	-119.2	100.9	94.8	CHOICE	8.2	8.1	0.5	0.5	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	90	211	3	nueCC	520.3	172.3	-45.1	252.3	STRUCTURE	8.6	8.6	8.3	6.6	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	96	9324	1	nueCC	3265.0	-148.5	20.1	28.1	CHOICE	27.9	27.9	0.3	0.3	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	97	3460	0	nueCC	1624.2	-109.2	19.7	102.8	CHOICE	43.0	43.0	0.7	0.7	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	99	4767	1	nueCC	1402.0	-142.5	-111.3	243.5	STRUCTURE-near	5.2	5.1	5.1	0.9	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	11	11170	1	nueCC	680.3	-32.4	23.6	231.6	CHOICE	15.0	15.0	0.5	0.5	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	11	11262	1	nueCC	1286.3	106.8	-135.5	55.0	CHOICE	64.8	64.8	0.7	0.7	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	15	5179	0	nueCC	165.4	-67.7	-185.4	126.3	no candidate	-1.0	-1.0	-1.0	-1.0	dl-dual-snap-accept/dl	-							
LOST	vertex	295	32	2786	0	nueCC	503.3	-95.5	47.8	66.6	STRUCTURE-near	33.1	33.1	9.5	0.7	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	33	10318	0	nueCC	369.7	-6.8	-41.2	83.1	STRUCTURE	15.9	16.0	12.5	12.5	dl-dual-snap-reject/nodl	dl-dual-snap-accept/dl							
LOST	vertex	295	33	12161	0	nueCC	801.8	83.1	29.4	63.7	CHOICE	43.7	43.7	1.4	1.4	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	33	6434	0	nueCC	546.0	134.9	110.6	238.3	STRUCTURE-near	7.3	7.3	17.7	3.5	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	37	3827	1	nueCC	1688.4	7.0	-37.3	100.4	STRUCTURE-near	62.5	62.5	18.4	1.1	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	40	10297	0	nueCC	523.0	-82.7	59.1	249.5	STRUCTURE-near	7.1	7.1	7.8	4.6	dl-dual-snap-reject-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	40	7144	0	nueCC	697.6	-115.6	164.9	66.3	CHOICE	58.9	58.9	2.4	2.4	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	51	1636	0	nueCC	277.1	45.6	-10.1	353.0	CHOICE	20.4	20.4	0.5	0.5	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	54	1887	0	nueCC	556.6	186.2	-97.8	216.6	CHOICE	24.6	24.6	1.4	1.4	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	56	10857	0	nueCC	600.7	-92.6	-104.5	400.7	CHOICE	57.1	57.1	0.8	0.8	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	56	1131	0	nueCC	1316.8	58.9	-1.6	125.3	CHOICE	31.1	31.1	3.1	3.1	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	56	7785	1	nueCC	648.2	73.3	118.0	414.2	CHOICE	81.4	81.4	1.0	1.0	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	57	5612	0	nueCC	1516.3	119.9	-16.4	210.8	CHOICE	78.6	78.6	0.6	0.6	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	57	7931	0	nueCC	1059.0	-126.8	75.8	435.2	CHOICE	14.3	14.3	0.4	0.4	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	63	3115	1	nueCC	1992.1	164.1	-51.5	30.1	CHOICE	5.0	5.0	1.3	1.3	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	65	10796	1	nueCC	1238.6	31.1	4.9	24.3	CHOICE	16.3	16.3	4.2	4.2	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	65	9067	0	nueCC	2860.3	79.6	-111.4	302.0	CHOICE	165.7	165.7	1.5	1.5	dl-dual-snap-reject-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	69	1924	0	nueCC	563.5	94.2	113.4	11.9	CHOICE	30.8	30.8	1.6	1.6	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	70	10953	2	nueCC	822.0	-184.6	29.2	249.0	STRUCTURE-near	43.5	43.5	8.5	0.5	dl-dual-snap-accept/dl	dl-dual-snap-reject-accept/dl							
LOST	vertex	295	76	9610	0	nueCC	681.0	-21.2	161.3	150.7	CHOICE	9.2	9.2	1.6	1.3	dl-dual-snap-accept/dl	dl-dual-snap-reject-accept/dl							
LOST	vertex	295	8	7527	0	nueCC	320.5	-152.3	165.7	436.6	CHOICE	21.8	21.8	1.0	1.0	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	81	10273	0	nueCC	1991.6	-88.5	18.7	384.2	CHOICE	18.8	18.8	0.6	0.6	dl-dual-snap-accept/dl	dl-dual-snap-reject-accept/dl							
LOST	vertex	295	82	1317	0	nueCC	1483.6	183.9	24.3	169.7	CHOICE	10.9	10.9	1.5	0.3	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	83	1960	0	nueCC	3001.4	-150.6	-119.0	202.0	STRUCTURE	54.6	54.6	11.0	6.9	dl-dual-snap-accept/dl	dl-veto-protected/nodl							
LOST	vertex	295	86	7299	1	NC	945.8	-46.6	-159.8	250.2	STRUCTURE	31.6	236.6	235.8	235.8	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	89	5591	1	nueCC	297.8	169.6	122.4	177.2	STRUCTURE	44.5	429.2	390.1	390.1	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	92	901	1	nueCC	2286.0	-62.5	141.2	273.3	STRUCTURE-near	35.1	35.1	16.0	2.1	dl-dual-snap-accept/dl	dl-dual-snap-reject-accept/dl							
LOST	vertex	296	0	8496	0	nueCC	419.5	139.8	-160.4	420.9	CHOICE	7.5	7.5	0.2	0.2	dl-dual-snap-reject/nodl	dl-dual-snap-accept/dl							
LOST	vertex	296	13	1214	1	nueCC	1725.9	139.1	110.2	354.6	CHOICE	43.1	43.1	0.3	0.3	dl-dual-snap-reject-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	14	7619	0	nueCC	945.5	56.2	177.4	129.8	CHOICE	107.9	107.9	2.5	2.5	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	28	11385	0	nueCC	729.3	186.8	55.0	65.7	CHOICE	17.3	17.3	0.8	0.8	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	31	620	0	nueCC	1833.1	-65.6	19.7	248.0	STRUCTURE-near	5.1	5.1	7.9	4.4	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	34	10886	1	nueCC	2578.0	177.1	-83.4	76.3	STRUCTURE	27.8	27.8	27.8	27.8	dl-dual-snap-accept/dl	dl-dual-snap-reject-accept/dl							
LOST	vertex	296	35	4140	0	nueCC	246.3	-139.7	126.0	347.8	CHOICE	38.9	38.8	0.4	0.4	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	38	2497	1	nueCC	515.6	-104.4	-101.5	280.9	CHOICE	24.1	24.0	1.6	1.6	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	38	4984	0	nueCC	465.3	-161.0	-119.7	397.9	CHOICE	11.8	11.8	2.6	2.6	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	38	8871	0	nueCC	228.0	-166.8	-124.5	329.6	CHOICE	6.8	6.8	4.7	4.7	dl-dual-snap-accept/dl	dl-dual-snap-reject/nodl							
LOST	vertex	296	42	267	0	nueCC	423.3	83.8	156.1	309.3	CHOICE	26.8	26.8	1.8	1.8	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	45	8730	0	nueCC	640.9	-185.7	-154.5	256.6	STRUCTURE-near	19.0	19.0	13.6	0.6	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	52	3606	0	nueCC	287.2	162.7	-93.7	231.0	CHOICE	20.6	20.6	2.9	0.2	dl-dual-snap-accept/dl	dl-dual-snap-reject/nodl							
LOST	vertex	296	52	6298	1	nueCC	1200.0	21.9	28.6	188.1	STRUCTURE-near	121.5	121.5	9.9	0.4	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	54	10747	1	nueCC	455.3	-133.8	-79.2	274.9	CHOICE	19.7	19.7	2.6	2.6	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	56	3477	1	nueCC	1297.9	-164.3	121.8	46.2	STRUCTURE-near	13.2	13.2	13.2	0.3	dl-dual-snap-accept/dl	dl-dual-snap-reject-accept/dl							
LOST	vertex	296	56	8785	0	nueCC	1306.6	-107.0	28.5	371.7	STRUCTURE	9.6	9.6	9.6	9.6	dl-dual-snap-accept/dl	dl-dual-snap-reject/nodl							
LOST	vertex	296	58	5836	1	nueCC	920.4	-114.4	180.0	179.2	STRUCTURE	10.8	10.8	10.8	10.8	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	58	7025	0	nueCC	643.2	64.4	98.5	255.9	CHOICE	23.6	23.6	1.8	1.8	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	7	12369	0	nueCC	317.8	-70.3	-4.8	271.3	CHOICE	19.7	19.7	0.3	0.3	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	75	7926	0	nueCC	1023.9	50.5	174.3	190.8	CHOICE	44.5	44.5	2.6	2.6	dl-dual-snap-reject/nodl	dl-dual-snap-reject-accept/dl							
LOST	vertex	296	76	2476	0	nueCC	2945.2	-103.5	135.2	351.2	STRUCTURE-near	97.5	97.5	5.0	0.9	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	76	3527	0	nueCC	530.7	88.6	-19.6	438.5	STRUCTURE-near	22.7	22.7	11.2	1.4	dl-dual-snap-accept/dl	dl-dual-snap-reject/nodl							
LOST	vertex	296	82	11351	0	nueCC	887.4	-184.0	118.8	360.8	CHOICE	38.2	38.2	3.0	1.4	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	85	7582	0	nueCC	1508.2	49.7	155.7	177.3	CHOICE	11.7	11.7	1.7	1.7	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	85	8349	0	nueCC	1130.8	151.6	-48.1	395.6	STRUCTURE-near	43.5	43.5	9.8	2.2	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	86	1150	0	nueCC	189.4	138.7	-16.1	238.0	CHOICE	16.1	16.1	0.4	0.4	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	9	4164	1	nueCC	1480.1	152.5	59.8	427.6	CHOICE	75.6	75.6	2.1	2.1	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	9	4541	1	numuCC	334.3	-22.1	-151.6	397.9	CHOICE	258.1	258.2	1.2	1.2	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	91	3191	0	nueCC	990.1	79.7	125.7	449.4	CHOICE	28.1	28.1	1.1	1.1	dl-dual-snap-accept/dl	dl-dual-snap-reject/nodl							
LOST	vertex	296	98	10696	0	nueCC	1509.4	-40.7	-56.3	362.1	CHOICE	6.1	6.1	1.1	1.1	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	98	11239	3	nueCC	3448.0	-77.6	-81.8	47.5	CHOICE	13.2	13.2	1.3	1.3	dl-dual-snap-reject-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	297	41	3399	0	nueCC	564.8	-102.1	-143.7	111.7	CHOICE	18.6	18.6	4.4	0.4	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	297	41	7147	0	nueCC	820.2	-93.3	20.8	65.3	CHOICE	43.3	43.3	2.8	2.8	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	297	58	5522	0	nueCC	408.3	91.9	99.2	353.5	CHOICE	40.7	40.7	2.1	2.1	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	297	99	2557	0	nueCC	1052.1	106.2	22.2	366.8	STRUCTURE-near	25.7	25.7	5.0	0.3	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	298	26	8559	0	nueCC	913.2	121.2	-187.8	380.4	CHOICE	24.8	24.8	1.2	1.2	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	298	65	1642	0	nueCC	2632.4	-72.8	32.1	271.8	STRUCTURE-near	48.0	48.0	11.7	0.6	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	298	66	160	0	nueCC	1469.6	-117.0	-31.1	220.3	STRUCTURE-near	14.9	14.9	27.5	3.3	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	298	67	9239	0	nueCC	4325.4	-135.6	-137.8	81.4	CHOICE	11.4	11.4	2.4	2.4	dl-dual-snap-reject-accept/dl	dl-dual-snap-reject-accept/dl							
LOST	vertex	298	97	5778	0	nueCC	167.3	-116.8	87.0	13.8	STRUCTURE-near	14.3	14.4	14.4	1.7	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	299	12	841	0	nueCC	790.0	59.2	-136.3	228.5	CHOICE	20.4	20.4	1.5	1.5	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	299	12	9511	0	nueCC	1491.1	87.6	127.7	176.3	STRUCTURE-near	29.8	29.8	27.6	1.3	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	299	47	10303	0	nueCC	1740.9	-107.9	12.9	15.4	CHOICE	31.7	31.7	1.5	1.5	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	299	50	677	1	nueCC	1386.4	-8.0	-0.6	184.3	CHOICE	28.9	28.9	0.6	0.6	dl-dual-snap-reject-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	299	57	9246	0	nueCC	426.2	109.3	-159.3	396.6	CHOICE	25.6	25.5	1.9	1.9	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	299	58	8744	0	nueCC	1030.8	41.5	161.5	422.2	STRUCTURE-near	64.4	64.4	14.1	1.5	dl-dual-snap-accept/dl	dl-dual-snap-reject/nodl							
LOST	vertex	299	79	11396	1	nueCC	570.7	-62.1	-153.5	340.9	CHOICE	16.1	16.0	1.2	1.2	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	300	12	10659	0	nueCC	631.8	83.8	97.5	71.2	STRUCTURE	5.7	5.7	5.7	5.7	dl-dual-snap-reject-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	300	12	4683	0	nueCC	423.0	-183.3	-75.4	116.7	CHOICE	12.9	12.9	2.8	2.8	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	300	20	807	1	nueCC	2273.6	-159.2	-140.1	150.0	CHOICE	51.6	51.6	1.6	1.6	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	300	33	11160	2	nueCC	1358.4	-97.7	-100.8	48.1	STRUCTURE-near	13.3	13.3	9.5	1.5	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	300	34	4299	1	nueCC	1149.5	-59.8	163.0	117.0	STRUCTURE	7.7	7.7	10.2	7.7	dl-dual-snap-accept/dl	dl-dual-snap-reject-accept/dl							
LOST	vertex	300	40	6500	1	nueCC	636.1	-54.1	148.4	437.3	CHOICE	31.9	31.9	1.0	1.0	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	300	41	1307	0	nueCC	457.3	25.8	63.8	134.0	CHOICE	26.0	26.0	4.3	1.2	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	300	41	8498	1	nueCC	1165.6	13.8	-20.3	204.4	CHOICE	13.1	13.1	2.7	2.7	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	300	58	6481	1	nueCC	945.5	71.5	98.0	257.7	CHOICE	5.5	5.5	3.6	0.8	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	300	6	11579	1	nueCC	509.8	-158.7	-175.3	111.9	no candidate	-1.0	-1.0	-1.0	-1.0	dl-dual-snap-accept/dl	-							
LOST	vertex	300	77	1475	0	nueCC	551.5	163.4	160.2	208.9	CHOICE	18.5	18.5	0.7	0.7	dl-dual-snap-accept/dl	dl-dual-snap-reject-accept/dl							
LOST	vertex	300	86	8703	2	numuCC	559.4	92.9	-103.7	331.3	CHOICE	7.2	7.2	0.8	0.8	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	300	9	9428	2	nueCC	967.4	131.1	-183.6	63.1	STRUCTURE	7.1	398.4	398.5	397.9	dl-dual-snap-reject-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	300	91	11037	0	nueCC	419.7	183.6	-60.7	71.8	STRUCTURE	8.3	8.3	8.2	8.2	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	300	91	652	0	nueCC	1756.3	-135.5	-4.9	225.0	STRUCTURE-near	12.7	12.7	20.7	0.6	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
GAINED	vertex	291	14	3812	0	nueCC	1027.6	-157.1	21.1	186.5	CHOICE	28.5	28.5	0.2	0.2	dl-dual-snap-accept/dl	dl-dual-snap-reject-accept/dl							
GAINED	vertex	291	14	6248	0	nueCC	3358.7	-136.1	-116.5	23.1	STRUCTURE	7.7	7.7	16.5	5.6	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
GAINED	vertex	291	14	761	1	numuCC	844.9	20.1	48.4	222.4	STRUCTURE-near	28.4	272.6	7.1	0.4	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
GAINED	vertex	291	18	3179	0	nueCC	1053.7	170.8	-151.1	10.2	STRUCTURE-near	42.7	42.7	9.0	0.4	dl-dual-snap-accept/dl	dl-dual-snap-reject-accept/dl							
GAINED	vertex	291	19	4976	0	nueCC	1355.3	144.2	9.8	351.3	CHOICE	38.5	38.5	0.8	0.8	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
