direction	kind	run	subrun	event	idx	cls	Edep	vx	vy	vz	klass	d_other	d_main	d_main_candidate	d_any_vertex	route_own	route_other	flav	cut	stage	score_own	score_other	dEnu	tagger_changed
LOST	vertex	293	46	861	0	nueCC	245.5	24.4	-25.2	327.9	CHOICE	18.6	18.6	0.8	0.8	dl-dual-snap-reject/nodl	dl-dual-snap-accept/dl							
LOST	vertex	293	47	8324	0	nueCC	1322.1	-33.4	152.2	403.1	STRUCTURE-near	12.3	12.3	12.2	4.7	dl-dual-snap-reject/nodl	dl-dual-snap-reject-accept/dl							
LOST	vertex	293	49	4491	0	nueCC	576.1	-109.5	-40.8	61.8	CHOICE	16.5	16.5	1.9	1.9	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	293	49	5265	1	nueCC	3585.6	28.2	69.4	260.2	STRUCTURE-near	30.2	30.2	8.9	0.6	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	293	54	114	0	nueCC	992.6	-117.0	-70.8	208.8	STRUCTURE-near	110.2	110.2	6.8	0.4	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	293	64	8782	0	nueCC	937.3	19.1	-147.1	401.9	CHOICE	5.5	5.5	2.6	2.6	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	293	67	3048	0	nueCC	770.8	-91.5	14.6	256.2	STRUCTURE	5.8	5.8	5.8	5.8	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	293	73	5516	2	nueCC	777.1	123.9	107.8	209.7	CHOICE	23.0	23.0	0.5	0.5	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	293	79	11188	0	nueCC	878.6	-124.5	-109.7	337.8	STRUCTURE-near	6.3	6.3	14.6	3.6	dl-dual-snap-reject-accept/dl	dl-dual-snap-reject-accept/dl							
LOST	vertex	293	79	4723	1	nueCC	2358.0	55.0	-10.1	31.8	STRUCTURE	5.9	5.9	5.9	5.9	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	293	86	12364	1	nueCC	690.0	158.7	61.6	223.3	STRUCTURE-near	25.9	25.9	7.8	0.2	dl-dual-snap-reject/nodl	dl-dual-snap-reject-accept/dl							
LOST	vertex	293	93	4516	0	nueCC	695.2	142.5	-28.2	344.3	CHOICE	29.6	29.6	1.9	1.9	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	293	94	1106	0	nueCC	818.8	-177.4	57.8	393.4	STRUCTURE-near	5.0	5.0	5.3	0.6	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	293	94	8424	0	nueCC	971.6	-112.5	139.7	395.1	STRUCTURE	43.6	349.7	300.1	300.1	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	293	95	11105	0	nueCC	2324.2	-7.2	65.0	95.0	STRUCTURE-near	6.8	6.8	7.4	4.6	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	11	667	1	nueCC	1200.0	-166.8	164.3	221.0	STRUCTURE-near	35.6	35.6	18.8	0.4	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	20	1345	0	nueCC	568.5	-17.3	9.5	240.3	CHOICE	5.4	5.4	0.1	0.1	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	20	6868	1	nueCC	931.2	186.8	-151.0	99.6	CHOICE	8.6	8.6	0.5	0.5	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	23	12068	0	nueCC	566.6	-129.4	140.5	114.4	STRUCTURE	8.3	8.3	7.1	7.1	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	23	2807	1	numuCC	571.5	-131.9	48.9	428.5	CHOICE	410.4	410.4	0.3	0.3	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	32	8521	1	nueCC	1339.8	130.0	-133.7	58.2	CHOICE	97.7	97.7	1.1	1.1	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	32	972	1	nueCC	233.4	22.7	49.7	72.9	CHOICE	12.3	12.3	1.5	1.5	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	37	7502	2	nueCC	786.9	168.4	153.1	145.3	CHOICE	24.6	24.6	0.4	0.4	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	38	8797	1	numuCC	681.7	-17.4	-4.5	314.8	CHOICE	246.3	246.3	0.3	0.3	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	48	11863	2	nueCC	2012.5	188.4	86.7	78.0	STRUCTURE-near	50.7	50.7	9.8	0.5	dl-dual-snap-accept/dl	dl-dual-snap-reject-accept/dl							
LOST	vertex	294	50	4659	0	nueCC	774.1	40.2	141.6	119.4	STRUCTURE-near	189.3	189.4	17.1	1.6	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	51	10373	1	nueCC	417.5	-77.4	-40.0	268.6	CHOICE	27.0	27.0	0.6	0.6	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	51	2140	0	nueCC	862.6	93.8	-158.2	75.1	CHOICE	23.3	23.3	1.1	1.1	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	53	6016	2	nueCC	682.0	-81.6	-35.2	372.4	CHOICE	25.2	25.3	0.5	0.5	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	58	3861	1	nueCC	2431.0	-22.5	-85.0	40.6	STRUCTURE	6.2	6.1	6.1	6.1	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	59	11287	0	nueCC	1145.6	145.0	-159.8	399.4	STRUCTURE-near	45.2	45.2	33.0	0.4	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	59	9595	0	nueCC	883.7	-74.2	-49.7	338.1	CHOICE	57.7	57.7	0.6	0.6	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	65	10541	0	nueCC	301.9	169.2	-29.9	121.3	CHOICE	14.1	14.1	3.2	3.2	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	68	10591	0	nueCC	489.9	144.2	-173.3	422.8	CHOICE	63.1	63.1	4.1	4.1	dl-dual-snap-accept/dl	dl-dual-snap-reject/nodl							
LOST	vertex	294	75	1245	0	nueCC	1162.9	-55.4	73.2	409.3	CHOICE	24.4	24.4	0.6	0.6	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	78	2753	0	nueCC	440.2	-42.9	57.0	130.0	STRUCTURE-near	28.0	28.0	28.0	0.9	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	81	5475	0	numuCC	1182.8	-169.1	-165.2	265.3	STRUCTURE	35.2	243.7	185.6	185.6	dl-dual-snap-accept/dl	dl-dual-snap-reject-accept/dl							
LOST	vertex	294	84	1449	0	nueCC	1368.3	-107.9	-101.2	303.5	CHOICE	12.1	12.1	0.2	0.2	dl-dual-snap-accept/dl	dl-dual-snap-reject-accept/dl							
LOST	vertex	294	90	211	3	nueCC	520.3	172.3	-45.1	252.3	STRUCTURE	27.4	27.4	8.4	6.4	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	96	9324	1	nueCC	3265.0	-148.5	20.1	28.1	CHOICE	41.4	41.4	0.3	0.3	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	97	3460	0	nueCC	1624.2	-109.2	19.7	102.8	STRUCTURE-near	59.5	59.4	16.6	0.8	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	99	11762	0	nueCC	2434.0	-17.1	-135.1	279.8	CHOICE	32.1	32.1	1.6	0.8	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	11	10895	1	numuCC	322.4	-26.9	142.2	396.7	STRUCTURE-near	7.9	7.9	7.9	3.7	dl-dual-snap-reject/nodl	dl-dual-snap-reject/nodl							
LOST	vertex	295	14	4868	0	nueCC	136.6	115.8	-25.8	16.9	CHOICE	21.8	21.8	2.1	2.1	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	14	6326	2	nueCC	1147.5	159.2	-125.2	374.6	STRUCTURE-near	42.2	42.2	12.1	2.7	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	22	2850	0	nueCC	695.4	91.0	85.9	105.0	CHOICE	15.1	15.1	0.6	0.6	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	22	4612	0	nueCC	787.6	64.7	-99.7	332.8	CHOICE	119.1	119.1	1.0	1.0	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	31	1953	1	nueCC	1280.1	164.2	167.0	65.7	CHOICE	18.6	18.6	0.4	0.4	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	32	2786	0	nueCC	503.3	-95.5	47.8	66.6	CHOICE	28.0	28.0	0.7	0.7	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	32	6151	0	nueCC	1553.5	83.3	158.1	362.9	CHOICE	34.1	34.1	2.3	2.3	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	33	10318	0	nueCC	369.7	-6.8	-41.2	83.1	STRUCTURE	15.7	15.6	12.3	12.3	dl-dual-snap-reject/nodl	dl-dual-snap-accept/dl							
LOST	vertex	295	33	2036	0	nueCC	344.1	-171.1	-26.3	152.0	STRUCTURE	13.3	13.3	9.5	9.5	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	35	12368	1	nueCC	1901.4	-148.4	46.3	148.3	STRUCTURE	19.5	19.5	13.0	13.0	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	37	7797	0	nueCC	2368.7	-24.5	117.5	127.2	STRUCTURE	9.8	9.8	9.8	9.0	dl-dual-snap-accept/dl	dl-dual-snap-reject-accept/dl							
LOST	vertex	295	4	3524	0	nueCC	2090.4	75.3	158.5	337.9	CHOICE	34.7	34.7	1.3	1.3	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	5	305	1	nueCC	622.5	-40.5	-111.3	147.8	CHOICE	60.1	60.1	0.8	0.8	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	51	11153	0	nueCC	1991.3	-30.9	-27.9	341.5	STRUCTURE	5.8	5.8	12.5	5.8	dl-dual-snap-accept/dl	dl-dual-snap-reject/nodl							
LOST	vertex	295	51	6712	0	nueCC	2769.9	-104.4	81.7	330.8	STRUCTURE	94.6	94.6	38.2	6.3	dl-dual-snap-reject-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	56	5587	1	nueCC	1341.6	-68.8	-79.2	356.0	STRUCTURE-near	59.6	59.6	21.8	0.4	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	56	7785	1	nueCC	648.2	73.3	118.0	414.2	CHOICE	81.9	81.9	0.9	0.9	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	63	3115	1	nueCC	1992.1	164.1	-51.5	30.1	STRUCTURE	25.3	25.3	20.7	20.7	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	65	10796	1	nueCC	1238.6	31.1	4.9	24.3	CHOICE	15.0	15.0	2.6	2.6	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	65	2307	0	nueCC	922.9	151.7	-188.7	183.7	STRUCTURE-near	5.1	5.1	5.1	0.9	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	65	81	0	nueCC	1387.4	-12.4	-100.9	114.3	STRUCTURE	23.9	23.9	23.9	23.9	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	65	9067	0	nueCC	2860.3	79.6	-111.4	302.0	STRUCTURE-near	38.9	38.9	9.7	2.9	dl-dual-snap-reject-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	66	820	1	nueCC	793.7	-154.5	-78.6	392.8	CHOICE	53.4	53.4	2.4	1.2	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	69	1924	0	nueCC	563.5	94.2	113.4	11.9	CHOICE	34.4	34.4	1.6	1.6	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	70	10953	2	nueCC	822.0	-184.6	29.2	249.0	CHOICE	20.1	20.1	0.5	0.5	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	76	9610	0	nueCC	681.0	-21.2	161.3	150.7	CHOICE	9.6	9.5	1.6	1.6	dl-dual-snap-accept/dl	dl-dual-snap-reject-accept/dl							
LOST	vertex	295	79	2674	1	nueCC	979.9	114.9	111.1	47.4	CHOICE	78.4	78.4	0.8	0.8	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	79	4839	1	NC	232.3	-54.6	45.3	228.6	STRUCTURE-near	5.2	5.2	5.2	1.5	dl-dual-snap-accept/dl	dl-veto-protected/nodl							
LOST	vertex	295	8	7527	0	nueCC	320.5	-152.3	165.7	436.6	CHOICE	24.8	24.8	0.7	0.7	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	81	10273	0	nueCC	1991.6	-88.5	18.7	384.2	CHOICE	17.9	17.9	0.6	0.6	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	82	1317	0	nueCC	1483.6	183.9	24.3	169.7	CHOICE	9.4	9.5	0.6	0.6	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	83	1960	0	nueCC	3001.4	-150.6	-119.0	202.0	STRUCTURE-near	62.3	62.3	24.2	3.3	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	83	9499	0	nueCC	633.7	-126.6	-123.9	278.9	CHOICE	10.4	10.4	4.6	4.6	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	87	7805	1	nueCC	397.5	-179.6	-73.4	245.6	CHOICE	51.7	51.7	1.0	1.0	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	9	163	0	nueCC	727.6	-25.1	168.0	119.1	STRUCTURE	37.2	37.2	7.0	6.8	dl-dual-snap-accept/dl	dl-dual-snap-reject-accept/dl							
LOST	vertex	295	92	11197	0	nueCC	446.3	-19.2	-89.6	91.9	STRUCTURE	7.2	7.2	34.7	7.2	dl-dual-snap-reject/nodl	dl-dual-snap-accept/dl							
LOST	vertex	296	0	7393	1	nueCC	400.2	-44.1	69.3	358.2	CHOICE	9.7	9.7	1.3	1.3	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	1	1559	1	nueCC	1812.6	24.1	-46.4	278.6	STRUCTURE	7.4	7.4	7.4	7.4	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	13	1214	1	nueCC	1725.9	139.1	110.2	354.6	CHOICE	49.2	49.2	0.3	0.3	dl-dual-snap-reject-accept/dl	dl-dual-snap-reject-accept/dl							
LOST	vertex	296	13	1587	0	nueCC	1544.4	-134.5	-137.1	270.4	CHOICE	7.7	7.7	2.3	2.3	dl-dual-snap-accept/dl	dl-dual-snap-reject-accept/dl							
LOST	vertex	296	14	7619	0	nueCC	945.5	56.2	177.4	129.8	STRUCTURE-near	32.1	32.1	5.7	2.5	dl-dual-snap-accept/dl	dl-dual-snap-reject/nodl							
LOST	vertex	296	15	2316	0	nueCC	878.4	44.4	-169.6	178.8	CHOICE	63.8	63.7	0.7	0.7	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	15	5146	0	nueCC	824.9	107.7	139.4	253.5	STRUCTURE	44.6	44.6	16.4	16.4	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	15	724	1	nueCC	1024.8	-186.2	134.4	199.1	CHOICE	21.2	21.2	0.5	0.5	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	19	10603	0	nueCC	682.6	150.8	-14.0	335.2	CHOICE	15.3	15.3	1.0	1.0	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	36	11687	0	nueCC	958.1	-58.7	-133.5	42.0	STRUCTURE-near	10.1	10.1	10.1	1.9	dl-dual-snap-accept/dl	dl-dual-snap-reject/nodl							
LOST	vertex	296	38	8871	0	nueCC	228.0	-166.8	-124.5	329.6	CHOICE	7.8	7.8	4.6	4.6	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	42	267	0	nueCC	423.3	83.8	156.1	309.3	CHOICE	22.1	22.1	1.7	1.7	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	42	3930	0	nueCC	932.8	-97.5	136.1	116.2	STRUCTURE-near	5.4	5.4	5.4	1.6	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	45	8730	0	nueCC	640.9	-185.7	-154.5	256.6	CHOICE	16.9	16.9	0.3	0.3	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	51	9239	0	nueCC	712.9	-117.4	-177.2	306.2	CHOICE	29.7	29.7	0.6	0.6	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	52	3606	0	nueCC	287.2	162.7	-93.7	231.0	CHOICE	19.2	19.2	0.2	0.2	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	52	6298	1	nueCC	1200.0	21.9	28.6	188.1	CHOICE	29.2	29.2	0.6	0.6	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	54	10747	1	nueCC	455.3	-133.8	-79.2	274.9	CHOICE	40.9	40.9	2.7	1.0	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	56	8785	0	nueCC	1306.6	-107.0	28.5	371.7	STRUCTURE-near	5.2	5.2	5.2	0.5	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	58	4068	0	nueCC	1761.9	-38.2	89.5	114.0	CHOICE	6.9	6.9	4.4	4.4	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	58	5836	1	nueCC	920.4	-114.4	180.0	179.2	STRUCTURE-near	65.5	65.5	10.1	2.4	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	59	2839	3	nueCC	627.8	-31.2	126.5	285.3	STRUCTURE-near	5.2	5.2	5.2	4.7	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	6	3649	0	nueCC	928.7	-36.7	27.8	300.2	CHOICE	70.6	70.6	0.9	0.9	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	62	6654	1	nueCC	458.6	61.5	-168.7	441.6	CHOICE	10.7	10.7	1.8	1.8	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	7	12369	0	nueCC	317.8	-70.3	-4.8	271.3	CHOICE	39.5	39.4	0.4	0.4	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	7	3162	1	nueCC	596.4	-124.4	120.5	232.1	CHOICE	15.8	15.8	0.3	0.3	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	71	206	0	nueCC	751.6	90.0	-101.2	164.4	STRUCTURE-near	51.9	51.9	21.7	3.5	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	71	2069	1	nueCC	1556.9	-118.5	36.9	351.5	STRUCTURE	6.1	6.1	22.2	6.1	dl-dual-snap-reject-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	72	12035	0	nueCC	1632.3	-177.6	134.7	136.9	STRUCTURE	5.9	5.9	20.6	5.9	dl-dual-snap-accept/dl	dl-dual-snap-reject-accept/dl							
LOST	vertex	296	75	7926	0	nueCC	1023.9	50.5	174.3	190.8	CHOICE	32.4	32.4	2.5	2.5	dl-dual-snap-reject/nodl	dl-dual-snap-reject/nodl							
LOST	vertex	296	76	2476	0	nueCC	2945.2	-103.5	135.2	351.2	STRUCTURE-near	16.4	16.4	5.5	1.0	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	80	5621	1	nueCC	1806.1	-86.5	60.6	299.6	CHOICE	64.2	64.2	3.7	0.4	dl-dual-snap-accept/dl	dl-dual-snap-reject/nodl							
LOST	vertex	296	80	9222	0	nueCC	742.7	147.4	-165.6	19.0	STRUCTURE	22.8	22.8	9.5	9.5	dl-dual-snap-accept/dl	dl-dual-snap-reject/nodl							
LOST	vertex	296	82	11351	0	nueCC	887.4	-184.0	118.8	360.8	CHOICE	45.5	45.5	2.9	1.0	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	85	7582	0	nueCC	1508.2	49.7	155.7	177.3	CHOICE	9.4	9.4	1.7	1.7	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	85	8349	0	nueCC	1130.8	151.6	-48.1	395.6	CHOICE	29.5	29.5	0.4	0.4	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	86	1150	0	nueCC	189.4	138.7	-16.1	238.0	CHOICE	21.2	21.2	0.4	0.4	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	88	7014	2	nueCC	585.6	127.0	111.2	245.6	CHOICE	15.4	15.4	0.2	0.2	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	9	4164	1	nueCC	1480.1	152.5	59.8	427.6	CHOICE	9.6	9.6	2.1	2.1	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	9	4541	1	numuCC	334.3	-22.1	-151.6	397.9	CHOICE	256.0	256.0	2.5	2.5	dl-dual-snap-accept/dl	dl-dual-snap-reject-accept/dl							
LOST	vertex	296	91	3191	0	nueCC	990.1	79.7	125.7	449.4	CHOICE	39.0	39.0	1.1	1.1	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	98	11239	3	nueCC	3448.0	-77.6	-81.8	47.5	CHOICE	34.7	34.7	2.3	2.3	dl-dual-snap-reject-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	98	9284	1	nueCC	1566.3	-12.4	34.0	88.9	CHOICE	6.3	6.3	1.1	0.8	dl-dual-snap-accept/dl	dl-dual-snap-reject-accept/dl							
LOST	vertex	297	41	7147	0	nueCC	820.2	-93.3	20.8	65.3	CHOICE	42.5	42.4	1.2	1.2	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	297	6	2221	0	nueCC	1524.9	13.1	-172.1	90.7	STRUCTURE-near	31.6	31.6	17.7	2.6	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	297	84	7967	0	nueCC	3217.0	-182.7	148.2	88.6	STRUCTURE-near	20.3	20.3	26.1	0.1	dl-dual-snap-accept/dl	dl-dual-snap-reject-accept/dl							
LOST	vertex	297	87	9204	0	nueCC	297.2	-121.4	136.4	128.1	CHOICE	49.0	49.0	0.4	0.4	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	297	99	319	3	nueCC	811.0	171.7	-36.4	366.8	STRUCTURE	9.1	9.1	9.1	9.1	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	298	26	3961	0	nueCC	1748.9	-18.5	163.9	340.9	CHOICE	49.2	49.2	2.3	2.3	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	298	57	9776	0	nueCC	358.3	184.0	-144.3	122.9	CHOICE	19.4	19.4	1.5	0.1	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	298	65	1642	0	nueCC	2632.4	-72.8	32.1	271.8	STRUCTURE-near	50.4	50.4	11.8	0.6	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	298	65	4615	0	nueCC	1883.3	-102.8	-8.0	245.8	STRUCTURE	9.2	9.2	6.2	6.2	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	298	67	3640	2	nueCC	747.1	-46.7	44.1	54.6	CHOICE	70.0	70.0	1.4	1.4	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
