direction	kind	run	subrun	event	idx	cls	Edep	vx	vy	vz	klass	d_other	d_main	d_main_candidate	d_any_vertex	route_own	route_other	flav	cut	stage	score_own	score_other	dEnu	tagger_changed
LOST	vertex	294	52	3595	0	nueCC	4524.8	-13.0	60.6	296.8	STRUCTURE-near	43.3	43.3	11.4	2.1	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	53	6016	2	nueCC	682.0	-81.6	-35.2	372.4	CHOICE	16.2	16.2	1.9	1.9	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	58	3861	1	nueCC	2431.0	-22.5	-85.0	40.6	STRUCTURE	196.3	196.3	29.3	27.0	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	58	6352	0	nueCC	890.9	18.3	67.8	440.1	STRUCTURE-near	23.9	23.9	34.2	1.5	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	59	240	1	nueCC	1613.3	-132.0	43.5	274.3	STRUCTURE	6.5	6.5	6.5	6.5	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	65	10541	0	nueCC	301.9	169.2	-29.9	121.3	CHOICE	64.4	64.4	0.3	0.3	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	68	10591	0	nueCC	489.9	144.2	-173.3	422.8	CHOICE	44.1	44.1	3.8	3.8	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	68	11004	0	nueCC	1450.0	-134.8	28.2	354.3	CHOICE	27.8	27.8	0.4	0.4	dl-dual-snap-accept/dl	dl-dual-snap-reject-accept/dl							
LOST	vertex	294	68	11660	0	nueCC	727.4	-123.0	132.9	443.1	CHOICE	58.3	58.3	1.1	1.1	dl-dual-snap-accept/dl	dl-dual-snap-reject-accept/dl							
LOST	vertex	294	71	3055	1	nueCC	487.6	-90.9	42.5	346.4	CHOICE	6.9	6.9	1.1	1.1	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	71	8969	0	nueCC	1980.4	36.0	183.4	375.3	STRUCTURE-near	26.0	26.0	7.3	3.5	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	75	1245	0	nueCC	1162.9	-55.4	73.2	409.3	CHOICE	33.3	33.3	0.6	0.6	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	78	7132	1	nueCC	1097.3	-123.2	40.5	133.0	CHOICE	40.3	40.3	0.4	0.4	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	81	5475	0	numuCC	1182.8	-169.1	-165.2	265.3	STRUCTURE	54.6	243.5	185.5	185.5	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	81	5475	1	nueCC	1856.4	71.4	-133.8	237.7	STRUCTURE-near	6.6	6.6	6.6	0.7	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	90	6557	1	nueCC	1093.2	37.7	30.9	262.7	CHOICE	14.3	14.3	0.6	0.6	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	96	9324	1	nueCC	3265.0	-148.5	20.1	28.1	CHOICE	23.8	23.8	2.0	2.0	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	97	11037	0	nueCC	392.1	-133.4	48.1	364.0	CHOICE	31.4	31.4	0.5	0.5	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	294	97	9697	0	nueCC	874.5	-107.6	53.6	170.7	CHOICE	132.5	132.5	0.5	0.5	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	11	10895	1	numuCC	322.4	-26.9	142.2	396.7	CHOICE	7.9	7.9	1.7	1.7	dl-dual-snap-reject/nodl	dl-dual-snap-accept/dl							
LOST	vertex	295	11	11170	1	nueCC	680.3	-32.4	23.6	231.6	CHOICE	18.3	18.3	0.8	0.8	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	15	437	0	nueCC	1058.2	-39.0	64.5	303.0	CHOICE	79.7	79.7	0.6	0.6	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	22	2850	0	nueCC	695.4	91.0	85.9	105.0	CHOICE	10.3	10.3	3.0	3.0	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	22	4612	0	nueCC	787.6	64.7	-99.7	332.8	CHOICE	119.8	119.8	1.0	1.0	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	32	2786	0	nueCC	503.3	-95.5	47.8	66.6	CHOICE	35.5	35.5	0.7	0.7	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	33	10318	0	nueCC	369.7	-6.8	-41.2	83.1	STRUCTURE	13.0	13.0	9.6	9.6	dl-dual-snap-reject/nodl	dl-dual-snap-accept/dl							
LOST	vertex	295	33	6434	0	nueCC	546.0	134.9	110.6	238.3	CHOICE	25.5	25.5	0.1	0.1	dl-dual-snap-accept/dl	dl-dual-snap-reject-accept/dl							
LOST	vertex	295	38	4848	0	nueCC	291.7	-66.9	-6.5	305.1	CHOICE	5.9	5.9	0.6	0.6	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	5	305	1	nueCC	622.5	-40.5	-111.3	147.8	STRUCTURE-near	20.3	20.3	20.2	0.8	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	51	739	0	nueCC	1063.0	159.1	77.0	216.5	STRUCTURE-near	5.9	5.9	5.9	2.1	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	56	10857	0	nueCC	600.7	-92.6	-104.5	400.7	CHOICE	65.4	65.4	0.4	0.4	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	56	545	0	nueCC	1019.0	24.7	118.3	111.2	CHOICE	20.5	20.5	0.8	0.8	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	56	7785	1	nueCC	648.2	73.3	118.0	414.2	CHOICE	81.8	81.8	0.9	0.9	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	63	3115	1	nueCC	1992.1	164.1	-51.5	30.1	STRUCTURE	26.7	26.7	16.6	15.8	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	65	3681	0	nueCC	578.4	-92.4	8.8	208.8	CHOICE	68.7	68.7	0.9	0.9	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	65	5981	0	nueCC	791.4	76.1	-115.6	446.6	CHOICE	158.8	158.9	0.7	0.7	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	65	9067	0	nueCC	2860.3	79.6	-111.4	302.0	CHOICE	39.1	39.1	3.1	3.1	dl-dual-snap-reject-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	69	7474	1	nueCC	1029.1	130.3	62.0	335.0	STRUCTURE	5.6	5.6	18.4	5.6	dl-dual-snap-reject-accept/dl	dl-dual-snap-reject-accept/dl							
LOST	vertex	295	79	2674	1	nueCC	979.9	114.9	111.1	47.4	STRUCTURE-near	45.0	45.0	33.1	0.6	dl-dual-snap-accept/dl	dl-dual-snap-reject/nodl							
LOST	vertex	295	81	10273	0	nueCC	1991.6	-88.5	18.7	384.2	STRUCTURE-near	18.8	18.8	29.4	0.8	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	81	6309	1	nueCC	621.4	-188.0	107.7	46.4	CHOICE	31.2	31.2	1.0	1.0	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	82	8758	1	nueCC	1180.5	150.0	-25.2	334.1	CHOICE	6.2	6.1	2.1	1.5	dl-dual-snap-accept/dl	dl-dual-snap-reject-accept/dl							
LOST	vertex	295	85	1178	1	nueCC	805.5	75.6	171.9	65.0	CHOICE	12.4	12.4	1.4	1.4	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	87	7805	1	nueCC	397.5	-179.6	-73.4	245.6	CHOICE	13.9	13.9	1.0	1.0	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	89	4129	1	nueCC	1596.5	-183.5	-20.9	394.3	STRUCTURE-near	36.9	36.9	8.6	1.5	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	295	9	5740	0	nueCC	1425.4	86.9	29.0	44.8	CHOICE	25.3	25.3	1.6	1.6	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	0	7393	1	nueCC	400.2	-44.1	69.3	358.2	CHOICE	9.7	9.7	0.9	0.9	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	0	8496	0	nueCC	419.5	139.8	-160.4	420.9	CHOICE	6.8	6.8	0.4	0.4	dl-dual-snap-reject/nodl	dl-dual-snap-accept/dl							
LOST	vertex	296	1	1559	1	nueCC	1812.6	24.1	-46.4	278.6	STRUCTURE	5.3	5.3	8.9	5.3	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	35	4140	0	nueCC	246.3	-139.7	126.0	347.8	CHOICE	31.0	31.0	1.0	1.0	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	36	11687	0	nueCC	958.1	-58.7	-133.5	42.0	CHOICE	28.4	28.4	1.7	1.7	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	38	8871	0	nueCC	228.0	-166.8	-124.5	329.6	CHOICE	8.3	8.3	4.2	4.2	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	42	267	0	nueCC	423.3	83.8	156.1	309.3	CHOICE	34.2	34.2	1.5	1.5	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	42	5112	0	nueCC	2899.5	79.5	4.2	119.6	CHOICE	120.4	120.4	1.6	1.6	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	45	8730	0	nueCC	640.9	-185.7	-154.5	256.6	CHOICE	41.9	41.9	0.6	0.6	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	51	8111	0	nueCC	2671.9	51.5	-72.2	262.5	CHOICE	19.4	19.4	2.6	2.6	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	54	10747	1	nueCC	455.3	-133.8	-79.2	274.9	CHOICE	34.3	34.3	2.6	2.6	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	56	263	0	nueCC	366.4	141.2	122.3	161.8	STRUCTURE-near	17.9	17.9	8.2	1.5	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	58	4068	0	nueCC	1761.9	-38.2	89.5	114.0	STRUCTURE-near	10.2	10.2	10.2	2.9	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	59	2839	3	nueCC	627.8	-31.2	126.5	285.3	STRUCTURE-near	5.1	5.1	5.1	4.6	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	6	6087	1	nueCC	746.3	160.3	-3.5	429.3	CHOICE	12.3	12.3	0.5	0.5	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	62	11923	0	nueCC	896.5	-33.9	34.5	82.1	STRUCTURE	9.3	9.3	8.4	8.4	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	7	12369	0	nueCC	317.8	-70.3	-4.8	271.3	CHOICE	21.4	21.4	0.4	0.4	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	71	206	0	nueCC	751.6	90.0	-101.2	164.4	CHOICE	24.8	24.7	1.2	0.7	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	71	2069	1	nueCC	1556.9	-118.5	36.9	351.5	STRUCTURE	75.3	75.3	8.3	8.1	dl-dual-snap-reject-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	75	7926	0	nueCC	1023.9	50.5	174.3	190.8	CHOICE	30.4	30.4	2.5	2.5	dl-dual-snap-reject/nodl	dl-dual-snap-accept/dl							
LOST	vertex	296	76	2476	0	nueCC	2945.2	-103.5	135.2	351.2	CHOICE	40.9	40.9	1.3	1.3	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	76	3527	0	nueCC	530.7	88.6	-19.6	438.5	STRUCTURE-near	35.4	35.4	11.2	1.4	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	82	11351	0	nueCC	887.4	-184.0	118.8	360.8	CHOICE	39.0	39.0	1.2	1.2	dl-dual-snap-accept/dl	dl-dual-snap-reject-accept/dl							
LOST	vertex	296	86	1150	0	nueCC	189.4	138.7	-16.1	238.0	CHOICE	14.7	14.7	0.4	0.4	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	88	12391	0	nueCC	2245.9	39.4	52.1	316.9	STRUCTURE-near	6.3	6.3	18.6	2.3	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	9	4164	1	nueCC	1480.1	152.5	59.8	427.6	CHOICE	88.0	88.0	2.2	2.2	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	296	9	4541	1	numuCC	334.3	-22.1	-151.6	397.9	CHOICE	258.2	258.2	1.2	1.2	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	297	58	5522	0	nueCC	408.3	91.9	99.2	353.5	CHOICE	29.1	29.1	1.7	1.7	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	297	6	2221	0	nueCC	1524.9	13.1	-172.1	90.7	STRUCTURE-near	83.3	83.3	7.5	2.8	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	297	84	411	1	nueCC	421.0	-92.2	36.5	339.0	STRUCTURE	5.0	5.0	5.0	5.0	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	297	84	7967	0	nueCC	3217.0	-182.7	148.2	88.6	STRUCTURE-near	37.4	37.4	20.7	1.4	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	297	99	5314	1	numuCC	2027.9	116.7	72.2	236.6	STRUCTURE-near	46.0	46.1	5.2	3.4	dl-dual-snap-accept/dl	dl-dual-snap-reject-accept/dl							
LOST	vertex	298	57	10019	0	nueCC	1050.1	151.3	93.4	75.8	CHOICE	5.1	5.1	0.3	0.3	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	298	57	1701	1	nueCC	798.5	-45.0	116.1	389.4	CHOICE	37.4	37.4	0.7	0.7	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	298	57	9776	0	nueCC	358.3	184.0	-144.3	122.9	CHOICE	54.5	54.5	0.1	0.1	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	298	65	4615	0	nueCC	1883.3	-102.8	-8.0	245.8	CHOICE	39.2	39.2	1.9	1.9	dl-dual-snap-accept/dl	dl-dual-snap-reject-accept/dl							
LOST	vertex	298	67	3640	2	nueCC	747.1	-46.7	44.1	54.6	CHOICE	69.0	69.0	2.9	1.3	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	299	12	841	0	nueCC	790.0	59.2	-136.3	228.5	CHOICE	87.0	87.0	0.9	0.9	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	299	12	9511	0	nueCC	1491.1	87.6	127.7	176.3	CHOICE	31.6	31.7	1.3	1.3	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	299	47	10303	0	nueCC	1740.9	-107.9	12.9	15.4	CHOICE	32.4	32.4	2.6	0.9	dl-dual-snap-accept/dl	dl-dual-snap-reject-accept/dl							
LOST	vertex	299	57	7198	0	nueCC	359.8	50.6	89.5	79.8	CHOICE	78.4	78.4	1.4	1.4	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	299	57	9246	0	nueCC	426.2	109.3	-159.3	396.6	CHOICE	24.5	24.5	0.9	0.9	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	299	58	2955	0	nueCC	675.8	-181.1	6.9	47.6	CHOICE	32.2	32.2	0.5	0.5	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	299	58	8744	0	nueCC	1030.8	41.5	161.5	422.2	STRUCTURE-near	43.2	43.3	14.1	1.8	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	299	89	8236	0	nueCC	234.4	-151.3	178.7	232.8	CHOICE	23.2	23.2	0.5	0.5	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	299	93	11114	1	nueCC	1229.1	86.5	-14.0	276.1	CHOICE	231.6	231.6	0.8	0.8	dl-veto-protected/nodl	dl-dual-snap-accept/dl							
LOST	vertex	300	12	10659	0	nueCC	631.8	83.8	97.5	71.2	STRUCTURE	7.9	7.9	7.9	7.9	dl-dual-snap-reject-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	300	33	11160	2	nueCC	1358.4	-97.7	-100.8	48.1	STRUCTURE-near	109.5	109.5	14.0	1.0	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	300	41	1307	0	nueCC	457.3	25.8	63.8	134.0	CHOICE	24.2	24.2	1.1	1.1	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	300	41	8498	1	nueCC	1165.6	13.8	-20.3	204.4	CHOICE	19.7	19.7	2.9	2.9	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	300	41	9343	0	nueCC	1738.6	-40.4	-9.6	236.2	CHOICE	27.3	27.3	2.5	2.5	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	300	58	1951	0	nueCC	766.4	-179.5	174.6	215.4	CHOICE	16.9	16.9	0.1	0.1	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	300	77	1475	0	nueCC	551.5	163.4	160.2	208.9	CHOICE	23.6	23.6	0.4	0.4	dl-dual-snap-accept/dl	dl-dual-snap-accept/dl							
LOST	vertex	300	77	1918	0	nueCC	2308.5	-158.4	-161.2	375.7	STRUCTURE	26.3	26.3	36.3	6.0	dl-dual-snap-accept/dl	dl-dual-snap-reject-accept/dl							
LOST	vertex	300	86	8703	2	numuCC	559.4	92.9	-103.7	331.3	CHOICE	9.2	9.2	0.8	0.8	dl-dual-snap-accept/dl	dl-dual-snap-reject/nodl							
LOST	vertex	300	9	7318	0	nueCC	1805.2	-145.3	-38.5	132.2	CHOICE	38.3	38.3	0.8	0.8	dl-dual-snap-accept/dl	dl-veto-protected/nodl							
