direction	kind	run	subrun	event	idx	cls	Edep	vx	vy	vz	klass	d_other	d_main	d_main_candidate	d_any_vertex	route_own	route_other	flav	cut	stage	score_own	score_other	dEnu	tagger_changed
GAINED	sel_numu0.9	713	70	5	0	numuCC	593.5	-169.9	-146.0	56.2		112.8				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	not matched (< 5 cm)	3.716	nan		
GAINED	sel_numu0.9	713	72	11	0	numuCC	780.4	-186.8	-49.1	97.3		0.4				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	score below cut	2.682	0.336	-154.4	br3_3_score,cosmict_6_filled,lol_1_score,lol_2_score,nue_score,numu_1_score,numu_score,pio_2_score,sig_2_score,tro_1_score,tro_4_score
GAINED	sel_numu0.9	713	85	27	0	numuCC	744.4	152.6	156.7	30.8		0.7				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	score below cut	1.897	-0.615	-207.9	cosmict_2_filled,cosmict_4_filled,cosmict_8_filled,numu_1_score,numu_score
GAINED	sel_numu0.9	713	89	13	0	numuCC	727.0	-161.2	-130.1	228.1		3.8				dl-dual-snap-reject/nodl	dl-dual-snap-reject-accept/dl	numu	0.9	score below cut	2.315	0.169	88.2	br3_3_score,br3_5_score,br3_6_score,cosmict_2_filled,cosmict_4_filled,cosmict_8_filled,cosmict_flag,cosmict_flag_4,lol_1_score,lol_2_score,match_isFC,nue_score,numu_1_score,numu_score,sig_1_score,sig_2_score,stw_2_score,stw_3_score,stw_4_score,tro_1_score,tro_4_score
GAINED	sel_numu0.9	713	89	26	0	numuCC	884.7	91.5	114.4	434.1		109.6				dl-veto-protected/nodl	dl-dual-snap-accept/dl	numu	0.9	not matched (< 5 cm)	2.880	nan		
GAINED	sel_numu0.9	713	93	37	0	numuCC	371.4	-131.7	47.9	218.5		0.7				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	score below cut	0.986	0.269	3.7	numu_1_score,numu_score
GAINED	sel_numu0.9	713	93	49	0	numuCC	440.9	24.8	-181.3	112.1		5.5				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	not matched (< 5 cm)	2.770	nan		
GAINED	sel_numu0.9	714	23	32	0	numuCC	917.8	-12.4	-36.7	46.4		27.4				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	not matched (< 5 cm)	2.492	nan		
GAINED	sel_numu0.9	714	71	37	0	numuCC	1414.7	-85.7	36.5	340.2		0.6				dl-dual-snap-accept/dl	dl-dual-snap-reject-accept/dl	numu	0.9	score below cut	2.059	0.177	-486.2	cosmict_2_filled,cosmict_4_filled,cosmict_6_filled,cosmict_7_filled,numu_1_score,numu_3_score,numu_score
GAINED	sel_numu0.9	714	9	50	0	numuCC	393.3	-123.7	-7.5	52.4		0.9				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	score below cut	5.193	-1.027	-460.4	cosmict_3_filled,cosmict_5_filled,cosmict_6_filled,cosmict_7_filled,numu_1_score,numu_2_score,numu_3_score,numu_score
GAINED	sel_numu0.9	715	17	14	0	numuCC	1064.3	-23.5	-102.7	207.7		11.4				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	not matched (< 5 cm)	4.142	nan		
GAINED	sel_numu0.9	715	47	27	0	numuCC	647.8	-130.1	-73.5	84.0		7.8				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	not matched (< 5 cm)	1.996	nan		
GAINED	sel_numu0.9	715	58	46	0	numuCC	645.3	-140.5	-150.2	211.2		287.3				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	not matched (< 5 cm)	4.850	nan		
GAINED	sel_numu0.9	715	80	28	0	numuCC	258.1	-18.1	-140.7	105.0		1.2				dl-veto-protected/nodl	dl-dual-snap-accept/dl	numu	0.9	score below cut	1.156	0.848	-154.3	cosmict_6_filled,cosmict_7_filled,numu_1_score,numu_score
GAINED	sel_numu0.9	719	0	48	0	numuCC	638.5	162.3	161.6	122.5		14.2				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	not matched (< 5 cm)	2.997	nan		
GAINED	sel_numu0.9	719	1	17	0	numuCC	1096.0	-69.6	138.8	212.1		-1.0				dl-dual-snap-accept/dl	dl-not-run/nodl	numu	0.9	not matched (< 5 cm)	3.280	nan		
GAINED	sel_numu0.9	719	1	2	0	numuCC	843.4	-160.0	-11.8	415.8		0.2				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	score below cut	2.654	-0.369	-270.3	numu_1_score,numu_score
GAINED	sel_numu0.9	719	5	15	0	numuCC	941.9	-23.9	36.2	406.9		1.6				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	score below cut	0.914	0.478	195.5	cosmict_8_filled,numu_1_score,numu_score
GAINED	sel_numu0.9	719	5	18	0	numuCC	310.5	-94.8	71.5	285.3		1.9				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	score below cut	1.317	0.794	-2.2	numu_1_score,numu_score
GAINED	sel_numu0.9	719	54	19	0	numuCC	592.3	-155.3	6.3	442.9		1.2				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	score below cut	0.953	0.769	15.8	numu_1_score,numu_score
GAINED	sel_numu0.9	719	54	5	0	numuCC	526.1	-22.3	26.9	389.0		5.7				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	not matched (< 5 cm)	1.598	nan		
GAINED	sel_numu0.9	719	74	28	0	numuCC	528.2	56.7	39.8	105.1		0.8				dl-veto-protected/nodl	dl-dual-snap-accept/dl	numu	0.9	score below cut	2.417	0.545	11.1	cosmict_7_filled,cosmict_flag,cosmict_flag_2,numu_1_score,numu_3_score,numu_score
GAINED	sel_numu0.9	719	74	49	1	numuCC	648.7	50.7	150.2	389.5		134.7				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	not matched (< 5 cm)	4.034	nan		
GAINED	sel_numu0.9	719	76	41	0	numuCC	744.4	6.5	-188.8	293.6		4.1				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	score below cut	4.313	-0.408	-308.3	cosmict_3_filled,cosmict_5_filled,cosmict_6_filled,cosmict_7_filled,match_isFC,numu_1_score,numu_2_score,numu_3_score,numu_score
GAINED	sel_numu0.9	719	99	19	0	numuCC	647.2	40.5	-5.7	219.8		1.8				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	score below cut	1.281	0.199	172.3	cosmict_6_filled,cosmict_7_filled,cosmict_8_filled,numu_1_score,numu_score
GAINED	sel_numu0.9	720	17	43	1	numuCC	226.2	147.6	-103.0	444.7		22.9				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	not matched (< 5 cm)	2.376	nan		
GAINED	sel_numu0.9	720	36	17	0	numuCC	1375.7	156.9	-82.1	408.3		5.1				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	not matched (< 5 cm)	3.437	nan		
GAINED	sel_numu0.9	720	38	50	0	numuCC	1007.3	40.1	100.6	194.1		1.4				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	score below cut	1.147	-0.025	114.9	cosmict_2_filled,cosmict_4_filled,numu_1_score,numu_score
GAINED	sel_numu0.9	720	59	12	0	numuCC	518.1	114.9	-54.5	111.5		1.1				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	score below cut	1.175	-0.063	-232.9	br3_3_score,cosmict_2_filled,cosmict_4_filled,lol_1_score,lol_2_score,nue_score,numu_1_score,numu_score,pio_2_score,sig_1_score,sig_2_score,stw_2_score,stw_3_score,stw_4_score,tro_1_score,tro_4_score
GAINED	sel_numu0.9	720	66	19	1	numuCC	154.2	-173.7	56.5	355.0		2.5				dl-dual-snap-accept/dl	dl-dual-snap-accept/dl	numu	0.9	score below cut	1.103	0.745	4.6	numu_1_score,numu_score
