run	subrun	event	idx	flav	mode	ccnc	Etot	Edep	T	vx	vy	vz	event_has_candidate	n_candidates	min_cand_dist_cm
471	0	46	1	numu	RES	CC	656.7	458.3	1.524	-168.86	-186.974	215.836	1	1	0.28
471	0	46	2	numu	MEC	CC	3797.8	0.0	0.864	-504.915	307.386	800.5	1	1	836.10
471	0	47	1	numu	RES	CC	1366.9	0.0	1.33	-468.84	-574.771	-5.55452	1	1	1000.56
471	0	47	2	numu	QE	CC	556.8	402.3	1.144	154.571	177.692	209.859	1	1	0.25
471	0	50	1	numu	DIS	CC	3283.4	1.5	0.359	321.916	109.602	-726.688	0	0	-1.00
471	4	1	1	numu	DIS	CC	2901.3	0.2	0.746	283.268	-415.142	79.4692	1	1	404.47
471	4	1	2	numu	RES	CC	646.3	0.0	1.415	353.689	0.353864	357.584	1	1	404.75
471	4	1	3	numu	MEC	NC	767.3	196.5	0.309	-108.755	43.3065	115.302	1	1	280.00
471	4	1	4	numu	RES	NC	956.7	2.2	1.483	68.7759	82.099	-475.042	1	1	770.59
471	4	2	1	numu	MEC	CC	1312.9	1118.6	0.612	-21.3498	193.817	57.6616	1	1	2.02
471	4	2	2	numu	QE	CC	664.5	0.0	0.441	81.5076	-459.922	654.198	1	1	889.81
471	4	4	1	numu	DIS	CC	1384.9	0.4	1.488	-94.684	-82.6123	-305.219	0	0	-1.00
471	4	7	1	numu	RES	CC	824.9	699.8	1.266	-20.5238	-48.0939	392.276	1	1	49.03
471	4	8	1	numu	QE	CC	801.1	0.0	1.473	-577.785	32.8996	-236.384	1	1	672.33
471	4	8	2	numu	QE	NC	183.9	0.0	0.202	-673.766	-3.58133	853.122	1	1	996.41
471	4	8	3	numu	MEC	CC	794.8	619.4	1.541	-5.11525	39.3841	115.178	1	1	0.60
471	4	10	1	numu	QE	CC	1056.3	730.3	1.565	5.29906	117.628	233.392	1	1	1.23
471	4	11	1	numu	RES	NC	570.0	17.0	0.33	218.625	207.183	187.311	0	0	-1.00
471	4	13	1	numu	QE	CC	490.8	0.0	1.461	-648.638	-471.575	-9.61747	0	0	-1.00
471	4	13	2	numu	QE	CC	713.2	1.7	0.777	97.8793	-161.141	533.624	0	0	-1.00
471	4	15	1	numu	DIS	CC	1727.7	43.3	0.128	-205.792	-242.878	-320.098	1	1	342.12
471	4	17	1	numu	QE	CC	587.5	469.9	0.801	-109.624	138.328	112.675	1	1	0.53
471	4	17	2	numu	RES	CC	1432.1	0.0	0.733	-95.5956	564.765	-350.07	1	1	629.84
471	4	19	1	numu	QE	CC	481.2	0.0	0.959	118.114	535.277	-327.917	1	1	845.31
471	4	19	2	numu	DIS	CC	3339.6	0.0	0.219	231.419	-456.829	1290.77	1	1	1127.28
471	4	19	3	numu	MEC	NC	1347.6	248.7	0.376	-81.5642	171.303	407.719	1	1	1.08
471	4	19	4	numu	QE	NC	719.8	0.0	0.732	237.075	-228.694	319.105	1	1	518.30
471	4	20	1	numu	RES	CC	1306.8	14.4	0.411	186.313	-271.557	351.726	1	1	234.56
471	4	23	1	numu	RES	NC	462.4	0.0	1.521	295.272	559.532	-471.723	0	0	-1.00
471	4	23	2	nue	QE	CC	1183.6	53.7	1.404	-65.9128	128.551	500.798	0	0	-1.00
471	4	23	3	numu	QE	CC	434.7	0.0	0.939	-74.8956	122.461	-380.263	0	0	-1.00
471	4	23	4	numu	MEC	CC	2639.3	0.0	0.773	-583.878	-119.944	359.388	0	0	-1.00
471	4	29	1	numu	MEC	CC	984.4	0.0	0.34	-74.8602	-470.004	420.691	0	0	-1.00
471	4	29	2	numu	RES	CC	921.0	8.9	1.46	238.732	-150.464	-47.0192	0	0	-1.00
471	4	29	3	numu	QE	CC	3321.2	0.0	0.279	-104.859	-79.0991	-764.733	0	0	-1.00
471	4	30	1	numu	RES	CC	1932.5	0.0	0.982	-700.163	489.237	330.174	1	1	1019.24
471	4	30	2	numu	DIS	CC	2624.8	1838.8	0.083	155.083	-42.8582	175.295	1	1	0.85
471	4	34	1	numu	RES	CC	721.2	0.0	0.919	239.164	-51.7326	-317.822	0	0	-1.00
471	4	34	2	numu	RES	NC	1055.7	151.5	1.124	-94.1755	218.183	114.303	0	0	-1.00
471	4	38	1	numu	QE	NC	3123.3	39.0	0.161	21.276	73.735	164.431	0	0	-1.00
471	4	42	1	numu	QE	CC	597.4	0.0	0.368	-293.956	225.452	-423.787	1	1	933.68
471	4	42	2	numu	QE	CC	1270.5	170.3	0.493	-82.113	94.4111	477.118	1	1	1.16
471	4	47	1	numu	DIS	CC	4207.9	0.0	0.21	-57.1217	-97.6777	1195.71	1	1	1088.94
471	4	47	2	numu	RES	NC	674.1	396.1	0.991	-65.3823	-35.8667	108.004	1	1	0.66
471	8	3	1	numu	QE	CC	1358.5	255.0	1.201	-219.094	66.1424	146.994	0	0	-1.00
471	8	15	1	numu	RES	CC	1109.0	739.0	0.145	28.5928	126.8	283.465	1	1	2.48
471	8	17	1	numu	QE	CC	524.2	0.0	0.926	443.075	-618.275	-122.785	0	0	-1.00
471	8	17	2	numu	QE	CC	1126.1	0.4	1.215	-15.1237	-78.3693	529.204	0	0	-1.00
471	8	32	1	numu	QE	CC	814.9	687.9	1.15	22.295	-38.7711	313.321	1	1	0.40
471	8	32	2	numu	QE	CC	389.1	0.0	1.341	-481.29	593.691	-193.164	1	1	953.67
471	8	39	1	numu	QE	NC	414.7	0.0	0.227	-516.18	-139.045	-82.721	0	0	-1.00
471	8	39	2	numu	RES	CC	743.9	15.7	1.167	234.366	-134.89	279.625	0	0	-1.00
471	8	39	3	numu	QE	CC	466.4	0.0	1.485	-129.939	349.685	-431.009	0	0	-1.00
471	9	4	1	numu	MEC	CC	646.0	517.7	0.684	131.888	-125.165	24.6203	1	1	0.68
471	9	4	2	numu	QE	CC	695.6	0.0	1.432	73.2948	-218.825	-344.811	1	1	385.81
471	9	4	3	numu	DIS	NC	2396.2	0.0	0.26	241.918	-560.349	240.711	1	1	497.86
471	9	7	1	numu	RES	CC	901.0	718.8	1.047	-101.093	55.2788	89.4816	0	0	-1.00
471	9	7	2	numu	QE	CC	1101.7	0.0	0.496	-584.252	-414.607	607.299	0	0	-1.00
471	9	8	1	nue	RES	CC	2861.5	129.0	1.486	-12.7211	-210.777	-330.056	1	1	365.22
471	9	9	1	numu	RES	CC	1272.0	537.5	0.834	-205.865	-65.0802	-51.7661	0	0	-1.00
471	9	9	2	numu	QE	CC	330.2	0.0	0.495	631.506	357.389	501.672	0	0	-1.00
471	9	12	1	numu	QE	NC	334.2	0.0	0.932	-372.447	-632.983	-3.02401	0	0	-1.00
471	9	12	2	numu	QE	CC	1402.6	156.3	1.109	76.6804	51.5111	-342.09	0	0	-1.00
471	9	20	1	numu	RES	CC	1590.3	0.5	0.325	-148.888	-192.137	596.421	0	0	-1.00
471	9	22	1	numu	RES	NC	1447.1	0.0	1.049	301.612	-675.894	748.868	1	1	971.01
471	9	22	2	numu	QE	CC	758.6	667.1	1.414	-167.408	29.1645	273.513	1	1	0.13
471	9	34	1	numu	DIS	NC	4231.3	0.0	0.687	23.2464	493.443	-496.568	1	1	847.01
471	9	34	2	numu	RES	CC	1043.9	49.3	0.513	478.382	48.4246	-63.2603	1	1	392.52
471	9	36	1	numu	QE	CC	416.5	0.0	0.672	212.8	-624.669	705.66	0	0	-1.00
471	9	36	2	numu	QE	CC	427.0	227.8	0.438	6.56153	-69.208	489.927	0	0	-1.00
471	9	38	1	numu	QE	NC	246.1	0.0	0.314	-630.143	-499.157	733.183	0	0	-1.00
471	9	38	2	numu	QE	NC	720.8	21.6	1.514	-118.879	-351.755	-134.306	0	0	-1.00
471	9	46	1	numu	QE	CC	1068.7	832.1	0.38	-212.135	22.1458	-46.638	1	1	48.27
471	9	46	2	numu	RES	NC	4476.2	0.0	1.198	-529.105	19.0697	39.8107	1	1	330.57
471	16	1	1	numu	QE	CC	473.9	279.6	0.686	-136.84	-24.0948	75.2547	1	1	64.39
471	16	13	1	numu	DIS	CC	2632.8	0.0	0.343	-498.903	-168.469	462.608	1	1	603.37
471	16	13	2	numu	MEC	CC	956.8	783.5	0.961	56.1787	35.9443	340.243	1	1	1.49
471	16	16	1	numu	QE	CC	745.9	0.0	1.37	474.175	-660.091	109.523	1	1	756.87
471	16	16	2	numu	QE	CC	692.7	0.0	0.945	-322.765	-390.257	984.99	1	1	818.55
471	16	16	3	numu	QE	NC	1102.0	423.2	0.392	80.1224	-63.8881	351.778	1	1	2.45
471	16	19	1	numu	MEC	CC	2144.5	29.4	0.687	-135.077	-499.962	83.5465	0	0	-1.00
471	16	22	1	numu	QE	CC	340.4	0.0	0.711	260.448	-390.312	-391.301	1	1	888.03
471	16	22	2	numu	QE	NC	663.2	362.2	0.541	-64.2931	136.814	246.01	1	1	1.11
471	16	22	3	numu	QE	CC	323.8	0.0	1.399	-657.889	-396.039	-169.469	1	1	898.99
471	16	25	1	numu	QE	CC	1110.5	2.4	0.585	-252.198	126.056	-139.747	0	0	-1.00
471	16	25	2	numu	QE	CC	395.3	92.9	0.847	191.585	-62.725	283.744	0	0	-1.00
471	16	26	1	numu	RES	CC	1845.1	615.4	1.139	152.737	160.19	-5.34689	1	1	7.62
471	16	26	2	numu	QE	CC	520.8	0.0	0.366	620.35	-526.666	600.396	1	1	1021.31
471	16	29	1	numu	MEC	NC	1433.6	628.4	0.973	-101.541	-188.611	141.358	1	1	19.21
471	16	30	1	numu	QE	CC	549.9	0.0	0.845	-547.97	322.907	258.332	0	0	-1.00
471	16	30	2	numu	QE	CC	1391.8	1108.9	0.834	33.0607	31.7239	45.9661	0	0	-1.00
471	16	35	1	numu	QE	CC	347.7	0.0	1.243	-246.565	-64.3592	-282.259	0	0	-1.00
471	16	35	2	numu	QE	NC	615.2	2.0	1.077	-401.885	-14.3349	362.341	0	0	-1.00
471	16	39	1	numu	QE	NC	230.7	2.7	1.275	134.697	111.123	86.3365	0	0	-1.00
471	16	41	1	numu	MEC	NC	1284.3	4.9	0.863	-56.5748	-250.692	-303.305	0	0	-1.00
471	16	41	2	numu	QE	CC	309.7	0.0	0.285	-540.363	266.35	438.951	0	0	-1.00
471	16	42	1	numu	QE	NC	270.9	0.0	0.711	26.9712	262.854	773.97	1	1	561.76
471	16	42	2	numu	QE	NC	365.6	103.4	0.579	54.1042	60.9266	250.559	1	1	0.92
471	16	49	1	numu	MEC	CC	1640.2	195.6	1.411	256.574	-237.996	-271.006	1	1	422.20
471	17	2	1	numu	QE	CC	707.7	246.4	1.225	159.594	-184.731	257.639	1	1	0.49
471	17	4	1	numu	QE	NC	310.1	5.7	0.405	212.264	219.084	112.376	0	0	-1.00
471	17	4	2	numu	QE	NC	491.5	1.6	1.569	169.745	-252.545	394.47	0	0	-1.00
471	17	4	3	numu	RES	CC	1308.9	0.0	0.404	706.688	-665.044	67.9298	0	0	-1.00
471	17	6	1	numu	MEC	CC	591.1	0.0	1.405	-548.124	352.577	-43.986	1	1	598.63
471	17	6	2	numu	MEC	CC	971.9	770.5	1.166	-50.9972	121.282	195.007	1	1	0.86
471	17	8	1	numu	DIS	NC	1043.2	58.9	1.21	-249.3	-21.3909	440.625	0	0	-1.00
471	17	8	2	numu	QE	NC	481.8	0.0	1.131	399.664	-134.2	954.091	0	0	-1.00
471	17	9	1	numu	RES	CC	764.3	119.5	0.133	-180.1	-186.227	-34.5231	0	0	-1.00
471	17	11	1	numu	MEC	CC	1685.5	361.7	1.447	-102.681	-22.9803	-448.428	0	0	-1.00
471	17	18	1	numu	QE	CC	443.0	0.0	0.179	620.344	168.332	-365.283	0	0	-1.00
471	17	18	2	numu	DIS	CC	1589.5	330.3	0.729	-17.7378	209.186	154.226	0	0	-1.00
471	17	24	1	numu	QE	CC	394.0	0.0	0.88	-652.658	478.73	714.288	0	0	-1.00
471	17	24	2	numu	QE	CC	443.1	15.9	0.716	-250.707	233.81	293.516	0	0	-1.00
471	17	26	1	numu	QE	NC	591.9	8.9	0.645	-5.1763	221.649	434.836	0	0	-1.00
471	17	29	1	numu	QE	CC	791.4	0.0	0.254	229.568	115.011	-378.46	1	1	745.50
471	17	29	2	numu	QE	CC	496.0	321.6	1.397	2.24389	135.605	333.393	1	1	15.14
471	17	32	1	numu	QE	NC	952.4	216.7	1.451	161.653	127.728	239.362	1	1	0.61
471	17	32	2	numu	RES	NC	1017.1	0.8	1.407	-158.842	-177.562	-501.465	1	1	863.30
471	17	33	1	numu	QE	CC	708.7	0.0	0.753	452.54	-633.016	440.524	1	1	669.36
471	17	33	2	numu	QE	NC	746.3	261.8	1.187	-5.95656	-159.594	343.981	1	1	4.11
471	17	34	1	numu	RES	CC	1027.5	0.0	1.033	-317.077	-437.136	-383.695	0	0	-1.00
471	17	34	2	numu	QE	NC	800.4	14.4	0.532	15.6275	-250.03	505.411	0	0	-1.00
471	17	37	1	numu	RES	NC	1325.6	0.0	0.235	595.896	167.777	154.683	0	0	-1.00
471	17	37	2	numu	RES	CC	583.2	0.5	1.179	-104.13	245.657	60.3073	0	0	-1.00
471	17	40	1	numu	QE	CC	732.5	129.5	0.972	356.292	110.617	66.712	0	0	-1.00
471	17	40	2	numu	QE	NC	448.0	0.0	0.169	-444.406	-186.166	991.716	0	0	-1.00
471	17	42	1	numu	MEC	CC	690.6	0.0	0.645	586.283	-75.3689	483.894	1	1	501.19
471	17	42	2	numu	QE	CC	500.8	14.2	0.221	242.589	-61.1556	327.741	1	1	172.51
471	17	42	3	numu	QE	CC	628.9	530.4	0.64	97.8654	-133.713	388.474	1	1	1.17
471	17	42	4	numu	QE	CC	462.4	0.0	0.794	7.95399	-48.6699	957.928	1	1	582.88
471	17	46	1	numu	QE	CC	1118.4	3.5	0.647	92.3906	218.616	584.58	0	0	-1.00
471	17	47	1	numu	QE	CC	559.5	18.6	1.261	78.4645	-216.918	263.342	1	1	49.66
471	18	1	1	numu	RES	CC	1299.9	1171.2	0.255	-72.8705	56.602	126.438	1	1	0.56
471	18	9	1	numu	RES	NC	876.6	0.4	1.325	-168.996	-44.8355	583.175	0	0	-1.00
471	18	9	2	numu	RES	CC	926.1	0.0	1.048	108.627	163.43	-474.766	0	0	-1.00
471	18	13	1	numu	MEC	NC	736.8	12.4	1.194	-184.779	50.4573	536.843	0	0	-1.00
471	18	13	2	numu	QE	NC	1008.2	0.0	0.56	19.7294	-458.347	796.783	0	0	-1.00
471	18	18	1	numu	QE	CC	755.5	5.5	1.011	-253.197	237.36	69.7787	0	0	-1.00
471	18	18	2	numu	QE	CC	3455.7	0.0	1.367	346.647	-446.908	1078.65	0	0	-1.00
471	18	21	1	numu	DIS	CC	5827.8	142.4	0.429	415.858	-156.944	-280.812	1	1	741.12
471	18	21	2	numu	QE	CC	367.8	5.8	0.988	-42.3082	-171.303	-22.6369	1	1	354.03
471	18	28	1	numu	DIS	NC	2080.8	13.8	0.461	207.681	-262.924	94.5303	0	0	-1.00
471	18	30	1	numu	QE	CC	538.0	0.2	0.058	-16.5668	-504.527	-35.6482	0	0	-1.00
471	18	34	1	numu	QE	NC	842.4	13.3	0.843	18.2388	-271.556	195.168	0	0	-1.00
471	18	38	1	numu	QE	CC	496.9	0.0	1.206	-28.7249	521.472	-299.092	0	0	-1.00
471	18	38	2	numu	QE	CC	855.2	58.9	0.975	71.1516	-115.144	-381.173	0	0	-1.00
471	18	38	3	numu	QE	NC	610.4	0.0	0.084	194.004	-87.6198	-404.384	0	0	-1.00
471	18	39	1	numu	QE	NC	844.7	33.2	0.267	-213.258	-49.3581	-20.5921	0	0	-1.00
471	18	48	1	numu	MEC	CC	1373.7	0.4	1.277	-40.103	351.347	667.342	0	0	-1.00
471	18	49	1	numu	RES	NC	1098.8	942.1	1.157	36.8628	-47.6701	51.8889	1	1	6.80
471	18	49	2	numu	QE	CC	467.8	0.0	0.23	213.541	-111.049	520.119	1	1	497.71
471	18	50	1	numu	QE	NC	620.0	0.3	1.361	202.254	165.128	331.986	0	0	-1.00
471	18	50	2	numu	RES	NC	406.7	0.0	0.454	-644.621	-173.674	459.335	0	0	-1.00
471	19	3	1	numu	DIS	NC	3226.5	1069.8	0.324	-167.256	-143.822	-50.3949	1	1	53.08
471	19	3	2	numu	QE	CC	2581.4	0.0	0.744	-35.6827	-607.303	55.8435	1	1	476.79
471	19	15	1	numu	QE	CC	564.5	19.9	1.329	215.331	-63.3602	-40.5834	0	0	-1.00
471	19	17	1	numu	DIS	CC	985.6	43.2	0.446	-239.675	-91.6768	185.737	0	0	-1.00
471	19	17	2	numu	QE	CC	4242.0	0.0	1.344	-495.15	-41.9985	1069.51	0	0	-1.00
471	19	22	1	numu	RES	NC	1749.3	1.8	0.189	116.495	30.6922	537.627	0	0	-1.00
471	19	25	1	numu	QE	CC	3207.7	0.0	0.668	697.823	-450.908	94.8986	0	0	-1.00
471	19	25	2	numu	QE	CC	725.8	1.5	0.449	-230.128	-271.604	339.048	0	0	-1.00
471	19	25	3	numu	QE	NC	361.7	0.0	1.203	697.139	-364.786	-369.749	0	0	-1.00
471	19	26	1	numu	MEC	NC	1544.7	125.5	1.523	25.1529	-331.021	-434.01	1	1	621.92
471	19	28	1	numu	RES	CC	3689.4	8.6	0.852	221.412	-490.1	-626.582	0	0	-1.00
471	19	29	1	numu	DIS	CC	1571.2	1010.9	0.81	76.1161	-57.2125	417.521	1	1	5.34
471	19	29	2	numu	RES	NC	654.4	0.0	1.472	170.765	348.708	-280.019	1	1	817.91
471	19	29	3	numu	QE	CC	913.0	200.1	0.865	-319.478	10.6435	-282.4	1	1	810.95
471	19	31	1	numu	RES	CC	1009.3	699.1	0.71	150.701	170.704	156.112	0	0	-1.00
471	19	31	2	numu	QE	CC	809.5	256.3	1.144	-244.741	228.862	115.265	0	0	-1.00
471	19	36	1	numu	QE	CC	640.9	477.5	1.247	6.93564	-166.46	442.288	1	1	2.15
471	19	36	2	nue	DIS	NC	2605.5	0.0	1.57	357.605	-398.054	976.518	1	1	680.95
471	19	38	1	numu	QE	CC	629.4	20.3	1.178	225.086	-81.1462	3.91172	0	0	-1.00
471	19	38	2	numu	QE	CC	269.6	0.0	1.216	410.708	-503.951	43.3068	0	0	-1.00
471	19	42	1	numu	QE	CC	658.3	0.0	1.574	-537.907	103.189	-41.5228	0	0	-1.00
471	19	42	2	numu	QE	CC	1180.4	501.5	0.618	-24.6318	-46.9914	-348.334	0	0	-1.00
471	19	43	1	numu	DIS	CC	2516.0	0.0	1.538	-14.7723	-482.312	-610.751	0	0	-1.00
471	19	43	2	numu	RES	CC	1627.7	19.2	0.893	-258.918	-249.594	27.0138	0	0	-1.00
471	19	45	1	numu	QE	NC	616.6	0.0	0.147	-65.5743	-465.881	320.511	0	0	-1.00
471	19	45	2	numu	QE	CC	2254.0	0.2	0.135	48.7589	329.687	-489.03	0	0	-1.00
471	19	47	1	numu	QE	CC	3308.8	0.0	0.786	555.391	-446.886	711.587	1	1	870.66
471	19	47	2	numu	QE	NC	1064.4	428.9	1.191	-109.302	0.460254	369.986	1	1	0.39
471	19	48	1	numu	RES	CC	968.3	675.9	0.446	111.041	-135.797	221.992	1	1	1.00
471	19	48	2	numu	DIS	CC	3672.7	0.0	0.317	-577.446	-95.4715	301.444	1	1	694.15
471	21	10	1	nue	QE	CC	814.6	2.7	1.234	-108.569	221.116	-9.5079	0	0	-1.00
471	21	11	1	nue	QE	CC	2817.2	0.0	0.405	104.916	161.743	-450.426	1	1	964.49
471	21	11	2	numu	DIS	CC	4693.3	850.3	0.301	-184.664	-26.8289	446.564	1	1	4.21
471	21	12	1	numu	MEC	CC	855.3	19.6	0.137	-222.457	-17.2522	52.6995	0	0	-1.00
471	21	12	2	numu	QE	CC	642.3	0.0	1.194	559.287	-483.197	545.258	0	0	-1.00
471	21	15	1	numu	QE	NC	425.0	50.0	1.433	51.6011	-195.781	259.203	0	0	-1.00
471	21	28	1	numu	QE	CC	637.1	394.8	0.804	212.935	0.910009	166.166	0	0	-1.00
471	21	28	2	numu	QE	NC	294.1	0.0	0.387	494.835	98.3346	770.137	0	0	-1.00
471	21	40	1	numu	QE	CC	786.4	455.9	0.407	-86.3861	-159.614	217.925	1	1	1.12
471	21	41	1	numu	RES	NC	762.1	0.0	1.23	-221.824	83.0976	956.692	1	1	976.54
471	21	41	2	numu	QE	CC	746.6	0.0	0.639	-100.022	147.659	-316.008	1	1	382.74
471	21	41	3	numu	RES	CC	1181.3	975.4	0.988	-15.0572	-35.364	6.15275	1	1	3.42
471	21	50	1	numu	QE	CC	438.2	0.0	0.718	-310.866	-475.466	983.183	1	1	899.36
471	21	50	2	numu	QE	CC	881.5	315.0	0.619	-183.187	59.5999	271.682	1	1	0.15
471	21	50	3	numu	RES	CC	1320.7	0.0	1.106	-38.2283	-485.482	-442.823	1	1	910.42
471	25	7	1	numu	QE	NC	2298.7	0.0	0.053	709.857	-55.0422	-709.046	0	0	-1.00
471	25	7	2	numu	QE	CC	1129.0	1.0	0.557	-49.8683	66.3968	-450.01	0	0	-1.00
471	25	7	3	numu	QE	CC	3780.9	0.0	1.324	-15.5838	-488.538	971.835	0	0	-1.00
471	25	12	1	numu	QE	CC	535.9	0.0	1.203	-42.0293	-21.6782	-340.711	0	0	-1.00
471	25	12	2	numu	QE	CC	531.6	7.9	0.6	428.921	-25.7024	-277.227	0	0	-1.00
471	25	15	1	numu	RES	NC	555.9	19.7	0.965	105.269	156.212	-53.0803	1	1	396.76
471	25	15	2	numu	QE	NC	761.9	167.1	1.443	-183.059	-103.108	29.8005	1	1	0.27
471	25	19	1	numu	QE	CC	740.3	5.0	0.532	-111.72	-255.113	500.856	1	1	-1.00
471	25	25	1	numu	MEC	NC	2250.1	0.0	0.808	-116.669	-374.582	298.232	1	1	327.21
471	25	25	2	numu	QE	CC	1102.0	10.6	0.975	-83.4828	218.386	194.335	1	1	278.78
471	25	26	1	numu	RES	NC	1030.1	626.5	1.367	-196.501	-35.2069	69.1218	1	1	4.98
471	25	35	1	numu	RES	CC	578.6	449.9	1.258	-11.9067	109.223	213.803	1	1	1.26
471	25	35	2	numu	QE	CC	701.0	0.0	0.373	28.1033	157.022	-309.157	1	1	526.92
471	25	35	3	numu	DIS	CC	3795.0	0.0	0.799	-509.248	506.482	-1134.1	1	1	1491.09
471	25	37	1	numu	RES	NC	510.0	23.7	0.413	-219.742	-100.445	427.271	1	1	393.79
471	25	37	2	numu	QE	CC	328.3	0.0	0.222	488.928	-19.7861	-220.468	1	1	738.38
471	25	37	3	numu	QE	CC	910.2	795.2	0.327	-195.442	20.2557	53.0753	1	1	0.68
471	25	38	1	numu	QE	CC	3799.3	0.0	1.009	-360.34	299.987	-1056.7	0	0	-1.00
471	25	38	2	numu	QE	NC	1426.6	8.6	1.099	-94.8824	-166.436	518.138	0	0	-1.00
471	25	41	1	numu	QE	CC	753.1	0.0	1.425	-691.468	-248.598	701.566	0	0	-1.00
471	25	41	2	numu	MEC	NC	1201.2	0.5	1.248	476.629	196.22	-193.169	0	0	-1.00
471	25	43	1	numu	RES	CC	1168.0	0.0	1.139	485.874	-405.606	-32.8282	0	0	-1.00
471	25	43	2	numu	RES	NC	2064.4	0.4	1.504	-188.299	535.536	-391.798	0	0	-1.00
471	25	47	1	numu	QE	CC	1606.6	1022.1	1.561	111.652	-4.32032	185.843	1	1	1.26
471	25	47	2	numu	QE	CC	333.5	0.0	1.227	251.452	-280.301	-277.081	1	1	556.75
471	25	47	3	numu	MEC	CC	843.5	15.6	0.997	-255.248	66.4005	346.114	1	1	405.93
471	28	1	1	numu	RES	CC	2152.4	12.4	1.206	-492.861	381.04	304.049	0	0	-1.00
471	28	2	1	numu	RES	CC	1461.3	918.1	0.252	147.631	-78.9561	31.9811	1	1	2.12
471	28	2	2	numu	RES	CC	1104.4	0.0	1.031	-295.889	-355.658	-397.439	1	1	677.84
471	28	3	1	numu	RES	NC	3007.9	0.0	1.207	-519.048	-48.4603	1402.07	1	1	1418.53
471	28	3	2	numu	MEC	CC	1026.0	0.0	0.29	-671.37	593.252	75.4305	1	1	883.13
471	28	3	3	numu	MEC	CC	4506.4	2285.1	1.409	74.9277	124.818	125.048	1	1	1.58
471	28	8	1	numu	RES	CC	3301.4	0.0	0.779	246.597	219.822	-604.428	1	1	1070.51
471	28	8	2	numu	QE	CC	502.3	371.3	0.375	-139.448	-55.5629	355.781	1	1	1.87
471	28	8	3	numu	RES	CC	2059.9	0.0	1.45	698.316	-141.669	150.223	1	1	866.96
471	28	9	1	numu	QE	CC	485.8	0.7	0.386	-59.4206	-372.099	116.772	0	0	-1.00
471	28	11	1	numu	RES	CC	561.0	8.0	1.403	-182.612	-248.226	-6.50088	0	0	-1.00
471	28	11	2	numu	QE	CC	474.8	0.0	1.336	-575.367	-291.228	242.086	0	0	-1.00
471	28	13	1	numu	QE	CC	398.9	290.1	0.941	-122.693	-80.8386	335.536	1	1	0.47
471	28	13	2	numu	RES	CC	3183.7	0.0	0.884	258.036	-659.383	-326.218	1	1	957.87
471	28	13	3	numu	QE	CC	679.4	0.0	1.147	-340.244	318.994	188.581	1	1	478.32
471	28	14	1	numu	RES	CC	890.3	776.6	0.855	-92.4358	-82.0399	12.0457	1	1	1.52
471	28	17	1	numu	MEC	CC	1005.9	788.0	0.383	-144.667	78.1853	60.3452	1	1	4.61
