run	subrun	event	dir	has	main_cid	n_union	rows	len_cm	uncov	uncov_union	P1	P1_2	ridge_med	P2	P3	holes	P4	img_pts	qneg	wig1	R2D_U	R2Dpm1_U	med_d_U	noslice_U	dead_U	nlive_U	R2D_V	R2Dpm1_V	med_d_V	noslice_V	dead_V	nlive_V	R2D_W	R2Dpm1_W	med_d_W	noslice_W	dead_W	nlive_W
719	45	42	work-r3cv-d116csp3bw/f000/pr_evt42	1	3	6	122	297.21	0.018012	0.10499	0.0081967	0	0.28499	0	3.3646	1	0.5393	1225	0.04918	0.065574	0	0	0.23893	0	0	122	0	0	0.2666	0	0	122	0	0	0.2701	0	0.0081967	121
719	45	45	work-r3cv-d116csp3bw/f000/pr_evt45	0																																		
719	45	48	work-r3cv-d116csp3bw/f000/pr_evt48	1	21	4	250	753.52	0.016912	0.0042281	0.048	0	0.10961	0.008	0	0	0.95312	1660	0.012	0.064	0	0	0.23074	0.004	0	250	0.012346	0.0041152	0.24165	0.0041152	0.028	243	0	0	0.27942	0.004	0	250
713	45	1	work-r3cv-d116csp3bw/f001/pr_evt1	1	16	18	649	2277.1	0.38427	0.1994	0.01849	0	0.11597	0.0077042	0	0	0.80944	4477	0.010786	0.10786	0.0030817	0.0015408	0.2354	0	0	649	0.0032154	0.0016077	0.24878	0	0.041602	622	0.007716	0.0046296	0.24775	0	0.0015408	648
713	45	10	work-r3cv-d116csp3bw/f001/pr_evt10	1	15	7	151	1002.4	0.12241	0.18766	0.046358	0	0.17268	0.05298	2.9929	3	0.91984	1010	0.07947	0.1457	0.019868	0.019868	0.24123	0.02649	0	151	0	0	0.25833	0.02649	0	151	0.013333	0.013333	0.26633	0.026667	0.0066225	150
713	45	12	work-r3cv-d116csp3bw/f001/pr_evt12	0																																		
713	45	15	work-r3cv-d116csp3bw/f001/pr_evt15	0																																		
713	45	25	work-r3cv-d116csp3bw/f001/pr_evt25	1	9	6	390	933.55	0.063497	0.2273	0	0	0.098192	0.0025641	0	0	0.99601	2264	0	0.025641	0.0025773	0	0.25164	0	0.0051282	388	0	0	0.24896	0	0.0025641	389	0.0025641	0.0025641	0.23743	0	0	390
713	45	26	work-r3cv-d116csp3bw/f001/pr_evt26	0																																		
713	45	28	work-r3cv-d116csp3bw/f001/pr_evt28	0																																		
713	45	30	work-r3cv-d116csp3bw/f001/pr_evt30	0																																		
713	45	31	work-r3cv-d116csp3bw/f001/pr_evt31	1	60	6	120	863.8	0.68516	0.16926	0	0	0.10983	0	0	0	1	598	0.016667	0.091667	0	0	0.26414	0	0	120	0	0	0.22746	0	0.0083333	119	0	0	0.23546	0	0	120
713	45	33	work-r3cv-d116csp3bw/f001/pr_evt33	1	14	13	423	1875.8	0.11055	0.16972	0.042553	0	0.12568	0.023641	0.53311	1	0.98286	2382	0.01182	0.10638	0	0	0.23014	0	0	423	0.030303	0.025253	0.26675	0	0.06383	396	0.021583	0.014388	0.24164	0	0.014184	417
713	45	38	work-r3cv-d116csp3bw/f001/pr_evt38	1	30	3	298	576.49	0.27591	0.091969	0.010067	0	0.12805	0	0	0	0.96385	1972	0.0067114	0.020134	0	0	0.23138	0	0	298	0	0	0.2338	0	0.063758	279	0	0	0.24519	0	0.060403	280
713	45	45	work-r3cv-d116csp3bw/f001/pr_evt45	1	12	3	31	102.91	0.00868	0.0091491	0	0	0.09902	0	0	0	1	120	0	0.16129	0	0	0.2166	0	0	31	0	0	0.14262	0	0	31	0	0	0.28741	0	0	31
713	45	47	work-r3cv-d116csp3bw/f001/pr_evt47	0																																		
713	45	6	work-r3cv-d116csp3bw/f001/pr_evt6	0																																		
713	58	11	work-r3cv-d116csp3bw/f002/pr_evt11	0																																		
713	58	19	work-r3cv-d116csp3bw/f002/pr_evt19	1	5	9	632	1691	0.056744	0.14993	0.017405	0	0.19928	0	0	0	0.58154	6911	0	0.037975	0	0	0.2538	0	0	632	0	0	0.24471	0	0	632	0	0	0.27422	0	0.0079114	627
713	58	2	work-r3cv-d116csp3bw/f002/pr_evt2	0																																		
713	58	20	work-r3cv-d116csp3bw/f002/pr_evt20	1	13	6	57	157.44	0.11155	0.19779	0	0	0.17857	0	0	0	0.90557	354	0.017544	0.22807	0	0	0.18192	0	0	57	0	0	0.26681	0	0	57	0	0	0.18799	0	0	57
713	58	23	work-r3cv-d116csp3bw/f002/pr_evt23	1	30	18	172	951.74	0.14434	0.16315	0.02907	0	0.1866	0.005814	2.1014	2	0.92512	1016	0.075581	0.3314	0.005814	0.005814	0.21854	0.005814	0	172	0.023256	0.005814	0.28799	0.005814	0	172	0.011628	0.005814	0.19148	0.005814	0	172
713	58	28	work-r3cv-d116csp3bw/f002/pr_evt28	0																																		
713	58	34	work-r3cv-d116csp3bw/f002/pr_evt34	0																																		
713	58	4	work-r3cv-d116csp3bw/f002/pr_evt4	0																																		
713	58	47	work-r3cv-d116csp3bw/f002/pr_evt47	0																																		
713	58	5	work-r3cv-d116csp3bw/f002/pr_evt5	0																																		
713	58	9	work-r3cv-d116csp3bw/f002/pr_evt9	0																																		
713	97	10	work-r3cv-d116csp3bw/f003/pr_evt10	1	16	7	344	720.96	0.44725	0.11634	0.011628	0	0.10314	0.0087209	0	0	1	1832	0.014535	0.049419	0.011628	0.005814	0.2631	0	0	344	0	0	0.22125	0.0029155	0.002907	343	0.0029412	0.0058824	0.26316	0.0029412	0.011628	340
713	97	11	work-r3cv-d116csp3bw/f003/pr_evt11	0																																		
713	97	15	work-r3cv-d116csp3bw/f003/pr_evt15	0																																		
713	97	18	work-r3cv-d116csp3bw/f003/pr_evt18	1	10	6	236	619.87	0.0082845	0.013022	0	0	0.12354	0	0	0	0.60932	2406	0.016949	0.055085	0	0	0.23377	0	0	236	0	0	0.25373	0	0	236	0	0	0.26929	0	0.0042373	235
713	97	25	work-r3cv-d116csp3bw/f003/pr_evt25	0																																		
713	97	35	work-r3cv-d116csp3bw/f003/pr_evt35	1	23	13	221	1506.1	0.094549	0.20296	0.027149	0.013575	0.11765	0.054299	1.328	2	0.96558	1145	0.10407	0.1267	0.036199	0.036199	0.26415	0	0	221	0.045249	0.045249	0.24663	0	0	221	0.050691	0.050691	0.24218	0	0.0181	217
713	97	36	work-r3cv-d116csp3bw/f003/pr_evt36	0																																		
713	97	40	work-r3cv-d116csp3bw/f003/pr_evt40	0																																		
713	97	42	work-r3cv-d116csp3bw/f003/pr_evt42	0																																		
713	97	43	work-r3cv-d116csp3bw/f003/pr_evt43	0																																		
713	97	49	work-r3cv-d116csp3bw/f003/pr_evt49	1	16	1	113	193.52	0.0092526	0.0092526	0	0	0.22717	0	0	0	0.96897	560	0	0	0	0	0.21291	0	0	113	0	0	0.25223	0	0	113	0	0	0.26146	0	0	113
713	97	6	work-r3cv-d116csp3bw/f003/pr_evt6	1	27	6	799	2218.5	0.12379	0.25115	0.043805	0	0.17858	0	1.803	4	0.8529	6566	0.051314	0.02378	0	0	0.23639	0	0	799	0	0	0.25507	0	0	799	0	0	0.23222	0	0.0050063	795
713	97	7	work-r3cv-d116csp3bw/f003/pr_evt7	0																																		
713	97	9	work-r3cv-d116csp3bw/f003/pr_evt9	0																																		
715	36	10	work-r3cv-d116csp3bw/f004/pr_evt10	0																																		
715	36	11	work-r3cv-d116csp3bw/f004/pr_evt11	1	12	6	560	1362.1	0.22249	0.087097	0.017857	0	0.23781	0.0089286	0	0	0.49664	6893	0.0125	0.057143	0.0053763	0.0035842	0.25616	0.0017921	0.0035714	558	0.0054054	0.0036036	0.26921	0.0018018	0.0089286	555	0	0.0018018	0.23369	0.0018018	0.0089286	555
715	36	15	work-r3cv-d116csp3bw/f004/pr_evt15	0																																		
715	36	2	work-r3cv-d116csp3bw/f004/pr_evt2	1	17	6	364	702	0.43342	0.36753	0.021978	0	0.077	0.027473	1.4245	1	0.9949	1795	0.019231	0.049451	0.01105	0.01105	0.25228	0.01105	0.0054945	362	0	0	0.25157	0.011364	0.032967	352	0.0083799	0.0055866	0.2612	0.011173	0.016484	358
715	36	40	work-r3cv-d116csp3bw/f004/pr_evt40	0																																		
715	36	43	work-r3cv-d116csp3bw/f004/pr_evt43	0																																		
715	36	46	work-r3cv-d116csp3bw/f004/pr_evt46	1	23	4	82	322.83	0.0035772	0.00089429	0	0	0.062601	0	3.0976	1	1	393	0.04878	0.085366	0	0	0.24863	0	0	82	0	0	0.28652	0	0	82	0	0	0.22727	0	0	82
715	36	47	work-r3cv-d116csp3bw/f004/pr_evt47	0																																		
715	34	1	work-r3cv-d116csp3bw/f005/pr_evt1	1	16	5	344	1168.9	0.27313	0.25535	0.011628	0.011628	0.072849	0.020349	0.85549	1	1	1787	0.011628	0.034884	0.005814	0.002907	0.23653	0.011628	0	344	0.012862	0.0064309	0.25983	0.012862	0.09593	311	0	0	0.21964	0.01227	0.052326	326
715	34	13	work-r3cv-d116csp3bw/f005/pr_evt13	0																																		
715	34	17	work-r3cv-d116csp3bw/f005/pr_evt17	1	18	6	644	1122.8	0.12876	0.02146	0.0031056	0	0.10487	0.0031056	0.89063	1	0.96572	4218	0.0062112	0.018634	0	0	0.239	0	0	644	0.0031056	0.0031056	0.25341	0	0	644	0	0	0.25547	0	0.0062112	640
715	34	2	work-r3cv-d116csp3bw/f005/pr_evt2	1	5	12	61	661.41	0.10823	0.15881	0	0	0.075015	0	1.5119	1	1	204	0.18033	0.37705	0	0	0.2391	0.016393	0	61	0	0	0.21554	0	0	61	0	0	0.075275	0.016393	0	61
715	34	20	work-r3cv-d116csp3bw/f005/pr_evt20	1	15	6	24	179.58	0	0.11993	0	0	0.12703	0	5.5687	1	1	74	0.25	0.33333	0	0	0.13084	0	0	24	0	0	0.26306	0	0	24	0	0	0.13927	0	0	24
715	34	3	work-r3cv-d116csp3bw/f005/pr_evt3	1	12	4	67	118.62	0.10781	0.043043	0.074627	0	0.13699	0	0	0	0.9994	337	0.014925	0.16418	0	0	0.27525	0	0	67	0	0	0.2406	0	0	67	0	0	0.074417	0	0	67
715	34	42	work-r3cv-d116csp3bw/f005/pr_evt42	1	20	6	24	239.99	0.20179	0.19905	0	0	0.16529	0.041667	8.3335	2	1	69	0.33333	0.33333	0	0	0.15079	0.041667	0	24	0	0	0.10515	0.041667	0	24	0	0	0.1246	0	0	24
715	34	43	work-r3cv-d116csp3bw/f005/pr_evt43	1	1	4	343	884.52	0.24504	0.24334	0.020408	0	0.13692	0	0	0	0.89398	1995	0	0.040816	0	0	0.23212	0	0	343	0	0	0.24955	0	0	343	0	0	0.25297	0	0	343
715	34	50	work-r3cv-d116csp3bw/f005/pr_evt50	1	12	7	101	306.56	0.020831	0.18207	0	0	0.082155	0.009901	3.262	1	0.9997	402	0.079208	0.12871	0.019802	0.009901	0.18523	0	0	101	0.019802	0	0.30009	0	0	101	0	0	0.26048	0	0	101
714	12	1	work-r3cv-d116csp3bw/f006/pr_evt1	1	20	14	137	1010	0.21963	0.17218	0	0	0.09316	0.0072993	0	0	1	595	0.014599	0.19708	0.0072993	0.0072993	0.20216	0	0	137	0.014599	0.0072993	0.29544	0	0	137	0	0	0.19665	0	0.029197	133
714	12	10	work-r3cv-d116csp3bw/f006/pr_evt10	1	13	5	55	116.68	0.15286	0.30237	0	0	0.13228	0	0	0	0.98204	320	0.036364	0.16364	0	0	0.23412	0	0	55	0	0	0.28059	0	0	55	0	0	0.22554	0	0	55
714	12	17	work-r3cv-d116csp3bw/f006/pr_evt17	0																																		
714	12	18	work-r3cv-d116csp3bw/f006/pr_evt18	0																																		
714	12	2	work-r3cv-d116csp3bw/f006/pr_evt2	1	22	4	59	1588.2	0.15076	0.33731	0.067797	0.067797	0.2	0.10169	0.62964	1	0.91531	295	0.067797	0.16949	0.016949	0.016949	0.26141	0.084746	0	59	0.016949	0.016949	0.17285	0.084746	0	59	0.016949	0.016949	0.2531	0.084746	0	59
714	12	22	work-r3cv-d116csp3bw/f006/pr_evt22	0																																		
714	12	24	work-r3cv-d116csp3bw/f006/pr_evt24	0																																		
714	12	26	work-r3cv-d116csp3bw/f006/pr_evt26	0																																		
714	12	27	work-r3cv-d116csp3bw/f006/pr_evt27	0																																		
714	12	29	work-r3cv-d116csp3bw/f006/pr_evt29	0																																		
714	12	31	work-r3cv-d116csp3bw/f006/pr_evt31	0																																		
714	12	34	work-r3cv-d116csp3bw/f006/pr_evt34	1	2	30	120	1359.4	0.47987	0.20417	0	0	0.11408	0.0083333	3.6781	5	1	287	0.25	0.46667	0.016667	0.0083333	0.23929	0	0	120	0.0083333	0	0.22598	0	0	120	0.0083333	0	0.034919	0	0	120
714	12	35	work-r3cv-d116csp3bw/f006/pr_evt35	1	20	7	556	1918.6	0.2002	0.14866	0	0	0.09551	0.0053957	0.52123	1	0.6638	4401	0.010791	0.064748	0.0035971	0.0035971	0.24725	0.0017986	0	556	0.0017986	0	0.24893	0.0017986	0	556	0	0	0.2434	0.0018282	0.016187	547
714	12	36	work-r3cv-d116csp3bw/f006/pr_evt36	0																																		
714	12	4	work-r3cv-d116csp3bw/f006/pr_evt4	0																																		
714	12	41	work-r3cv-d116csp3bw/f006/pr_evt41	0																																		
714	12	42	work-r3cv-d116csp3bw/f006/pr_evt42	1	9	3	19	91.082	0.21651	0.072171	0.15789	0	0.11236	0.052632	0	0	1	75	0	0.31579	0.052632	0.052632	0.42608	0.052632	0	19	0	0	0.27977	0.052632	0	19	0.052632	0	0.12121	0	0	19
714	12	47	work-r3cv-d116csp3bw/f006/pr_evt47	0																																		
714	12	49	work-r3cv-d116csp3bw/f006/pr_evt49	1	18	3	71	485.08	0.24995	0.083315	0	0	0.23041	0	0	0	0.85924	635	0	0.042254	0	0	0.29016	0	0	71	0	0	0.25532	0	0	71	0	0	0.25059	0	0.014085	70
714	12	6	work-r3cv-d116csp3bw/f006/pr_evt6	1	18	20	694	2158.6	0.10433	0.17993	0.0317	0	0.23947	0.010086	0.92651	2	0.65891	6690	0.018732	0.12968	0.011544	0.008658	0.24047	0.001443	0.0014409	693	0.004329	0	0.25089	0.001443	0.0014409	693	0.0028986	0.0014493	0.23668	0.0014493	0.0057637	690
719	92	12	work-r3cv-d116csp3bw/f007/pr_evt12	0																																		
719	92	16	work-r3cv-d116csp3bw/f007/pr_evt16	0																																		
719	92	24	work-r3cv-d116csp3bw/f007/pr_evt24	0																																		
719	92	3	work-r3cv-d116csp3bw/f007/pr_evt3	1	5	6	84	272.47	0.029924	0.0049873	0	0	0.098673	0	0	0	0.99627	425	0.011905	0.10714	0	0	0.23805	0	0	84	0	0	0.27297	0	0	84	0	0	0.2508	0	0	84
719	92	31	work-r3cv-d116csp3bw/f007/pr_evt31	0																																		
719	92	33	work-r3cv-d116csp3bw/f007/pr_evt33	1	11	8	244	505.64	0.25687	0.44205	0.090164	0	0.38419	0.032787	5.9331	3	0.88358	1476	0.16393	0.21721	0.040984	0.016393	0.26225	0	0	244	0.036885	0.020492	0.25376	0	0	244	0.0040984	0	0.28407	0	0	244
719	92	40	work-r3cv-d116csp3bw/f007/pr_evt40	1	2	8	251	779.43	0.11688	0.23228	0	0	0.066411	0.011952	1.283	1	1	1282	0.023904	0.059761	0.0039841	0.0039841	0.24752	0.01992	0	251	0	0	0.23252	0	0	251	0	0	0.17879	0	0.051793	238
719	92	42	work-r3cv-d116csp3bw/f007/pr_evt42	0																																		
719	92	43	work-r3cv-d116csp3bw/f007/pr_evt43	1	7	6	172	574.09	0.19488	0.063402	0	0	0.081218	0	0	0	0.9953	853	0	0.11628	0	0	0.22027	0	0	172	0	0	0.2834	0.005814	0	172	0	0	0.17323	0	0	172
719	92	44	work-r3cv-d116csp3bw/f007/pr_evt44	1	22	11	866	2484.1	0.46819	0.17689	0.0080831	0	0.14756	0.0023095	0	0	0.48762	8586	0.0023095	0.039261	0.010393	0.0011547	0.24726	0	0	866	0.0012121	0.0012121	0.22116	0	0.047344	825	0	0	0.25214	0	0.0080831	859
719	92	45	work-r3cv-d116csp3bw/f007/pr_evt45	1	6	11	162	568.78	0.03842	0.08667	0.0061728	0	0.095831	0	5.2744	3	0.70493	1042	0.080247	0.12963	0.00625	0	0.25882	0	0.012346	160	0	0	0.26847	0	0	162	0.0061728	0	0.27235	0	0	162
719	92	6	work-r3cv-d116csp3bw/f007/pr_evt6	0																																		
719	92	9	work-r3cv-d116csp3bw/f007/pr_evt9	1	21	4	21	114.3	0.091981	0.20225	0	0	0.13119	0.047619	8.7489	1	1	65	0.19048	0.2381	0.047619	0.047619	0.27279	0	0	21	0	0	0.27033	0	0	21	0	0	0.047622	0	0	21
711	90	11	work-r3cv-d116csp3bw/f008/pr_evt11	0																																		
711	90	13	work-r3cv-d116csp3bw/f008/pr_evt13	0																																		
711	90	15	work-r3cv-d116csp3bw/f008/pr_evt15	0																																		
711	90	18	work-r3cv-d116csp3bw/f008/pr_evt18	1	17	7	903	2401.1	0.33034	0.47612	0.0066445	0	0.15205	0.0099668	0.41648	1	0.84696	7955	0.0044297	0.021041	0.0011074	0.0011074	0.25288	0.0044297	0	903	0.0044346	0.0044346	0.24975	0.0044346	0.0011074	902	0.0044593	0.0044593	0.26773	0.0044593	0.0066445	897
711	90	19	work-r3cv-d116csp3bw/f008/pr_evt19	1	23	57	402	5077	0.49064	0.14694	0.049751	0	0.16667	0.0074627	0.78787	4	0.73393	2099	0.077114	0.33582	0.0074627	0	0.18731	0	0	402	0.014925	0.0074627	0.24974	0	0	402	0.0051546	0	0.2216	0	0.034826	388
711	90	20	work-r3cv-d116csp3bw/f008/pr_evt20	0																																		
711	90	25	work-r3cv-d116csp3bw/f008/pr_evt25	1	19	2	638	1231.4	0.34577	0.56605	0.026646	0.0015674	0.20847	0	0	0	0.35606	11294	0.0031348	0.0031348	0	0	0.24557	0	0	638	0	0	0.24318	0	0.0047022	635	0	0	0.26581	0	0.007837	633
711	90	27	work-r3cv-d116csp3bw/f008/pr_evt27	0																																		
711	90	30	work-r3cv-d116csp3bw/f008/pr_evt30	1	20	4	363	915.6	0.038652	0.17176	0.011019	0	0.15739	0.0027548	0	0	0.78024	2742	0.0027548	0.060606	0.0027548	0.0027548	0.23437	0	0	363	0	0	0.24762	0	0.0055096	361	0	0	0.22823	0	0.0027548	362
711	90	32	work-r3cv-d116csp3bw/f008/pr_evt32	0																																		
711	90	35	work-r3cv-d116csp3bw/f008/pr_evt35	1	10	15	282	947.64	0.36168	0.2211	0.088652	0.0070922	0.31605	0.01773	0	0	0.62499	2538	0.021277	0.20567	0.0070922	0.0035461	0.21563	0	0	282	0.021277	0.014184	0.2575	0	0	282	0.0070922	0.0035461	0.24012	0	0	282
711	90	36	work-r3cv-d116csp3bw/f008/pr_evt36	1	3	12	800	3704.3	0.10569	0.064394	0.0275	0	0.24141	0	0	0	0.22442	16197	0.00375	0.0375	0.0012531	0	0.26802	0	0.0025	798	0	0	0.24374	0	0.0425	766	0	0	0.25222	0	0.0275	778
711	90	38	work-r3cv-d116csp3bw/f008/pr_evt38	0																																		
711	90	39	work-r3cv-d116csp3bw/f008/pr_evt39	0																																		
711	90	4	work-r3cv-d116csp3bw/f008/pr_evt4	0																																		
711	90	40	work-r3cv-d116csp3bw/f008/pr_evt40	0																																		
711	90	41	work-r3cv-d116csp3bw/f008/pr_evt41	0																																		
711	90	43	work-r3cv-d116csp3bw/f008/pr_evt43	0																																		
711	90	44	work-r3cv-d116csp3bw/f008/pr_evt44	0																																		
711	90	49	work-r3cv-d116csp3bw/f008/pr_evt49	0																																		
711	90	6	work-r3cv-d116csp3bw/f008/pr_evt6	1	14	7	197	422.84	0.20456	0.19799	0.015228	0	0.088811	0.010152	0	0	0.96664	1133	0	0.081218	0	0	0.25346	0	0	197	0.0050761	0.0050761	0.25726	0	0	197	0.0050761	0.0050761	0.25319	0	0	197
715	59	1	work-r3cv-d116csp3bw/f009/pr_evt1	0																																		
715	59	14	work-r3cv-d116csp3bw/f009/pr_evt14	0																																		
715	59	28	work-r3cv-d116csp3bw/f009/pr_evt28	0																																		
715	59	3	work-r3cv-d116csp3bw/f009/pr_evt3	1	6	5	282	712.27	0.087433	0.25527	0.06383	0	0.28088	0.024823	4.2119	3	0.51134	3587	0.10638	0.12057	0.024823	0.0070922	0.2536	0	0	282	0.014184	0.010638	0.24376	0	0	282	0.0071685	0.0071685	0.24632	0	0.010638	279
715	59	31	work-r3cv-d116csp3bw/f009/pr_evt31	1	24	32	902	5114.5	0.12356	0.24031	0.033259	0	0.28546	0.015521	0.58657	3	0.45499	11008	0.026608	0.10421	0.0022198	0.0011099	0.24388	0	0.0011086	901	0.013378	0.012263	0.23592	0	0.0055432	897	0.0044543	0.0022272	0.24496	0	0.0044346	898
715	59	40	work-r3cv-d116csp3bw/f009/pr_evt40	0																																		
715	59	47	work-r3cv-d116csp3bw/f009/pr_evt47	0																																		
715	59	5	work-r3cv-d116csp3bw/f009/pr_evt5	1	16	9	314	1677.7	0.087112	0.12068	0	0	0.089828	0	0	0	0.98214	1642	0.0063694	0.057325	0	0	0.24832	0	0	314	0	0	0.24553	0	0	314	0	0	0.24124	0	0.0031847	313
715	59	50	work-r3cv-d116csp3bw/f009/pr_evt50	0																																		
715	59	6	work-r3cv-d116csp3bw/f009/pr_evt6	0																																		
715	59	7	work-r3cv-d116csp3bw/f009/pr_evt7	1	1	3	272	591.42	0.017447	0.089538	0	0	0.060548	0	0	0	1	1479	0	0.022059	0	0	0.2596	0	0	272	0	0	0.23912	0	0	272	0	0	0.15768	0	0	272
715	59	9	work-r3cv-d116csp3bw/f009/pr_evt9	0																																		
713	35	12	work-r3cv-d116csp3bw/f010/pr_evt12	0																																		
713	35	17	work-r3cv-d116csp3bw/f010/pr_evt17	1	4	2	160	353.78	0.086832	0.071502	0	0	0.060295	0	0	0	1	858	0	0.01875	0	0	0.23393	0	0	160	0	0	0.25248	0	0	160	0	0	0.24775	0	0.0625	150
713	35	18	work-r3cv-d116csp3bw/f010/pr_evt18	1	13	14	519	1971.7	0.22314	0.33883	0.015414	0	0.17142	0.0019268	0.50718	1	0.80722	3987	0.013487	0.13295	0	0	0.23798	0	0	519	0.0096339	0.0019268	0.27295	0	0	519	0.0057915	0.0019305	0.25142	0	0.0019268	518
713	35	3	work-r3cv-d116csp3bw/f010/pr_evt3	0																																		
713	35	46	work-r3cv-d116csp3bw/f010/pr_evt46	0																																		
713	35	9	work-r3cv-d116csp3bw/f010/pr_evt9	0																																		
719	19	1	work-r3cv-d116csp3bw/f011/pr_evt1	0																																		
719	19	10	work-r3cv-d116csp3bw/f011/pr_evt10	0																																		
719	19	21	work-r3cv-d116csp3bw/f011/pr_evt21	0																																		
719	19	25	work-r3cv-d116csp3bw/f011/pr_evt25	0																																		
719	19	28	work-r3cv-d116csp3bw/f011/pr_evt28	0																																		
719	19	30	work-r3cv-d116csp3bw/f011/pr_evt30	1	1	2	404	702.46	0.020913	0.427	0	0	0.1631	0.0024752	0	0	0.92432	2870	0.012376	0.014851	0	0	0.25235	0	0	404	0.0024752	0.0024752	0.24814	0	0	404	0	0	0.23436	0	0.012376	399
719	19	35	work-r3cv-d116csp3bw/f011/pr_evt35	0																																		
719	19	38	work-r3cv-d116csp3bw/f011/pr_evt38	0																																		
719	19	41	work-r3cv-d116csp3bw/f011/pr_evt41	1	8	16	294	1290.3	0.22837	0.35826	0.14626	0.0068027	0.26704	0.030612	1.55	2	0.7638	2394	0.054422	0.2585	0.017123	0.010274	0.26487	0	0.0068027	292	0.054608	0.027304	0.27508	0	0.0034014	293	0.0034014	0	0.24218	0	0	294
719	19	42	work-r3cv-d116csp3bw/f011/pr_evt42	0																																		
719	19	44	work-r3cv-d116csp3bw/f011/pr_evt44	1	19	1	250	292.58	0.28263	0.28263	0	0	0.089483	0.004	0	0	0.99784	1385	0	0	0.004	0.004	0.25657	0	0	250	0.004	0.004	0.18799	0	0	250	0.004	0.004	0.26659	0	0	250
719	19	46	work-r3cv-d116csp3bw/f011/pr_evt46	0																																		
719	19	50	work-r3cv-d116csp3bw/f011/pr_evt50	1	12	7	464	1322.7	0.31679	0.079721	0.010776	0	0.10967	0	0	0	0.96934	2849	0.0086207	0.040948	0	0	0.22871	0	0	464	0	0	0.25642	0	0.0043103	462	0	0	0.24861	0	0.0043103	462
719	19	8	work-r3cv-d116csp3bw/f011/pr_evt8	1	140	79	1805	8370.7	0.30204	0.4436	0.065928	0.001662	0.21415	0.028255	1.9114	16	0.63076	17091	0.05928	0.16731	0.011634	0.0094183	0.25472	0.0022161	0	1805	0.02059	0.012243	0.25401	0.0022259	0.0044321	1797	0.01343	0.0089536	0.24682	0.0022384	0.0099723	1787
