run	subrun	event	dir	has	main_cid	n_union	rows	len_cm	uncov	uncov_union	P1	P1_2	ridge_med	P2	P3	holes	P4	img_pts	qneg	wig1	R2D_U	R2Dpm1_U	med_d_U	noslice_U	dead_U	nlive_U	R2D_V	R2Dpm1_V	med_d_V	noslice_V	dead_V	nlive_V	R2D_W	R2Dpm1_W	med_d_W	noslice_W	dead_W	nlive_W
300	20	4754	work-r3nue-d116tfull/f001/pr_evt4754	1	20	45	705	3974.9	0.27449	0.36247	0.096454	0.0014184	0.27629	0.043972	2.0126	8	0.70889	6401	0.079433	0.25106	0.019858	0.017021	0.22572	0	0	705	0.021552	0.015805	0.25093	0	0.012766	696	0.022727	0.011364	0.22843	0	0.0014184	704
300	20	6354	work-r3nue-d116tfull/f001/pr_evt6354	1	19	26	385	2124.4	0.29718	0.26996	0.031169	0	0.26337	0.031169	0.47073	1	0.8193	2351	0.028571	0.28831	0.0051948	0.0025974	0.24938	0	0	385	0.020779	0.025974	0.26537	0.0077922	0	385	0.0025974	0.0025974	0.23311	0	0	385
300	20	7096	work-r3nue-d116tfull/f001/pr_evt7096	1	18	17	231	2369.7	0.29404	0.16424	0.069264	0	0.26185	0.012987	0	0	0.81675	1722	0	0.22944	0	0	0.24034	0	0	231	0.012987	0.012987	0.28896	0	0	231	0.004329	0	0.22961	0	0	231
300	20	7361	work-r3nue-d116tfull/f001/pr_evt7361	1	6	29	409	1567.9	0.19927	0.44146	0.07824	0	0.30093	0.01467	1.2756	2	0.85615	2701	0.051345	0.29829	0.00978	0.002445	0.23727	0.002445	0	409	0.01956	0.00978	0.26489	0.002445	0	409	0.0049383	0	0.19943	0.0024691	0.00978	405
300	20	807	work-r3nue-d116tfull/f001/pr_evt807	1	3	82	1321	5562.6	0.28619	0.46811	0.12491	0.006813	0.40988	0.048448	1.9775	11	0.51534	14271	0.08327	0.29447	0.026495	0.012869	0.27857	0	0	1321	0.042879	0.027565	0.25836	0	0.011355	1306	0.020721	0.009977	0.24572	0	0.013626	1303
300	20	9269	work-r3nue-d116tfull/f001/pr_evt9269	1	9	43	479	2564.2	0.15876	0.2303	0.012526	0	0.16444	0.012526	0.38998	1	0.97391	2315	0.037578	0.25887	0.0083507	0.0041754	0.26444	0	0	479	0.006263	0.006263	0.23017	0	0	479	0.0041754	0.0020877	0.22979	0	0	479
295	70	10348	work-r3nue-d116tfull/f002/pr_evt10348	1	14	11	67	612.51	0.23315	0.26934	0.029851	0	0.23273	0	0	0	0.86398	315	0	0.37313	0	0	0.37541	0	0	67	0	0	0.25414	0	0	67	0	0	0.17477	0	0	67
295	70	10608	work-r3nue-d116tfull/f002/pr_evt10608	1	7	7	232	533.62	0.26735	0.40238	0.030172	0	0.18024	0	0	0	0.92011	1647	0	0.15517	0	0	0.23888	0	0	232	0	0	0.23891	0	0	232	0	0	0.23889	0	0.0043103	231
295	70	10953	work-r3nue-d116tfull/f002/pr_evt10953	1	3	13	345	1108.7	0.25916	0.48656	0.12174	0.0028986	0.42638	0.06087	4.5098	5	0.75882	2813	0.11304	0.23188	0.034783	0.031884	0.26209	0.0028986	0	345	0.032544	0.026627	0.24147	0.0029586	0.02029	338	0.0091463	0	0.28333	0.0030488	0.049275	328
295	70	12474	work-r3nue-d116tfull/f002/pr_evt12474	1	6	9	258	827.3	0.29731	0.39338	0.069767	0	0.24537	0.011628	2.4175	2	0.91796	1563	0.03876	0.21705	0.0077519	0.003876	0.24225	0	0	258	0.011628	0.0077519	0.26147	0.003876	0	258	0.003876	0	0.2026	0	0	258
295	70	1855	work-r3nue-d116tfull/f002/pr_evt1855	1	17	10	217	591.17	0.1035	0.49817	0.064516	0	0.21751	0.0092166	1.6916	1	0.95337	1357	0.069124	0.18433	0.0046083	0	0.22608	0	0	217	0.0092166	0.0046083	0.26639	0	0	217	0.0046083	0.0046083	0.26115	0	0	217
295	70	2925	work-r3nue-d116tfull/f002/pr_evt2925	1	11	47	1217	6581.1	0.22724	0.35433	0.086278	0.0032868	0.42763	0.032046	2.2793	15	0.23372	25762	0.096138	0.23336	0.021364	0.013969	0.25076	0	0	1217	0.032046	0.018899	0.27306	0	0	1217	0.009061	0.00082372	0.26296	0	0.0024651	1214
295	70	4226	work-r3nue-d116tfull/f002/pr_evt4226	1	6	31	658	3362.3	0.29287	0.3184	0.079027	0	0.25276	0.018237	1.1897	4	0.91459	4442	0.042553	0.23708	0.016717	0.006079	0.26833	0	0	658	0.018237	0.012158	0.26033	0	0	658	0.0045732	0.0015244	0.24103	0	0.0030395	656
295	70	5418	work-r3nue-d116tfull/f002/pr_evt5418	1	18	39	614	2761.9	0.101	0.32819	0.096091	0.0016287	0.37754	0.021173	1.4483	4	0.85109	4408	0.052117	0.33225	0.016287	0.013029	0.25043	0	0	614	0.016287	0.011401	0.26281	0	0	614	0.019544	0.009772	0.25824	0	0	614
293	43	10202	work-r3nue-d116tfull/f003/pr_evt10202	1	88	52	1263	4150.3	0.48532	0.3326	0.090261	0.0015835	0.33261	0.042755	1.4457	6	0.78264	10318	0.059382	0.20823	0.030135	0.014274	0.25237	0.001586	0.0015835	1261	0.024564	0.01981	0.26902	0.0015848	0.00079177	1262	0.020619	0.013481	0.25853	0.001586	0.0015835	1261
293	43	4013	work-r3nue-d116tfull/f003/pr_evt4013	1	32	22	424	1694.2	0.23839	0.43112	0.10142	0	0.39281	0.028302	0.59025	1	0.92148	2465	0.054245	0.35142	0.03066	0.021226	0.28225	0.009434	0	424	0.016509	0.0070755	0.25797	0	0	424	0.0070755	0.0023585	0.21577	0	0	424
293	43	5521	work-r3nue-d116tfull/f003/pr_evt5521	1	21	44	778	3953.1	0.2716	0.46167	0.070694	0	0.34633	0.026992	0.25297	1	0.81374	6062	0.034704	0.27121	0.021851	0.0089974	0.25962	0	0	778	0.031169	0.019481	0.26329	0	0.010283	770	0.0090206	0.0012887	0.24933	0	0.0025707	776
293	43	6406	work-r3nue-d116tfull/f003/pr_evt6406	1	21	19	444	2547.7	0.07421	0.20578	0.015766	0	0.22428	0.0045045	0.78501	2	0.6359	3559	0.033784	0.22973	0.0022523	0.0022523	0.23516	0.0067568	0	444	0.013514	0.0045045	0.24522	0.0067568	0	444	0.0022523	0.0022523	0.21567	0.0067568	0	444
293	43	6940	work-r3nue-d116tfull/f003/pr_evt6940	0																																		
293	43	8667	work-r3nue-d116tfull/f003/pr_evt8667	1	7	35	1156	4822	0.25295	0.43233	0.15571	0.010381	0.51338	0.022491	3.9403	19	0.34446	25391	0.11246	0.23529	0.033718	0.0088731	0.25606	0	0.025087	1127	0.03125	0.010417	0.26822	0	0.0034602	1152	0.01477	0.004344	0.23974	0	0.0043253	1151
293	43	9787	work-r3nue-d116tfull/f003/pr_evt9787	0																																		
299	79	10050	work-r3nue-d116tfull/f004/pr_evt10050	1	22	58	518	3574.5	0.20893	0.28641	0.034749	0	0.21428	0.015444	2.7976	10	0.90313	2586	0.11197	0.29537	0.007722	0.003861	0.25644	0	0	518	0.021236	0.011583	0.27918	0.0019305	0	518	0.0057915	0	0.20766	0.0019305	0	518
299	79	10170	work-r3nue-d116tfull/f004/pr_evt10170	1	5	54	1167	4509.6	0.46516	0.47392	0.067695	0	0.37385	0.045416	5.9872	27	0.46603	14866	0.1611	0.23736	0.047986	0.008569	0.27217	0	0	1167	0.062715	0.020619	0.27872	0	0.0025707	1164	0.033708	0.017286	0.25299	0	0.008569	1157
299	79	11098	work-r3nue-d116tfull/f004/pr_evt11098	1	16	17	248	1525.6	0.15942	0.22226	0.10081	0.0080645	0.32201	0.024194	0	0	0.80899	2027	0.020161	0.23387	0.020243	0.020243	0.26525	0	0.0040323	247	0.0080645	0.0040323	0.26874	0	0	248	0.0041667	0	0.2779	0	0.032258	240
299	79	11396	work-r3nue-d116tfull/f004/pr_evt11396	1	3	24	341	1706.3	0.2567	0.22019	0.061584	0	0.33092	0	1.1721	2	0.8486	2584	0.041056	0.32258	0.0029326	0	0.27843	0	0	341	0	0	0.26525	0	0	341	0.0029499	0	0.22346	0	0.0058651	339
299	79	3117	work-r3nue-d116tfull/f004/pr_evt3117	1	8	41	914	3261.3	0.29635	0.44973	0.13676	0.0087527	0.49039	0.040481	3.3729	11	0.68619	12007	0.094092	0.26915	0.025556	0.021111	0.24793	0	0.015317	900	0.030067	0.020045	0.27484	0	0.017505	898	0.0076839	0.0010977	0.23234	0	0.0032823	911
299	79	35	work-r3nue-d116tfull/f004/pr_evt35	0																																		
299	79	3677	work-r3nue-d116tfull/f004/pr_evt3677	1	6	36	621	2334.8	0.24972	0.31103	0.14654	0.012882	0.44235	0.05475	1.7132	4	0.73628	5534	0.075684	0.35266	0.045603	0.029316	0.26846	0	0.011272	614	0.040258	0.025765	0.29564	0	0	621	0.0032362	0.0016181	0.26345	0	0.0048309	618
299	79	4148	work-r3nue-d116tfull/f004/pr_evt4148	1	17	49	733	4161.2	0.46971	0.32908	0.077763	0.013643	0.27977	0.04502	1.6822	7	0.76232	5249	0.05457	0.25784	0.034106	0.027285	0.25735	0.0068213	0	733	0.021828	0.013643	0.27899	0.005457	0	733	0.0095759	0.005472	0.25239	0.005472	0.0027285	731
299	79	434	work-r3nue-d116tfull/f004/pr_evt434	1	72	37	352	2315.6	0.26877	0.20254	0.076705	0.0056818	0.19366	0.017045	1.2955	3	0.95425	1875	0.090909	0.26136	0.0085227	0	0.24698	0.0056818	0	352	0.017241	0.011494	0.23086	0.0057471	0.011364	348	0.0085714	0.0028571	0.23106	0.0057143	0.0056818	350
299	79	8387	work-r3nue-d116tfull/f004/pr_evt8387	1	23	14	331	982.38	0.21136	0.28755	0.018127	0	0.25555	0.015106	3.0538	3	0.72098	2104	0.066465	0.1571	0.018127	0.0090634	0.26153	0	0	331	0.015106	0.0090634	0.24138	0	0	331	0.0030581	0.0030581	0.24415	0	0.012085	327
299	79	8781	work-r3nue-d116tfull/f004/pr_evt8781	1	35	14	189	718.23	0.23009	0.2992	0.058201	0	0.29986	0.037037	5.5693	4	0.931	1127	0.13228	0.22751	0.015873	0.005291	0.27273	0	0	189	0.005291	0.005291	0.20335	0	0	189	0.031746	0.026455	0.18372	0	0	189
299	79	8931	work-r3nue-d116tfull/f004/pr_evt8931	1	19	53	813	4095.3	0.17253	0.41224	0.12669	0	0.40261	0.03075	1.9535	8	0.6082	8179	0.094711	0.27798	0.01722	0.0098401	0.259	0	0	813	0.03198	0.01968	0.26429	0	0	813	0.01358	0.0037037	0.23996	0	0.00369	810
298	31	12070	work-r3nue-d116tfull/f005/pr_evt12070	1	5	57	1200	4665.3	0.37777	0.45895	0.115	0.0033333	0.41734	0.0275	3.4296	16	0.45222	17322	0.096667	0.26333	0.021667	0.01	0.26681	0.00083333	0	1200	0.034253	0.012369	0.27253	0	0.12417	1051	0.028452	0.010042	0.26134	0	0.0041667	1195
298	31	12307	work-r3nue-d116tfull/f005/pr_evt12307	1	4	11	383	1195.2	0.20009	0.38731	0.099217	0	0.43399	0.023499	4.1833	5	0.44801	4755	0.08094	0.27415	0.031332	0	0.22616	0	0	383	0.025281	0.002809	0.27537	0	0.070496	356	0.033943	0.020888	0.26016	0	0	383
298	31	4501	work-r3nue-d116tfull/f005/pr_evt4501	1	10	29	879	3562	0.26702	0.30186	0.12969	0.020478	0.42468	0.046644	5.3341	19	0.472	14234	0.13879	0.21729	0.027304	0.01934	0.26122	0.0068259	0	879	0.019384	0.013683	0.25851	0.0068415	0.0022753	877	0.028506	0.009122	0.26446	0.0068415	0.0022753	877
298	31	4862	work-r3nue-d116tfull/f005/pr_evt4862	1	10	22	271	1261.8	0.21349	0.29556	0.03321	0	0.16966	0.0369	2.3776	3	0.88166	1671	0.059041	0.16605	0.01107	0.01107	0.27359	0.00369	0	271	0.00369	0.00369	0.23217	0.0073801	0	271	0.02952	0.02583	0.23211	0.00369	0	271
298	31	5572	work-r3nue-d116tfull/f005/pr_evt5572	1	8	7	489	1668.8	0.24566	0.37101	0.06135	0.00818	0.17936	0.01227	2.397	4	0.5045	5167	0.0409	0.09816	0.00409	0.002045	0.20861	0.00818	0	489	0.010225	0.002045	0.23992	0.00818	0	489	0.002045	0	0.25089	0.00818	0	489
298	31	7849	work-r3nue-d116tfull/f005/pr_evt7849	1	13	42	254	3568.7	0.056776	0.088148	0.019685	0	0.14103	0.003937	1.1208	4	1	893	0.11811	0.3189	0.003937	0	0.24676	0	0	254	0.003937	0.003937	0.26793	0	0	254	0	0	0.16309	0	0	254
298	31	8903	work-r3nue-d116tfull/f005/pr_evt8903	1	20	10	73	311.96	0.15987	0.38883	0.027397	0	0.29259	0.027397	0	0	0.92566	477	0	0.24658	0.013699	0	0.22115	0	0	73	0.027397	0.027397	0.21109	0	0	73	0.014085	0	0.25858	0	0.027397	71
297	58	10377	work-r3nue-d116tfull/f006/pr_evt10377	1	7	19	359	1599.3	0.28549	0.51334	0.061281	0	0.32555	0.050139	0	0	0.83315	2266	0.027855	0.29248	0.033426	0.013928	0.25912	0	0	359	0.044818	0.036415	0.25263	0	0.005571	357	0.012048	0.0090361	0.21019	0	0.075209	332
297	58	11099	work-r3nue-d116tfull/f006/pr_evt11099	1	15	63	1479	6158.3	0.33307	0.49301	0.1048	0.0094659	0.38539	0.055443	2.2733	14	0.59864	16328	0.081136	0.27045	0.029074	0.018256	0.252	0.0060852	0	1479	0.043324	0.03054	0.26224	0.006392	0.048005	1408	0.016249	0.0047393	0.25594	0.0060934	0.0013523	1477
297	58	1179	work-r3nue-d116tfull/f006/pr_evt1179	1	12	82	1220	6592.6	0.28293	0.28742	0.10246	0.0065574	0.36369	0.054918	2.4269	16	0.3795	16164	0.094262	0.27869	0.022951	0.012295	0.26808	0.0016393	0	1220	0.051639	0.035246	0.25532	0.0016393	0	1220	0.019786	0.012366	0.27076	0.0016488	0.0057377	1213
297	58	12226	work-r3nue-d116tfull/f006/pr_evt12226	1	24	52	664	3281.9	0.24171	0.30574	0.046687	0.0075301	0.27834	0.049699	1.5235	5	0.78837	5107	0.079819	0.26657	0.033133	0.027108	0.26566	0.0060241	0	664	0.022624	0.015083	0.2477	0.0060332	0.001506	663	0.030211	0.02568	0.27314	0.0060423	0.003012	662
297	58	5522	work-r3nue-d116tfull/f006/pr_evt5522	1	10	26	273	1447.8	0.15649	0.32861	0.047619	0	0.27502	0.021978	3.4535	5	0.42365	3350	0.13919	0.28571	0.003663	0.003663	0.21671	0	0	273	0.025735	0.022059	0.25175	0	0.003663	272	0.011152	0.0074349	0.23448	0	0.014652	269
295	65	10036	work-r3nue-d116tfull/f007/pr_evt10036	1	21	5	54	667.66	0.056942	0.20229	0	0	0.23413	0	0	0	1	242	0	0.22222	0	0	0.24592	0	0	54	0	0	0.2008	0.018519	0	54	0	0	0.22115	0	0	54
295	65	10796	work-r3nue-d116tfull/f007/pr_evt10796	1	134	37	593	2415.5	0.69658	0.39571	0.12648	0.0067454	0.44363	0.047218	2.07	5	0.64614	5697	0.060708	0.30691	0.028668	0.025295	0.26501	0	0	593	0.030354	0.013491	0.25375	0	0	593	0.01855	0.0084317	0.27453	0	0	593
295	65	1798	work-r3nue-d116tfull/f007/pr_evt1798	1	8	35	610	2790.4	0.30464	0.26937	0.029508	0.0016393	0.18519	0.013115	2.1502	6	0.75667	4982	0.062295	0.23607	0.022951	0.0065574	0.22977	0	0	610	0.0098847	0.0049423	0.25464	0.0032949	0.004918	607	0.0098361	0.0016393	0.24621	0	0	610
295	65	2307	work-r3nue-d116tfull/f007/pr_evt2307	1	12	30	379	1593.7	0.17835	0.32667	0.036939	0	0.24176	0.01847	2.5099	4	0.93461	2156	0.063325	0.35092	0.015831	0.013193	0.24946	0	0	379	0.005277	0.005277	0.27867	0	0	379	0.0026385	0	0.23663	0	0	379
295	65	2538	work-r3nue-d116tfull/f007/pr_evt2538	1	22	12	351	920.42	0.30323	0.30039	0.19088	0.025641	0.51721	0.051282	7.6052	7	0.75622	2890	0.14245	0.23647	0.011527	0	0.25589	0.011527	0.011396	347	0.037037	0.031339	0.28136	0.011396	0	351	0.037464	0.028818	0.28081	0.011527	0.011396	347
295	65	363	work-r3nue-d116tfull/f007/pr_evt363	1	3	1	141	290.53	0.24567	0.24567	0.028369	0	0.11079	0.0070922	0	0	0.92196	966	0.0070922	0.10638	0	0	0.29194	0.028571	0.0070922	140	0	0	0.2524	0	0	141	0.0097087	0	0.20699	0	0.2695	103
295	65	3681	work-r3nue-d116tfull/f007/pr_evt3681	1	7	6	266	761.36	0.077302	0.25145	0.037594	0	0.19388	0.0037594	2.6269	2	0.71212	2164	0.067669	0.1203	0.0037594	0	0.23039	0	0	266	0.033835	0.0037594	0.27115	0	0	266	0	0	0.25436	0	0.011278	263
295	65	5969	work-r3nue-d116tfull/f007/pr_evt5969	1	12	46	1150	5623.5	0.288	0.39032	0.11913	0.0052174	0.41234	0.045217	4.9791	28	0.49499	15359	0.16696	0.26696	0.026957	0.013913	0.26347	0	0	1150	0.039683	0.025573	0.25657	0	0.013913	1134	0.026132	0.0078397	0.26401	0	0.0017391	1148
295	65	5981	work-r3nue-d116tfull/f007/pr_evt5981	1	18	11	420	1792.4	0.22232	0.3006	0.028571	0	0.34643	0.0071429	2.2317	4	0.42994	7048	0.057143	0.20476	0.0095238	0.0071429	0.25186	0	0	420	0.0071429	0	0.25514	0	0	420	0.0024096	0	0.21442	0	0.011905	415
295	65	728	work-r3nue-d116tfull/f007/pr_evt728	1	16	7	130	430.99	0.02201	0.097676	0.030769	0	0.24457	0.015385	2.3203	1	0.42142	916	0.061538	0.1	0.015385	0.015385	0.24729	0	0	130	0	0	0.27366	0	0	130	0.0076923	0	0.29246	0	0	130
295	65	81	work-r3nue-d116tfull/f007/pr_evt81	1	18	53	671	3617.5	0.28657	0.30565	0.11624	0.0029806	0.32501	0.035768	1.3822	5	0.57338	7627	0.062593	0.33979	0.029806	0.011923	0.24844	0	0	671	0.023845	0.010432	0.23676	0	0	671	0.028316	0.013413	0.26888	0	0	671
295	65	8475	work-r3nue-d116tfull/f007/pr_evt8475	1	1	13	274	1365.9	0.29815	0.1641	0.10219	0	0.24103	0.014599	0	0	0.74995	2439	0.0072993	0.25912	0.014599	0.010949	0.24486	0.0036496	0	274	0.0072993	0.0036496	0.25025	0.0036496	0	274	0.0036496	0	0.26755	0.0036496	0	274
295	65	8837	work-r3nue-d116tfull/f007/pr_evt8837	1	25	18	1010	2938	0.21913	0.25086	0.16733	0.025743	0.41262	0.017822	1.7018	5	0.73648	3387	0.034653	0.071287	0.010924	0.0039722	0.25814	0.0039722	0.0029703	1007	0.011905	0.0059524	0.25546	0.0039683	0.0019802	1008	0.037624	0.0079208	0.26845	0.0039604	0	1010
295	65	8930	work-r3nue-d116tfull/f007/pr_evt8930	1	7	40	586	2750.9	0.19412	0.33791	0.068259	0	0.30019	0.010239	0.72704	2	0.7866	4431	0.046075	0.27986	0.010239	0.0051195	0.26566	0	0	586	0.0085324	0.0051195	0.2748	0	0	586	0.0034247	0	0.24754	0	0.003413	584
295	65	9067	work-r3nue-d116tfull/f007/pr_evt9067	1	16	61	1421	7479	0.28337	0.3688	0.13371	0.0035186	0.48048	0.04152	3.3427	25	0.32298	21788	0.15341	0.24771	0.021112	0.010556	0.25257	0	0	1421	0.040816	0.022519	0.27018	0	0	1421	0.021201	0.0084806	0.2348	0	0.0042224	1415
291	52	11557	work-r3nue-d116tfull/f008/pr_evt11557	1	99	19	228	918.44	0.044418	0.34291	0.10088	0	0.23505	0.04386	3.2664	3	0.9134	1204	0.065789	0.2807	0.017544	0	0.23335	0	0	228	0.057018	0.04386	0.29328	0	0	228	0	0	0.2331	0	0	228
291	52	12313	work-r3nue-d116tfull/f008/pr_evt12313	1	34	29	765	3045.4	0.36455	0.45668	0.13203	0.0078431	0.36392	0.044444	2.2986	7	0.63264	9189	0.084967	0.28366	0.028758	0.023529	0.25376	0	0	765	0.031579	0.017105	0.28555	0	0.0065359	760	0.018543	0.0039735	0.23026	0	0.013072	755
291	52	1290	work-r3nue-d116tfull/f008/pr_evt1290	1	4	12	321	943.86	0.3476	0.33057	0.27414	0.0093458	0.58977	0.012461	10.595	10	0.53703	3966	0.18069	0.24611	0.021807	0	0.27145	0	0	321	0.071651	0.012461	0.24621	0	0	321	0.0062305	0	0.21206	0	0	321
291	52	1981	work-r3nue-d116tfull/f008/pr_evt1981	1	16	12	343	1196.2	0.21377	0.37403	0.10204	0	0.28974	0.0087464	0	0	0.78075	2950	0.020408	0.20117	0.0087464	0.0058309	0.24983	0	0	343	0.0087464	0.0029155	0.2643	0	0	343	0.0087464	0.0058309	0.26171	0	0	343
291	52	2953	work-r3nue-d116tfull/f008/pr_evt2953	1	9	26	375	1619.3	0.099548	0.3033	0.072	0	0.33034	0.048	1.2351	2	0.91202	2234	0.053333	0.26133	0.034667	0.029333	0.2407	0	0	375	0.036932	0.03125	0.27492	0	0.061333	352	0.0053333	0.0053333	0.20965	0	0	375
291	52	5271	work-r3nue-d116tfull/f008/pr_evt5271	1	8	5	87	196.6	0.17334	0.53006	0	0	0.35492	0.022989	0	0	0.89565	653	0.022989	0.2069	0.011494	0.011494	0.19584	0	0	87	0.022989	0.022989	0.27678	0	0	87	0.011494	0.011494	0.23081	0	0	87
291	52	5987	work-r3nue-d116tfull/f008/pr_evt5987	1	19	30	570	2404.2	0.18416	0.21778	0.059649	0.0035088	0.26546	0.0017544	0.83187	2	0.79777	4320	0.040351	0.21404	0.0017544	0	0.25217	0	0	570	0.0052632	0	0.2302	0	0	570	0.0035088	0.0017544	0.25279	0	0	570
291	52	6321	work-r3nue-d116tfull/f008/pr_evt6321	1	57	19	201	1076.4	0.15273	0.2687	0.049751	0	0.28283	0.0199	0.92903	1	0.82806	1450	0.069652	0.26368	0.0049751	0.0049751	0.25617	0	0	201	0	0	0.22524	0	0	201	0.015385	0.015385	0.20691	0	0.029851	195
291	52	6372	work-r3nue-d116tfull/f008/pr_evt6372	1	23	6	727	1673.1	0.30409	0.47851	0.023384	0	0.2061	0.020633	1.1954	2	0.50579	8197	0.030261	0.02751	0.011004	0.0068776	0.2435	0	0	727	0.016667	0.0125	0.25089	0	0.0096286	720	0.014104	0.014104	0.26973	0	0.024759	709
291	52	7370	work-r3nue-d116tfull/f008/pr_evt7370	1	21	52	1241	5427.9	0.31628	0.52213	0.099114	0	0.37493	0.049154	1.8423	10	0.69142	11819	0.050766	0.24496	0.023368	0.0096696	0.2596	0.0056406	0	1241	0.052803	0.028432	0.26473	0.0056864	0.008058	1231	0.019465	0.0072993	0.2597	0.0056772	0.0064464	1233
291	52	8141	work-r3nue-d116tfull/f008/pr_evt8141	1	5	2	40	63.739	0.14897	0.11134	0	0	0.15756	0.05	0	0	0.99471	251	0	0.025	0.05	0.05	0.28409	0	0	40	0	0	0.22653	0	0	40	0	0	0.25121	0	0	40
291	52	9006	work-r3nue-d116tfull/f008/pr_evt9006	1	7	32	1194	3727.5	0.32557	0.44311	0.17588	0.0050251	0.49494	0.046901	6.7068	25	0.48947	17256	0.1742	0.24958	0.037131	0.019409	0.28312	0	0.0075377	1185	0.01005	0.0033501	0.24409	0	0	1194	0.049695	0.027027	0.2641	0	0.039363	1147
291	52	93	work-r3nue-d116tfull/f008/pr_evt93	1	12	34	594	3033.6	0.22986	0.23218	0.077441	0	0.20668	0.020202	0.98893	3	0.86546	3692	0.06229	0.2037	0.02862	0.016835	0.24735	0	0	594	0.0034602	0.0034602	0.24435	0	0.026936	578	0.010169	0	0.25826	0	0.006734	590
292	49	12417	work-r3nue-d116tfull/f009/pr_evt12417	1	4	40	708	2632.4	0.35617	0.4047	0.094633	0	0.39329	0.024011	3.7988	10	0.70537	7633	0.087571	0.30226	0.022599	0.011299	0.24083	0	0	708	0.022298	0.015437	0.25466	0	0.17655	583	0.0087209	0.0014535	0.23093	0	0.028249	688
292	49	3165	work-r3nue-d116tfull/f009/pr_evt3165	1	5	6	247	436.89	0.079107	0.18044	0.032389	0	0.11687	0.012146	0	0	0.89987	1708	0.012146	0.10121	0	0	0.24785	0	0	247	0	0	0.24838	0	0.27935	178	0.012195	0.012195	0.23315	0	0.0040486	246
