run	subrun	event	dir	has	main_cid	n_union	rows	len_cm	uncov	uncov_union	P1	P1_2	ridge_med	P2	P3	holes	P4	img_pts	qneg	wig1	R2D_U	R2Dpm1_U	med_d_U	noslice_U	dead_U	nlive_U	R2D_V	R2Dpm1_V	med_d_V	noslice_V	dead_V	nlive_V	R2D_W	R2Dpm1_W	med_d_W	noslice_W	dead_W	nlive_W
719	93	11	work-r3cv-d116p3bw/f082/pr_evt11	1	5	10	298	1044.3	0.021836	0.20269	0.013423	0	0.15358	0.0067114	0.95762	1	0.44044	2681	0.026846	0.073826	0.013423	0.0067114	0.23455	0	0	298	0.003367	0	0.2566	0	0.0033557	297	0	0	0.2399	0	0	298
719	93	13	work-r3cv-d116p3bw/f082/pr_evt13	1	4	12	356	1160.5	0.38117	0.34379	0.014045	0	0.11357	0.011236	0	0	0.92836	1775	0.008427	0.15169	0.014045	0.005618	0.24121	0	0	356	0.008427	0.005618	0.26371	0	0	356	0.002809	0.002809	0.21703	0	0	356
719	93	14	work-r3cv-d116p3bw/f082/pr_evt14	0																																		
719	93	15	work-r3cv-d116p3bw/f082/pr_evt15	0																																		
719	93	25	work-r3cv-d116p3bw/f082/pr_evt25	0																																		
719	93	3	work-r3cv-d116p3bw/f082/pr_evt3	1	12	1	214	248.9	0.23841	0.23841	0	0	0.059326	0	0	0	1	1215	0	0.0046729	0	0	0.24527	0	0	214	0	0	0.22847	0	0	214	0	0	0.22012	0	0	214
719	93	34	work-r3cv-d116p3bw/f082/pr_evt34	1	16	16	256	1206.6	0.0886	0.27023	0.042969	0	0.14597	0.019531	1.6576	2	0.96727	1251	0.097656	0.19531	0.015625	0.0078125	0.26991	0.011719	0	256	0.019608	0.0039216	0.27238	0.011765	0.0039062	255	0	0	0.26101	0.019841	0.015625	252
719	93	41	work-r3cv-d116p3bw/f082/pr_evt41	0																																		
719	93	42	work-r3cv-d116p3bw/f082/pr_evt42	0																																		
719	93	44	work-r3cv-d116p3bw/f082/pr_evt44	0																																		
719	93	7	work-r3cv-d116p3bw/f082/pr_evt7	0																																		
715	80	13	work-r3cv-d116p3bw/f083/pr_evt13	0																																		
715	80	15	work-r3cv-d116p3bw/f083/pr_evt15	0																																		
