run	subrun	event	dir	has	main_cid	n_union	rows	len_cm	uncov	uncov_union	P1	P1_2	ridge_med	P2	P3	holes	P4	img_pts	qneg	wig1	R2D_U	R2Dpm1_U	med_d_U	noslice_U	dead_U	nlive_U	R2D_V	R2Dpm1_V	med_d_V	noslice_V	dead_V	nlive_V	R2D_W	R2Dpm1_W	med_d_W	noslice_W	dead_W	nlive_W
717	99	24	work-r3cv-d116cs/f144/pr_evt24	1	6	3	321	575.01	0.0058526	0.24678	0.0093458	0	0.054104	0.0031153	0	0	1	1627	0	0.0093458	0.0031153	0.0031153	0.22162	0	0	321	0.0031153	0.0031153	0.24096	0	0	321	0	0	0.24324	0	0	321
717	99	27	work-r3cv-d116cs/f144/pr_evt27	1	9	9	70	496.65	0.39052	0.37904	0.085714	0	0.2973	0.028571	2.0135	1	0.39013	635	0.11429	0.25714	0	0	0.21971	0	0	70	0.057143	0.028571	0.29144	0	0	70	0	0	0.15819	0	0	70
717	99	31	work-r3cv-d116cs/f144/pr_evt31	1	1	12	84	455.2	0.0085439	0.085177	0	0	0.12138	0.011905	0	0	1	315	0.047619	0.27381	0	0	0.23137	0.011905	0	84	0	0.0125	0.19354	0.0125	0.047619	80	0	0	0.19357	0.011905	0	84
717	99	43	work-r3cv-d116cs/f144/pr_evt43	0																																		
717	99	47	work-r3cv-d116cs/f144/pr_evt47	1	12	14	420	1168.9	0.01941	0.13553	0.033333	0	0.20678	0	2.5664	3	0.79746	2667	0.085714	0.12381	0	0	0.25252	0	0	420	0	0	0.24807	0	0.042857	402	0	0	0.1942	0	0	420
713	67	16	work-r3cv-d116cs/f145/pr_evt16	0																																		
713	67	2	work-r3cv-d116cs/f145/pr_evt2	0																																		
713	67	21	work-r3cv-d116cs/f145/pr_evt21	0																																		
713	67	31	work-r3cv-d116cs/f145/pr_evt31	1	96	77	1244	5286.3	0.40148	0.26133	0.069936	0.0096463	0.26903	0.04582	0.75668	4	0.77594	9511	0.044212	0.2717	0.041363	0.03163	0.25387	0.00081103	0.0088424	1233	0.02492	0.016881	0.24289	0.00080386	0	1244	0.011272	0.0088567	0.24383	0.00080515	0.0016077	1242
713	67	34	work-r3cv-d116cs/f145/pr_evt34	1	18	4	157	417.41	0.38674	0.30933	0.038217	0	0.14788	0.012739	0	0	0.96086	816	0.025478	0.076433	0.0063694	0	0.20772	0	0	157	0.0063694	0.0063694	0.2612	0	0	157	0.025478	0.0063694	0.24621	0	0	157
713	67	36	work-r3cv-d116cs/f145/pr_evt36	1	10	4	83	304.1	0.12345	0.28701	0.072289	0	0.12238	0	0	0	0.99551	400	0.024096	0.084337	0	0	0.24731	0	0	83	0	0	0.24509	0	0.15663	70	0	0	0.26951	0	0	83
713	67	4	work-r3cv-d116cs/f145/pr_evt4	0																																		
713	67	42	work-r3cv-d116cs/f145/pr_evt42	0																																		
713	67	46	work-r3cv-d116cs/f145/pr_evt46	1	15	2	210	348.53	0.21028	0.37913	0.080952	0	0.28472	0.038095	5.7383	2	0.66755	1952	0.1	0.071429	0.028571	0.0047619	0.25862	0	0	210	0.052381	0.033333	0.25137	0	0	210	0.052632	0.023923	0.25147	0	0.0047619	209
713	67	5	work-r3cv-d116cs/f145/pr_evt5	0																																		
713	67	6	work-r3cv-d116cs/f145/pr_evt6	0																																		
713	67	7	work-r3cv-d116cs/f145/pr_evt7	1	19	6	242	821.44	0.31439	0.065386	0.028926	0	0.10478	0	1.2174	1	0.98489	1301	0.049587	0.16116	0	0	0.25699	0	0	242	0.0041322	0	0.25881	0	0	242	0	0	0.23567	0	0	242
720	20	17	work-r3cv-d116cs/f146/pr_evt17	1	15	10	431	1261.3	0.31697	0.10301	0.037123	0	0.24667	0.0023202	0.79286	1	0.6649	4378	0.018561	0.083527	0	0	0.26071	0	0	431	0	0	0.27121	0	0.0092807	427	0.006993	0.002331	0.2728	0	0.0046404	429
720	20	18	work-r3cv-d116cs/f146/pr_evt18	0																																		
720	20	19	work-r3cv-d116cs/f146/pr_evt19	0																																		
720	20	23	work-r3cv-d116cs/f146/pr_evt23	0																																		
720	20	24	work-r3cv-d116cs/f146/pr_evt24	0																																		
720	20	33	work-r3cv-d116cs/f146/pr_evt33	1	6	8	240	677.83	0.052454	0.29795	0	0	0.17212	0.0041667	1.4753	1	0.78378	1963	0.025	0.0625	0.0042017	0	0.23297	0	0.0083333	238	0.0041841	0.0041841	0.24363	0	0.0041667	239	0	0	0.24491	0	0.0875	219
