run	subrun	event	dir	has	main_cid	n_union	rows	len_cm	uncov	uncov_union	P1	P1_2	ridge_med	P2	P3	holes	P4	img_pts	qneg	wig1	R2D_U	R2Dpm1_U	med_d_U	noslice_U	dead_U	nlive_U	R2D_V	R2Dpm1_V	med_d_V	noslice_V	dead_V	nlive_V	R2D_W	R2Dpm1_W	med_d_W	noslice_W	dead_W	nlive_W
295	89	3874	work-r3nue-d116cs/f139/pr_evt3874	1	11	15	280	1255.8	0.18941	0.20252	0.060714	0	0.29618	0.010714	1.5926	2	0.79913	2205	0.042857	0.27143	0.0035714	0.0035714	0.21795	0	0	280	0.021583	0.0071942	0.2107	0	0.0071429	278	0	0	0.24856	0	0.014286	276
295	89	4129	work-r3nue-d116cs/f139/pr_evt4129	1	4	41	605	1988.1	0.42798	0.5401	0.18347	0.018182	0.45187	0.06281	4.024	8	0.33597	10123	0.084298	0.30413	0.044628	0.029752	0.24819	0	0	605	0.04386	0.017544	0.26457	0	0.24628	456	0.064463	0.034711	0.24868	0	0	605
295	89	5591	work-r3nue-d116cs/f139/pr_evt5591	1	8	15	280	1158.2	0.1663	0.2779	0	0	0.099407	0.0071429	2.5903	3	0.98804	1333	0.05	0.14286	0.0071429	0	0.20704	0.0071429	0	280	0.004329	0.004329	0.24293	0.008658	0.175	231	0.0035714	0.0035714	0.30161	0.0071429	0	280
295	89	6721	work-r3nue-d116cs/f139/pr_evt6721	1	11	2	328	629.74	0.059651	0.049368	0.0030488	0	0.15459	0	0	0	0.99549	1937	0	0.033537	0	0	0.2329	0	0	328	0	0	0.25697	0	0	328	0	0	0.2544	0	0.0030488	327
295	89	7816	work-r3nue-d116cs/f139/pr_evt7816	1	19	26	254	1453.3	0.26881	0.28637	0.031496	0.003937	0.20176	0.031496	0	0	0.97678	1275	0.027559	0.27165	0.023622	0.019685	0.25209	0.003937	0	254	0.01875	0.01875	0.22343	0	0.37008	160	0.023622	0.019685	0.26554	0	0	254
295	89	8675	work-r3nue-d116cs/f139/pr_evt8675	1	13	38	825	3648.4	0.23107	0.29313	0.088485	0.0048485	0.27418	0.033939	1.9187	7	0.57146	9258	0.044848	0.21212	0.01836	0.01224	0.25284	0	0.009697	817	0.030504	0.025199	0.24513	0	0.086061	754	0.010909	0.0024242	0.24172	0	0	825
295	89	8736	work-r3nue-d116cs/f139/pr_evt8736	1	12	31	594	2216.7	0.18387	0.2646	0.10606	0.003367	0.3453	0.037037	1.8045	4	0.77492	4691	0.040404	0.27273	0.016835	0.0084175	0.22969	0	0	594	0.038786	0.025295	0.24336	0	0.0016835	593	0.020236	0.0033727	0.2613	0	0.0016835	593
300	34	12406	work-r3nue-d116cs/f140/pr_evt12406	1	14	36	697	2671.8	0.28516	0.34716	0.10043	0.0057389	0.40783	0.060258	2.6199	7	0.43453	12419	0.071736	0.27834	0.022956	0.012912	0.26502	0	0	697	0.043042	0.021521	0.27574	0	0	697	0.053237	0.035971	0.25271	0	0.0028694	695
300	34	2426	work-r3nue-d116cs/f140/pr_evt2426	1	14	19	447	2150.2	0.31111	0.22391	0.0783	0	0.21468	0.022371	0.46507	1	0.87794	3077	0.01566	0.18345	0.0044743	0	0.25353	0	0	447	0.013423	0.0067114	0.23894	0	0	447	0.024609	0.01566	0.25109	0	0	447
300	34	3546	work-r3nue-d116cs/f140/pr_evt3546	1	34	38	984	4043.2	0.30183	0.29026	0.051829	0	0.18303	0.014228	0.98933	4	0.86478	6551	0.039634	0.16159	0.01119	0.0071211	0.24633	0	0.0010163	983	0.013189	0.0071942	0.24962	0	0.15244	834	0.004065	0.0020325	0.2286	0	0	984
300	34	4299	work-r3nue-d116cs/f140/pr_evt4299	1	59	26	583	2412.6	0.40254	0.26108	0.066895	0.0034305	0.36361	0.022298	1.6579	4	0.8707	4617	0.058319	0.247	0.027444	0.012007	0.26064	0	0	583	0.020492	0.016393	0.24474	0	0.16295	488	0	0	0.26272	0	0	583
300	34	6181	work-r3nue-d116cs/f140/pr_evt6181	1	12	4	283	598.77	0.061746	0.048476	0.031802	0	0.22224	0	5.0102	3	0.70027	2582	0.053004	0.088339	0.010601	0	0.22809	0	0	283	0.0070671	0	0.26736	0	0	283	0.010601	0	0.26105	0	0	283
